areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00054762,18.6,43.6,30.7,7.1
E00054763,25.7,46.2,23.4,4.7
E00054764,34,43.1,19.4,3.5
E00054765,40.3,47.2,10.4,2.1
E00054766,14.6,39,32.5,13.8
E00054767,9.7,39.6,37.3,13.4
E00054768,13.7,35,41.6,9.7
E00054769,19.6,50.7,21,8.7
E00054770,19.4,34.3,31.3,14.9
E00054771,14.5,46,31.5,8.1
E00054772,42.7,37.1,18.2,2.1
E00054773,34.6,38.4,20.1,6.9
E00054774,12.3,45.1,32,10.7
E00054775,27.4,37.8,26.7,8.1
E00054776,14.3,40.5,36.5,8.7
E00054777,28.2,42.3,21.8,7.7
E00054778,36.4,28.5,27.8,7.3
E00054779,35.2,45.3,16.4,3.1
E00054797,13.7,49.7,24.8,11.8
E00054798,35.2,42.6,14.8,7.4
E00054801,22.4,49.6,19.2,8.8
E00054802,29.2,42.3,21.5,6.9
E00054804,69.9,25.3,4.2,0.6
E00054805,30.3,49.3,15.8,4.6
E00054806,20.6,46.3,21.3,11.8
E00054807,21.9,47,25.2,6
E00054808,35.4,48.2,13.4,3
E00054809,24.8,46.5,24.8,3.8
E00054810,12.7,53.2,27.8,6.3
E00054811,43.6,43.6,9,3.8
E00054812,17.2,47.4,31.9,3.4
E00054813,24.8,58.4,15.9,0.9
E00054814,25.6,30.8,32.7,10.9
E00054815,12.7,38.7,40.8,7.7
E00054816,14.1,49.2,28.9,7.8
E00054817,28.1,48.9,18,5
E00054818,20.1,46.8,29.5,3.6
E00054819,36.2,40.8,18.5,4.6
E00054820,29.1,50.4,17.1,3.4
E00054821,18.9,36.1,32.8,12.3
E00054822,23.9,34.2,35.9,6
E00054823,8.7,53.5,22,15.7
E00054824,14.7,48.7,29.3,7.3
E00054825,29.4,58.4,10,2.3
E00054827,16.3,43.1,27.6,13
E00054828,41,39.3,16.2,3.4
E00054829,21.4,45.5,23.2,9.8
E00054830,51.7,37.9,9.2,1.1
E00054831,57,34.2,7,1.8
E00054832,10.5,44.4,29,16.1
E00054833,20.9,31.8,38,9.3
E00054834,19.9,41.8,31.9,6.4
E00054835,60.2,26,12.2,1.6
E00054836,8.3,43.9,36.4,11.4
E00054837,15.3,51.9,26.7,6.1
E00054838,22.1,44.3,25,8.6
E00054839,10.4,44.8,32.5,12.3
E00054840,25.8,48.5,21.2,4.5
E00054841,44.9,42.4,12.7,0
E00054842,14.5,48.9,29.8,6.9
E00054843,46.7,38.3,11.7,3.3
E00054844,44.7,43.9,10.6,0.8
E00054886,44.1,45.8,10.2,0
E00054887,52.1,35,11.1,1.7
E00054888,32.8,44.8,18.4,4
E00054889,9.6,43.7,35.6,11.1
E00054890,15,38.3,36.8,9.8
E00054891,9.9,49.8,33,7.3
E00054892,38.8,44.9,14.3,2
E00054893,10.8,43.2,37.8,8.1
E00054894,35.7,49.3,13.6,1.4
E00054895,13.7,43.8,37.6,4.9
E00054896,29.2,55.8,13.3,1.8
E00054897,29.1,39,22.7,9.3
E00054898,25.8,49.2,23.5,1.5
E00054899,30.4,47.3,17,5.4
E00054900,12.3,43,37.7,7
E00054901,14.2,50.7,29.1,6
E00054902,17.4,39.1,33.3,10.1
E00054903,4.9,43.4,34.4,17.2
E00054904,56.8,37.8,4.5,0.9
E00054905,29.9,45.3,20.5,4.3
E00054906,38.3,47.7,13.4,0.7
E00054907,44.1,40.4,11,4.4
E00054908,36.3,43.7,14.8,5.2
E00054909,53.8,34.1,8.3,3.8
E00054910,12.9,47.6,29.3,10.2
E00054911,20.2,41.7,27,11
E00054912,23.5,43.5,25.2,7.8
E00054914,51.2,37,10.2,1.6
E00054916,64.2,27.5,4.2,4.2
E00054917,30.7,50,11.4,7.9
E00054918,45.7,39.5,13.2,1.6
E00054919,53.9,35.2,7.8,3.1
E00054920,67.5,26,6.5,0
E00054921,26.7,39.3,25.2,8.9
E00054922,28.4,46.3,20.9,4.5
E00054923,23.7,44.4,28.1,3.7
E00054925,4.2,38,46.9,10.9
E00054926,5.6,34.6,39.1,20.7
E00054927,6.3,33.3,50,10.4
E00054928,6.7,48.3,33.3,11.7
E00054929,15.1,39,35.2,10.7
E00054930,35.2,44.1,15.2,5.5
E00054931,8.8,42.6,38.2,10.3
E00054932,4,34.1,48.4,13.5
E00054933,29.1,43,19.8,8.1
E00054934,38.7,36.1,19.3,5.9
E00054935,9.4,40.9,38.6,11
E00054936,4.5,35.2,39.7,20.7
E00054937,17.1,45,29.3,8.6
E00054938,6.3,39.4,44.1,10.2
E00054939,6.7,37.1,39,17.1
E00054940,35.3,47.7,15,2
E00054941,12.2,39.8,38.8,9.2
E00054942,3.3,35.9,44.4,16.3
E00054943,23.6,46.4,25,5
E00054944,3.8,43.2,44.7,8.3
E00054945,37.3,34.5,17.3,10.9
E00054946,8.2,50.7,31.3,9.7
E00054947,27.8,47.2,19.4,5.6
E00054948,6.4,40,33.6,20
E00054949,17.9,46.8,31.8,3.5
E00054950,6.5,40.6,46.5,6.5
E00054951,20.3,46.2,28,5.6
E00054952,16.5,48.8,28.3,6.3
E00054953,11.4,44.9,34.1,9.6
E00054954,6.4,45,38.5,10.1
E00054955,16.1,46.8,31.5,5.6
E00054956,12.2,40.7,39.5,7.6
E00054957,43.2,32,18.4,6.4
E00054958,10,40.6,35,14.4
E00054959,3.1,34.6,43.1,19.2
E00054960,10.7,31.3,43.8,14.3
E00054961,9.4,44.3,38.7,7.5
E00054962,25.9,41.1,27.8,5.1
E00054963,13.4,47.2,28.9,10.6
E00054964,15,38.3,33.8,12.8
E00054965,3.4,23.5,46.2,26.9
E00054966,3.7,46.1,41.9,8.4
E00054967,14.4,35.2,37.6,12.8
