areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00054762,99,0,1
E00054763,94.6,2.6,2.8
E00054764,97.3,0,2.7
E00054765,87.2,2.3,10.5
E00054766,98.7,1.3,0
E00054767,99.1,0,0.9
E00054768,97,1.1,1.9
E00054769,98.9,0.4,0.7
E00054770,98.2,0.9,0.9
E00054771,98.1,0.7,1.1
E00054772,96,0.3,3.7
E00054773,97.5,0,2.5
E00054774,97.7,1.1,1.1
E00054775,95.2,1.1,3.7
E00054776,97.8,0.4,1.8
E00054777,92.7,1.6,5.7
E00054778,96.6,0.6,2.8
E00054779,98,0.8,1.1
E00054797,98.1,0,1.9
E00054798,93.7,0.9,5.4
E00054801,92.2,0.3,7.5
E00054802,95.8,0.6,3.5
E00054804,93.3,1.5,5.2
E00054805,94.8,0.3,4.9
E00054806,97.4,0,2.6
E00054807,93.1,1.8,5.1
E00054808,96.7,0,3.3
E00054809,97.7,0.7,1.7
E00054810,98.7,0,1.3
E00054811,98.2,0.9,0.9
E00054812,100,0,0
E00054813,98.7,0,1.3
E00054814,96.2,1.9,1.9
E00054815,98.1,0.9,0.9
E00054816,99.3,0,0.7
E00054817,97.8,0.4,1.9
E00054818,96.2,0,3.8
E00054819,96.4,1.6,2
E00054820,98,0.5,1.5
E00054821,99.2,0,0.8
E00054822,97.9,0.9,1.3
E00054823,94,0.4,5.6
E00054824,98.2,0,1.8
E00054825,93.8,0.9,5.3
E00054827,97.7,0,2.3
E00054828,94.5,1.4,4.2
E00054829,95.2,0.7,4
E00054830,96.3,0.6,3.1
E00054831,95.7,0.5,3.8
E00054832,97.6,1,1.4
E00054833,97.9,0.7,1.4
E00054834,98.1,1,1
E00054835,97.4,0.5,2
E00054836,95.6,1.7,2.7
E00054837,99.3,0,0.7
E00054838,96.7,0,3.3
E00054839,98.3,0.6,1.1
E00054840,99.3,0,0.7
E00054841,96.5,0.9,2.6
E00054842,98.1,0.4,1.5
E00054843,98,1,1
E00054844,96.1,1.3,2.6
E00054886,97.1,1.2,1.7
E00054887,92.7,2.7,4.6
E00054888,98.4,0,1.6
E00054889,97.4,0.3,2.3
E00054890,98,0,2
E00054891,97.6,0.6,1.7
E00054892,97,0.9,2.1
E00054893,98.1,0.8,1.1
E00054894,91.9,1.6,6.5
E00054895,97.9,0.4,1.7
E00054896,98.6,0.4,1.1
E00054897,96.1,0.6,3.2
E00054898,98.5,0,1.5
E00054899,94.8,1.9,3.4
E00054900,99.3,0.4,0.4
E00054901,98.9,0.7,0.4
E00054902,94.8,0,5.2
E00054903,99.4,0.6,0
E00054904,93.8,0.5,5.7
E00054905,94.3,2.7,3
E00054906,97.6,0.3,2.1
E00054907,97.5,0.6,1.9
E00054908,96.2,0.7,3.1
E00054909,97.2,0.8,2
E00054910,97.9,0,2.1
E00054911,96,0.6,3.4
E00054912,96.4,0.4,3.1
E00054914,95.7,0.4,3.9
E00054916,88.1,1.9,9.9
E00054917,95.7,0.4,3.9
E00054918,97.7,0.5,1.8
E00054919,94.5,0.8,4.7
E00054920,93.9,1.5,4.6
E00054921,96.6,0.3,3.1
E00054922,92.5,3.4,4.1
E00054923,95.6,0,4.4
E00054925,95.6,2,2.4
E00054926,98,0.2,1.7
E00054927,96.4,2.7,0.9
E00054928,99.5,0.2,0.2
E00054929,97.9,0.5,1.6
E00054930,96.3,2,1.6
E00054931,96.3,1.2,2.4
E00054932,99,0.3,0.7
E00054933,97,1.5,1.5
E00054934,97.5,0.4,2.1
E00054935,99,0,1
E00054936,97.5,1,1.5
E00054937,95.8,1,3.1
E00054938,97.9,1.1,1.1
E00054939,99.3,0.4,0.4
E00054940,94.8,0.7,4.5
E00054941,99.5,0,0.5
E00054942,96.4,1.7,1.9
E00054943,96.7,1.1,2.2
E00054944,99,0,1
E00054945,96,2,2
E00054946,98.1,0.3,1.6
E00054947,100,0,0
E00054948,94.7,1.6,3.8
E00054949,98.9,0,1.1
E00054950,97.4,2.1,0.5
E00054951,97.2,0,2.8
E00054952,97.5,0,2.5
E00054953,97.1,0.8,2.1
E00054954,96.6,0.2,3.2
E00054955,97,0,3
E00054956,96.2,1.6,2.2
E00054957,97.6,0.4,2
E00054958,97.9,1.6,0.5
E00054959,98.4,0.6,0.9
E00054960,98.9,0.4,0.8
E00054961,99.6,0,0.4
E00054962,96.9,0,3.1
E00054963,98,0.3,1.7
E00054964,98.4,1,0.7
E00054965,97.1,1.5,1.5
E00054966,98.2,0.4,1.4
E00054967,97.8,0.3,1.9
E00054968,98.4,1.3,0.3
E00054969,97.5,0.8,1.7
E00054970,96,0.9,3.1
E00054971,95.8,1.8,2.5
E00054972,96.2,0.4,3.4
E00054973,97.4,1.1,1.5
E00054974,97.3,0,2.7
E00054976,95.1,1.4,3.4
