geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025639,15.7,16.4,61.9,6
E00025641,46.4,37.7,1.3,14.6
E00025643,12.4,14.4,57.9,15.3
E00025645,27.3,46.5,7.1,19.2
E00025649,10.4,13.9,70.8,4.9
E00025650,21.4,32.1,33,13.4
E00025652,19.4,17.2,50.7,12.7
E00025653,10.9,17.9,62.8,8.3
E00025655,25,30.9,36,8.1
E00025656,13.5,43.8,1,41.7
E00025657,26.2,13.9,54.1,5.7
E00025658,48.6,40.6,1.4,9.4
E00025659,16.7,14.1,26.6,42.7
E00025662,17.6,38,26.9,17.6
E00025664,34.7,46.9,0.7,17.7
E00025666,10.3,13.5,64.5,11.6
E00025668,9,30.8,50.4,9.8
E00025671,18.8,15.6,58.6,7
E00025677,5.9,14.5,70.4,9.1
E00025862,49.2,38.6,1.5,10.6
E00025863,35.7,48,3.1,13.3
E00025864,16.2,30.8,42.7,10.3
E00025865,11,28.5,45.9,14.5
E00025866,21.1,25.2,43.9,9.8
E00025867,11.4,27.6,48.8,12.2
E00025868,4.9,8,83.4,3.7
E00025870,5,19.3,65.5,10.1
E00025871,18.9,26.1,42.3,12.6
E00025872,3,3,88.7,5.3
E00025873,49.2,43.8,1.6,5.5
E00025875,36,29.1,3.4,31.4
E00025876,23.5,43.5,13,20
E00025877,18.2,28.8,44.7,8.3
E00025878,9,13.8,64.1,13.1
E00025879,31.8,35.1,19.6,13.5
E00025880,14.3,21.8,57.9,6
E00025882,18,15.6,54.7,11.7
E00025883,7.7,8.5,63.8,20
E00025884,11.8,22.2,38.6,27.5
E00025885,53.7,27.8,8.3,10.2
E00025886,16.5,22.3,50.4,10.8
E00025887,53.9,22.7,16.4,7
E00025888,9.6,12.1,69.4,8.9
E00025892,13.5,13.5,59.5,13.5
E00025893,12.1,23.4,49.2,15.3
E00025896,8.8,26.4,46.2,18.7
E00025897,19.3,23,44.4,13.3
E00025898,19.5,21.2,51.7,7.6
E00025899,38.6,37.8,10.2,13.4
E00025900,12,17.6,54.2,16.2
E00026656,25.7,49.4,3.3,21.6
E00026658,2.5,7.4,86,4.1
E00026659,16.2,17.9,48.7,17.1
E00026666,12.1,19.4,59.7,8.9
E00026669,16.2,30.2,28.8,24.8
E00026670,11.6,11.6,61.9,15
E00026697,15.1,19,39.7,26.2
E00028425,34.1,37.4,18.7,9.8
E00028426,20.5,32,38.5,9
E00028427,13.2,38.8,39.7,8.3
E00028429,29.9,31.3,6.1,32.7
E00028430,25,34.8,34.1,6.1
E00028439,22,28,12.5,37.5
E00028440,26.6,38.7,25.8,8.9
E00028441,48.2,43.9,0.9,7
E00028442,12.5,15.9,36.9,34.7
E00028443,25.4,37,9.8,27.7
E00028444,42.1,39.3,6.5,12.1
E00028445,23.7,28.8,35.6,11.9
E00028446,14.8,13.9,59.3,12
E00028447,25,26.5,37.1,11.4
E00028448,15.3,18.1,43.8,22.9
E00028449,18,28.8,45.9,7.2
E00028450,28.1,34.1,7.4,30.4
E00028451,39.5,19.3,32.8,8.4
E00028452,35.6,37.9,19.7,6.8
E00028453,38.9,37.2,14.2,9.7
E00028454,26.2,38.9,34.9,0
E00030771,48,45.5,0,6.5
E00030772,20.5,45.1,10.7,23.8
E00030773,43.9,30.7,2.6,22.8
E00030774,15,38.3,1.5,45.1
E00030775,36.6,31.3,5.4,26.8
E00030776,28.8,38.6,2.3,30.3
E00030777,17,28.1,20,34.8
E00030778,20.1,25.9,4.8,49.2
E00030779,40.8,44.2,12.5,2.5
E00030780,36.1,48.1,4.5,11.3
E00030782,34.7,31.2,1.5,32.7
E00030783,56.6,28,0.7,14.7
E00030784,58.1,16.9,4.1,20.9
E00030785,63,24.6,2.2,10.1
E00030786,24.4,20.1,22,33.5
E00030787,56.6,23,0.8,19.7
E00030788,55.4,36.2,0.8,7.7
E00030789,4.4,3.7,80.1,11.8
E00030790,44.4,32.8,0,22.8
E00030791,56.8,31.4,0.8,11
E00030792,16.9,29,3.2,50.8
E00030793,19.3,31.1,37.8,11.9
E00030796,42.6,45.4,0.7,11.3
E00030797,24.8,51.2,1.6,22.5
E00030798,39.2,37.8,0.7,22.4
E00030799,47.9,40.3,0.8,10.9
E00030800,44.1,50.8,0.8,4.2
E00030801,24.4,31.7,35,8.9
E00030802,43.3,30,1.7,25
E00030803,32.5,41.7,18.3,7.5
E00030804,51.4,45,0.9,2.7
E00030805,30.2,45.7,6,18.1
E00030806,12.8,9.2,66.1,11.9
E00030807,20.5,34.8,38.6,6.1
E00030808,26.2,40.8,2.3,30.8
E00030809,26.9,47.7,18.5,6.9
E00030810,59.6,30.5,0.7,9.3
E00030811,52.8,25.2,2.4,19.7
E00030812,55.5,33.6,3.6,7.3
E00030813,43.5,52.4,0,4
