geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00025639,85.9,14.1
E00025641,94.1,5.9
E00025643,67.9,32.1
E00025645,81.6,18.4
E00025649,93.5,6.5
E00025650,91.2,8.8
E00025652,88.7,11.3
E00025653,85.7,14.3
E00025655,89.9,10.1
E00025656,73.4,26.6
E00025657,89.8,10.2
E00025658,91,9
E00025659,79.5,20.5
E00025662,78.2,21.8
E00025664,93.9,6.1
E00025666,84.1,15.9
E00025668,87.8,12.2
E00025671,83.7,16.3
E00025677,84.6,15.4
E00025862,82.1,17.9
E00025863,79.8,20.2
E00025864,89,11
E00025865,87.2,12.8
E00025866,95.1,4.9
E00025867,87.3,12.7
E00025868,78.8,21.2
E00025870,81.3,18.7
E00025871,88.2,11.8
E00025872,79.8,20.2
E00025873,82.1,17.9
E00025875,83.3,16.7
E00025876,85.8,14.2
E00025877,93.8,6.2
E00025878,86.8,13.2
E00025879,82.7,17.3
E00025880,91.7,8.3
E00025882,89.8,10.2
E00025883,78.1,21.9
E00025884,65.8,34.2
E00025885,84.7,15.3
E00025886,88.2,11.8
E00025887,78,22
E00025888,87.8,12.2
E00025892,80.9,19.1
E00025893,89.2,10.8
E00025896,72.2,27.8
E00025897,85.4,14.6
E00025898,86,14
E00025899,84.6,15.4
E00025900,83.8,16.2
E00026656,77.8,22.2
E00026658,77.8,22.2
E00026659,85.4,14.6
E00026666,83.9,16.1
E00026669,81.7,18.3
E00026670,77.3,22.7
E00026697,87.7,12.3
E00028425,98.1,1.9
E00028426,97.3,2.7
E00028427,96,4
E00028429,90.7,9.3
E00028430,97,3
E00028439,92.3,7.7
E00028440,97.1,2.9
E00028441,99.2,0.8
E00028442,90.7,9.3
E00028443,91.1,8.9
E00028444,94.1,5.9
E00028445,97.3,2.7
E00028446,89.7,10.3
E00028447,96.6,3.4
E00028448,94.2,5.8
E00028449,92.2,7.8
E00028450,94.7,5.3
E00028451,92.2,7.8
E00028452,97.8,2.2
E00028453,94.8,5.2
E00028454,96.2,3.8
E00030771,78.2,21.8
E00030772,86.9,13.1
E00030773,87.1,12.9
E00030774,88.1,11.9
E00030775,85.1,14.9
E00030776,89,11
E00030777,77,23
E00030778,78,22
E00030779,93.3,6.7
E00030780,88.8,11.2
E00030782,80.1,19.9
E00030783,86,14
E00030784,88,12
E00030785,83.6,16.4
E00030786,83.7,16.3
E00030787,81.1,18.9
E00030788,90.5,9.5
E00030789,79.9,20.1
E00030790,84.6,15.4
E00030791,92.4,7.6
E00030792,84.7,15.3
E00030793,95.9,4.1
E00030796,88.4,11.6
E00030797,86.1,13.9
E00030798,89.3,10.7
E00030799,89.2,10.8
E00030800,90.6,9.4
E00030801,83.7,16.3
E00030802,79.5,20.5
E00030803,84,16
E00030804,87.1,12.9
E00030805,86.5,13.5
E00030806,85.1,14.9
E00030807,89.6,10.4
E00030808,86.5,13.5
E00030809,87.8,12.2
E00030810,83.4,16.6
E00030811,89,11
E00030812,85.9,14.1
E00030813,87.4,12.6
E00030814,85.7,14.3
E00030815,93.2,6.8
E00030816,88,12
E00030817,87.7,12.3
E00030818,90.8,9.2
E00030819,88,12
E00030820,93,7
E00030821,95.1,4.9
E00030822,84.5,15.5
E00030823,80.2,19.8
E00030824,91.9,8.1
E00030825,87.1,12.9
E00030826,89.2,10.8
E00030827,87.4,12.6
E00030828,88.1,11.9
E00030829,88.3,11.7
E00030830,79,21
E00030831,89.3,10.7
E00030832,86.2,13.8
E00030833,91.9,8.1
E00030834,95.5,4.5
E00030835,86.5,13.5
E00030836,94,6
E00030837,88.9,11.1
E00030838,88,12
E00030839,90.7,9.3
E00030840,91.3,8.7
E00030841,75.4,24.6
E00030842,90.7,9.3
E00030843,93.5,6.5
E00030844,94.4,5.6
E00030845,77,23
E00030846,92,8
E00030847,96.5,3.5
E00030848,93.3,6.7
E00030849,80.6,19.4
E00030850,82.1,17.9
E00030851,79.4,20.6
E00030853,77.5,22.5
E00030854,94.3,5.7
E00030855,92.8,7.2
E00030856,85.8,14.2
E00030857,76.1,23.9
E00030858,93.2,6.8
E00030859,88.2,11.8
E00030860,91.8,8.2
E00030861,85,15
E00030862,87.4,12.6
E00030863,87.6,12.4
E00030864,85.5,14.5
E00030865,89.5,10.5
E00030866,83.3,16.7
E00030867,83.2,16.8
E00030868,84.2,15.8
E00030869,76.3,23.7
E00030870,82.7,17.3
E00030871,86.6,13.4
E00030872,73.1,26.9
E00030873,86.3,13.8
E00030874,81.1,18.9
E00030875,78.3,21.7
E00030876,89.6,10.4
E00030877,77.7,22.3
E00030878,82.4,17.6
E00030879,74.2,25.8
E00030881,76.9,23.1
E00030882,80.1,19.9
E00030883,72.5,27.5
E00030884,90.8,9.2
E00030885,85.5,14.5
E00030886,93.8,6.3
E00030887,82.5,17.5
E00030888,86.9,13.1
E00030889,83.8,16.3
E00030890,91.3,8.7
E00030891,89.1,10.9
E00030892,83.1,16.9
E00030893,89.9,10.1
E00030894,72.7,27.3
E00030895,81.8,18.2
E00030896,88.9,11.1
E00030897,88.7,11.3
E00030898,83.6,16.4
E00030899,91.3,8.7
E00030900,91.4,8.6
E00030901,87.4,12.6
E00030902,90.6,9.4
E00030903,85.6,14.4
E00030904,84.6,15.4
E00030905,83,17
E00030906,90.8,9.2
E00030907,70.4,29.6
E00030908,90.6,9.4
E00030909,87.9,12.1
E00030910,86.9,13.1
E00030911,86.9,13.1
E00030912,88.7,11.3
E00030913,83.7,16.3
E00030914,89.8,10.2
E00030915,84.3,15.7
E00030916,76.9,23.1
E00030917,81.5,18.5
E00030918,91.5,8.5
E00030919,94.6,5.4
E00030920,88.8,11.2
E00030921,94.2,5.8
E00030922,81.8,18.2
E00030923,91.2,8.8
E00030924,93.2,6.8
E00030925,95.5,4.5
E00030926,96.2,3.8
E00030927,96,4
E00030928,92,8
E00030929,97,3
E00030930,95.5,4.5
E00030931,92.8,7.2
E00030932,95.9,4.1
E00030933,94.6,5.4
E00030934,94.8,5.2
E00030935,94.9,5.1
E00030936,93.5,6.5
E00030937,95.5,4.5
E00030938,90.5,9.5
E00030939,96.2,3.8
E00030940,94.1,5.9
E00030941,94.8,5.2
E00030942,91.3,8.7
E00030943,93.8,6.2
E00030944,87,13
E00030945,85.2,14.8
E00031071,76.3,23.7
E00031072,70.5,29.5
E00031073,76.2,23.8
E00031074,74,26
E00031075,75.6,24.4
E00031076,71.8,28.2
E00031077,82,18
E00031078,90.5,9.5
E00031079,82.9,17.1
E00031080,89.7,10.3
E00031081,78.9,21.1
E00031082,87.6,12.4
E00031083,85,15
E00031084,81.2,18.8
E00031085,84.2,15.8
E00031086,90.1,9.9
E00031087,80.3,19.7
E00031088,78,22
E00031089,85.6,14.4
E00031090,91.1,8.9
E00031091,93,7
E00031092,88.5,11.5
E00031093,79.5,20.5
E00031094,80.5,19.5
E00031095,80.1,19.9
E00031096,84.1,15.9
E00031097,85.5,14.5
E00031098,82.7,17.3
E00031099,90,10
E00031100,90.2,9.8
E00031101,84.8,15.2
E00031102,83.4,16.6
E00031103,79.1,20.9
E00031104,84.2,15.8
E00031138,95.6,4.4
E00031139,84.2,15.8
E00031140,89,11
E00031141,89.1,10.9
E00031142,77.4,22.6
E00031143,70.1,29.9
E00031144,92.3,7.7
E00031145,85.3,14.7
E00031146,73.1,26.9
E00031147,76.9,23.1
E00031148,81.5,18.5
E00031149,83,17
E00031150,79.3,20.7
E00031151,85.3,14.7
E00031152,91.8,8.2
E00031153,91.5,8.5
E00031154,80,20
E00031155,90.7,9.3
E00031156,93.1,6.9
E00031157,90.6,9.4
E00031158,88.3,11.7
E00031159,87.2,12.8
E00031160,81.1,18.9
E00031161,90.2,9.8
E00031162,90.4,9.6
E00031163,87.8,12.2
E00031164,88,12
E00031165,90.4,9.6
E00031166,89.5,10.5
E00031167,83.9,16.1
E00031168,73.8,26.2
E00031169,85.6,14.4
E00031170,84.5,15.5
E00031171,83,17
E00031172,90.6,9.4
E00031173,67.6,32.4
E00031174,85.8,14.2
E00031175,82.4,17.6
E00031176,83.4,16.6
E00031177,76.1,23.9
E00031205,90.4,9.6
E00031206,91.7,8.3
E00031207,88.9,11.1
E00031208,83,17
E00031209,52.7,47.3
E00031210,75,25
E00031211,76.6,23.4
E00031212,78.3,21.7
E00031213,84.6,15.4
E00031214,75.2,24.8
E00031215,78.3,21.7
E00031216,88.9,11.1
E00031217,78.7,21.3
E00031218,80.2,19.8
E00031219,86.8,13.2
E00031220,89.6,10.4
E00031221,84.3,15.7
E00031222,89.1,10.9
E00031223,88.1,11.9
E00031224,85,15
E00031225,90.3,9.7
E00031226,86.8,13.2
E00031227,87.1,12.9
E00031228,90,10
E00031229,86.9,13.1
E00031230,88.9,11.1
E00031231,65.2,34.8
