geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00025639,93.7,5.7,0.6
E00025641,97.7,0.9,1.5
E00025643,78.6,19.9,1.5
E00025645,89.8,9.3,1
E00025649,97.3,2.3,0.3
E00025650,95.1,2.9,2
E00025652,93.9,5.1,1
E00025653,91.4,7.3,1.3
E00025655,96.1,3.4,0.6
E00025656,84.6,14,1.4
E00025657,96.2,3.3,0.5
E00025658,94.7,4.3,0.9
E00025659,88.4,9.9,1.7
E00025662,85.7,10.8,3.5
E00025664,97.8,2.2,0
E00025666,91.7,7.3,1
E00025668,96.7,3.3,0
E00025671,94.1,3.7,2.2
E00025677,93.8,5.1,1.1
E00025862,92.7,4.7,2.5
E00025863,87.9,11.6,0.5
E00025864,93.7,5.2,1
E00025865,95.6,3.8,0.6
E00025866,96.3,3.3,0.4
E00025867,91.3,6.5,2.2
E00025868,87.6,9,3.3
E00025870,89.3,8.4,2.3
E00025871,90.1,9.9,0
E00025872,89.3,7.4,3.3
E00025873,93.4,5.3,1.3
E00025875,91.7,6.7,1.6
E00025876,90.5,7,2.5
E00025877,98,1.6,0.3
E00025878,91.4,8.1,0.5
E00025879,91.4,7.3,1.2
E00025880,94.6,3.4,2
E00025882,89.1,8.5,2.5
E00025883,88.3,9.7,2
E00025884,77.4,19.7,2.9
E00025885,90.6,8.6,0.8
E00025886,93.2,4.8,2.1
E00025887,86.2,13.1,0.7
E00025888,88.9,7.8,3.3
E00025892,86.6,10.2,3.1
E00025893,94.5,4.5,0.9
E00025896,84.3,12.4,3.3
E00025897,91.8,7.9,0.3
E00025898,90.9,8.7,0.4
E00025899,91.7,7,1.3
E00025900,92.1,6.4,1.4
E00026656,89.4,9.6,1
E00026658,91.4,7.6,1
E00026659,91.2,7.6,1.1
E00026666,90.9,7.9,1.2
E00026669,89.6,8.6,1.8
E00026670,86.1,11.2,2.6
E00026697,92.1,5.8,2.1
E00028425,99,1,0
E00028426,97.5,2.5,0
E00028427,99.7,0.3,0
E00028429,93.5,4.6,2
E00028430,99.4,0.6,0
E00028439,93.1,5.8,1.1
E00028440,97,3,0
E00028441,100,0,0
E00028442,92.7,5.7,1.7
E00028443,95.5,4,0.5
E00028444,95.7,4.3,0
E00028445,99.6,0.4,0
E00028446,97.4,2.6,0
E00028447,97.5,1.9,0.6
E00028448,97.9,0.8,1.3
E00028449,94.6,4,1.3
E00028450,97,2.6,0.3
E00028451,95.9,3.4,0.7
E00028452,98.8,1.2,0
E00028453,97,2.3,0.8
E00028454,99.7,0.3,0
E00030771,92.1,6.4,1.5
E00030772,93.1,5.2,1.7
E00030773,94.6,4.7,0.8
E00030774,93.8,5.9,0.4
E00030775,95.8,3.7,0.5
E00030776,93.1,6.9,0
