geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00025639,85.9,9.4,3.6,0,1.1
E00025641,94.1,3.1,0.6,0.8,1.4
E00025643,68.5,8.3,3.7,4.6,14.9
E00025645,80.9,8.1,4.8,3.8,2.4
E00025649,93.5,5.8,0,0.6,0
E00025650,91.2,6.8,0.8,0.8,0.4
E00025652,89,8,0.9,1.5,0.6
E00025653,85.4,8.4,5.9,0.3,0
E00025655,89.7,8.4,0.8,1.1,0
E00025656,73.1,14.6,5.5,1.8,5
E00025657,90.3,7,1.1,0,1.6
E00025658,91.2,5.7,1.2,0.6,1.2
E00025659,79.7,10.7,3.5,2.9,3.2
E00025662,78.5,11.4,2.7,3.7,3.7
E00025664,93.9,2.7,1.2,1.5,0.6
E00025666,84.9,6.6,3.3,1.6,3.6
E00025668,87.5,6.4,3.5,1.3,1.3
E00025671,84.3,10,2.5,2.5,0.7
E00025677,84.8,4.9,3.9,1.8,4.6
E00025862,82.4,14.1,1.4,0.7,1.4
E00025863,79.4,13.4,3.3,2.9,1
E00025864,88.7,6.3,3,2,0
E00025865,86.9,9.9,2.8,0.3,0
E00025866,95.4,1.9,2.3,0.4,0
E00025867,87,5.1,5.1,0.7,2
E00025868,78.5,15.3,3.3,2,1
E00025870,81.3,11.7,4.9,0,2.1
E00025871,87.9,6.1,3.6,0.8,1.6
E00025872,79.4,12.1,1.3,6.3,0.8
E00025873,81.3,14.8,0.3,3.2,0.3
E00025875,82.7,11,1.2,2.4,2.8
E00025876,85.8,9.4,2,0,2.8
E00025877,93.8,4.3,0,0.9,0.9
E00025878,86.8,9.6,0.9,1.3,1.3
E00025879,82.7,10.8,3.2,0.9,2.3
E00025880,92,4.8,2.2,0,1
E00025882,88.9,4,2,1.7,3.4
E00025883,78.5,9.5,4.5,5,2.5
E00025884,65.8,13.8,5.4,5.4,9.6
E00025885,84.7,6.5,2.7,2.3,3.8
E00025886,87.4,9.1,1.9,1.3,0.3
E00025887,77.5,20.1,1.7,0,0.7
E00025888,87.2,6.7,3,2.1,0.9
E00025892,81.8,8,5.3,2.7,2.3
E00025893,89.2,5.9,3.2,1.8,0
E00025896,72.3,16.6,5.1,2.3,3.7
E00025897,84.4,7.8,7.2,0.6,0
E00025898,86.7,10.7,0.7,1.9,0
E00025899,84.6,9,2.8,2.2,1.5
E00025900,83.3,8.7,6,1,1
E00026656,77.6,14.2,3.5,2.5,2.1
E00026658,77.1,13.6,5.1,3.3,0.9
E00026659,86,7.2,1.8,4.3,0.7
E00026666,84.2,12.4,1.1,0.8,1.5
E00026669,81.9,10.4,4.7,1.5,1.5
E00026670,77,15.2,3.4,3.7,0.6
