geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00025639,28.4,18.7,22.4,30.6
E00025641,25.7,39.5,15.8,19.1
E00025643,21.1,31.4,19.6,27.9
E00025645,34.7,37.6,17.8,9.9
E00025649,45.3,28,10,16.7
E00025650,32.1,36.6,19.6,11.6
E00025652,32.4,26.5,17.6,23.5
E00025653,44.3,23.4,17.1,15.2
E00025655,20.4,31.7,25.4,22.5
E00025656,41.7,19.8,17.7,20.8
E00025657,56.9,34.1,6.5,2.4
E00025658,21.7,42,19.6,16.7
E00025659,52.1,20.8,13.5,13.5
E00025662,24.8,24.8,23,27.4
E00025664,26.7,38,21.3,14
E00025666,52.9,18.7,14.8,13.5
E00025668,34.1,28,17.4,20.5
E00025671,45.7,26.8,11,16.5
E00025677,47.1,25.7,15.5,11.8
E00025862,35.1,35.1,13.7,16
E00025863,34.7,34.7,15.3,15.3
E00025864,21.6,33.6,20.7,24.1
E00025865,42.4,30.2,13.4,14
E00025866,36.7,28.3,20.8,14.2
E00025867,22.6,40.3,21.8,15.3
E00025868,57.4,18.3,10.1,14.2
E00025870,22.7,26.1,24.4,26.9
E00025871,39.6,27,14.4,18.9
E00025872,67.7,9.8,6,16.5
E00025873,22.3,43.8,13.1,20.8
E00025875,62.9,32,2.9,2.3
E00025876,25.2,43.5,20.9,10.4
E00025877,27.5,32.1,20.6,19.8
E00025878,64.1,20.7,11,4.1
E00025879,31.7,36.6,11.7,20
E00025880,38.3,21.8,17.3,22.6
E00025882,33.1,30.8,21.5,14.6
E00025883,62,20.9,16.3,0.8
E00025884,37.5,25,15.8,21.7
E00025885,30,34.5,20.9,14.5
E00025886,34.1,28.3,24.6,13
E00025887,32.3,30.7,18.9,18.1
E00025888,39.5,26.8,23.6,10.2
E00025892,40.9,25.5,7.3,26.4
E00025893,58.4,13.6,19.2,8.8
E00025896,28.4,21.9,14.2,35.5
E00025897,31.3,25.4,22.4,20.9
E00025898,40.8,24.2,15.8,19.2
E00025899,20.5,36.2,18.9,24.4
E00025900,44.8,25.2,16.1,14
E00026656,34.9,35.3,15.4,14.5
E00026658,57.1,21.8,10.1,10.9
E00026659,33,26.1,19.1,21.7
E00026666,36,33.6,14.4,16
E00026669,37.4,34.2,14.4,14
E00026670,40.5,25,18.2,16.2
E00026697,26.8,30.7,26.8,15.7
E00028425,21.4,40.5,13.5,24.6
E00028426,24.6,36.1,22.1,17.2
E00028427,22.3,35.5,24,18.2
E00028429,32.7,36.1,19,12.2
E00028430,28.5,30,18.5,23.1
E00028439,30.4,32.7,19.6,17.3
E00028440,17.9,31.7,23.6,26.8
E00028441,29.8,35.1,12.3,22.8
E00028442,46.3,19.4,10.3,24
E00028443,32.2,34.5,17.8,15.5
E00028444,34,34.9,14.2,17
E00028445,29.1,29.9,18.8,22.2
E00028446,60.7,16.1,13.4,9.8
E00028447,31.1,29.5,14.4,25
E00028448,52.4,35,4.9,7.7
E00028449,26.9,44.4,18.5,10.2
E00028450,23.7,37,20,19.3
E00028451,26.7,27.5,20.8,25
E00028452,23.7,35.9,18.3,22.1
E00028453,27.7,36.6,12.5,23.2
E00028454,23.8,32,19.7,24.6
E00030771,17.2,29.5,19.7,33.6
E00030772,25.6,36,14.4,24
E00030773,36.9,28.8,9.9,24.3
E00030774,34.6,36.8,14.3,14.3
E00030775,52.2,29.2,9.7,8.8
E00030776,34.4,36.6,19.8,9.2
E00030777,36.3,33.3,18.5,11.9
E00030778,39.5,28.9,14.7,16.8
E00030779,22.2,29.1,23.9,24.8
E00030780,20.9,29.9,14.9,34.3
E00030782,54.1,28.3,7.8,9.8
E00030783,29,48.3,13.1,9.7
E00030784,67.8,21.9,2.1,8.2
E00030785,47.5,38.3,7.8,6.4
E00030786,43.4,30.7,13.9,12
E00030787,39.8,39.8,8.1,12.2
E00030788,37.7,33.8,11.5,16.9
E00030789,56.4,22.6,12,9
E00030790,36.5,34.3,13.3,16
E00030791,38.8,23.1,14.9,23.1
E00030792,27.4,48.4,20.2,4
E00030793,38.5,34.8,14.8,11.9
E00030796,20.8,34,20.1,25
E00030797,27.7,40,16.2,16.2
E00030798,34.3,35.7,16.8,13.3
E00030799,25.8,27.5,21.7,25
E00030800,15.3,40.7,16.1,28
E00030801,22.1,27.9,21.3,28.7
E00030802,41.6,32,12.4,14
E00030803,20.8,28.3,17.5,33.3
E00030804,17,26.8,20.5,35.7
E00030805,27.4,29.9,23.9,18.8
E00030806,63.6,23.6,5.5,7.3
E00030807,24.4,22.9,22.1,30.5
E00030808,30.5,22.7,16.4,30.5
E00030809,15,33.1,18,33.8
E00030810,23.5,46.3,10.1,20.1
E00030811,35.4,37,15,12.6
E00030812,23.9,37.7,7.2,31.2
E00030813,17.1,38.2,13.8,30.9
E00030814,38.7,24.2,19.4,17.7
