geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00025639,89.7,4.4,3.7,2.2
E00025641,97.4,0,0,2.6
E00025643,72.3,7.4,2.5,17.8
E00025645,89,4,3,4
E00025649,97.3,0.7,0.7,1.4
E00025650,93.8,0.9,1.8,3.5
E00025652,93.3,1.5,0.7,4.5
E00025653,93.5,1.3,1.9,3.2
E00025655,92.9,3.6,2.1,1.4
E00025656,85.1,7.4,3.2,4.3
E00025657,95.1,2.4,0,2.4
E00025658,94.9,0,2.2,2.9
E00025659,87.5,3.1,2.1,7.3
E00025662,85.5,2.7,1.8,10
E00025664,96.6,0.7,1.3,1.3
E00025666,91,1.3,0.6,7.1
E00025668,97,0,0.8,2.3
E00025671,92.2,3.1,0.8,3.9
E00025677,94.7,1.6,1.1,2.7
E00025862,91.5,2.3,0.8,5.4
E00025863,85.7,4.1,4.1,6.1
E00025864,93.1,3.4,1.7,1.7
E00025865,95.9,0.6,1.2,2.3
E00025866,95.9,0,2.5,1.6
E00025867,88.8,4.8,3.2,3.2
E00025868,83.5,3.7,0.6,12.2
E00025870,88.2,3.4,3.4,5
E00025871,91.9,0.9,0,7.2
E00025872,84.2,3,0,12.8
E00025873,91.3,6.3,0,2.4
E00025875,93.7,2.3,0.6,3.4
E00025876,87,6.1,0.9,6.1
E00025877,97.7,0.8,0.8,0.8
E00025878,88.9,1.4,6.9,2.8
E00025879,90.3,2.8,2.8,4.1
E00025880,91.7,5.3,0,3
E00025882,90.6,0.8,0.8,7.8
E00025883,88.3,0.8,0.8,10.2
E00025884,76.6,3.2,7.8,12.3
E00025885,90.8,2.8,2.8,3.7
E00025886,92.1,2.1,1.4,4.3
E00025887,85.8,7.9,1.6,4.7
E00025888,90.5,1.3,0,8.2
E00025892,87.2,3.7,0.9,8.3
E00025893,94.4,0,0,5.6
E00025896,81.4,7.1,2.7,8.7
E00025897,91.9,2.2,3,3
E00025898,87.6,3.3,2.5,6.6
E00025899,88.2,4.7,1.6,5.5
E00025900,90.2,3.5,0.7,5.6
E00026656,86.7,6.2,2.9,4.1
E00026658,89.3,5,1.7,4.1
E00026659,89.7,2.6,2.6,5.1
E00026666,93.3,3.3,0,3.3
E00026669,89.6,3.6,1.8,5
E00026670,84.2,4.1,1.4,10.3
E00026697,88.9,2.4,1.6,7.1
E00028425,98.4,0,0.8,0.8
E00028426,96.8,0.8,1.6,0.8
E00028427,99.2,0,0,0.8
E00028429,94.6,0.7,0.7,4.1
E00028430,98.5,1.5,0,0
E00028439,93.3,0.6,0,6.1
E00028440,96,2.4,0,1.6
E00028441,100,0,0,0
E00028442,91.5,1.1,0.6,6.8
E00028443,96.5,1.2,0,2.3
E00028444,94.4,3.7,0.9,0.9
E00028445,99.1,0.9,0,0
E00028446,95.5,2.7,1.8,0
E00028447,96.2,1.5,2.3,0
E00028448,97.2,0.7,0.7,1.4
E00028449,96.3,0.9,0,2.8
E00028450,97,0,1.5,1.5
E00028451,97.5,0,0,2.5
E00028452,98.5,0.8,0,0.8
E00028453,94.6,1.8,1.8,1.8
E00028454,99.2,0.8,0,0
E00030771,88.6,4.1,5.7,1.6
E00030772,92.1,2.4,1.6,4
E00030773,94.6,3.6,0,1.8
E00030774,92.5,3.8,0.8,3
E00030775,96.5,0.9,0,2.7
E00030776,90.8,6.1,1.5,1.5
E00030777,88.1,4.4,1.5,5.9
E00030778,84,3.2,1.6,11.2
E00030779,96.7,2.5,0.8,0
E00030780,95.5,3,0.8,0.8
E00030782,92.6,2.5,0.5,4.4
E00030783,94.4,2.8,0.7,2.1
E00030784,96.6,2,0.7,0.7
E00030785,93,1.4,2.8,2.8
E00030786,92.7,3,1.2,3
E00030787,91.1,6.5,0.8,1.6
E00030788,99.2,0,0,0.8
E00030789,89.5,1.5,5.3,3.8
E00030790,92.3,5,0.6,2.2
E00030791,93.3,5,0,1.7
E00030792,92.7,4,1.6,1.6
E00030793,96.3,3.7,0,0
E00030796,93.1,2.8,1.4,2.8
E00030797,93,2.3,0.8,3.9
E00030798,93.7,0,1.4,4.9
E00030799,90,5.8,1.7,2.5
E00030800,94.9,2.5,0,2.5
E00030801,91.9,4.9,1.6,1.6
E00030802,90,3.3,2.2,4.4
E00030803,89.6,4.8,3.2,2.4
E00030804,94.6,5.4,0,0
E00030805,92.2,4.3,1.7,1.7
E00030806,91.7,1.8,0,6.4
E00030807,92.4,3.8,3.1,0.8
E00030808,92.3,1.5,0,6.2
E00030809,92.4,4.5,0.8,2.3
E00030810,87.3,7.3,2,3.3
E00030811,99.2,0,0.8,0
E00030812,95.6,2.2,0,2.2
E00030813,95.9,3.3,0,0.8
E00030814,93.3,2.5,3.3,0.8
E00030815,92.6,4.1,2.5,0.8
E00030816,97.1,0.7,2.2,0
E00030817,93.8,2.7,1.4,2.1
E00030818,96.2,1.5,2.3,0
E00030819,93.5,3.9,1.3,1.3
E00030820,95.3,2.4,0,2.4
E00030821,97.8,1.5,0.7,0
E00030822,93,4.4,0.9,1.8
E00030823,86.8,7.4,4.1,1.7
E00030824,97.7,2.3,0,0
E00030825,93.8,3.4,0.7,2.1
E00030826,92.4,3.4,0.7,3.4
E00030827,92.1,5,0.7,2.1
E00030828,96.2,0.8,0,3.1
E00030829,94.6,3.1,0,2.3
E00030830,85,9.3,2.8,2.8
E00030831,95.1,2.5,1.6,0.8
E00030832,93.2,3,2.3,1.5
E00030833,97.6,2.4,0,0
E00030834,99.2,0.8,0,0
E00030835,90,4.6,0,5.4
E00030836,96.8,2.4,0,0.8
E00030837,96.2,2.8,0,0.9
E00030838,96.9,2.3,0,0.8
E00030839,92.4,2.5,2.5,2.5
E00030840,94.3,4.1,0,1.6
E00030841,88,7.2,1.6,3.2
E00030842,93.8,2.7,1.8,1.8
E00030843,94.7,3,0.8,1.5
E00030844,96.7,3.3,0,0
E00030845,87.9,8.1,1.6,2.4
E00030846,98.9,1.1,0,0
E00030847,97.2,2.8,0,0
E00030848,96.3,2.9,0.7,0
E00030849,91.8,1.4,2,4.8
E00030850,83.2,4.2,5.9,6.7
E00030851,87,2.2,5.8,5.1
E00030853,85.6,7.2,0.7,6.5
E00030854,97.6,1.6,0,0.8
E00030855,97.6,0.8,0,1.6
E00030856,91.5,2.3,2.3,3.9
E00030857,88.1,5.9,0.8,5.1
E00030858,98.3,1.7,0,0
E00030859,93.5,2.4,3.3,0.8
E00030860,96.4,0.7,1.5,1.5
E00030861,90.5,4,2.4,3.2
E00030862,95,0.8,0,4.1
E00030863,92.8,3.2,1.6,2.4
E00030864,89.2,5.4,3.8,1.5
E00030865,94,0.9,0,5.2
E00030866,88,4.3,3.4,4.3
E00030867,92.3,2.6,2.6,2.6
E00030868,88.4,2.7,1.8,7.1
E00030869,84.5,4.2,8,3.3
E00030870,88.5,5.8,2.9,2.9
E00030871,89.7,0.9,6.8,2.6
E00030872,84.4,7,0.8,7.8
E00030873,89.9,2.2,2.9,5.1
E00030874,86.8,4.4,5.9,2.9
E00030875,90.9,1.4,2.8,4.9
E00030876,94.2,1.9,0.6,3.2
E00030877,83.9,6.2,5,5
E00030878,92.5,2.7,1.4,3.4
E00030879,86.2,3.6,2.7,7.6
E00030881,87.2,7,1.6,4.3
E00030882,87.1,5,4.3,3.6
E00030883,82.4,9.1,3.2,5.3
E00030884,95.7,0.7,0.7,2.9
E00030885,88.8,4.3,4.3,2.6
E00030886,95.3,2.4,2.4,0
E00030887,95.6,0.9,0,3.5
E00030888,94.3,4.9,0,0.8
E00030889,90.4,5.1,0.7,3.7
E00030890,91.1,4.8,1.6,2.4
E00030891,93.1,4.6,0.8,1.5
E00030892,86.6,6,1.3,6
E00030893,94.8,4.3,0,0.9
