geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025639,94.2,0.3,5.5
E00025641,94.4,0.8,4.8
E00025643,72.6,2.6,24.8
E00025645,85.7,1.4,12.9
E00025649,95.8,0.6,3.5
E00025650,94.9,0.4,4.7
E00025652,92.6,0.6,6.7
E00025653,89.9,1.8,8.3
E00025655,91.6,2.4,5.9
E00025656,84.1,0.5,15.5
E00025657,93,1.6,5.3
E00025658,97.9,0,2.1
E00025659,87.2,1.9,11
E00025662,82.2,0.7,17.2
E00025664,96,0.9,3.1
E00025666,88.5,1.6,9.8
E00025668,92.7,1.9,5.4
E00025671,89.4,1.4,9.2
E00025677,84.8,2.3,12.9
E00025862,87.4,3.5,9.1
E00025863,86.5,1.9,11.5
E00025864,93.4,0.7,6
E00025865,94,1.1,4.8
E00025866,96.2,0.4,3.4
E00025867,91.4,0.7,7.9
E00025868,86.7,1.9,11.4
E00025870,85,2.1,12.9
E00025871,89.3,3.3,7.4
E00025872,89.1,4.5,6.4
E00025873,89.1,4.9,5.9
E00025875,89.8,0.4,9.8
E00025876,89.4,1.2,9.4
E00025877,95.4,0,4.6
E00025878,92.1,0.4,7.5
E00025879,92.1,0,7.9
E00025880,93.3,0.3,6.4
E00025882,89.6,1,9.4
E00025883,86.1,1.5,12.4
E00025884,71.1,4,24.9
E00025885,82.8,6.9,10.3
E00025886,90.4,3.5,6.1
E00025887,85.7,4.1,10.2
E00025888,91.8,1.2,7
E00025892,84.2,1.5,14.3
E00025893,90.1,2.2,7.6
E00025896,80.5,3.9,15.6
E00025897,90.1,0,9.9
E00025898,93,0.4,6.6
E00025899,91.3,1.6,7.1
E00025900,88.9,3.4,7.7
E00026656,85.8,1.9,12.3
E00026658,84.7,0.9,14.4
E00026659,88.2,2.5,9.3
E00026666,85.8,1.9,12.4
E00026669,88.9,2.1,8.9
E00026670,84.8,1.9,13.4
E00026697,91.6,1,7.4
E00028425,99.7,0,0.3
E00028426,97.3,0,2.7
E00028427,98.3,1.3,0.3
E00028429,94.9,0.3,4.8
E00028430,97.3,0.9,1.8
E00028439,93.6,1.6,4.8
E00028440,95.9,0,4.1
E00028441,98.1,0.8,1.1
E00028442,91.3,0.2,8.5
E00028443,92.4,1.8,5.9
E00028444,96.2,1.3,2.5
E00028445,99.3,0,0.7
E00028446,93,0.5,6.5
E00028447,99.1,0,0.9
E00028448,95.5,0,4.5
E00028449,93.4,0.4,6.2
E00028450,96.6,0.6,2.8
E00028451,92.8,0,7.2
E00028452,98.2,0.3,1.5
E00028453,95.5,1.9,2.6
E00028454,98.4,0.6,0.9
E00030771,88.5,3.7,7.8
E00030772,90.8,0,9.2
E00030773,92,4.2,3.8
E00030774,89.5,2.1,8.4
E00030775,90.5,2,7.5
E00030776,91.6,2.6,5.9
E00030777,83.1,2.5,14.4
E00030778,78.5,3.5,18
E00030779,93,0.6,6.4
E00030780,92.9,0.7,6.4
E00030782,83.6,2.8,13.6
E00030783,90.1,2.2,7.7
E00030784,91.9,1.8,6.3
E00030785,89.2,3.3,7.5
E00030786,86.5,3.4,10.2
E00030787,80.7,3.3,16
E00030788,92.8,4,3.2
E00030789,89.1,1.3,9.7
E00030790,88,0.8,11.2
E00030791,91.7,1.1,7.2
E00030792,87.2,4.4,8.4
E00030793,96,2.2,1.8
E00030796,89.5,3.5,7
E00030797,86.5,2.1,11.4
E00030798,90.1,2.4,7.5
E00030799,92.8,1.6,5.5
E00030800,93.8,3.3,2.9
E00030801,92.4,0.6,6.9
E00030802,83.6,3,13.4
E00030803,86.1,3.7,10.2
E00030804,90.7,1.6,7.8
E00030805,90.5,2.9,6.6
E00030806,88,2.3,9.7
E00030807,92.4,1.7,5.9
E00030808,89.5,4.2,6.3
E00030809,90.5,1.1,8.4
E00030810,93.2,1.4,5.4
E00030811,93.9,3.4,2.7
E00030812,91.5,0.6,7.9
E00030813,97.3,0.6,2.1
E00030814,89.8,1.5,8.8
E00030815,92.3,2.1,5.6
E00030816,94.1,0.5,5.4
E00030817,93.3,0.9,5.9
E00030818,93.5,0.9,5.6
E00030819,92,2.3,5.7
E00030820,92.3,1.8,5.8
E00030821,94.6,0.8,4.6
E00030822,92,4.3,3.7
E00030823,90.7,2.2,7.1
E00030824,93.6,0.7,5.8
E00030825,92.5,0.9,6.6
E00030826,88.5,1.7,9.8
E00030827,97.3,0,2.7
E00030828,92.1,3.4,4.6
E00030829,91,2.2,6.8
E00030830,88.3,1.8,9.9
E00030831,91.1,0.9,8
E00030832,89.7,1.1,9.1
E00030833,94.8,1.5,3.7
E00030834,94.9,1.3,3.8
E00030835,90.6,1.9,7.4
E00030836,91.5,2.2,6.3
E00030837,93.1,2.2,4.7
E00030838,96.6,0,3.4
E00030839,92.2,2.2,5.6
E00030840,93.7,0.5,5.8
E00030841,90.1,3.1,6.8
E00030842,94.7,1.6,3.8
E00030843,97,1.1,1.9
E00030844,96.4,0.6,3
E00030845,87.9,4.4,7.7
E00030846,92.4,2.4,5.2
E00030847,94.6,1.2,4.3
E00030848,96.2,0.3,3.5
E00030849,89.9,0.3,9.8
E00030850,86.8,2.8,10.4
E00030851,88.5,2.4,9.1
E00030853,81.2,2.4,16.4
E00030854,94.6,2.7,2.7
E00030855,94.6,1.3,4.1
E00030856,89.4,1.7,8.9
E00030857,85.2,6.4,8.5
E00030858,96.6,1,2.4
E00030859,95.9,2,2
E00030860,93.2,2.1,4.7
E00030861,90,1,9
E00030862,93.5,0,6.5
E00030863,91.5,6.4,2.1
E00030864,93.5,0.8,5.8
E00030865,94.4,2.6,3
E00030866,87,1.6,11.5
E00030867,94.3,2,3.7
E00030868,88.8,2.9,8.3
E00030869,84.6,6.5,9
E00030870,87.2,3.1,9.7
E00030871,93.8,1.5,4.7
E00030872,79.6,5.5,14.9
E00030873,92.1,3.8,4.1
E00030874,88.7,2.5,8.8
E00030875,88.8,2.7,8.6
E00030876,93.1,1.6,5.3
E00030877,87.7,4.7,7.7
E00030878,87.7,4.1,8.2
E00030879,79.6,2.8,17.6
E00030881,86.8,3.4,9.8
E00030882,86.1,3.1,10.8
E00030883,84.8,7,8.1
E00030884,94.7,1.1,4.2
E00030885,88.2,1.9,9.9
E00030886,94.3,1.1,4.6
E00030887,95.1,2,2.9
E00030888,91.9,1.6,6.5
E00030889,89.5,3.5,7
E00030890,93,2.5,4.5
E00030891,91.1,0.6,8.3
E00030892,87.4,3.6,9.1
E00030893,87.2,3.8,9
E00030894,83.7,1.6,14.7
E00030895,88.1,1.2,10.7
E00030896,91.4,1.4,7.2
E00030897,90.3,2.4,7.3
E00030898,91.2,3.2,5.6
E00030899,87.7,6.1,6.1
E00030900,93.1,1.1,5.7
E00030901,92.2,0.9,6.9
E00030902,94.2,1.5,4.4
E00030903,91,1.1,8
E00030904,92.5,2.3,5.3
E00030905,91.6,4.3,4
E00030906,90.6,3.9,5.5
E00030907,82.9,5,12.2
E00030908,91.9,1,7.1
E00030909,90.6,2.5,6.9
E00030910,92.5,2.5,5
E00030911,92.1,2,6
E00030912,90.8,4.3,5
E00030913,88.5,3.8,7.7
E00030914,90.9,2.5,6.6
E00030915,84.4,6.9,8.8
E00030916,81.8,5.3,12.9
E00030917,90,1.7,8.3
E00030918,94.3,1.3,4.4
E00030919,96.7,0.6,2.7
E00030920,91.4,1.3,7.3
E00030921,96,0.9,3.1
E00030922,89.6,1.9,8.6
E00030923,93.5,1.8,4.7
E00030924,96.7,0.9,2.4
E00030925,95.2,0.3,4.5
E00030926,98.5,0,1.5
E00030927,94.9,0.4,4.7
E00030928,94.8,0,5.2
E00030929,98,0.5,1.5
E00030930,97.6,0,2.4
E00030931,96.7,1.6,1.6
E00030932,98.3,0,1.7
E00030933,95.9,1,3.1
E00030934,97.8,0.9,1.3
E00030935,99.6,0,0.4
E00030936,93.8,0,6.3
E00030937,97.3,1.7,1
E00030938,93.6,0,6.4
E00030939,98.5,0,1.5
E00030940,96.6,0,3.4
E00030941,96.6,0.4,3
E00030942,91.9,2,6.1
E00030943,96.2,1.5,2.4
