geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00029265,87.8,3.7,8.5
E00029267,88,5.3,6.7
E00029273,91.7,2.8,5.5
E00029275,92.5,3.3,4.2
E00029277,93.9,2.7,3.3
E00029281,89.9,3.3,6.8
E00029309,82.7,3.8,13.5
E00029311,89.8,4.2,6
E00029312,90.5,2.8,6.7
E00029313,85,4,11
E00029314,87.7,5.7,6.6
E00029315,92.2,4.2,3.6
E00029317,91.5,4.5,4
E00029318,95.2,1.6,3.2
E00029319,91.1,2.4,6.5
E00029321,90.3,2.2,7.5
E00029322,92.5,1.9,5.6
E00029323,91.2,3.1,5.8
E00029324,90,2.8,7.2
E00029325,90.7,4.8,4.5
E00029326,82,6.4,11.6
E00029327,91.7,2.2,6.1
E00029328,92.2,1.9,5.9
E00029329,90.5,2.8,6.7
E00029330,91.6,2.9,5.5
E00029331,93.3,2.1,4.6
E00029332,94.5,2.5,3.1
E00029333,89.3,3.6,7.1
E00029334,91.5,1.5,6.9
E00029336,95.6,0.3,4
E00029337,93.1,3.6,3.2
E00029339,92.3,0.7,7
E00029340,87.8,7.3,4.9
E00029342,91.6,1.4,7
E00029345,95.6,2,2.3
E00029346,87,4.2,8.8
E00029348,90.7,4.5,4.8
E00029349,88.5,5.4,6.1
E00029351,93.2,2.9,3.9
E00029352,87.9,3.8,8.3
E00029354,86.1,2.9,11
E00029355,93.2,1.4,5.4
E00029356,83.6,3.2,13.2
E00029357,91.4,4.7,3.9
E00029379,93.1,0.9,6
E00029381,93.4,2.3,4.3
E00029398,87.3,1.7,11
E00029399,89.3,1.9,8.9
E00029400,91.6,5.1,3.3
E00029401,90,1,9
E00029402,93.1,1.4,5.4
E00029403,82.2,7.1,10.8
E00029404,93.4,2.4,4.2
E00029405,95,1.7,3.3
E00029406,91,1.3,7.7
E00029407,88.7,2.3,8.9
E00029408,90.1,1,8.9
E00029409,80.1,4.8,15.2
E00029410,89.4,4.1,6.4
E00029411,88.6,5.3,6.1
E00029412,89.5,2.8,7.7
E00029413,93.5,1.5,5.1
E00029414,98.4,0.7,1
E00029415,96.2,2,1.7
E00029416,95.5,3.3,1.2
E00029417,89.3,3.6,7.1
E00029418,92.8,0.7,6.6
E00029419,86.1,1.1,12.8
E00029420,89.4,1.6,9
E00029421,91.3,1.4,7.3
E00029422,90.9,1.8,7.4
E00029423,86.7,2.3,10.9
E00029424,91.6,0.8,7.6
E00029425,91.6,2,6.3
E00029426,94,2,4
E00029427,91.2,0.7,8.1
E00029428,93.7,2.5,3.8
E00029429,91.6,0.7,7.7
E00029430,91.5,1.4,7
E00029431,89.5,1.1,9.4
E00029432,80.3,10.2,9.5
E00029433,90.4,5.8,3.8
E00029434,92.3,1.5,6.2
E00029435,89.2,5.1,5.8
