geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00029265,43.4,37.7,14.8,3.3,0.8
E00029267,35.3,45.3,17.3,2.2,0
E00029273,60.3,17.2,20.7,1.7,0
E00029275,53.1,36.2,10.8,0,0
E00029277,64.3,23.3,12.4,0,0
E00029281,51.2,37.4,11.4,0,0
E00029309,45.6,28.7,23.5,2.2,0
E00029311,59.2,28,12,0.8,0
E00029312,64,20.2,14,1.8,0
E00029313,42.5,33.6,20.9,2.2,0.7
E00029314,65.9,27.4,5.2,1.5,0
E00029315,61.9,28.8,5.9,2.5,0.8
E00029317,59.4,32.9,7,0.7,0
E00029318,60.7,31.1,8.2,0,0
E00029319,55.8,30.2,13.2,0.8,0
E00029321,75.6,20.3,4.1,0,0
E00029322,66.7,25.9,6.1,1.4,0
E00029323,51.8,43.9,4.4,0,0
E00029324,48.2,41.2,10.5,0,0
E00029325,64.7,24.4,9.2,0.8,0.8
E00029326,33.8,34.6,30.9,0.7,0
E00029327,53.4,33.6,13,0,0
E00029328,46.5,35.4,16.5,1.6,0
E00029329,64.9,23.7,11.5,0,0
E00029330,61,23.7,14.4,0.8,0
E00029331,63,28.9,8.1,0,0
E00029332,64.3,25.6,10.1,0,0
E00029333,27.9,36.3,33.8,2,0
E00029334,38,37.2,24.8,0,0
E00029336,55,35.1,9.9,0,0
E00029337,56.3,27.8,15.9,0,0
E00029339,57.8,27.6,14.7,0,0
E00029340,54.5,31.8,13.6,0,0
E00029342,47.9,33.3,18.8,0,0
E00029345,72.9,22.9,4.2,0,0
E00029346,31.9,32.7,35.4,0,0
E00029348,63.4,26,10.6,0,0
E00029349,59.8,27.9,11.5,0.8,0
E00029351,58.4,30.1,10.6,0.9,0
E00029352,55.9,33.1,9.3,1.7,0
E00029354,55.4,33.1,9.4,2.2,0
E00029355,74.4,19.7,4.3,1.7,0
E00029356,56.4,30.8,11.3,1.5,0
E00029357,63.4,26.9,9.7,0,0
E00029379,62.5,33.6,3.9,0,0
E00029381,72.4,22.4,5.1,0,0
E00029398,44.7,46.3,8.1,0.8,0
E00029399,62.7,30.5,6.8,0,0
E00029400,75.2,15,9.7,0,0
E00029401,57.1,31.7,11.1,0,0
E00029402,77.4,16.5,3.8,2.3,0
E00029403,37.2,47.1,14,1.7,0
E00029404,83.9,11.9,3.5,0,0.7
E00029405,75,19.1,5.1,0.7,0
E00029406,33.6,41.6,24.8,0,0
E00029407,45.8,26.2,27.1,0.9,0
E00029408,62.6,19.1,15.7,2.6,0
E00029409,46.8,34.9,17.4,0.9,0
E00029410,81.3,13.9,4.9,0,0
E00029411,38.7,38.7,21,1.6,0
E00029412,29.1,50.9,19.1,0,0.9
E00029413,53,35.9,10.3,0.9,0
E00029414,65.3,29.8,4.1,0.8,0
E00029415,65.6,25.6,8.8,0,0
E00029416,80.4,18.1,0.7,0.7,0
E00029417,61.2,29.9,8.2,0.7,0
E00029418,73.6,20.2,6.2,0,0
E00029419,47.8,40.9,10.4,0,0.9
E00029420,54.3,27.9,16.3,1.6,0
E00029421,72,24,3,1,0
E00029422,63.2,32.5,4.3,0,0
E00029423,34.2,30.6,34.2,0.9,0
E00029424,56.2,31.4,11.4,1,0
E00029425,63.6,28.8,6.1,1.5,0
E00029426,84.1,15.1,0,0.8,0
E00029427,46.3,38.2,13.8,1.6,0
E00029428,48.2,43.3,8.5,0,0
E00029429,62.1,30.6,7.3,0,0
E00029430,68,27.9,4.1,0,0
E00029431,65.2,28.4,6.4,0,0
E00029432,40.7,37.9,20,1.4,0
E00029433,60,28,8.8,2.4,0.8
E00029434,54.3,31.9,12.3,1.4,0
E00029435,49.6,36.6,12.2,1.6,0
E00029436,51.2,38.8,7.4,1.7,0.8
E00029437,63.7,25,9.7,1.6,0
E00029438,66.9,24,9.1,0,0
E00029439,63.7,27.4,8.1,0.7,0
E00029440,29,34.4,35.9,0.8,0
E00029441,79.6,14.2,3.5,2.7,0
E00029442,84,12.6,3.4,0,0
E00029443,49.7,37.9,11.1,1.3,0
E00029444,80.4,16.5,3.1,0,0
E00029445,37,37.8,23.6,1.6,0
E00029446,59,31.7,7.9,1.4,0
E00029447,57.3,37.6,4.3,0.9,0
E00029550,24.1,43.6,30.8,0.8,0.8
E00029551,27.7,55.4,16.3,0.5,0
E00029554,14.2,44.2,40.3,1.3,0
E00029556,11.7,49.7,37.9,0.7,0
E00029557,6.2,25.4,62.3,6.2,0
E00029559,12.1,58.9,26.6,2.4,0
E00029560,52.6,31.1,11.9,4.4,0
E00029562,51.2,30.4,18.4,0,0
E00029563,34.8,40,22.6,2.6,0
E00029564,19.3,48.9,30.4,0.7,0.7
E00029566,24.1,33.5,41.8,0.6,0
E00029567,57,32.2,10.7,0,0
E00029568,46.4,49.6,3.2,0.8,0
E00029569,25.2,39.5,33.6,1.7,0
E00029570,22.8,48,26.8,2.4,0
E00029572,29,31.8,38.3,0,0.9
E00029574,16.7,50.9,28.1,2.6,1.8
E00029579,42.7,40.3,14.5,2.4,0
E00029581,39.6,47.2,12.3,0.9,0
E00029582,61.1,25,13,0.9,0
E00030000,67.2,27.5,5.3,0,0
E00030001,80.3,18,1.6,0,0
E00030002,33.5,38.6,25.3,2.5,0
E00030003,47.1,44.6,6.6,1.7,0
E00030004,67.7,27.4,4.8,0,0
E00030005,77.7,18.2,4.1,0,0
E00030006,72.7,18.2,9.1,0,0
E00030007,78,15.4,5.7,0.8,0
E00030008,68.9,26.2,1.9,2.9,0
E00030009,66.2,28.5,5.4,0,0
E00030011,69,24.1,5.7,1.1,0
E00030013,64.7,27.6,6,1.7,0
E00030014,50.8,31.8,15.2,1.5,0.8
E00030015,23,36.3,37.8,2.2,0.7
E00030016,22.4,36.4,36.4,4.7,0
E00030017,62.3,28.9,6.1,2.6,0
E00030018,60.5,26.3,13.2,0,0
E00030019,57.8,34.8,7.4,0,0
E00030020,79.4,16.7,3.2,0.8,0
E00030021,28.4,58.6,12.1,0.9,0
E00030022,66.9,26.9,6.2,0,0
E00030023,71.2,21.6,7.2,0,0
E00030024,76.2,17.7,6.2,0,0
E00030025,61.5,33,4.6,0.9,0
E00030026,83.3,12,4.6,0,0
E00030027,63.6,29.1,5.5,1.8,0
