geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00029265,14.6,33.3,16.3,35.8
E00029267,27.1,30,16.4,26.4
E00029273,30.2,29.3,9.5,31
E00029275,19.4,35.7,18.6,26.4
E00029277,29.7,22.7,18,29.7
E00029281,18.5,31.5,22.6,27.4
E00029309,27.3,25.9,23,23.7
E00029311,20.8,32.8,20.8,25.6
E00029312,27.2,36,12.3,24.6
E00029313,26.7,31.9,21.5,20
E00029314,20.7,34.1,17,28.1
E00029315,17.9,37.6,20.5,23.9
E00029317,21.4,39.3,13.8,25.5
E00029318,22.6,33.9,18.5,25
E00029319,19.7,37,16.5,26.8
E00029321,17.6,40,17.6,24.8
E00029322,25,29.1,18.2,27.7
E00029323,26.1,47.8,5.2,20.9
E00029324,31.6,36,17.5,14.9
E00029325,15.8,35,16.7,32.5
E00029326,32.8,30.7,17.5,19
E00029327,21.4,38.2,22.1,18.3
E00029328,26.7,30.5,17.6,25.2
E00029329,19.8,27.5,18.3,34.4
E00029330,17.8,39,15.3,28
E00029331,23.1,35.8,18.7,22.4
E00029332,22.1,34.4,19.1,24.4
E00029333,45.4,25.4,17.6,11.7
E00029334,32.8,38.5,15.6,13.1
E00029336,18,32.4,16.2,33.3
E00029337,32.5,38.9,11.1,17.5
E00029339,21.6,40.5,12.9,25
E00029340,26.3,29.3,19.5,24.8
E00029342,38.9,36.8,13.2,11.1
E00029345,13.8,28.4,20.7,37.1
E00029346,42.5,25.7,15,16.8
E00029348,18.7,40.7,17.1,23.6
E00029349,25.4,38.5,15.6,20.5
E00029351,18.9,35.1,10.8,35.1
E00029352,23.1,37.6,15.4,23.9
E00029354,15.6,36.9,19.1,28.4
E00029355,8.8,31,20.4,39.8
E00029356,17.9,35.8,20.9,25.4
E00029357,17.6,33.1,18.4,30.9
E00029379,17.3,39.4,21.3,22
E00029381,18.6,38.2,19.6,23.5
E00029398,26.6,35.5,15.3,22.6
E00029399,22.2,42.7,18.8,16.2
E00029400,21.2,43.4,16.8,18.6
E00029401,18.9,40.2,27.6,13.4
E00029402,18,33.8,18.8,29.3
E00029403,40.5,33.1,15.7,10.7
E00029404,28.9,37.3,12.7,21.1
E00029405,21.6,51.8,14.4,12.2
E00029406,44.6,32.2,14,9.1
E00029407,38.7,36.8,13.2,11.3
E00029408,20,39.1,15.7,25.2
E00029409,38.5,32.1,11,18.3
E00029410,11.9,43.4,17.5,27.3
E00029411,38.7,31.5,16.9,12.9
E00029412,32.7,30.9,19.1,17.3
E00029413,8.6,35.3,19.8,36.2
E00029414,21.8,38.7,15.3,24.2
E00029415,13.6,36.8,19.2,30.4
E00029416,23.7,38.8,15.8,21.6
E00029417,14.9,32.8,25.4,26.9
E00029418,25.6,41.1,15.5,17.8
E00029419,26.3,36,21.1,16.7
E00029420,20.1,39.6,18.7,21.6
E00029421,14.9,40.6,20.8,23.8
E00029422,14.9,38,22.3,24.8
E00029423,36.6,28.6,15.2,19.6
E00029424,23.4,33.6,22.4,20.6
E00029425,18.2,35.6,18.2,28
E00029426,12.7,34.9,20.6,31.7
E00029427,27.4,35.5,16.1,21
E00029428,27,41.8,15.6,15.6
E00029429,26.8,39.8,14.6,18.7
E00029430,22.8,43.1,13.8,20.3
E00029431,24.1,34.8,17,24.1
E00029432,36.2,33.3,12.8,17.7
E00029433,20.2,29.8,20.2,29.8
E00029434,19.3,42.9,15.7,22.1
E00029435,30.3,28.7,16.4,24.6
E00029436,28.7,35.2,19.7,16.4
E00029437,30.6,26.4,21.5,21.5
E00029438,26.2,35.2,20.5,18
E00029439,33.3,28.9,16.3,21.5
E00029440,54.5,33.3,6.1,6.1
E00029441,12.5,39.3,22.3,25.9
E00029442,15.1,43.7,12.6,28.6
E00029443,22.7,31.8,20.1,25.3
E00029444,17.2,47.5,12.1,23.2
E00029445,43.7,31.7,11.1,13.5
E00029446,32.1,35,14.6,18.2
E00029447,23.3,42.5,16.7,17.5
E00029550,32.3,30.8,18.8,18
E00029551,32.3,38.8,12.4,16.4
E00029554,56,30.7,8,5.3
E00029556,38.1,36.7,17.7,7.5
E00029557,48.9,25.2,12.2,13.7
E00029559,42.7,28.2,15.3,13.7
E00029560,23.1,44,17.2,15.7
E00029562,32.3,30.7,16.5,20.5
E00029563,22.4,44.8,15.5,17.2
E00029564,38.5,28.1,14.8,18.5
E00029566,43.9,34.7,13.3,8.1
E00029567,18.6,39,22,20.3
E00029568,37.9,41.1,10.5,10.5
E00029569,40.8,37.5,14.2,7.5
E00029570,40.5,31.7,13.5,14.3
E00029572,45.9,25.7,10.1,18.3
E00029574,47.4,35.1,6.1,11.4
E00029579,18.5,38.7,17.7,25
E00029581,25.5,35.8,20.8,17.9
E00029582,17,40.6,17.9,24.5
E00030000,23.3,41.4,15.8,19.5
E00030001,17.2,41,14.8,27
E00030002,37.8,26.9,17.9,17.3
