geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00029265,84.9,11.1,4
E00029267,87.6,9.4,2.9
E00029273,89.4,8.2,2.4
E00029275,90.4,8.4,1.2
E00029277,88.5,9.4,2.1
E00029281,92.2,6.9,0.9
E00029309,85.6,9.4,5
E00029311,86,10.4,3.6
E00029312,87.3,10.2,2.5
E00029313,80,15.7,4.3
E00029314,86.8,11.5,1.7
E00029315,85.4,11,3.6
E00029317,88.4,9.3,2.4
E00029318,90.8,8.3,1
E00029319,89.3,7.8,3
E00029321,83.9,13.3,2.8
E00029322,89,8.8,2.1
E00029323,88.1,9.6,2.3
E00029324,83.3,12.7,4
E00029325,82.3,13.2,4.5
E00029326,90.7,7.4,1.9
E00029327,85.4,12.1,2.5
E00029328,86.8,9.1,4.1
E00029329,90.3,8.1,1.7
E00029330,89.1,10.2,0.7
E00029331,90.3,7.3,2.4
E00029332,89.9,8.3,1.8
E00029333,81.3,13.6,5.1
E00029334,84.7,10.7,4.6
E00029336,92.6,6,1.3
E00029337,86.2,10.1,3.6
E00029339,85.3,10.8,3.8
E00029340,88.7,9.8,1.5
E00029342,83.3,11.5,5.2
E00029345,88,9.9,2
E00029346,82.8,12.2,5
E00029348,90,8.1,1.9
E00029349,86.6,9.2,4.1
E00029351,86.5,10.3,3.2
E00029352,84.5,10,5.5
E00029354,84.1,12.4,3.5
E00029355,93.2,4.6,2.3
E00029356,84.1,11,4.9
E00029357,88.6,8.6,2.8
E00029379,89.1,7.2,3.7
E00029381,87.3,9.6,3.1
E00029398,79.4,15.2,5.4
E00029399,83.3,12.6,4.1
E00029400,83.3,12.6,4.1
E00029401,85,11.7,3.3
E00029402,90.9,6.3,2.8
E00029403,81.2,13.4,5.4
E00029404,86,8.1,6
E00029405,85.5,9.9,4.6
E00029406,84.2,13.2,2.6
E00029407,83.9,12.8,3.2
E00029408,90,8.2,1.7
E00029409,80.1,15.6,4.3
E00029410,86,12.9,1
E00029411,86.6,12.2,1.1
E00029412,84.3,11.6,4
E00029413,92.8,6,1.2
E00029414,86.6,10.7,2.6
E00029415,94.2,4.1,1.7
E00029416,90.7,6,3.3
E00029417,89,9.4,1.7
E00029418,80.7,13.8,5.6
E00029419,83,11.6,5.4
E00029420,83.5,12.7,3.7
E00029421,81.2,15.3,3.5
E00029422,81.2,11.7,7
E00029423,80.3,12.2,7.5
E00029424,82.4,14.1,3.4
E00029425,88.8,8.1,3.2
E00029426,90.1,8,2
E00029427,85.1,11.2,3.7
E00029428,83.6,11.4,5
E00029429,91.6,7,1.4
E00029430,81.7,13,5.3
E00029431,87.5,10.5,2
E00029432,80.6,14.1,5.3
E00029433,88.4,9.9,1.7
E00029434,83.4,13.6,3
E00029435,88.1,9.2,2.7
E00029436,83.8,12,4.2
E00029437,82.3,13.3,4.3
E00029438,88.1,9.2,2.7
E00029439,74.9,13.4,11.6
E00029440,76.5,17.8,5.6
E00029441,90.6,7.4,2
E00029442,86.1,9.7,4.2
E00029443,85.3,10.3,4.4
E00029444,86.7,10.6,2.7
E00029445,84.6,12.6,2.8
E00029446,87.7,8.7,3.5
E00029447,86.6,11.6,1.8
E00029550,88.5,9.5,2
E00029551,85.2,11.6,3.1
E00029554,69.7,24.4,5.9
E00029556,84.7,10.5,4.9
E00029557,81.2,12.4,6.4
E00029559,90.3,7.4,2.3
E00029560,79.8,16.7,3.5
E00029562,82.9,12.7,4.3
E00029563,85.8,9.4,4.9
E00029564,83.2,10.8,6.1
E00029566,84.2,9.4,6.4
E00029567,89.3,7.8,2.9
E00029568,78.6,15.7,5.6
E00029569,83.2,10.6,6.2
E00029570,83.8,10.8,5.4
E00029572,78.9,13.5,7.6
E00029574,61,22.8,16.2
E00029579,80.3,11.9,7.8
E00029581,77.9,17.3,4.8
E00029582,81.9,15.2,2.9
E00030000,87.6,10.8,1.6
E00030001,88.5,9.6,1.9
E00030002,79.8,14.2,6
E00030003,85.9,8.8,5.3
E00030004,89.4,8.8,1.9
E00030005,87.3,9.3,3.4
E00030006,90.7,8,1.3
E00030007,88.3,9.4,2.3
E00030008,84.2,13.8,2
E00030009,90.2,9.5,0.3
E00030011,91.5,7.4,1.1
E00030013,82.5,14.3,3.2
E00030014,81.3,12.2,6.4
E00030015,74,17.9,8.1
E00030016,81.9,12.5,5.7
E00030017,86.4,10.1,3.6
E00030018,89.6,8.2,2.2
E00030019,89.6,7.9,2.5
E00030020,88.9,8.9,2.3
E00030021,84,13.1,2.8
E00030022,92.2,6.1,1.7
E00030023,88.1,10.3,1.6
E00030024,87.7,9,3.3
E00030025,61,22.1,16.9
E00030026,93.5,4.4,2.1
E00030027,88.9,8.3,2.8
E00030028,77.2,17.3,5.5
E00030029,86.2,9.4,4.4
E00030030,74.8,19,6.2
E00030031,72.4,20.4,7.2
E00030032,89.9,7.6,2.4
E00030033,86.4,10.2,3.4
E00030034,86.5,9.7,3.7
E00030035,92.3,5.3,2.4
E00030036,74,17.2,8.8
E00030037,89.8,7.7,2.5
E00030038,86.4,10.7,2.9
E00030039,83.8,10.3,6
E00030040,90.7,7.9,1.3
E00030041,78.3,14.3,7.4
E00030042,84,12.2,3.8
E00030043,89.5,7.9,2.5
E00030044,87.1,12.6,0.3
E00030045,79.6,15.4,5
E00093772,87.9,11.2,0.9
E00094158,89.9,8.9,1.1
E00094159,86.7,10.4,2.9
E00094160,88.7,8.8,2.5
E00094161,88.2,7.7,4.2
E00094162,75.7,18.8,5.6
E00094163,84.1,11,4.9
E00094165,85.4,10.8,3.7
E00094166,90.1,7.6,2.3
E00094167,74,11.1,14.9
E00094170,76.6,18.3,5.1
E00094171,79.3,14.3,6.4
E00094172,77.8,12.9,9.4
E00094173,76.3,16.6,7.1
E00094174,79.6,14.7,5.7
E00094175,89.1,7.8,3.1
E00094176,86,8.7,5.3
E00094177,74.3,15.5,10.2
E00094178,86.9,10.9,2.1
E00094179,87.5,10.7,1.9
E00094187,89.7,6.2,4.1
E00094188,82.2,14.4,3.3
E00094189,84.7,12.6,2.7
E00094190,86.6,11,2.3
E00094191,85.7,9.7,4.6
E00094192,87.9,10.2,1.9
E00094193,85.5,10.7,3.8
E00094194,83.3,11.5,5.2
E00094195,84.4,12.1,3.5
E00094196,90.1,7.3,2.5
E00094197,90,8,2
E00094198,84,10.4,5.7
E00094199,83.9,13.4,2.8
E00094200,90.7,7.1,2.3
E00094201,86.8,10.1,3
E00094202,88.4,9,2.5
E00094203,74.4,18.1,7.5
E00094204,89.9,7,3
E00094205,68.1,16,16
E00177711,91.4,6.1,2.5
E00177714,91.1,7.7,1.2
E00177716,94,4.3,1.8
E00177733,96.8,1.6,1.6
E00177736,86.1,8.8,5
E00177738,94.6,4.6,0.8
E00177739,86.2,11.1,2.7
E00177747,89.6,8.7,1.7
