geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00029265,14.3,34.7,5.7,43.8,1.5
E00029267,9.9,38.5,5.9,44,1.8
E00029273,9.7,32.5,4.2,50.6,3
E00029275,4.8,33.8,2.6,57.6,1.1
E00029277,4.2,39.4,4.5,51.9,0
E00029281,7.5,37.1,5.2,48.3,1.9
E00029309,12.5,37.5,3.4,44.7,1.9
E00029311,8.9,39,7.3,43.2,1.5
E00029312,9.2,38.2,6.3,42,4.2
E00029313,11.3,43.5,6.9,35.9,2.4
E00029314,6.2,34.1,4.7,51.1,4
E00029315,8.7,39.8,5.4,44.4,1.7
E00029317,13.2,37,4.3,43.2,2.3
E00029318,7.8,35.8,4.9,49.4,2.1
E00029319,5.6,40.9,3.3,47.2,3
E00029321,8.3,38.1,3,48.3,2.3
E00029322,7.7,25.2,4.9,61.9,0.3
E00029323,13.6,33.6,6.8,44.5,1.4
E00029324,17.5,37.4,7.1,36,1.9
E00029325,9.2,38.9,5,44.7,2.3
E00029326,9.7,38.1,3.8,47,1.3
E00029327,15,39,6.3,36.6,3.1
E00029328,10.8,45.4,8.6,32,3.3
E00029329,8.8,40.3,4,45.4,1.5
E00029330,6.6,39.1,5.5,47.3,1.6
E00029331,7.5,35.6,5.2,49.1,2.6
E00029332,5.3,32.8,4.6,56.9,0.4
E00029333,15,35.4,6.2,41,2.4
E00029334,15.2,34.6,2.3,47.5,0.5
E00029336,9,33.2,4.7,52.6,0.5
E00029337,10.7,28.6,4.3,54.3,2.1
E00029339,11.2,32.2,6,49.4,1.3
E00029340,7.3,32.4,5.4,54.4,0.4
E00029342,14.3,34,2.5,46.3,2.9
E00029345,5.2,29.1,1.9,63.4,0.4
E00029346,16.9,33.3,5.5,41.8,2.5
E00029348,8.6,26.7,4.5,59.3,0.8
E00029349,9,34.8,6.9,46.4,3
E00029351,6.8,37,6,48.1,2.1
E00029352,11.5,42.1,5.5,38.7,2.1
E00029354,12.3,41.1,6.3,40.4,0
E00029355,4.2,34.4,3.9,57.5,0
E00029356,14.1,42.2,5.1,36.8,1.8
E00029357,8.1,31.5,5.1,53.8,1.5
E00029379,3.8,37.3,5.7,50.6,2.7
E00029381,2.9,37.6,8.1,49,2.4
E00029398,20.2,37,10.1,27.3,5.5
