geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00029265,94,0.3,5.7
E00029267,91.5,3.2,5.2
E00029273,95.9,2.1,2.1
E00029275,92.8,2.4,4.8
E00029277,94.2,2.4,3.3
E00029281,95.5,1.2,3.3
E00029309,94.4,0.3,5.3
E00029311,94.9,1.8,3.3
E00029312,94.7,2.5,2.8
E00029313,93.7,1.5,4.8
E00029314,88.4,5.4,6.3
E00029315,95.4,0,4.6
E00029317,94.4,1.3,4.2
E00029318,95.2,1.6,3.2
E00029319,96.1,1.5,2.4
E00029321,96.8,0.9,2.2
E00029322,95.2,1.1,3.8
E00029323,95.4,1.2,3.5
E00029324,96,1.2,2.8
E00029325,92.2,2.1,5.7
E00029326,91,2.3,6.8
E00029327,95,1.3,3.8
E00029328,97.8,0.3,1.9
E00029329,94.4,2.2,3.4
E00029330,92.8,3.3,3.9
E00029331,95.1,2.1,2.7
E00029332,97.2,0.6,2.2
E00029333,94.9,1.5,3.7
E00029334,96.5,1.9,1.5
E00029336,97,1.3,1.7
E00029337,96.7,1.1,2.2
E00029339,97.6,1,1.4
E00029340,93,2.1,4.9
E00029342,97.2,0,2.8
E00029345,96.5,1.7,1.7
E00029346,95.4,0,4.6
E00029348,93.6,2.6,3.9
E00029349,93.2,1.7,5.1
E00029351,97.4,0.3,2.3
E00029352,96.2,1.4,2.4
E00029354,93.9,1.9,4.2
E00029355,96.9,1.1,2
E00029356,91,3.2,5.8
E00029357,94.2,0.8,5
E00029379,98.8,0,1.3
E00029381,96.9,0.8,2.3
E00029398,98.3,0.3,1.4
E00029399,95.6,0.4,4
E00029400,94.1,1.5,4.4
E00029401,96.6,0.3,3
E00029402,95.7,1.4,2.9
E00029403,90.9,0,9.1
E00029404,97.3,0,2.7
E00029405,95.7,1,3.3
E00029406,95.3,1.7,3
E00029407,98.1,0.5,1.4
E00029408,97.3,1,1.7
E00029409,94.4,1.7,3.9
E00029410,95.1,1.3,3.6
E00029411,92.7,1.1,6.1
E00029412,97.2,0,2.8
E00029413,96.4,2.4,1.2
E00029414,96.1,1.3,2.6
E00029415,95.9,1.8,2.3
E00029416,92.3,3,4.7
E00029417,94.8,2.2,3
E00029418,98.4,0.3,1.3
E00029419,98.2,1.8,0
E00029420,97.2,0.9,1.9
E00029421,97.6,0,2.4
E00029422,98.2,0,1.8
E00029423,95.3,0.4,4.3
E00029424,98.5,0.8,0.8
E00029425,95.2,2.3,2.6
E00029426,94,2,4
E00029427,97.9,1,1
E00029428,96.8,1.3,1.9
E00029429,97.5,2.1,0.4
E00029430,98.6,0.4,1.1
E00029431,98.9,0.3,0.9
E00029432,82,2.3,15.7
E00029433,89,3.3,7.7
E00029434,97.4,0.9,1.8
E00029435,91.5,2.4,6.1
E00029436,96.1,1.1,2.8
E00029437,91.9,3,5
E00029438,93.9,0.3,5.8
E00029439,95.9,0.5,3.6
E00029440,97.7,0.9,1.4
E00029441,92.5,2.7,4.7
E00029442,95.2,1.6,3.2
E00029443,96.6,0.5,2.8
E00029444,95.3,0.8,3.9
E00029445,96.8,0,3.2
E00029446,95.1,1,3.9
E00029447,94.6,0.7,4.7
E00029550,84.2,3.3,12.5
E00029551,95.7,0.9,3.4
E00029554,93.5,1.9,4.6
E00029556,81.3,0.7,18.1
E00029557,79.3,3.3,17.5
E00029559,90.3,0,9.7
E00029560,97.4,0.3,2.3
E00029562,95.3,1,3.7
E00029563,94.1,0.7,5.2
E00029564,91.5,1,7.5
E00029566,89.6,2.1,8.2
E00029567,89.6,3.2,7.1
E00029568,96.3,1.6,2
E00029569,94.7,0,5.3
E00029570,93.4,2.3,4.2
E00029572,96.4,1.8,1.8
E00029574,89.6,5,5.4
E00029579,94,0.3,5.6
E00029581,97.2,1.2,1.6
E00029582,94.2,3.6,2.2
E00030000,96.8,1.6,1.6
E00030001,99.1,0.6,0.3
E00030002,92.9,0.3,6.8
E00030003,88.4,3.5,8.1
E00030004,91.6,3.8,4.7
E00030005,96.2,1.4,2.4
E00030006,94.6,2.1,3.4
E00030007,95.8,2.3,1.9
E00030008,95,2,3
E00030009,97.9,0.6,1.5
E00030011,96.3,0.2,3.5
E00030013,95.7,1.8,2.5
E00030014,95.9,1.7,2.3
E00030015,89.6,1.3,9.1
E00030016,97.3,1.1,1.5
E00030017,94.2,2.9,2.9
E00030018,95.3,1.1,3.6
E00030019,89.9,3.8,6.3
E00030020,91.7,4.8,3.4
E00030021,85.4,4.2,10.3
E00030022,93.8,1.8,4.4
E00030023,94.4,1.5,4.1
E00030024,95.8,0.9,3.3
E00030025,97,1.5,1.5
E00030026,90.9,3.8,5.3
E00030027,96.8,2.1,1.1
E00030028,98,0.8,1.2
E00030029,96.3,0.3,3.4
E00030030,93,3.3,3.7
E00030031,95.5,0.5,4.1
E00030032,91.7,0.7,7.6
E00030033,98.3,0.8,0.8
E00030034,97.8,1.5,0.7
E00030035,95.8,1.5,2.7
E00030036,92.1,1.2,6.7
E00030037,98.5,0.3,1.2
E00030038,97.2,0.7,2.1
E00030039,97.4,0.3,2.3
E00030040,97.3,1.7,1
E00030041,96.2,1.1,2.7
E00030042,91.9,3.1,5
E00030043,95.3,0.6,4.1
E00030044,94.4,0.3,5.3
E00030045,97.5,0,2.5
E00093772,100,0,0
E00094158,96.6,0.3,3.2
E00094159,97.8,0.4,1.8
E00094160,95.6,0.8,3.6
E00094161,96.2,0.9,2.8
E00094162,96.1,0.7,3.3
E00094163,96.8,0.8,2.4
E00094165,96.6,0,3.4
E00094166,95.4,2.6,2
E00094167,94,0,6
E00094170,96.8,0,3.2
E00094171,97.2,1.4,1.4
E00094172,97.7,1.2,1.2
E00094173,96.8,1,2.3
E00094174,96.4,0,3.6
E00094175,95.7,0.8,3.5
E00094176,99.4,0.3,0.3
E00094177,98.6,0.5,1
E00094178,97.9,1.2,0.9
E00094179,95.6,0.6,3.8
E00094187,97.3,0.7,2.1
E00094188,96.7,1.5,1.9
E00094189,98.9,0,1.1
E00094190,95.4,1.2,3.5
E00094191,96.7,0,3.3
E00094192,99.5,0,0.5
E00094193,94.5,2.8,2.8
E00094194,96.2,1.7,2.1
E00094195,91.7,2.6,5.7
E00094196,92.7,1.4,5.9
E00094197,97.6,0.8,1.6
E00094198,92.9,3.3,3.8
E00094199,97.8,0.3,1.9
E00094200,97.8,1.3,1
E00094201,94.2,4.4,1.4
E00094202,94.6,1.1,4.3
E00094203,97.2,0.7,2.1
E00094204,98.3,0.7,1
E00094205,98.6,0.2,1.2
E00177711,91.7,2,6.3
E00177714,94.1,1.8,4.1
E00177716,92.7,2.3,5
E00177733,95.2,1.6,3.2
E00177736,90.6,2.5,6.9
E00177738,88.8,3.6,7.7
E00177739,93.8,2.7,3.5
E00177747,82.3,2.9,14.8
