geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00004120,43.4,31,11.7,13.8
E00004121,42.2,22.9,16.5,18.3
E00004122,29.2,33.3,13.5,24
E00004123,15.8,31.6,28.4,24.2
E00004124,53.7,20.7,9.8,15.9
E00004125,61.4,28.1,5.9,4.6
E00004126,43.1,35.8,10.2,10.9
E00004127,36.8,45.3,10.4,7.5
E00004128,40.6,36.1,12.9,10.3
E00004129,41.7,32.6,12.9,12.9
E00004130,44.1,23.4,17.1,15.3
E00004131,38.5,30.8,14.5,16.2
E00004132,30.3,32.9,11.8,25
E00004133,40.9,32.3,10.8,16.1
E00004134,56.7,22.2,11.1,10
E00004135,69.1,28.7,0,2.1
E00004136,39.6,35.4,11.5,13.5
E00004137,46.3,37.4,5.7,10.6
E00004138,62.9,25.8,9.1,2.3
E00004140,43.4,39.6,6.6,10.4
E00004141,47.3,31.8,10,10.9
E00004142,48.8,22.8,17.9,10.6
E00004143,45.5,27.7,11.6,15.2
E00004145,45,31.5,10.8,12.6
E00004146,47.5,31.7,12.5,8.3
E00004147,51.9,32.1,8.5,7.5
E00004148,58.2,26.5,9.2,6.1
E00004149,30.3,28.9,16.9,23.9
E00004150,37.7,38.5,13.1,10.8
E00004151,41.1,43.5,5.6,9.7
E00004152,37.4,32.2,12.2,18.3
E00004153,39.6,32.1,11.3,17
E00004154,46.4,31.8,12.7,9.1
E00004155,27.6,38.1,7.6,26.7
E00004156,53.2,22.6,11.3,12.9
E00004157,40.2,30.8,14,15
E00004158,36.6,31.3,14.9,17.2
E00004159,27.9,14.3,20,37.9
E00004160,43.5,28.3,15.2,13
E00004161,30.1,43,12.9,14
E00004162,52.7,36.6,7.6,3.1
E00004163,32.7,24.7,19.3,23.3
E00004164,37.3,19.7,17.6,25.4
E00004165,34.1,21.7,20.3,23.9
E00004166,34.3,18.2,19,28.5
E00004167,29.2,22.9,12.5,35.4
E00004168,41.6,32.7,12.9,12.9
E00004201,45.8,38.3,7.5,8.3
E00004202,98,2,0,0
E00004203,37.9,32.7,15.7,13.7
E00004204,46.9,30.8,14,8.4
E00004205,36.5,36.5,10.6,16.5
E00004206,33.6,29.4,17.6,19.3
E00004207,29.3,18,21.8,30.8
E00004208,26.2,26.2,20.5,27
E00004209,35.8,33.3,14.6,16.3
E00004210,29.8,28.9,10.5,30.7
E00004211,34.6,38.5,8.7,18.3
E00004212,38.2,35.3,10.3,16.2
E00004213,21.6,30.5,19.8,28.1
E00004215,37.6,33.3,14.5,14.5
E00004216,41.7,28.3,8.3,21.7
E00004217,42.9,35,11.4,10.7
E00004218,30.6,26.6,16.9,25.8
E00004219,45.6,36.3,11,7.1
E00004220,48.9,22.7,14.8,13.6
E00004221,39.6,37.5,11.5,11.5
E00004222,46.8,34.9,7.3,11
E00004223,37.3,27.8,12.7,22.2
E00004224,39.8,35.2,11.7,13.3
E00004225,54.2,35.4,7.1,3.3
E00004226,32.4,33.3,16.7,17.6
E00004227,43.5,27,12.2,17.4
E00004228,41.7,34.5,13.1,10.7
E00004229,45.5,32.9,11.4,10.2
E00004230,47.9,33.9,9.1,9.1
E00004231,32.2,30.5,12.7,24.6
E00004232,71.2,19.8,3.6,5.4
E00004233,43.8,24.1,19.6,12.5
E00004234,41.9,31.4,14.3,12.4
E00004235,38,31.3,13.5,17.2
E00004236,40.5,35.1,14.5,9.9
E00004237,46.3,30.6,10.7,12.4
E00004238,37.8,34.4,12.8,15
E00004239,58.3,24.1,10.2,7.4
E00004240,40,29.3,12.1,18.6
E00004241,30.8,31.7,15.8,21.7
E00004242,49.3,26.9,16.4,7.5
E00004243,34.8,20.7,17.4,27.2
E00004245,45.6,32.4,14,8.1
E00004246,27.8,37.1,15.5,19.6
E00004247,41.4,25.4,17.7,15.5
E00004248,42.3,33.7,11.5,12.5
E00004250,35.9,31.6,14.5,17.9
E00004251,31.9,29.8,20.2,18.1
E00004253,34.6,38.3,16.9,10.3
E00004254,32.4,32.4,17.1,18
E00004256,31,27.8,19.8,21.4
E00004259,32,17.5,23.7,26.8
E00004261,39.8,20.3,18.7,21.1
E00004264,47.5,30.4,12.7,9.4
E00004265,37.7,36.1,9,17.2
E00004266,41,25.9,16.5,16.5
E00004268,43.1,21.5,10.8,24.6
E00004269,36.9,43.2,10.8,9
E00004272,35,39,11,15
E00004273,30.6,39.3,13.9,16.2
E00004274,30.6,34.7,21.5,13.2
E00004276,43.2,25.2,16.2,15.3
E00004320,23.9,38.5,15.6,22
E00004333,37.8,40.3,12.6,9.2
E00004335,40.5,36.5,9.5,13.5
E00004337,29.6,22.4,24.5,23.5
E00004338,28.2,31.1,14.6,26.2
E00004341,45.9,33,11.9,9.2
E00004342,30.7,34.7,17.8,16.8
E00004343,44.9,32.3,11.8,11
E00004344,37.7,28.5,22.3,11.5
E00004362,25.1,22.5,26.2,26.2
E00004363,33.3,20.1,18.1,28.5
E00004364,42.6,27.9,10.3,19.1
E00004365,38.1,42.5,8.2,11.2
E00004366,67.9,20.8,7.5,3.8
E00004367,35.6,26,19.7,18.8
E00004368,48.3,35.2,7.6,9
E00004369,40.4,26.3,12.3,21.1
E00004370,48.2,21.9,15.8,14
E00004371,49.4,20.2,9,21.3
E00004372,33.7,14.9,18.8,32.7
E00004373,51.3,15,13.8,20
E00004374,34.4,24.4,12.2,28.9
E00004375,41.1,36.6,8,14.3
E00004376,39.9,30.9,12.4,16.9
E00004377,44,19,10,27
E00004378,30.8,40.8,11.5,16.9
E00004379,34.1,44.7,9.8,11.4
E00004380,40.3,29.9,10.4,19.4
E00004381,33.9,38,14.9,13.2
E00004382,34.2,35,11.7,19.2
E00004383,40.8,35.7,11.2,12.2
E00004384,40,34,19,7
E00004385,32.2,35.6,12.6,19.5
E00004386,28.1,36,16.9,19.1
E00004387,25.3,44.3,15.2,15.2
E00004388,26.4,42.5,14.9,16.1
E00004389,25.2,38.8,10.7,25.2
E00004390,32.1,33,18.9,16
E00004391,37.2,17.1,16.3,29.5
E00004392,25,35.4,18.8,20.8
E00004393,39.8,31,10.6,18.6
E00004394,44.3,25,17,13.6
E00004395,49.6,24.4,11.4,14.6
E00004396,46.3,25.2,13,15.4
E00004397,28.3,25.5,17.9,28.3
E00004398,31.6,32.6,16.8,18.9
E00004399,17.5,26.2,20.6,35.7
E00004400,46.6,23.9,11.7,17.8
E00004401,27.8,47.2,9.3,15.7
E00004402,44.2,29.2,9.7,16.8
E00004404,21.9,41.9,8.6,27.6
E00004408,30.3,39.4,13.8,16.5
E00004409,27.5,29.4,18.3,24.8
E00004411,40,40,9,11
E00004412,34.2,37.7,12.3,15.8
E00004414,42.6,26.9,13,17.6
E00004416,39.1,34.5,7.3,19.1
E00004417,35.1,27,10.8,27
E00004418,34.3,39.4,15.2,11.1
E00004420,26.1,39.1,21.7,13
E00004423,40.5,35.5,9.1,14.9
E00004424,38.3,42.1,13.1,6.5
E00004425,32.3,36.1,18.8,12.8
E00004426,41.7,27.8,13.9,16.5
E00004427,22.3,33,19.4,25.2
E00004428,50,25.5,11.8,12.7
E00004429,42.1,38,6.6,13.2
E00004431,20.8,38.5,19.8,20.8
E00004432,43.4,25.6,11.6,19.4
E00004433,26.8,32.5,17.9,22.8
E00004435,50,28.6,8.7,12.7
E00004436,40.7,31,10.3,17.9
E00004437,22.1,33.7,16.8,27.4
E00004438,64,16,8.8,11.2
E00004439,33,27.5,11.9,27.5
E00004440,29.4,34.3,16.7,19.6
E00004441,26.4,38.7,15.1,19.8
E00004442,46.5,16.8,13.9,22.8
E00004444,25.5,22.1,18.6,33.8
E00004445,45.3,28.2,12,14.5
E00004446,21.2,31.4,23.7,23.7
E00004448,37,26,13.4,23.6
E00004450,39.6,37.8,12.8,9.8
E00004451,33.3,31.5,13.5,21.6
E00004452,41,28.8,10.8,19.4
E00004453,25.9,27.3,18.9,28
E00004454,27.3,21.9,23,27.8
E00004455,26.2,23.8,22.6,27.4
E00004456,27,23.3,20.9,28.8
E00004458,31.9,37.9,13.2,17
E00004459,48.6,20.1,18.1,13.2
E00004460,50.5,19.8,9.9,19.8
E00004461,21.1,26,22.8,30.1
E00004462,28.4,41.1,12.6,17.9
E00004463,36.1,24.1,13.5,26.3
E00004465,39.2,38.6,8.8,13.5
E00004466,47.9,35.9,10.3,6
E00004467,35.3,28.6,12,24.1
E00004469,32.1,35.8,16.5,15.6
E00004470,26,29,23.7,21.4
E00004471,39.5,44.5,9.2,6.7
E00004472,36.8,32.9,11,19.4
E00004473,36.6,36.6,8.9,17.9
E00004474,37,35.5,14.5,13
E00004475,29.4,27.7,21,21.8
E00004476,30.4,30.4,11.2,28
E00004477,53.8,28,9.1,9.1
E00004478,34.1,37.4,15.2,13.3
E00004479,42.9,32.3,10.5,14.3
