geography_code,sex-001,sex-002
E00004120,49.3,50.7
E00004121,50.6,49.4
E00004122,53.3,46.7
E00004123,51.3,48.7
E00004124,52.5,47.5
E00004125,51.3,48.7
E00004126,53.4,46.6
E00004127,57.9,42.1
E00004128,49.7,50.3
E00004129,55.5,44.5
E00004130,57.1,42.9
E00004131,54,46
E00004132,52.2,47.8
E00004133,55.2,44.8
E00004134,55.1,44.9
E00004135,57,43
E00004136,50.3,49.7
E00004137,50.7,49.3
E00004138,49.7,50.3
E00004140,56,44
E00004141,58.6,41.4
E00004142,54.4,45.6
E00004143,49.6,50.4
E00004145,50.4,49.6
E00004146,52.4,47.6
E00004147,50,50
E00004148,55.9,44.1
E00004149,51.7,48.3
E00004150,49.2,50.8
E00004151,55.7,44.3
E00004152,55.6,44.4
E00004153,58,42
E00004154,55.2,44.8
E00004155,54.1,45.9
E00004156,50.7,49.3
E00004157,45.5,54.5
E00004158,52.9,47.1
E00004159,51.9,48.1
E00004160,58.4,41.6
E00004161,51,49
E00004162,53.8,46.2
E00004163,54,46
E00004164,54.6,45.4
E00004165,52,48
E00004166,52.5,47.5
E00004167,56,44
E00004168,57.9,42.1
E00004201,52,48
E00004202,46.2,53.8
E00004203,53.8,46.3
E00004204,51.1,48.9
E00004205,53.5,46.5
E00004206,49.8,50.2
E00004207,52.7,47.3
E00004208,48.2,51.8
E00004209,49.6,50.4
E00004210,51.3,48.7
E00004211,50.4,49.6
E00004212,52,48
E00004213,52.1,47.9
E00004215,55,45
E00004216,53.5,46.5
E00004217,50.6,49.4
E00004218,52.6,47.4
E00004219,47.2,52.8
E00004220,53.6,46.4
E00004221,52.7,47.3
E00004222,49.5,50.5
E00004223,50.4,49.6
E00004224,48.3,51.7
E00004225,48.7,51.3
E00004226,53.5,46.5
E00004227,51,49
E00004228,54.5,45.5
E00004229,49.5,50.5
E00004230,49.8,50.2
E00004231,56.8,43.2
E00004232,50,50
E00004233,54.9,45.1
E00004234,58,42
E00004235,45.2,54.8
E00004236,46.2,53.8
E00004237,55.5,44.5
E00004238,50.8,49.2
E00004239,59.3,40.7
E00004240,47.7,52.3
E00004241,53.2,46.8
E00004242,56.5,43.5
E00004243,52.8,47.2
E00004245,56.3,43.7
E00004246,53.4,46.6
E00004247,58.5,41.5
E00004248,54.8,45.2
E00004250,48,52
E00004251,57.9,42.1
E00004253,52.8,47.2
E00004254,53.3,46.7
E00004256,53.2,46.8
E00004259,47.8,52.2
E00004261,50.3,49.7
E00004264,50.6,49.4
E00004265,57,43
E00004266,52.8,47.2
E00004268,55.7,44.3
E00004269,54.3,45.7
E00004272,55.8,44.2
E00004273,57.8,42.2
E00004274,50.4,49.6
E00004276,58.3,41.7
E00004320,52.1,47.9
E00004333,53.8,46.2
E00004335,49.4,50.6
E00004337,51.3,48.7
E00004338,50.2,49.8
E00004341,53.4,46.6
E00004342,56.8,43.2
E00004343,52.7,47.3
E00004344,48,52
E00004362,57.3,42.7
E00004363,53.7,46.3
E00004364,51.5,48.5
E00004365,57.9,42.1
E00004366,46.8,53.2
E00004367,58.6,41.4
E00004368,55.2,44.8
E00004369,58.4,41.6
E00004370,52.8,47.2
E00004371,54.2,45.8
E00004372,54.5,45.5
E00004373,50.9,49.1
E00004374,49.1,50.9
E00004375,53.9,46.1
E00004376,49.7,50.3
E00004377,51.1,48.9
E00004378,52.7,47.3
E00004379,53.4,46.6
E00004380,48.9,51.1
E00004381,58.3,41.7
E00004382,52.1,47.9
E00004383,53.5,46.5
E00004384,52.8,47.2
E00004385,49.5,50.5
E00004386,49.8,50.2
E00004387,52,48
E00004388,48.5,51.5
E00004389,48.8,51.2
E00004390,57.3,42.7
E00004391,50.3,49.7
E00004392,50.2,49.8
E00004393,54.7,45.3
E00004394,55.6,44.4
E00004395,52.7,47.3
E00004396,49.6,50.4
E00004397,54.3,45.7
E00004398,56.8,43.2
E00004399,55.4,44.6
E00004400,51.6,48.4
E00004401,50.4,49.6
E00004402,53.8,46.2
E00004404,51,49
E00004408,52.5,47.5
E00004409,49.6,50.4
E00004411,52,48
E00004412,52,48
E00004414,50.8,49.2
E00004416,53.1,46.9
E00004417,52.9,47.1
E00004418,51.9,48.1
