geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00004120,14.4,8.1,72.5,5
E00004121,24.8,8.3,57.8,9.2
E00004122,15.9,2.7,75.2,6.2
E00004123,16.8,5.3,70.2,7.6
E00004124,16.9,2.4,78.3,2.4
E00004125,28.5,4.7,58.1,8.7
E00004126,21.3,2.7,68,8
E00004127,27.6,2.4,59.3,10.6
E00004128,21.7,3.3,72.8,2.2
E00004129,19,3.2,73.4,4.4
E00004130,18.9,2.5,74.6,4.1
E00004131,20.1,0.7,73.1,6
E00004132,10.6,3.8,84.6,1
E00004133,27,4.1,64.8,4.1
E00004134,15.1,3.2,72,9.7
E00004135,25.5,0,67,7.4
E00004136,19.2,2.4,75.2,3.2
E00004137,13.3,2.8,82.5,1.4
E00004138,31.8,3.6,57.3,7.3
E00004140,24,3.9,65.9,6.2
E00004141,20.9,6.6,64.8,7.7
E00004142,26.2,3.8,66.2,3.8
E00004143,18.8,1.8,75.9,3.6
E00004145,28.1,4.7,60.2,7
E00004146,16.3,3.4,74.1,6.1
E00004147,26.2,2.4,63.5,7.9
E00004148,15.2,7.1,72.7,5.1
E00004149,23.2,0.5,71.1,5.3
E00004150,19.2,5.4,71.9,3.6
E00004151,15.4,5.1,73.7,5.8
E00004152,13.3,2.3,80.5,3.9
E00004153,22,2.4,73.2,2.4
E00004154,21.3,4.9,68.9,4.9
E00004155,26.9,1.4,67.6,4.1
E00004156,18.5,1.7,72.3,7.6
E00004157,17.2,3.3,73,6.6
E00004158,26.2,5.5,55.2,13.1
E00004159,39.9,3.9,32.7,23.5
E00004160,36.4,10.6,34.8,18.2
E00004161,26.1,0.9,67.6,5.4
E00004162,23.8,3,70.2,3
E00004163,30.5,6.2,58.8,4.5
E00004164,45,4.7,35.6,14.8
E00004165,46.4,3.6,33.3,16.7
E00004166,48.1,2.3,27.9,21.7
E00004167,23.8,2.5,68.9,4.9
E00004168,14.4,6.7,73.1,5.8
E00004201,13.5,2.3,77.4,6.8
E00004202,58.8,0,29.4,11.8
E00004203,18.6,3.2,74.4,3.8
E00004204,20,4.3,71.4,4.3
E00004205,15.8,4.1,75.2,5
E00004206,41.5,13.6,28.8,16.1
E00004207,45.7,3.6,35.7,15
E00004208,43,10.2,32.8,14.1
E00004209,30.2,3.9,59.7,6.2
E00004210,48.1,5.3,32.3,14.3
E00004211,30.7,3.6,62,3.6
E00004212,26.1,3.6,64.2,6.1
E00004213,36.9,5.8,45.6,11.7
E00004215,19.9,2.2,72.8,5.1
E00004216,22.2,6.3,65.3,6.3
E00004217,29.2,1.2,64.6,5
E00004218,28,2.8,57.3,11.9
E00004219,29.5,2.2,56.7,11.6
E00004220,37.1,4.3,51.4,7.1
E00004221,8.8,3.5,78.9,8.8
E00004222,19,0.9,71.6,8.6
E00004223,28,5.7,55.4,10.9
E00004224,21.3,4.1,69.2,5.3
E00004225,29.4,2.5,57.8,10.3
E00004226,17.2,9.5,70.7,2.6
E00004227,28.2,2.8,64.1,4.9
E00004228,24.5,3.2,68.1,4.3
E00004229,14.2,2.3,77.8,5.7
E00004230,29.1,6.8,47.9,16.2
E00004231,20.8,0.8,73.1,5.4
E00004232,26.8,5.4,58.9,8.9
E00004233,25.4,4.2,62.7,7.6
E00004234,18,2.5,75.4,4.1
E00004235,18.9,5.1,62.9,13.1
E00004236,23.1,5.4,58.5,12.9
E00004237,38.4,8,44.8,8.8
E00004238,29.2,4,58.8,8
E00004239,36.4,1.3,53.2,9.1
E00004240,26.8,5.2,53.6,14.4
E00004241,24.8,3.2,67.5,4.5
E00004242,25.3,3.8,63.3,7.6
E00004243,12.8,6.4,74.4,6.4
E00004245,37,0.8,52.8,9.4
E00004246,24.6,5.1,53.4,16.9
E00004247,28.2,4,56.9,10.9
E00004248,35.9,3.6,49,11.5
E00004250,22.6,4.1,65.1,8.2
E00004251,23.4,2.9,69.3,4.4
E00004253,31.4,4.8,55.9,7.9
E00004254,43,5,35,17
E00004256,48.5,4.5,36.4,10.6
E00004259,48.3,8,32.2,11.5
E00004261,50,8.2,30.9,10.9
E00004264,29.6,4.8,54.5,11.1
E00004265,28.5,4.6,58.9,7.9
E00004266,42.4,3,49.2,5.3
E00004268,29,6.2,49,15.9
E00004269,30.2,5.4,58.1,6.2
E00004272,28.6,3.4,65.5,2.5
E00004273,28.7,2,65.2,4
E00004274,31,3.6,58.3,7.1
E00004276,33.6,2.5,57.1,6.7
E00004320,13.1,0.8,80.8,5.4
E00004333,17.4,3.6,72.5,6.5
E00004335,17.8,3.9,73,5.3
E00004337,31.4,3.4,60.2,5.1
E00004338,18.5,3.7,68.9,8.9
E00004341,18.2,3,72.7,6.1
E00004342,16.2,6,74.4,3.4
E00004343,17,0,76.9,6.1
E00004344,24.7,4.2,61.4,9.6
E00004362,40.3,4.5,44.3,10.9
E00004363,55.2,8.4,24,12.3
E00004364,41.3,5.2,43.7,9.9
E00004365,21.5,4.1,72.7,1.7
E00004366,60.7,8.9,21.4,8.9
E00004367,34.1,7.8,47.9,10.1
E00004368,21,2.5,71.3,5.1
E00004369,46,9,31,14
E00004370,46.1,3.4,33.7,16.9
E00004371,39.2,5.4,39.2,16.2
E00004372,33.6,2.3,42.2,21.9
E00004373,50,3.7,35.2,11.1
E00004374,41.7,3.6,39.3,15.5
E00004375,16.2,3.1,72.3,8.5
E00004376,39,1.7,43.6,15.7
E00004377,38.9,3.3,42.2,15.6
E00004378,24.8,5,63.4,6.8
E00004379,18,5,71.9,5
E00004380,50.3,5.3,35.8,8.6
E00004381,21.5,1.4,68.8,8.3
E00004382,21.7,4.2,67.1,7
E00004383,23.7,5.1,63.6,7.6
E00004384,19.7,5.1,65.8,9.4
E00004385,20.7,1.7,69,8.6
E00004386,23,1,67,9
E00004387,25,1.7,69,4.3
E00004388,17.6,6.9,63.7,11.8
E00004389,26.7,5,59.6,8.7
E00004390,32.4,2.9,56.8,7.9
