areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00004244,10.6,89.4,0
E00004249,15.8,84.2,0
E00004252,32.1,67.9,0
E00004255,20.2,79.8,0
E00004257,15.8,83.3,0.8
E00004258,30.5,69.5,0
E00004260,1.2,98.8,0
E00004262,8.8,91.2,0
E00004263,33,67,0
E00004270,3,97,0
E00004271,5.4,94.6,0
E00004275,8.8,91.2,0
E00004277,13.5,86.5,0
E00004278,4.7,95.3,0
E00004279,11.1,88.9,0
E00004280,25.4,74.6,0
E00004281,14.8,85.2,0
E00004564,14.1,85.9,0
E00004567,1.6,98.4,0
E00004597,19.4,80.6,0
E00008562,8.3,91.7,0
E00008564,17.3,82.7,0
E00008565,12.6,87.4,0
E00008566,8.9,91.1,0
E00008568,16.7,83.3,0
E00008571,17,83,0
E00008572,0,100,0
E00008573,8.2,91.8,0
E00008574,6.5,93.5,0
E00008575,1,99,0
E00008660,17.7,82.3,0
E00008664,30.2,69.8,0
E00008665,0,100,0
E00008669,30.9,69.1,0
E00008675,21.5,78.5,0
E00008677,13.4,85.8,0.7
E00013386,74.3,25.7,0
E00013387,19.4,80.6,0
E00013388,9,91,0
E00013389,47.1,52.9,0
E00013397,16.7,83.3,0
E00013398,17.8,82.2,0
E00013399,1.4,98.6,0
E00013400,12,88,0
E00013401,41.8,58.2,0
E00013402,1.8,98.2,0
E00013403,21.3,77.9,0.7
E00013404,53.5,46.5,0
E00013405,29.1,70.9,0
E00013406,28,72,0
E00013407,76,24,0
E00013408,62.5,37.5,0
E00013409,23.8,76.2,0
E00013410,46.3,53.7,0
E00013412,33.6,65.6,0.8
E00013413,48,52,0
E00013414,0,100,0
E00013418,1.6,98.4,0
E00013464,2.1,97.9,0
E00013466,54.2,45.8,0
E00013467,17.4,82.6,0
E00013468,17.8,82.2,0
E00013469,16.4,83.6,0
E00013470,35.2,64.8,0
E00013471,27,73,0
E00013472,1,99,0
E00013473,4.1,95.9,0
E00013474,9.2,90.8,0
E00013475,6,94,0
E00013477,6,94,0
E00013478,14.3,85.7,0
E00013479,42.5,57.5,0
E00013480,41.5,58.5,0
E00013481,17.6,82.4,0
E00013482,3.9,96.1,0
E00013490,13.1,86.9,0
E00013492,7.5,92.5,0
E00013493,86.9,13.1,0
E00013494,2.1,97.9,0
E00013495,8,92,0
E00013496,66.4,33.6,0
E00013497,29.9,70.1,0
E00013500,20.9,79.1,0
E00013501,0.5,99.5,0
E00013502,4.9,94.6,0.5
E00013503,0,100,0
E00013504,39.3,60.7,0
E00013506,13.4,86.6,0
E00013507,13.8,86.2,0
E00013508,6.9,93.1,0
E00013511,29.4,70.6,0
E00013513,17.5,82.5,0
E00013514,8.8,91.2,0
E00013515,7.9,92.1,0
E00013516,24.6,75.4,0
E00013518,1.4,98.6,0
E00013519,21.8,78.2,0
E00013521,2.1,97.9,0
E00013522,3.1,96.9,0
E00013523,32.3,67.7,0
E00013524,42.7,57.3,0
E00013526,10.8,89.2,0
E00013529,41.2,58.8,0
E00013530,5.9,94.1,0
E00013533,49.3,50.7,0
E00013534,1.5,98.5,0
E00013538,44.1,55.9,0
E00013539,18.6,81.4,0
E00013540,0.8,99.2,0
E00013541,12.2,87.4,0.5
E00013580,28.2,70.9,0.9
E00013581,15,85,0
E00013582,4.3,95.7,0
E00013583,35.2,64.8,0
E00013584,8.1,91.1,0.7
E00013585,13.8,86.2,0
E00013586,5.8,94.2,0
E00013587,9.7,89.7,0.6
E00013588,28.6,71.4,0
E00013589,23.8,75.4,0.8
E00013591,52,48,0
E00013592,0,100,0
E00013593,28.2,71.8,0
E00013595,14.8,85.2,0
E00013596,24,76,0
