areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00004244,8.3,43.1,48.6
E00004249,17.9,53.7,28.4
E00004252,22.4,53.7,23.9
E00004255,21.4,45.6,33
E00004257,26,51.9,22.1
E00004258,25.5,43.1,31.4
E00004260,10.9,39.5,49.6
E00004262,20.1,41.4,38.5
E00004263,14,44.7,41.2
E00004270,29.1,43.6,27.4
E00004271,16.2,33.3,50.4
E00004275,22.4,55.1,22.4
E00004277,28.3,55,16.7
E00004278,29.2,49.2,21.5
E00004279,22.8,41.8,35.4
E00004280,18.2,62.3,19.5
E00004281,35.4,46.3,18.3
E00004564,37.1,40.4,22.5
E00004567,18.2,31.2,50.6
E00004597,32.3,47.9,19.8
E00008562,19.2,59.6,21.2
E00008564,18,50.6,31.5
E00008565,17.3,69.2,13.5
E00008566,17.5,57.5,25
E00008568,17.1,57.1,25.7
E00008571,32,46.7,21.3
E00008572,15.4,45.5,39.1
E00008573,25,44.2,30.8
E00008574,33.3,46.3,20.4
E00008575,13.7,40.2,46.1
E00008660,17.6,41.2,41.2
E00008664,27.5,34.8,37.7
E00008665,16.2,52.4,31.4
E00008669,16.1,55.2,28.7
E00008675,34.6,30.8,34.6
E00008677,20.6,61.8,17.6
E00013386,9.6,68.7,21.7
E00013387,12.2,54.9,32.9
E00013388,9.8,63.4,26.8
E00013389,14.8,72.2,13
E00013397,20.8,51.9,27.4
E00013398,13.3,53.3,33.3
E00013399,11.9,61.5,26.6
E00013400,12.3,61.5,26.2
E00013401,10.3,74.1,15.5
E00013402,12.5,46.3,41.3
E00013403,26.2,52.5,21.3
E00013404,12.5,67.7,19.8
E00013405,22,64.6,13.4
E00013406,26.1,67.4,6.5
E00013407,12.7,67.1,20.3
E00013408,20.5,74.7,4.8
E00013409,19.8,54.1,26.1
E00013410,16.9,59.7,23.4
E00013412,17.5,52.6,29.9
E00013413,13.8,63.1,23.1
E00013414,17.4,47.7,34.8
E00013418,19,40,41
