areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00004244,46.1,10.1,30.3,13.5
E00004249,49.6,21.7,12.2,16.5
E00004252,37.6,26.6,19.3,16.5
E00004255,22.6,28.2,39.5,9.7
E00004257,38.3,35.8,17.5,8.3
E00004258,28.6,34.3,21.9,15.2
E00004260,50.3,29,17.8,3
E00004262,44.8,49.2,4,2
E00004263,33.6,15.5,43.6,7.3
E00004270,28.5,42,20,9.5
E00004271,32.6,36.4,24.8,6.2
E00004275,46.1,32.6,12.4,9
E00004277,34.5,45.1,9.7,10.6
E00004278,23.5,45.9,22.4,8.2
E00004279,35.3,32.8,19.3,12.6
E00004280,42.5,28.3,15.9,13.3
E00004281,33.6,43.3,10.4,12.7
E00004564,31.5,34.6,16.5,17.3
E00004567,1.6,35.2,51.2,12
E00004597,45.7,26.1,18.8,9.4
E00008562,25.2,51.3,15.1,8.4
E00008564,21.8,43.6,19.2,15.4
E00008565,25.3,40.2,21.3,13.2
E00008566,25.9,49.1,15.2,9.8
E00008568,26.4,45.8,11.1,16.7
E00008571,33.1,29.9,16.2,20.8
E00008572,23.1,39.9,28.9,8.1
E00008573,30.4,36.5,25,8.1
E00008574,46.2,33.6,14.7,5.6
E00008575,7.7,28.8,63.5,0
E00008660,16.1,25,37.1,21.8
E00008664,22.7,14.3,31.1,31.9
E00008665,46.2,48.1,5.1,0.6
E00008669,23.6,37.3,4.5,34.5
E00008675,42.2,25.8,21.9,10.2
E00008677,41.2,41.2,16,1.5
E00013386,6.1,28.7,42.6,22.6
E00013387,40,34.5,21.8,3.6
E00013388,35.8,41,17.2,6
E00013389,13.5,39.4,35.6,11.5
E00013397,36.4,35.5,14.7,13.4
E00013398,47.8,30.6,14.6,7
E00013399,49.5,38.1,8.3,4.1
E00013400,51.4,36.4,11.2,0.9
E00013401,29.7,28.8,12.6,28.8
E00013402,46.8,33.9,15.6,3.7
E00013403,36.8,41.9,16.9,4.4
E00013404,20.9,23.3,27.9,27.9
E00013405,25.8,41.1,25,8.1
E00013406,36.7,29.3,20.7,13.3
E00013407,17,14,28,41
E00013408,20.8,29.2,31.3,18.8
E00013409,15.9,47,23.8,13.4
