areacd,disability_3a-001,disability_3a-002
E00004244,18.5,81.5
E00004249,17,83
E00004252,15.4,84.6
E00004255,18.2,81.8
E00004257,14.6,85.4
E00004258,11.9,88.1
E00004260,19,81
E00004262,16.8,83.2
E00004263,18.3,81.7
E00004270,15.4,84.6
E00004271,18.1,81.9
E00004275,19.7,80.3
E00004277,17.9,82.1
E00004278,19.1,80.9
E00004279,17.8,82.2
E00004280,15.8,84.2
E00004281,13.8,86.2
E00004564,11.7,88.3
E00004567,14.3,85.7
E00004597,14.8,85.2
E00008562,11.5,88.5
E00008564,11.4,88.6
E00008565,8.7,91.3
E00008566,11.5,88.5
E00008568,13.2,86.8
E00008571,10.6,89.4
E00008572,18.2,81.8
E00008573,14.2,85.8
E00008574,13,87
E00008575,21.1,78.9
E00008660,16.5,83.5
E00008664,9.3,90.7
E00008665,23.8,76.2
E00008669,17.8,82.2
E00008675,9.7,90.3
E00008677,12.9,87.1
E00013386,14.9,85.1
E00013387,22.2,77.8
E00013388,14.3,85.7
E00013389,8.8,91.2
E00013397,10.3,89.7
E00013398,18.3,81.7
E00013399,14.7,85.3
E00013400,15.6,84.4
E00013401,8.8,91.3
E00013402,28.8,71.2
E00013403,16.7,83.3
E00013404,12,88
E00013405,11.5,88.5
E00013406,8.2,91.8
E00013407,11.5,88.5
E00013408,10.8,89.2
E00013409,15.7,84.3
E00013410,11.4,88.6
E00013412,13.8,86.2
E00013413,12.3,87.7
E00013414,13.9,86.1
E00013418,18.5,81.5
E00013464,20.6,79.4
E00013466,30.4,69.6
E00013467,21.1,78.9
E00013468,18.7,81.3
E00013469,11.7,88.3
E00013470,12.6,87.4
E00013471,23.4,76.6
E00013472,13.8,86.2
E00013473,17.9,82.1
E00013474,10.6,89.4
E00013475,20.9,79.1
E00013477,22,78
E00013478,23,77
E00013479,15.2,84.8
E00013480,20.7,79.3
E00013481,18.3,81.7
E00013482,15.9,84.1
E00013490,28.3,71.7
E00013492,16.1,83.9
E00013493,25.8,74.2
E00013494,40,60
E00013495,10.8,89.2
E00013496,18.9,81.1
E00013497,20.8,79.2
E00013500,14.7,85.3
E00013501,12,88
E00013502,14.2,85.8
E00013503,14.8,85.2
E00013504,15.3,84.7
E00013506,21.6,78.4
E00013507,20.9,79.1
E00013508,13,87
E00013511,17.1,82.9
E00013513,20.4,79.6
E00013514,16.7,83.3
E00013515,17.4,82.6
E00013516,19.1,80.9
E00013518,14.3,85.7
E00013519,19.9,80.1
E00013521,24.8,75.2
E00013522,15.3,84.7
E00013523,13.1,86.9
E00013524,6.8,93.2
E00013526,24,76
E00013529,8.7,91.3
E00013530,16.2,83.8
E00013533,7,93
E00013534,20.2,79.8
E00013538,5.8,94.2
E00013539,17.8,82.2
E00013540,20.9,79.1
E00013541,13.8,86.2
E00013580,24.4,75.6
E00013581,16.8,83.2
E00013582,17.1,82.9
E00013583,11.9,88.1
E00013584,19.2,80.8
E00013585,16.1,83.9
E00013586,12.7,87.3
E00013587,13.9,86.1
E00013588,18.9,81.1
E00013589,18.4,81.6
E00013591,14.3,85.7
E00013592,16.4,83.6
E00013593,12.7,87.3
E00013595,13.6,86.4
E00013596,16.4,83.6
E00013597,14.9,85.1
E00013598,28.1,71.9
E00013599,15.9,84.1
E00013613,20.9,79.1
E00013615,11.6,88.4
E00013617,18.1,81.9
E00013619,22.5,77.5
E00013620,19.9,80.1
E00013622,13,87
E00013624,23.9,76.1
E00013625,11.4,88.6
E00013626,10.9,89.1
E00013627,16,84
E00013628,18.4,81.6
E00013629,14.3,85.7
E00013630,7.3,92.7
E00013631,9.5,90.5
E00013632,9.2,90.8
E00013633,20.1,79.9
E00013635,20.7,79.3
E00013636,19.3,80.7
E00013637,21.7,78.3
E00013638,6.3,93.7
E00013639,9.2,90.8
E00013640,9.1,90.9
E00013641,12.6,87.4
E00013642,22.9,77.1
E00013643,7.5,92.5
E00013644,15.7,84.3
E00013645,15.5,84.5
E00013646,10.1,89.9
E00013647,12.2,87.8
E00013648,14,86
E00013649,20.9,79.1
E00013650,12.1,87.9
E00013651,17,83
E00013652,10.7,89.3
E00013653,13.7,86.3
E00013654,17.4,82.6
E00013655,13.2,86.8
E00013656,14.7,85.3
E00013657,11.2,88.8
E00013658,23.5,76.5
E00013659,12.2,87.8
E00013660,15.3,84.7
E00013662,6.2,93.8
E00013663,14,86
E00013664,11.2,88.8
E00013665,10.7,89.3
E00013667,12.9,87.1
E00013668,18.5,81.5
E00013669,16,84
E00013670,9,91
E00013671,17.4,82.6
E00013672,18.3,81.7
E00013673,17.6,82.4
E00013674,13.8,86.2
E00013675,14,86
E00013676,7.1,92.9
E00013677,18.4,81.6
E00013678,10.1,89.9
E00013679,18.6,81.4
E00013680,16.6,83.4
E00013681,12,88
E00013682,13,87
E00013683,22.4,77.6
E00013684,18.4,81.6
E00013685,16.7,83.3
E00013687,8.4,91.6
E00013688,20.6,79.4
E00013689,14.6,85.4
E00013690,7.8,92.2
E00013691,17.7,82.3
E00013693,21.5,78.5
E00013695,15,85
E00013696,20.6,79.4
E00013697,13.4,86.6
E00013698,10.9,89.1
E00013699,24.9,75.1
E00013700,12.9,87.1
E00013701,10.5,89.5
E00013702,12.2,87.8
E00013703,14.4,85.6
E00013744,12.4,87.6
E00013745,11.1,88.9
E00013746,19.1,80.9
E00013747,17.9,82.1
E00013748,21.5,78.5
E00013749,19.2,80.8
E00013751,13.9,86.1
E00013752,13.9,86.1
E00013754,22,78
E00013755,18.3,81.7
E00013756,20,80
E00013757,16.6,83.4
E00013758,19.2,80.8
E00013760,16.5,83.5
E00013762,16.7,83.3
E00013763,18.4,81.6
E00013764,19,81
E00013765,22.3,77.7
E00013766,17.2,82.8
E00013767,26.4,73.6
E00013768,25.9,74.1
E00013769,22.4,77.6
E00013770,12.9,87.1
E00013771,25.5,74.5
E00013772,19.8,80.2
E00013773,25.2,74.8
E00013774,18.1,81.9
E00013776,12,88
E00013777,16.9,83.1
E00013778,15.1,84.9
E00013780,15.8,84.2
E00013781,15.1,84.9
E00013782,17,83
E00013783,17.7,82.3
E00013784,23.5,76.5
E00013792,21.2,78.8
E00013793,22.4,77.6
E00013798,15.7,84.3
E00013802,12.7,87.3
E00013825,12.1,87.9
E00013828,19.1,80.9
E00013834,13.7,86.3
E00013836,12.9,87.1
E00013838,14.4,85.6
E00013839,17.3,82.7
E00013840,14.6,85.4
E00013841,10.4,89.6
E00013842,14.9,85.1
E00013845,12,88
E00013851,20.6,79.4
E00013855,20.1,79.9
E00013856,13.6,86.4
E00013858,14.4,85.6
E00013860,16.6,83.4
E00013862,17.8,82.2
E00013863,23.8,76.2
E00013864,17.6,82.4
E00013866,18.3,81.7
E00013868,12.8,87.2
E00013870,8.5,91.5
E00013872,17.8,82.2
E00013873,20.2,79.8
E00013874,16.7,83.3
E00013875,10.2,89.8
E00013876,9.7,90.3
E00013877,30.4,69.6
E00013879,13.2,86.8
E00013880,25.4,74.6
E00013881,23.3,76.7
E00013882,20.4,79.6
E00013883,24.9,75.1
E00013884,41.3,58.7
E00013885,7.3,92.7
E00013886,13.6,86.4
E00013887,14.7,85.3
E00013888,14.9,85.1
E00013889,14,86
E00013890,18,82
E00013891,15.4,84.6
E00013893,18,82
E00013894,21.6,78.4
E00013895,14,86
E00013896,13.7,86.3
E00013897,25.2,74.8
E00013899,16.5,83.5
E00013900,17.4,82.6
E00013901,8.6,91.4
E00013904,14.8,85.2
E00013907,12,88
E00013908,22,78
E00013911,24.9,75.1
E00013913,11.3,88.7
E00013914,22,78
E00013915,9.4,90.6
E00013916,17.4,82.6
E00013917,12.4,87.6
E00013918,8.5,91.5
E00013919,25.6,74.4
E00013920,16.4,83.6
E00013921,18.7,81.3
E00013922,27.7,72.3
E00013923,20.6,79.4
E00013924,18.6,81.4
E00013925,8.1,91.9
E00013926,10.9,89.1
E00013927,13.1,86.9
E00013928,17,83
E00013929,10.6,89.4
E00013930,19,81
E00013932,22.3,77.7
E00013933,22.1,77.9
E00013934,15,85
E00013935,7.4,92.6
E00013936,23,77
E00013938,20.5,79.5
E00013939,24.4,75.6
E00013940,16,84
E00013941,12.5,87.5
E00013942,16.2,83.8
E00013943,29.2,70.8
E00013944,17.6,82.4
E00013945,19.4,80.6
E00013946,17.3,82.7
E00013947,16.5,83.5
E00013948,21,79
E00013949,12.8,87.2
E00013950,12.4,87.6
E00013951,14,86
E00013952,29.6,70.4
E00013953,23.2,76.8
E00013954,18.7,81.3
E00013962,18,82
E00013969,20.2,79.8
E00013970,26.7,73.3
E00013971,20.5,79.5
E00013972,11.3,88.7
E00013973,14.7,85.3
E00013974,28.5,71.5
E00013975,13.1,86.9
E00013977,15.4,84.6
E00013978,18.3,81.7
E00013979,13.4,86.6
E00013980,12,88
E00013981,10,90
E00013982,16.4,83.6
E00013983,6.2,93.8
E00013985,18,82
E00013998,13.9,86.1
E00014034,20.6,79.4
E00014038,22.5,77.5
E00014039,17.7,82.3
E00014040,18.8,81.2
E00014041,14.4,85.6
E00174656,18.1,81.9
E00174658,21.7,78.3
E00174741,14.1,85.9
E00174742,8.4,91.6
E00174744,24.7,75.3
E00174745,18.9,81.1
E00174747,17.6,82.4
E00174749,17.2,82.8
E00174752,11,89
E00174753,8.6,91.4
E00174755,23,77
E00174756,7.5,92.5
E00174759,4.8,95.2
E00174767,18.5,81.5
E00174787,16.5,83.5
E00174789,7.8,92.2
E00174791,11.7,88.3
E00174792,17.8,82.2
E00174794,13.7,86.3
E00174795,16.1,83.9
E00174797,14.8,85.2
E00174801,7.6,92.4
E00174806,14.1,85.9
E00174812,16.1,83.9
E00174814,5.3,94.7
E00174815,21.6,78.4
E00174817,13.1,86.9
E00174820,5.2,94.8
E00174822,8.8,91.2
E00174823,19.7,80.3
E00174826,15.2,84.8
E00174828,8.1,91.9
E00174829,23.1,76.9
E00174831,20.2,79.8
E00174836,12.1,87.9
E00174837,11.5,88.5
E00174839,9,91
E00174840,10.8,89.2
E00174842,15.8,84.2
E00174845,13,87
E00174847,12.8,87.2
E00183722,14.8,85.2
E00183735,17.4,82.6
E00183736,4.1,95.9
E00183760,13.6,86.4
E00183763,17.1,82.9
E00183775,11.9,88.1
E00183792,13.9,86.1
E00183798,21.6,78.4
E00183801,3.9,96.1
E00183802,7.9,92.1
E00183803,17.5,82.5
E00183827,8.3,91.7
E00183846,8.5,91.5
E00183852,10,90
E00183861,23,77
E00183870,4.7,95.3
E00183873,6.9,93.1
E00183884,14.4,85.6
E00183886,8.9,91.1
E00183899,11.3,88.7
E00183906,23.1,76.9
E00183924,5.8,94.2
E00183930,12.7,87.3
E00183938,10.9,89.1
E00183949,11.5,88.5
E00183963,7.8,92.2
E00183967,12.1,87.9
E00183983,6,94
E00184006,18.2,81.8
E00184049,13.2,86.8
E00184093,16.7,83.3
E00184109,17.6,82.4
E00184113,10.1,89.9
E00184122,10.6,89.4
E00184137,16,84
E00184139,15.6,84.4
E00190410,13.2,86.8
E00190421,6.3,93.7
E00190425,17.7,82.3
E00190431,14.1,85.9
E00190439,12.8,87.2
E00190444,9.2,90.8
E00190456,6.9,93.1
