areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E02003907,10.9,39.1,33.7,16.4
E02003908,19.7,43.8,27.6,9
E02003909,17.4,44.4,27.6,10.5
E02003910,27.9,46.3,20.4,5.3
E02003911,7.5,37.4,37.6,17.4
E02003912,10.3,40.3,32.9,16.5
E02003913,8.9,38.4,36.8,15.9
E02003914,20,44.9,26.4,8.7
E02003915,27.8,43.7,20.9,7.6
E02003916,22.9,45.4,21.8,9.9
E02003917,13.2,44,31.4,11.4
E02003918,11.9,38.8,35.2,14
E02003919,22.5,43,24.7,9.9
E02003920,15.4,43.1,31.5,10
E02003921,10.7,39.3,33.8,16.1
E02003922,14.1,43.7,30.5,11.7
E02003923,19.2,46.3,26.3,8.3
E02003924,23.3,40.5,25,11.2
E02003925,16.5,41.8,28.5,13.2
E02003926,5.5,33.7,40,20.9
E02003927,7.4,39.9,36.6,16
E02003928,14.1,44.5,30.3,11.1
E02003929,10.2,40.5,34.5,14.8
E02003930,10.3,39.5,34.6,15.5
E02003933,9.2,42.8,33,15.1
E02003934,9.3,39.2,34.6,17
E02003935,17.5,43.9,28.6,10
E02003936,6.5,36.1,37.5,19.8
E02003937,9.1,37.7,34.3,18.8
E02003938,10.4,41.3,34.6,13.7
E02003939,15.4,43.3,29.7,11.6
E02003940,6.3,35.6,37.6,20.6
E02003941,17.2,42.4,28.5,11.9
E02003942,20.7,43.5,26,9.8
E02003943,24.7,45.5,22.5,7.3
E02003944,16.6,43.5,29.6,10.3
E02003945,11.4,44.2,32.1,12.3
E02003946,10.9,39.6,35.2,14.3
E02003947,12.5,43.7,30.7,13.1
E02003948,26.5,44.9,21.3,7.4
E02003949,39.9,44.2,12.7,3.2
E02003951,21.5,47.6,22.9,8
E02003952,11.1,42.8,34.5,11.6
E02003953,9.5,40.1,34.9,15.5
E02003954,21.9,41.9,27.1,9
E02003955,19.6,42.7,27.8,9.9
E02003956,12.2,38.1,34.2,15.5
E02003957,10.2,42.9,32.4,14.5
E02003958,10.6,39.8,34.3,15.3
E02003959,14.2,44.1,30.4,11.2
E02003960,12.2,44.9,29.5,13.4
E02003961,11.1,44.1,33,11.8
E02003962,16.5,41.8,29.7,12
E02003963,26.3,44.3,21.5,8
E02003964,9.6,42.5,32.1,15.8
E02004137,9.3,37.7,35.2,17.8
E02004138,17.8,49.4,25.5,7.4
E02004139,15.5,47,27.9,9.6
E02004140,23.1,48,22.7,6.2
E02004141,7.5,38,38.4,16.1
E02004142,7.4,39.4,36.1,17.1
E02004143,12,41.4,34.3,12.3
E02004144,12.3,44.6,31.6,11.5
E02004145,12.8,46.6,30.2,10.4
E02004146,16.8,42,29.9,11.3
E02004147,29.3,46.4,18.5,5.8
E02004148,22.3,44.4,24.5,8.9
E02004152,35.8,40.5,16.8,6.9
E02004153,21.6,47.9,23.6,6.9
E02004154,27.6,47.6,19.1,5.7
E02004155,26.2,46.3,20.5,7
E02004156,53.9,35.3,8.8,1.9
E02004157,25.3,49.6,20.3,4.8
E02004158,28,46.9,19.5,5.6
E02004159,12.3,45.6,33.7,8.4
E02004160,19.1,44.7,26.6,9.6
E02004161,30.2,45.3,18.9,5.6
E02004162,20.9,48.8,23.5,6.8
E02004163,18.3,47.5,26.4,7.7
E02004189,7.4,41,36.6,14.9
E02004190,7.8,36.4,37.1,18.7
E02004191,23.7,48.4,21.6,6.4
E02004192,7.2,36.3,38.9,17.5
E02004193,12.3,37.4,36.9,13.4
E02004194,6.4,39.4,36.6,17.7
E02004195,22.3,45.6,24.2,7.9
E02004196,6.9,35.9,38.7,18.5
E02004197,6.8,39,37.5,16.6
E02004198,17.7,43.9,27.5,10.9
E02004199,9.9,37.8,35.9,16.4
E02004200,9.9,40.5,34.6,15.1
E02004201,7.8,35.4,36.2,20.6
E02004202,10.3,41.9,35.1,12.7
E02004203,7.8,35.6,37.6,19
E02004204,10.2,42.9,34.1,12.9
E02004205,15.2,45.6,29.1,10
E02004206,25.5,43.8,21.9,8.8
E02004207,8.9,41.4,34.3,15.5
E02004208,11.6,42.6,33.2,12.6
E02004209,12.6,41.8,31.5,14.1
E02004210,33.7,41.5,18.9,5.9
E02004211,8.6,39,36,16.3
E02004212,14,41.4,31.5,13.1
E02004213,6.6,37.3,42.2,14
E02004214,32.2,43.1,19.5,5.2
E02004215,22.1,40.2,26.5,11.3
E02004216,13.8,40.9,30.4,14.8
E02004217,13.7,44.5,29.9,11.8
E02004218,11,38.9,34.1,16
E02004219,7.9,37.3,35,19.9
E02004231,7.8,40,35.6,16.7
E02004232,5.5,34.2,37.8,22.4
E02004233,17.7,44.1,29,9.3
E02004234,8.2,38.1,36.1,17.6
E02004235,11.2,39.5,34.6,14.6
E02004273,12.9,44,30.6,12.5
E02006840,16.8,43.7,28.7,10.8
E02006989,46.1,39.8,11.1,3
E02006990,43,44.5,10.5,2
