geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00132632,83.1,12.9,3.9
E00132633,90.5,8.1,1.4
E00132634,86.8,9.2,4
E00132636,84,13,3
E00132637,90.4,7.7,1.9
E00132638,74.4,14.4,11.2
E00132639,82.7,11.5,5.9
E00132641,76.9,14.9,8.2
E00132642,86.1,9.5,4.4
E00132643,81.1,14.1,4.9
E00132644,78.3,15,6.7
E00132645,81.5,14.2,4.2
E00132646,84.7,10.8,4.5
E00132647,77.9,12.7,9.4
E00132648,77.6,15.1,7.3
E00132649,80.2,13.6,6.2
E00132650,70.5,19.7,9.7
E00132651,80.8,13.8,5.4
E00132652,70,18.1,11.8
E00132653,64.9,19.9,15.1
E00132654,67.9,20.3,11.8
E00132655,75.6,17.3,7.1
E00132656,74.6,18.9,6.6
E00132657,77.1,15.6,7.3
E00132658,74.9,14.5,10.5
E00132660,71.4,20.6,8
E00132662,80.2,15.2,4.5
E00132663,79.3,15.6,5.1
E00132664,76.7,15.7,7.7
E00132665,73,17.7,9.3
E00132666,73.2,17.8,9.1
E00132667,79.7,13.3,6.9
E00132668,76.4,16.2,7.4
E00132669,75.7,15.7,8.6
E00132670,65.3,25.1,9.6
E00132671,76.8,13.4,9.7
E00132672,66.9,20.1,13
E00132673,83.2,13.3,3.5
E00132674,86.8,9.8,3.4
E00132675,80,16.1,3.9
E00132676,76.3,16.9,6.8
E00132677,83.2,12.8,4
E00132678,79.3,18.3,2.4
E00132679,78.9,14.6,6.5
E00132680,72.2,19.2,8.6
E00132681,86.6,10.4,3
E00132682,66.5,20.2,13.3
E00132685,81.5,12.5,6
E00132686,86.4,8.8,4.8
E00132687,86.6,10.1,3.3
E00132688,68.5,21.8,9.7
E00132689,79.3,16.7,4
E00132690,83.9,12.1,3.9
E00132691,81,14,5
E00132692,79.4,15.4,5.1
E00132693,77.6,16.9,5.5
E00132694,83.2,13,3.7
E00132696,82.8,11.2,6
E00132697,79.2,14.7,6.1
E00132698,81.6,13,5.4
E00132699,81.6,15.3,3.1
E00132700,85.6,8.9,5.5
E00132701,65,23.7,11.3
E00132702,78.6,16.6,4.8
E00132703,86,12.3,1.7
E00132704,72.3,20.7,7
E00132707,84.3,10.9,4.8
E00132708,62.7,22.6,14.7
E00132709,88.9,8.5,2.6
E00132710,84,11.1,4.9
E00132711,81.2,13.7,5.1
E00132712,84.1,12.3,3.6
E00132713,82.6,13.1,4.2
E00132714,79.5,16.1,4.3
E00132715,73.6,20.4,6.1
E00132716,93.1,5.1,1.8
E00132717,82.7,13.9,3.4
E00132718,86.7,10.4,2.9
E00132719,75,21,4
E00132720,79.7,14.8,5.5
E00132721,79.1,17.8,3.1
E00132722,83.5,14.6,1.9
E00132723,81.1,13.9,5
E00132724,84.2,12.2,3.5
E00132725,64.7,22.8,12.6
E00132726,86.8,11.9,1.2
E00132727,73.3,19.1,7.6
E00132728,78.9,14.8,6.4
E00132729,82.9,13.2,3.9
E00132730,82.4,13.2,4.4
E00132731,71.6,17.6,10.7
E00132732,87.1,9.4,3.6
E00132733,83,13.8,3.2
E00132734,83.1,12.6,4.2
E00132735,86,11.4,2.6
E00132736,81,16.2,2.8
E00132737,83.6,12,4.4
E00132739,78.9,18.5,2.6
E00132740,89.4,8.3,2.2
E00132741,88.3,9.2,2.5
E00132742,87.9,9.9,2.2
E00132743,87.1,8.8,4.1
E00132744,88.3,8.7,3.1
E00132745,80.5,13.6,6
E00132747,87.7,9.9,2.4
E00132748,79.9,14.3,5.8
E00132749,81.6,15.6,2.8
E00132750,86.1,10.6,3.3
E00132751,86.4,11.3,2.4
E00132753,89.1,9.4,1.5
E00132754,74.9,15.9,9.2
E00132755,50.6,27.8,21.6
E00132756,78.4,16,5.6
E00132757,87.7,10.1,2.1
E00132759,86.9,10.3,2.9
E00132760,86.8,10.7,2.6
E00132761,76.5,14.4,9.1
E00132762,77.7,16.4,5.9
E00132763,78.7,11,10.2
E00132764,65.2,22.7,12.1
E00132765,73.6,16.1,10.3
E00132766,77.3,14.4,8.3
E00132767,80.7,13.4,5.9
E00132768,53.8,29.2,16.9
E00132769,76.1,16.3,7.6
E00132770,67.8,20.5,11.7
E00132771,82.2,14.7,3.1
E00132772,76,16.3,7.7
E00132773,77.8,13.2,8.9
E00132774,86.1,11.5,2.4
E00132775,74.5,19.2,6.2
E00132776,85.3,10.3,4.5
