geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00132632,43.7,39.1,15.9,1.3,0
E00132633,69.8,22.8,7.4,0,0
E00132634,67.8,28,3.4,0,0.8
E00132636,54.9,33.8,9.9,1.4,0
E00132637,62.4,30.7,5,2,0
E00132638,33.3,28.6,23.8,13.5,0.8
E00132639,41.2,37.6,18.2,2.9,0
E00132641,41.6,38.3,12.8,7.4,0
E00132642,61.2,30.9,6.5,1.4,0
E00132643,43.2,39.3,14.8,2.2,0.5
E00132644,38.4,33.8,22.5,5.3,0
E00132645,46.1,40.9,11,1.9,0
E00132646,44.4,42.1,11.3,2.3,0
E00132647,37,32.6,21.7,8.7,0
E00132648,35.1,40.3,18.8,5.8,0
E00132649,44.4,36.6,13.4,5.6,0
E00132650,33.3,35.1,25.9,4,1.7
E00132651,37.2,38.5,20.5,3.8,0
E00132652,29.6,39.2,20.8,10.4,0
E00132653,21.6,39.8,23.4,12.3,2.9
E00132654,25.5,34.5,24.1,15.2,0.7
E00132655,35.4,34.6,24.4,3.9,1.6
E00132656,49.1,39.5,9.6,1.8,0
E00132657,31.4,32.8,24,9.8,2
E00132658,28.6,37.8,26.1,7.6,0
E00132660,25.3,32.1,30.2,12.3,0
E00132662,50.9,38.9,10.2,0,0
E00132663,40.3,38.1,18,3.6,0
E00132664,47.1,31.9,17.4,2.9,0.7
E00132665,37,32.8,21,8.4,0.8
E00132666,33,36.5,19.1,9.6,1.7
E00132667,31.4,38.6,25.7,4.3,0
E00132668,33.1,35.5,26.4,5,0
E00132669,29.6,37.4,20.9,10.4,1.7
E00132670,28.5,34.1,35,2.4,0
E00132671,25.7,32.7,26.5,14.2,0.9
E00132672,22,31.4,28,17.8,0.8
E00132673,51.3,37.5,10.6,0.6,0
E00132674,58.8,30.9,10.3,0,0
E00132675,53.1,31.5,13.3,2.1,0
E00132676,48,31.2,19.2,1.6,0
E00132677,57.4,30.2,8.5,3.9,0
E00132678,52.1,33.8,9.9,4.2,0
E00132679,59.6,27.2,11.4,1.8,0
E00132680,24,38,27.3,10.7,0
E00132681,47.3,40.1,12.6,0,0
E00132682,28.9,33.9,24.8,10.7,1.7
E00132685,41.8,34.3,20.1,3.7,0
E00132686,43.3,43.3,11.3,2.1,0
E00132687,45.3,39,14.5,1.2,0
E00132688,21.6,36.5,33.1,8.8,0
E00132689,51.9,32.4,14.8,0.9,0
E00132690,51.8,35.1,13.2,0,0
E00132691,50.5,34.1,14.8,0.5,0
E00132692,53.3,30.8,14.2,1.7,0
E00132693,38.1,45.2,13.5,3.2,0
E00132694,52.2,36.6,11.2,0,0
E00132696,57.9,28.1,14,0,0
E00132697,45,35,17.9,1.4,0.7
E00132698,55.7,28.7,13.9,1.7,0
E00132699,38.1,41.6,17.3,3,0
E00132700,52,36,10.7,1.3,0
E00132701,30.1,39.8,24.4,4.9,0.8
E00132702,61.1,30.2,8.1,0.7,0
E00132703,61.4,31.1,7.6,0,0
E00132704,46.3,31.9,16.9,4.4,0.6
E00132707,40.4,32.4,19.9,7.4,0
E00132708,27,35,24.1,13.9,0
E00132709,63.7,30.5,5.3,0.5,0
E00132710,53.1,36.7,8.2,2,0
E00132711,54.3,36.2,9.5,0,0
E00132712,54.3,24.1,20.7,0.9,0
E00132713,52.8,34.3,11.1,1.9,0
E00132714,50,40.5,9.5,0,0
E00132715,39.5,35.9,22.2,2.4,0
E00132716,61.3,35.5,2.2,1.1,0
E00132717,55.6,28.7,13,2.8,0
E00132718,53.1,35.9,9.9,1,0
E00132719,44.9,44.9,6.5,3.7,0
E00132720,45.5,42.4,10.6,1.5,0
E00132721,39.3,43,15.9,1.9,0
E00132722,55.4,36.6,6.3,1.8,0
E00132723,40.9,39.1,15.7,4.3,0
E00132724,46.2,33.1,14.6,6.2,0
E00132725,23.9,41.9,26.5,6.8,0.9
E00132726,61.8,33.3,3.9,1,0
E00132727,28.8,36,27.2,8,0
E00132728,51.2,32.3,11.8,4.7,0
E00132729,57.4,30.2,9.9,2.5,0
E00132730,56.6,30.3,11.5,1.6,0
E00132731,21.2,39.8,21.2,17.8,0
E00132732,60.1,31.1,7.4,1.4,0
E00132733,56.9,34.6,8.5,0,0
E00132734,51.4,38.5,7.3,2.8,0
E00132735,42.1,39.3,14.5,4.1,0
E00132736,64.7,23.5,9.2,2.5,0
E00132737,54.9,30.6,9,5.6,0
E00132739,38.8,40.3,17.1,3.9,0
E00132740,66.4,27.7,5.1,0.7,0
E00132741,61.5,31.5,6.9,0,0
E00132742,53.8,34.5,10.9,0.8,0
E00132743,39.3,40.7,15.6,4.4,0
E00132744,56.8,34.4,8.8,0,0
E00132745,42.6,33.3,19.9,4.3,0
E00132747,54.2,34.7,10.4,0.7,0
E00132748,42.1,36.4,14.9,6.6,0
E00132749,51.4,33.8,13.5,1.4,0
E00132750,40.3,41.1,16.3,2.3,0
E00132751,50.9,33.1,14.2,0.6,1.2
E00132753,52,31.4,13.7,2.9,0
E00132754,36.4,41.3,18.2,2.8,1.4
E00132755,16.2,31.4,35.2,15.2,1.9
E00132756,21.7,29.2,23.6,17.9,7.5
E00132757,50,39,10.2,0.8,0
E00132759,61.1,32.4,6.5,0,0
E00132760,55.2,36.8,8,0,0
E00132761,48,30,16.4,5.6,0
E00132762,48.4,35.1,11.1,5.3,0
E00132763,29.7,38.1,21.2,9.3,1.7
E00132764,21.7,30.2,35.7,12.4,0
E00132765,29.2,29.2,29.2,12.5,0
E00132766,27,45,18,9.9,0
E00132767,40,33.3,18.3,6.7,1.7
E00132768,19.2,39.2,30.4,10.4,0.8
E00132769,30.3,33.6,23.8,9.8,2.5
E00132770,32.8,33.6,22.1,10.7,0.8
E00132771,45.8,35.6,16.1,2.5,0
E00132772,27,40.5,23.8,8.7,0
E00132773,37.3,33,22.2,7.6,0
E00132774,53.3,37.5,9.2,0,0
E00132775,41.3,38.5,17.3,2.9,0
E00132776,49.2,29.8,17.7,3.2,0
E00132777,55.6,23.8,18.3,2.4,0
E00132778,57.1,27.1,10.5,4.5,0.8
E00132779,49.6,37.2,12.4,0.8,0
E00132780,44.9,38.3,13.1,1.9,1.9
E00132781,61.5,27,9,2.5,0
E00132782,46.7,40.7,8.1,4.4,0
E00132783,43,35.6,17,4.4,0
E00132784,53.2,30.6,12.6,3.6,0
E00132785,42.3,40.8,13.8,3.1,0
E00132786,56.7,26.9,15.4,1,0
E00132787,61.7,28.6,9,0.8,0
E00132788,50.8,40,9.2,0,0
E00132790,27.2,29.9,24.5,15,3.4
E00132791,19.8,35.8,33.3,11.1,0
E00132793,45.8,37.4,13.7,3.1,0
E00132794,13.1,30.8,41.5,12.3,2.3
E00132796,43.9,36.4,16.7,3,0
E00132797,27.3,35,28.7,9.1,0
E00132798,30.5,36.4,16.1,11.9,5.1
E00132799,35.2,34.4,23.4,6.3,0.8
E00132800,34.8,35.7,21.7,7.8,0
E00132801,58.1,30.1,10.3,0.7,0.7
E00132802,43.8,39.7,12.4,4.1,0
E00132803,52.4,29.5,14.3,3.8,0
E00132804,42.4,32.6,14.6,7.6,2.8
E00132805,45.4,33.6,13.4,6.7,0.8
E00132806,27.9,54.9,14.8,2.5,0
E00132807,54.1,36.1,7.4,2.5,0
E00132808,16.2,29.2,37,17.5,0
