geography_code,heating_type_3a-001,heating_type_3a-002
E00132632,4,96
E00132633,0,100
E00132634,1.7,98.3
E00132636,2.2,97.8
E00132637,2,98
E00132638,0.8,99.2
E00132639,3,97
E00132641,3.4,96.6
E00132642,2.9,97.1
E00132643,3.3,96.7
E00132644,0,100
E00132645,2.6,97.4
E00132646,2.3,97.7
E00132647,2.2,97.8
E00132648,0.6,99.4
E00132649,2.1,97.9
E00132650,2.3,97.7
E00132651,0.6,99.4
E00132652,0.8,99.2
E00132653,0,100
E00132654,0.7,99.3
E00132655,0.8,99.2
E00132656,0,100
E00132657,0,100
E00132658,3.3,96.7
E00132660,0,100
E00132662,0,100
E00132663,1.4,98.6
E00132664,2.2,97.8
E00132665,0.9,99.1
E00132666,0.9,99.1
E00132667,1.4,98.6
E00132668,0.8,99.2
E00132669,0,100
E00132670,0,100
E00132671,0,100
E00132672,1.7,98.3
E00132673,2.5,97.5
E00132674,1,99
E00132675,0.7,99.3
E00132676,0.8,99.2
E00132677,0.8,99.2
E00132678,0,100
E00132679,0,100
E00132680,0,100
E00132681,1.1,98.9
E00132682,1.7,98.3
E00132685,3,97
E00132686,2.9,97.1
E00132687,4,96
E00132688,0,100
E00132689,0,100
E00132690,0.9,99.1
E00132691,0,100
E00132692,0.8,99.2
E00132693,3.1,96.9
E00132694,0,100
E00132696,0,100
E00132697,2.2,97.8
E00132698,2.6,97.4
E00132699,2,98
E00132700,1.3,98.7
E00132701,0,100
E00132702,0,100
E00132703,0,100
E00132704,0.6,99.4
E00132707,4.4,95.6
E00132708,1.5,98.5
E00132709,0,100
E00132710,0,100
E00132711,0.9,99.1
E00132712,0,100
E00132713,0,100
E00132714,0,100
E00132715,3,97
E00132716,0,100
E00132717,0,100
E00132718,0.5,99.5
E00132719,0,100
E00132720,0,100
E00132721,1.9,98.1
E00132722,0.9,99.1
E00132723,0,100
E00132724,0,100
E00132725,0.9,99.1
E00132726,0,100
E00132727,0,100
E00132728,0,100
E00132729,1.9,98.1
E00132730,0,100
E00132731,0,100
