geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00132632,93.5,3.8,1.2,1.5
E00132633,90.8,6.8,1.7,0.7
E00132634,93.5,3.1,0.8,2.7
E00132636,94.3,3.6,1.1,1.1
E00132637,97,1,1,1
E00132638,88.9,2.1,2.4,6.6
E00132639,94.1,2.8,2,1
E00132641,94.6,2.7,1,1.7
E00132642,95.9,2.4,1,0.7
E00132643,95.3,2,1,1.7
E00132644,91.4,3,3,2.6
E00132645,95,2.8,1.4,0.8
E00132646,94.4,2.8,1.5,1.2
E00132647,93.2,2.7,1,3.1
E00132648,89.8,4,3.1,3.1
E00132649,95.2,1.9,1.3,1.6
E00132650,94.2,3.3,1.5,1
E00132651,92.8,2.5,2.8,1.9
E00132652,93.9,1.3,2.2,2.6
E00132653,90.7,3.6,1.8,3.9
E00132654,91.2,2.8,2.5,3.5
E00132655,87.7,5.2,3.6,3.6
E00132656,84.3,11,0.8,3.8
E00132657,92.1,2.1,2.8,3
E00132658,89.1,5.2,0.8,4.8
E00132660,89.8,2.8,3,4.4
E00132662,87.9,6.5,2.6,3
E00132663,90,3.5,3.2,3.2
E00132664,87.7,7.7,1.4,3.2
E00132665,94.1,0.5,2,3.4
E00132666,85.8,4.9,3,6.4
E00132667,87.8,3.8,3.5,4.9
E00132668,89.1,2.9,2.5,5.5
E00132669,89.9,3.2,3.2,3.6
E00132670,93.2,1,1.9,3.9
E00132671,91.3,2.3,2.3,4.2
E00132672,90.7,2.1,1.4,5.8
E00132673,90,4.1,1.5,4.4
E00132674,90.8,4.4,2.8,2
E00132675,89.3,4.8,1.9,4.1
E00132676,89.7,4.3,1.3,4.7
E00132677,91.2,5.1,0,3.7
E00132678,91.8,4.6,1.1,2.5
E00132679,82.4,8.2,2.5,7
E00132680,88,3.6,1.8,6.6
E00132681,95.1,2.9,0.6,1.4
E00132682,97.3,1.6,0.5,0.5
E00132685,92.6,3.1,2.2,2.2
E00132686,94.7,2.8,0.3,2.2
E00132687,97.4,2.1,0.3,0.3
E00132688,96,1.4,0.4,2.2
E00132689,86.3,9.6,0.9,3.2
E00132690,89.5,5.9,1.2,3.5
E00132691,92.9,2.3,3.1,1.7
E00132692,88,6.2,1.2,4.6
E00132693,93,3.3,0.8,2.9
E00132694,91.2,2.9,2.6,3.3
E00132696,86.4,8.2,1.9,3.5
E00132697,93.2,3.2,1.3,2.3
E00132698,94.6,2.7,1.1,1.5
