geography_code,in_full_time_education-001,in_full_time_education-002
E00132632,23.3,76.7
E00132633,32.3,67.7
E00132634,14.6,85.4
E00132636,17.7,82.3
E00132637,15.8,84.2
E00132638,31.4,68.6
E00132639,17,83
E00132641,18.5,81.5
E00132642,17.9,82.1
E00132643,25.7,74.3
E00132644,28,72
E00132645,16.4,83.6
E00132646,24.3,75.7
E00132647,27,73
E00132648,28.2,71.8
E00132649,21.3,78.7
E00132650,15.9,84.1
E00132651,24.8,75.2
E00132652,26.4,73.6
E00132653,5.8,94.2
E00132654,23,77
E00132655,12.7,87.3
E00132656,11,89
E00132657,25.1,74.9
E00132658,16.9,83.1
E00132660,22.4,77.6
E00132662,12.4,87.6
E00132663,19.9,80.1
E00132664,14.1,85.9
E00132665,15.7,84.3
E00132666,25.3,74.7
E00132667,27.5,72.5
E00132668,18.5,81.5
E00132669,24.2,75.8
E00132670,21.2,78.8
E00132671,31.6,68.4
E00132672,32.5,67.5
E00132673,18.5,81.5
E00132674,20.1,79.9
E00132675,13.6,86.4
E00132676,9.8,90.2
E00132677,17.4,82.6
E00132678,14,86
E00132679,12.2,87.8
E00132680,26.6,73.4
E00132681,23.1,76.9
E00132682,12.4,87.6
E00132685,31.4,68.6
E00132686,44.3,55.7
E00132687,35.6,64.4
E00132688,26.6,73.4
E00132689,12.3,87.7
E00132690,15.1,84.9
E00132691,19.1,80.9
E00132692,10,90
E00132693,17.3,82.7
E00132694,15,85
E00132696,10.9,89.1
E00132697,12.9,87.1
E00132698,14.6,85.4
E00132699,23.9,76.1
E00132700,14.3,85.7
E00132701,14.7,85.3
E00132702,12.9,87.1
E00132703,24.4,75.6
E00132704,9.6,90.4
E00132707,31.9,68.1
E00132708,9.8,90.2
E00132709,24.8,75.2
E00132710,18.3,81.7
E00132711,12.8,87.2
E00132712,21.5,78.5
E00132713,17.2,82.8
E00132714,18.7,81.3
E00132715,17.4,82.6
E00132716,28.2,71.8
E00132717,13.4,86.6
E00132718,22.9,77.1
E00132719,12.8,87.2
E00132720,15.2,84.8
E00132721,19.1,80.9
E00132722,18.2,81.8
E00132723,17.6,82.4
E00132724,18.8,81.2
E00132725,17,83
E00132726,21.2,78.8
E00132727,28.4,71.6
E00132728,15.7,84.3
E00132729,19.7,80.3
E00132730,22,78
E00132731,25.4,74.6
E00132732,14.2,85.8
E00132733,21.1,78.9
E00132734,18,82
E00132735,68,32
E00132736,12.3,87.7
E00132737,20,80
E00132739,8.4,91.6
E00132740,42,58
E00132741,25.1,74.9
E00132742,40.1,59.9
E00132743,69.4,30.6
E00132744,46.6,53.4
E00132745,47.1,52.9
E00132747,61.4,38.6
E00132748,55.6,44.4
E00132749,38.4,61.6
E00132750,66.5,33.5
E00132751,38.9,61.1
E00132753,67.8,32.2
E00132754,56.7,43.3
E00132755,15.1,84.9
E00132756,78.5,21.5
E00132757,67.7,32.3
E00132759,20.5,79.5
E00132760,17.5,82.5
E00132761,20.4,79.6
E00132762,17.2,82.8
E00132763,20.3,79.7
E00132764,14.1,85.9
E00132765,20.9,79.1
E00132766,22.6,77.4
E00132767,20.3,79.7
E00132768,14.6,85.4
E00132769,17.8,82.2
E00132770,23.1,76.9
E00132771,23.1,76.9
E00132772,16.8,83.2
E00132773,12.8,87.2
E00132774,20.9,79.1
E00132775,17.6,82.4
E00132776,23.5,76.5
E00132777,25.9,74.1
E00132778,25.4,74.6
E00132779,16.6,83.4
E00132780,34.6,65.4
E00132781,18.7,81.3
E00132782,32.4,67.6
E00132783,17.9,82.1
E00132784,12,88
E00132785,19.7,80.3
E00132786,27.9,72.1
E00132787,18.9,81.1
E00132788,18.4,81.6
E00132790,26.7,73.3
E00132791,30.6,69.4
E00132793,22.1,77.9
E00132794,28.2,71.8
E00132796,22.7,77.3
E00132797,28.2,71.8
E00132798,25.6,74.4
E00132799,24.7,75.3
E00132800,27.1,72.9
E00132801,20.8,79.2
E00132802,14.5,85.5
E00132803,9.6,90.4
E00132804,31.3,68.7
E00132805,14.5,85.5
E00132806,7.5,92.5
E00132807,19.5,80.5
E00132808,26.1,73.9
E00132809,15.8,84.2
E00132810,28.2,71.8
E00132811,11.2,88.8
E00132812,13.3,86.7
E00132813,24.7,75.3
E00132814,12.9,87.1
E00132815,12.6,87.4
E00132816,15.5,84.5
E00132817,10.4,89.6
E00132818,15.4,84.6
E00132819,13.9,86.1
E00132820,16.4,83.6
E00132821,12.4,87.6
E00132822,16.5,83.5
E00132823,12.2,87.8
E00132824,10.9,89.1
E00132825,15.1,84.9
E00132826,9.7,90.3
E00132827,23.2,76.8
E00132828,20.9,79.1
E00132829,16.1,83.9
E00132830,14.2,85.8
E00132831,19.7,80.3
E00132832,12.4,87.6
E00132833,15.6,84.4
E00132834,28,72
E00132835,11.6,88.4
E00132836,15.2,84.8
E00132837,18.9,81.1
E00132838,14.5,85.5
E00132839,11.6,88.4
E00132840,20.8,79.2
E00132841,21,79
E00132842,18.6,81.4
E00132843,10.6,89.4
E00132844,30.4,69.6
E00132845,16.2,83.8
E00132846,25.6,74.4
E00132847,28.9,71.1
E00132848,9.3,90.7
E00132849,22.4,77.6
E00132850,13.9,86.1
E00132851,23.4,76.6
E00132852,27.9,72.1
E00132853,28.1,71.9
E00132854,29.2,70.8
E00132855,11.8,88.2
E00132856,19.4,80.6
E00132857,16.2,83.8
E00132858,20,80
E00132859,16.3,83.7
E00132861,38,62
E00132862,13.6,86.4
E00132863,15.4,84.6
E00132864,33.2,66.8
E00132865,14.6,85.4
E00132866,8.8,91.2
E00132867,12.5,87.5
E00132868,40,60
E00132869,14.7,85.3
E00132870,22.7,77.3
E00132871,20.7,79.3
E00132872,37.9,62.1
E00132873,18.4,81.6
E00132874,22.6,77.4
E00132875,17,83
E00132876,9.3,90.7
E00132877,13,87
E00132878,7.9,92.1
E00132879,10.5,89.5
E00132880,9.8,90.2
E00132881,14.8,85.2
E00132882,15.3,84.7
E00132883,13.5,86.5
E00132884,18,82
E00132885,18.1,81.9
E00132886,10.6,89.4
E00132887,34,66
E00132888,32.7,67.3
E00132889,17.3,82.7
E00132890,36.7,63.3
E00132891,24.6,75.4
E00132892,21.8,78.2
E00132893,14.9,85.1
E00132894,19.7,80.3
E00132895,19,81
E00132896,9.2,90.8
E00132897,19.9,80.1
E00132898,15.1,84.9
E00132899,17.1,82.9
E00132900,14.4,85.6
E00132901,22.1,77.9
E00132902,14.2,85.8
E00132903,17.7,82.3
E00132904,52.6,47.4
E00132905,14.8,85.2
E00132906,49.7,50.3
E00132907,22.5,77.5
E00132908,37.5,62.5
E00132909,32,68
E00132910,36,64
E00132911,38,62
E00132912,52.3,47.7
E00132913,28.3,71.7
E00132914,30.4,69.6
E00132915,27.9,72.1
E00132916,7.8,92.2
E00132917,35.1,64.9
E00132918,30.4,69.6
E00132919,38.1,61.9
E00132920,19.1,80.9
E00132921,21.5,78.5
E00132922,17.7,82.3
E00132923,14.7,85.3
E00132924,21.7,78.3
E00132934,17.4,82.6
E00132935,14.2,85.8
E00132936,14.3,85.7
E00132937,14.1,85.9
E00132938,20.1,79.9
E00132939,14.4,85.6
E00132950,13.7,86.3
E00132952,24.2,75.8
E00132953,20.5,79.5
E00132954,21.9,78.1
E00132955,8.6,91.4
E00132956,11.1,88.9
E00132957,8.6,91.4
E00132958,15.4,84.6
E00132959,18.1,81.9
E00132960,12,88
E00132961,18.5,81.5
E00132962,20,80
E00132963,24.3,75.7
E00132964,19.7,80.3
E00132965,12.2,87.8
E00132966,10.3,89.7
E00132967,11.7,88.3
E00132968,16.5,83.5
E00132971,18.3,81.7
E00132972,11,89
E00132973,23.7,76.3
E00132974,15.6,84.4
E00132975,29.3,70.7
E00132977,21.2,78.8
E00132978,27.6,72.4
E00132979,18.3,81.7
E00132980,12.1,87.9
E00132981,9.3,90.7
E00132982,9.8,90.2
E00132983,7.2,92.8
E00132984,20.7,79.3
E00132985,20.2,79.8
E00132986,15.4,84.6
E00132987,13.9,86.1
E00132988,14,86
E00132989,12.1,87.9
E00132990,19.1,80.9
E00132991,24,76
E00132996,18.8,81.2
E00132997,12.2,87.8
E00132998,15.1,84.9
E00132999,22.8,77.2
E00133000,11.4,88.6
E00133022,14.8,85.2
E00133023,15.6,84.4
E00133024,16.9,83.1
E00133027,18.2,81.8
E00133028,12.7,87.3
E00133046,12.8,87.2
E00133047,21.9,78.1
E00133048,17.5,82.5
E00133049,11.2,88.8
E00133050,13.4,86.6
E00133051,11,89
E00133052,15.4,84.6
E00133053,18.8,81.2
E00133054,12.8,87.2
E00133055,21.2,78.8
E00133056,15.6,84.4
E00133057,14.3,85.7
E00133058,8.7,91.3
E00133059,17.3,82.7
E00133060,9.7,90.3
E00133061,21.3,78.7
E00133062,13.2,86.8
E00133063,16.4,83.6
E00133064,12.3,87.7
E00133065,22.3,77.7
E00133066,12.2,87.8
E00133067,16.5,83.5
E00133068,20.7,79.3
E00133084,16.1,83.9
E00133093,14.9,85.1
E00133094,18.5,81.5
E00133095,10.5,89.5
E00133096,12.9,87.1
E00133097,13.6,86.4
E00133098,17.2,82.8
E00133099,20.9,79.1
E00133100,13.8,86.2
E00133101,14.8,85.2
E00133102,21.6,78.4
E00133103,11.9,88.1
E00133104,17.8,82.2
E00133105,16.7,83.3
E00133106,14,86
E00133107,16.1,83.9
E00133108,21.7,78.3
E00133109,14,86
E00133110,20.2,79.8
E00133111,11.7,88.3
E00133112,15.6,84.4
E00133113,19.8,80.2
E00133114,14.9,85.1
E00133115,16.4,83.6
E00133116,18.5,81.5
E00133117,19.2,80.8
E00133118,12.8,87.2
E00133119,12.5,87.5
E00133120,13.8,86.2
E00133121,10,90
E00133122,22.1,77.9
E00133124,5.4,94.6
E00133127,4.7,95.3
E00133128,6.6,93.4
E00133129,10.3,89.7
E00133131,17.1,82.9
E00133132,19,81
E00133133,10.7,89.3
E00133134,14,86
E00133135,8.7,91.3
