geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00132632,71,4.1,24.9
E00132633,52,2.9,45.1
E00132634,61.7,2.5,35.8
E00132636,72.2,4.4,23.4
E00132637,72.6,5.8,21.6
E00132638,43.6,4.3,52.1
E00132639,75.5,4,20.5
E00132641,50.2,2.7,47.1
E00132642,81.4,3.2,15.4
E00132643,65.8,4.6,29.6
E00132644,54.7,8.4,36.9
E00132645,76.1,4.9,19.1
E00132646,70.9,4.4,24.7
E00132647,51.5,7.1,41.4
E00132648,48.9,6.8,44.3
E00132649,66.3,4.1,29.6
E00132650,43.3,8.1,48.6
E00132651,56.7,6.9,36.4
E00132652,51.3,5.1,43.7
E00132653,46.1,7.5,46.4
E00132654,48.8,5.8,45.4
E00132655,52.2,7,40.9
E00132656,41.7,0,58.3
E00132657,58.3,4.3,37.4
E00132658,56.2,4.8,39
E00132660,44.8,6.2,49
E00132662,48.1,3.8,48.1
E00132663,62.9,1.5,35.6
E00132664,50.2,3.1,46.7
E00132665,60,5.6,34.4
E00132666,58.2,0,41.8
E00132667,57.2,5.2,37.6
E00132668,58.4,5.5,36.1
E00132669,51.6,3.7,44.7
E00132670,34.9,2.9,62.2
E00132671,50,6.3,43.7
E00132672,45,5,50
E00132673,70.3,1.7,28
E00132674,69.3,0.9,29.8
E00132675,53.7,0.8,45.5
E00132676,49.8,2.8,47.5
E00132677,64.5,2,33.5
E00132678,43.4,1.6,55.1
E00132679,50.5,0,49.5
E00132680,53.3,5.1,41.6
E00132681,68.5,6.3,25.3
E00132682,52,5.6,42.4
E00132685,58.6,6.2,35.2
E00132686,55.9,4.9,39.2
E00132687,69.8,5.7,24.5
E00132688,39.4,4.2,56.4
E00132689,50,5,45
E00132690,62.4,3.9,33.6
E00132691,62.3,3.3,34.4
E00132692,53.5,1.3,45.1
E00132693,70.9,5.6,23.5
E00132694,58.4,3.4,38.2
E00132696,68.1,2.2,29.7
E00132697,69.9,2.4,27.7
E00132698,60.9,4.3,34.8
E00132699,65.1,4.5,30.4
E00132700,62.3,2.1,35.6
E00132701,43.3,2.1,54.5
E00132702,66.6,1.4,32.1
E00132703,65.6,1.4,33
E00132704,44.3,1.5,54.2
E00132707,49.6,7.1,43.2
E00132708,43.1,6.7,50.3
E00132709,69.2,2.1,28.6
E00132710,54,3.2,42.8
E00132711,54.4,0.5,45.2
E00132712,67.5,4.4,28.1
E00132713,64.9,2.9,32.2
E00132714,60.5,2,37.5
E00132715,50.8,4.9,44.3
E00132716,80,1.5,18.5
E00132717,63.9,2.1,34
E00132718,69.8,1.7,28.5
E00132719,50.8,0,49.2
E00132720,52.7,1.5,45.8
E00132721,50.9,1.9,47.2
E00132722,53.8,2.7,43.5
E00132723,61.7,4.7,33.7
E00132724,71.2,4.4,24.4
E00132725,49.7,2.8,47.5
E00132726,70.3,1.5,28.2
E00132727,52.4,7.3,40.2
E00132728,51.6,3.9,44.5
E00132729,66.5,2.7,30.8
E00132730,69.1,1.9,29.1
E00132731,46.1,6.5,47.5
E00132732,63.2,2.1,34.7
E00132733,62.4,3.5,34.1
E00132734,58.8,3.2,38
E00132735,36.9,8.9,54.2
E00132736,60.5,3.1,36.4
E00132737,67.9,5.8,26.3
E00132739,51.8,6.2,42.1
E00132740,57,5.3,37.8
E00132741,59.8,5.3,34.8
E00132742,51.4,4.6,44
E00132743,36,7.4,56.7
E00132744,53.8,5.9,40.3
E00132745,40.8,5.4,53.8
E00132747,40.5,3.6,55.9
E00132748,39.3,7.3,53.4
E00132749,53.5,5.6,41
E00132750,35.3,9.6,55.1
E00132751,48.1,4.6,47.4
E00132753,35.7,7,57.3
E00132754,35.7,7.5,56.8
E00132755,29.8,5.7,64.5
E00132756,18.9,6.6,74.5
E00132757,39.8,7.3,52.9
E00132759,56.4,0.8,42.7
E00132760,62.7,3,34.3
E00132761,60.2,4.3,35.5
E00132762,67.7,3.1,29.2
E00132763,52.6,5.7,41.8
E00132764,42.1,8.5,49.4
E00132765,47.9,5.3,46.8
E00132766,57,3.8,39.2
E00132767,62.3,4.1,33.6
E00132768,47.3,4.2,48.5
E00132769,56.8,5,38.3
E00132770,42.7,2.1,55.2
E00132771,60.6,1.9,37.5
E00132772,55.5,8,36.5
E00132773,48.3,2.2,49.5
E00132774,60.3,4.1,35.6
E00132775,37.4,3.4,59.1
E00132776,63.9,0.8,35.3
E00132777,56.5,2.9,40.6
E00132778,72.9,3.8,23.3
E00132779,62.1,6.9,31
E00132780,46.1,5.6,48.3
E00132781,71.4,2.7,25.9
E00132782,58,2.8,39.2
E00132783,44.1,7.4,48.5
E00132784,69.6,4.4,26
E00132785,45.3,5.9,48.8
E00132786,54.2,4.2,41.7
E00132787,67.9,0.4,31.6
E00132788,62.2,1.2,36.5
E00132790,52.6,6.2,41.2
E00132791,50.2,4.7,45.1
E00132793,53.9,2.8,43.3
E00132794,39.2,4.6,56.2
E00132796,61.1,2.6,36.2
E00132797,54.7,8.1,37.2
E00132798,54.6,8.4,37
E00132799,50.9,4.5,44.6
E00132800,56.8,4.9,38.3
E00132801,65.2,1.1,33.7
E00132802,59.1,4.4,36.4
E00132803,40.7,0,59.3
E00132804,59.8,6.9,33.2
E00132805,57,8.6,34.4
E00132806,23.9,3,73.1
E00132807,67.3,3.3,29.4
E00132808,36,7.5,56.6
E00132809,66.4,2.9,30.7
E00132810,49.4,6.2,44.4
E00132811,72.1,2.2,25.8
E00132812,59,3.5,37.5
E00132813,56.1,4.6,39.2
E00132814,61.4,2.1,36.5
E00132815,64.9,0.5,34.6
E00132816,54.2,0.8,45
E00132817,47.6,1.3,51.1
E00132818,46.5,1.4,52.1
E00132819,75.3,2.7,22
E00132820,65.1,1.7,33.2
E00132821,47.4,1,51.5
E00132822,59.4,2.7,37.9
E00132823,59.3,0.4,40.2
E00132824,45.8,2.2,52
E00132825,68.6,2.7,28.7
E00132826,38.4,10.1,51.5
E00132827,67.7,0.9,31.4
E00132828,55,1.9,43.1
E00132829,52.3,3.9,43.8
E00132830,69,2.8,28.2
E00132831,49.6,2.6,47.8
E00132832,41.7,1.5,56.8
E00132833,56.6,0.5,42.9
E00132834,57.6,4.2,38.2
E00132835,55.4,0.4,44.2
E00132836,55.6,2.9,41.6
E00132837,65.7,0.4,33.9
E00132838,67.7,2.8,29.4
E00132839,43.5,2,54.5
E00132840,69.3,3.1,27.6
E00132841,67.6,0.9,31.5
E00132842,72.9,2.4,24.7
E00132843,44.2,0.3,55.4
E00132844,59.7,3.2,37.2
E00132845,62.6,2.9,34.5
E00132846,65.2,3.4,31.4
E00132847,51.9,9.2,39
E00132848,61.9,2.8,35.3
E00132849,52.3,3.8,44
E00132850,39.6,13.7,46.7
E00132851,56.8,4.1,39
E00132852,51.4,2.4,46.2
E00132853,54.7,4.7,40.7
E00132854,54.6,3.5,41.8
E00132855,37.8,4.1,58.1
E00132856,48.4,3.3,48.4
E00132857,42.6,5.9,51.5
E00132858,29.8,3.8,66.4
E00132859,48.4,2.9,48.7
E00132861,47.1,2.2,50.6
E00132862,55.1,0.4,44.4
E00132863,48.8,0.4,50.8
E00132864,48.7,5.1,46.2
E00132865,52.1,1.7,46.2
E00132866,58.6,1.4,40
E00132867,60.1,3,36.9
E00132868,49.2,5.7,45.1
E00132869,51.1,1.1,47.7
E00132870,53.2,2.3,44.5
E00132871,58.6,2.6,38.7
E00132872,52.6,6.3,41.1
E00132873,47.1,4.7,48.2
E00132874,49.4,6.5,44.1
E00132875,63.5,1.9,34.6
E00132876,49.4,3,47.6
E00132877,41.5,0.7,57.8
E00132878,59.1,0,40.9
E00132879,44.6,0.8,54.6
E00132880,41.6,1.9,56.5
E00132881,52.4,1.8,45.8
E00132882,50.3,0.6,49.1
E00132883,42.3,6,51.7
E00132884,62.7,0.5,36.8
E00132885,58.3,3.1,38.5
E00132886,41.8,4.6,53.6
E00132887,61.2,5.3,33.4
E00132888,51,5.9,43.1
E00132889,45.2,5.3,49.5
E00132890,44.3,7.8,47.8
E00132891,49.7,3.1,47.1
E00132892,56.4,4.9,38.6
E00132893,53.1,5.3,41.6
E00132894,63.8,1.1,35.1
E00132895,75.1,9.7,15.2
E00132896,49.3,5,45.8
E00132897,78.9,1.8,19.3
E00132898,54.6,3.7,41.7
E00132899,73.8,3.9,22.3
E00132900,59.4,4,36.6
E00132901,69.9,2.1,28
E00132902,62.5,5.6,31.9
E00132903,54.8,6.4,38.8
E00132904,36.9,8.6,54.5
E00132905,49.3,7.4,43.3
E00132906,48.2,6.4,45.4
E00132907,51.7,5.7,42.7
E00132908,51.4,7.2,41.3
E00132909,57.7,6.5,35.8
E00132910,65.5,5.8,28.7
E00132911,61.7,5.8,32.5
E00132912,46.6,7.1,46.3
E00132913,66,3.9,30.1
E00132914,68.8,5.1,26.1
E00132915,66.9,5,28.2
E00132916,58.3,2.4,39.3
E00132917,54,6.6,39.4
E00132918,64.8,7.3,27.8
E00132919,56.4,5.5,38.2
E00132920,75.8,5.1,19.1
E00132921,62.2,8.3,29.5
E00132922,58.9,3.1,38
E00132923,65,5,30
E00132924,70.5,4.3,25.2
E00132934,72.6,1.2,26.2
E00132935,60.4,1.8,37.9
E00132936,61.5,0.4,38
E00132937,55.6,2.9,41.5
E00132938,56.1,2.7,41.2
E00132939,52.9,1.3,45.8
E00132950,40.1,4.4,55.5
E00132952,73.5,2,24.5
E00132953,63.6,4.9,31.5
E00132954,76.5,3.3,20.1
E00132955,27.7,2.2,70.1
E00132956,36,0,64
E00132957,43.2,3.1,53.7
E00132958,73.3,2.6,24.1
E00132959,60.6,0,39.4
E00132960,52.4,1.9,45.8
E00132961,41.6,3,55.4
E00132962,69.5,2,28.6
E00132963,68.8,1.2,30
E00132964,77.9,3.4,18.6
E00132965,46.4,1.3,52.3
E00132966,54.1,1.9,44.1
E00132967,46.5,1.5,52
E00132968,52.4,1.8,45.8
E00132971,74.9,1.9,23.1
E00132972,45.7,2.4,51.8
E00132973,74.2,0.8,25
E00132974,53.4,3.4,43.3
E00132975,86.7,1.9,11.4
E00132977,55.7,1,43.3
E00132978,48.9,4.8,46.3
E00132979,71.9,3.8,24.3
E00132980,55.5,0.6,43.9
E00132981,40.7,0.5,58.8
E00132982,47.3,1.7,51.1
E00132983,38.6,1.3,60.1
E00132984,29.1,2.2,68.7
E00132985,55.6,0.4,44
E00132986,57.1,1,41.9
E00132987,47.2,0.9,51.9
E00132988,72.4,1.3,26.3
E00132989,53.9,2,44.1
E00132990,53.5,2.5,44
E00132991,65.8,1.8,32.4
E00132996,48.5,1,50.5
E00132997,50.7,3.1,46.2
E00132998,51.3,2.3,46.4
E00132999,58.3,0,41.7
E00133000,53.5,0.3,46.2
E00133022,61.3,1.1,37.5
E00133023,62.8,2.4,34.8
E00133024,61.2,1.8,37
E00133027,57.4,1.9,40.7
E00133028,60.8,0.7,38.5
E00133046,54.6,1,44.4
E00133047,61.4,2.4,36.1
E00133048,53.3,1.4,45.3
E00133049,52.6,2.2,45.2
E00133050,54.5,1.1,44.3
E00133051,38.1,1.6,60.3
E00133052,59.9,3.7,36.4
E00133053,56.7,2.9,40.4
E00133054,56.2,2.2,41.6
E00133055,76.6,2,21.4
E00133056,63.9,2.1,34
E00133057,56.4,0.5,43.1
E00133058,38.2,0,61.8
E00133059,52.3,2.1,45.6
E00133060,42.4,2.2,55.4
E00133061,50.4,1.7,47.9
E00133062,48.5,1.9,49.5
E00133063,44.4,1,54.6
E00133064,37.9,3.5,58.6
E00133065,57.6,2.7,39.7
E00133066,54.7,0,45.3
E00133067,63,0.3,36.7
E00133068,59.2,2,38.8
E00133084,65,5.8,29.2
E00133093,54.6,1.6,43.8
E00133094,53.5,3.2,43.2
E00133095,42.6,0.9,56.5
E00133096,46.8,3.2,50
E00133097,48.1,1.3,50.6
E00133098,59.5,1.3,39.2
E00133099,61.4,1.9,36.7
E00133100,45.3,0.9,53.8
E00133101,33,3.6,63.5
E00133102,74.3,2.4,23.3
E00133103,45.9,2.6,51.5
E00133104,63.1,0,36.9
E00133105,61.4,3.1,35.5
E00133106,57.6,1.5,40.9
E00133107,65.6,1.2,33.2
E00133108,53.2,2.6,44.2
E00133109,51.3,3.1,45.6
E00133110,46.9,2.8,50.2
E00133111,39.7,1.4,58.9
E00133112,50.2,2.1,47.7
E00133113,60.8,3.4,35.8
E00133114,63.4,0.9,35.7
E00133115,53.3,3.3,43.3
E00133116,62.1,3,34.8
E00133117,66,1.8,32.2
E00133118,47.8,1.7,50.4
E00133119,57.5,5.2,37.3
E00133120,35.8,1.1,63.1
E00133121,48.4,0,51.6
E00133122,57.3,2.5,40.2
E00133124,37.6,0.9,61.5
E00133127,32.7,2.2,65
E00133128,46.8,1.5,51.7
E00133129,44.4,2.4,53.3
