geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00132632,24.2,75.8
E00132633,46.9,53.1
E00132634,54.8,45.2
E00132636,21.7,78.3
E00132637,27.2,72.8
E00132638,35.2,64.8
E00132639,25.8,74.2
E00132641,45.3,54.7
E00132642,25.8,74.2
E00132643,20.5,79.5
E00132644,14.1,85.9
E00132645,29,71
E00132646,26.1,73.9
E00132647,23.2,76.8
E00132648,11.4,88.6
E00132649,25,75
E00132650,16,84
E00132651,20.5,79.5
E00132652,18.3,81.7
E00132653,25.6,74.4
E00132654,30.7,69.3
E00132655,38,62
E00132656,63.6,36.4
E00132657,24.8,75.2
E00132658,33.5,66.5
E00132660,28,72
E00132662,66,34
E00132663,34.2,65.8
E00132664,51.8,48.2
E00132665,25.8,74.2
E00132666,32.9,67.1
E00132667,26.7,73.3
E00132668,37.9,62.1
E00132669,27.6,72.4
E00132670,25.9,74.1
E00132671,24.1,75.9
E00132672,24.3,75.7
E00132673,36,64
E00132674,46,54
E00132675,46.5,53.5
E00132676,48.8,51.2
E00132677,51,49
E00132678,59.7,40.3
E00132679,65.8,34.2
E00132680,36.2,63.8
E00132681,18.3,81.7
E00132682,14.7,85.3
E00132685,23.3,76.7
E00132686,24.9,75.1
E00132687,19.2,80.8
E00132688,16.7,83.3
E00132689,57.2,42.8
E00132690,48.7,51.3
E00132691,32.2,67.8
E00132692,55.6,44.4
E00132693,18.2,81.8
E00132694,60.1,39.9
E00132696,44.4,55.6
E00132697,28.9,71.1
E00132698,51.8,48.2
E00132699,17,83
E00132700,45.3,54.7
E00132701,52.2,47.8
E00132702,30.1,69.9
E00132703,56.8,43.2
E00132704,48.3,51.7
E00132707,27.2,72.8
E00132708,19.4,80.6
E00132709,54.6,45.4
E00132710,54.1,45.9
E00132711,56.8,43.2
E00132712,46.9,53.1
E00132713,49.1,50.9
E00132714,52.7,47.3
E00132715,32.8,67.2
E00132716,59.3,40.7
E00132717,46.6,53.4
E00132718,50.1,49.9
E00132719,49,51
E00132720,61.6,38.4
E00132721,53.2,46.8
E00132722,55.3,44.7
E00132723,28.8,71.2
E00132724,39.1,60.9
E00132725,29.5,70.5
E00132726,49,51
E00132727,30.8,69.2
E00132728,50.8,49.2
E00132729,49.7,50.3
E00132730,53.2,46.8
E00132731,24.9,75.1
E00132732,47.4,52.6
E00132733,49.8,50.2
E00132734,56.9,43.1
E00132735,7.3,92.7
E00132736,29.3,70.7
E00132737,21.3,78.8
E00132739,34.8,65.2
E00132740,29.4,70.6
E00132741,30,70
E00132742,28.5,71.5
E00132743,10.2,89.8
E00132744,28.5,71.5
E00132745,13.7,86.3
E00132747,13.6,86.4
E00132748,9.8,90.2
E00132749,16.4,83.6
E00132750,6.2,93.8
E00132751,17.3,82.7
E00132753,8,92
E00132754,13.8,86.2
E00132755,18.4,81.6
E00132756,1.8,98.2
E00132757,4.2,95.8
E00132759,45.3,54.7
E00132760,43.2,56.8
E00132761,26,74
E00132762,25.4,74.6
E00132763,29,71
E00132764,18.4,81.6
E00132765,35.3,64.7
E00132766,27.2,72.8
E00132767,34.5,65.5
E00132768,18.5,81.5
E00132769,37.2,62.8
E00132770,45.8,54.2
E00132771,45.9,54.1
E00132772,29.2,70.8
E00132773,39.4,60.6
E00132774,47.1,52.9
E00132775,36,64
E00132776,37.3,62.7
E00132777,39.2,60.8
E00132778,23.3,76.7
E00132779,18.9,81.1
E00132780,20.3,79.7
E00132781,20.7,79.3
E00132782,20.6,79.4
E00132783,18.6,81.4
E00132784,30,70
E00132785,24.8,75.2
E00132786,23.6,76.4
E00132787,45.9,54.1
E00132788,52.5,47.5
E00132790,31.7,68.3
E00132791,24.6,75.4
E00132793,43.7,56.3
E00132794,34,66
E00132796,44.7,55.3
E00132797,32.3,67.7
E00132798,32.4,67.6
E00132799,39,61
E00132800,37.3,62.7
E00132801,49.8,50.2
E00132802,41.5,58.5
E00132803,49.7,50.3
E00132804,34.5,65.5
E00132805,28.2,71.8
E00132806,56.8,43.2
E00132807,36.8,63.2
E00132808,31.6,68.4
E00132809,58.8,41.2
E00132810,25.7,74.3
E00132811,32.6,67.4
E00132812,44,56
E00132813,40.4,59.6
E00132814,39.9,60.1
E00132815,42.3,57.7
E00132816,60.5,39.5
E00132817,60.8,39.2
E00132818,51.1,48.9
E00132819,48.3,51.7
E00132820,52.5,47.5
E00132821,33.3,66.7
E00132822,38.8,61.2
E00132823,47.3,52.7
E00132824,53.1,46.9
E00132825,52.3,47.7
E00132826,15.9,84.1
E00132827,32.9,67.1
E00132828,35.5,64.5
E00132829,37.3,62.7
E00132830,52,48
E00132831,44.9,55.1
E00132832,62.6,37.4
E00132833,36.8,63.2
E00132834,34.5,65.5
E00132835,57.8,42.2
E00132836,50.2,49.8
E00132837,50.6,49.4
E00132838,40.1,59.9
E00132839,48.4,51.6
E00132840,52.7,47.3
E00132841,25.2,74.8
E00132842,42.2,57.8
E00132843,45.9,54.1
E00132844,30.8,69.2
E00132845,41,59
E00132846,27,73
E00132847,19.6,80.4
E00132848,46.6,53.4
E00132849,38.7,61.3
E00132850,20.4,79.6
E00132851,34.7,65.3
E00132852,31.9,68.1
E00132853,28.3,71.7
E00132854,29,71
E00132855,25,75
E00132856,29.4,70.6
E00132857,23.1,76.9
E00132858,33.2,66.8
E00132859,39.6,60.4
E00132861,40.7,59.3
E00132862,64.3,35.7
E00132863,59.4,40.6
E00132864,23,77
E00132865,62.1,37.9
E00132866,54.5,45.5
E00132867,35.9,64.1
E00132868,29.1,70.9
E00132869,63.9,36.1
E00132870,51.3,48.7
E00132871,47.7,52.3
E00132872,28.3,71.7
E00132873,24.1,75.9
E00132874,37.7,62.3
E00132875,48.9,51.1
E00132876,54.7,45.3
E00132877,40,60
E00132878,45.3,54.7
E00132879,58.7,41.3
E00132880,57.5,42.5
E00132881,58.6,41.4
E00132882,54.7,45.3
E00132883,31.4,68.6
E00132884,45,55
E00132885,50.8,49.2
E00132886,19.7,80.3
E00132887,38.7,61.3
E00132888,31,69
E00132889,26.7,73.3
E00132890,22.1,77.9
E00132891,27.6,72.4
E00132892,40.2,59.8
E00132893,29.8,70.2
E00132894,46,54
E00132895,22.7,77.3
E00132896,24.3,75.7
E00132897,20.8,79.2
E00132898,44.7,55.3
E00132899,23.5,76.5
E00132900,23.3,76.7
E00132901,18.4,81.6
E00132902,26.1,73.9
E00132903,13.5,86.5
E00132904,10.8,89.2
E00132905,17.4,82.6
E00132906,15.8,84.2
E00132907,21.9,78.1
E00132908,13.8,86.2
E00132909,22.4,77.6
E00132910,24.3,75.7
E00132911,19.7,80.3
E00132912,12.2,87.8
E00132913,23,77
E00132914,21.7,78.3
E00132915,20.1,79.9
E00132916,28.5,71.5
E00132917,27.9,72.1
E00132918,22.6,77.4
E00132919,19.3,80.7
E00132920,33.2,66.8
E00132921,18.4,81.6
E00132922,27.1,72.9
E00132923,20.8,79.2
E00132924,25.1,74.9
E00132934,47.6,52.4
E00132935,57.6,42.4
E00132936,44.6,55.4
E00132937,62,38
E00132938,52.8,47.2
E00132939,58.5,41.5
E00132950,24.7,75.3
E00132952,55.8,44.2
E00132953,62.9,37.1
E00132954,47.8,52.2
E00132955,68.1,31.9
E00132956,59.8,40.2
E00132957,43.7,56.3
E00132958,48.5,51.5
E00132959,58.5,41.5
E00132960,52.1,47.9
E00132961,37.4,62.6
E00132962,43.4,56.6
E00132963,49.6,50.4
E00132964,54,46
E00132965,54.8,45.2
E00132966,48.1,51.9
E00132967,45.6,54.4
E00132968,44.5,55.5
E00132971,56,44
E00132972,47.3,52.7
E00132973,71.1,28.9
E00132974,54,46
E00132975,75.1,24.9
E00132977,52.5,47.5
E00132978,30.1,69.9
E00132979,45.6,54.4
E00132980,62.9,37.1
E00132981,65.3,34.7
E00132982,66.8,33.2
E00132983,54.5,45.5
E00132984,31.3,68.7
E00132985,54.8,45.2
E00132986,63.5,36.5
E00132987,65.5,34.5
E00132988,47.2,52.8
E00132989,50.2,49.8
E00132990,54.9,45.1
E00132991,54.3,45.7
E00132996,58.5,41.5
E00132997,38.6,61.4
E00132998,59.8,40.2
E00132999,59.1,40.9
E00133000,56.1,43.9
E00133022,52.2,47.8
E00133023,50.8,49.2
E00133024,52.8,47.2
E00133027,61.5,38.5
E00133028,58.5,41.5
E00133046,57.1,42.9
E00133047,51.2,48.8
E00133048,57,43
E00133049,64,36
E00133050,65.9,34.1
E00133051,46.6,53.4
E00133052,55.4,44.6
E00133053,59,41
E00133054,62.1,37.9
E00133055,49.4,50.6
E00133056,48.6,51.4
E00133057,67.3,32.7
E00133058,62.8,37.2
E00133059,51.2,48.8
E00133060,66.2,33.8
E00133061,39.9,60.1
E00133062,56.9,43.1
E00133063,59.7,40.3
E00133064,59.8,40.2
E00133065,52.3,47.7
E00133066,50.2,49.8
E00133067,53.2,46.8
E00133068,52.8,47.2
E00133084,50.8,49.2
E00133093,68.3,31.7
E00133094,57.6,42.4
E00133095,55.3,44.7
E00133096,38.4,61.6
E00133097,58.6,41.4
E00133098,57.1,42.9
E00133099,49.8,50.2
E00133100,56.3,43.7
E00133101,40.2,59.8
E00133102,45.6,54.4
E00133103,59.2,40.8
E00133104,55.9,44.1
E00133105,48.1,51.9
E00133106,46.9,53.1
E00133107,57.1,42.9
E00133108,60.3,39.7
E00133109,41.5,58.5
E00133110,55.9,44.1
E00133111,63.2,36.8
E00133112,55.6,44.4
E00133113,55.2,44.8
E00133114,54.6,45.4
E00133115,52.1,47.9
E00133116,54.6,45.4
E00133117,53,47
E00133118,46.5,53.5
E00133119,34.4,65.6
E00133120,40.1,59.9
E00133121,67.6,32.4
E00133122,54,46
E00133124,50.7,49.3
E00133127,59.5,40.5
E00133128,56.5,43.5
E00133129,43.8,56.2
E00133131,38.3,61.7
E00133132,34.5,65.5
E00133133,63,37
E00133134,51.7,48.3
E00133135,55.2,44.8
E00133136,49.1,50.9
E00133137,48.9,51.1
E00133138,56.8,43.2
E00133139,54.2,45.8
E00133140,53.4,46.6
E00133141,48.7,51.3
E00133142,39.3,60.7
E00133143,60.6,39.4
E00133144,63,37
E00133145,60.5,39.5
