geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00051173,17.1,39,19.5,24.4
E00051189,23.6,31.5,27.6,17.3
E00051220,37.6,19.1,20.6,22.7
E00051262,16.8,42.3,20.4,20.4
E00051263,25,38.9,23.6,12.5
E00051264,40.5,27.8,8.2,23.4
E00051278,30.4,26.1,23.2,20.3
E00051279,32.7,23.8,24.5,19
E00051280,27.8,31.3,24.3,16.5
E00051281,83.8,16.2,0,0
E00051282,36.2,31.2,9.4,23.2
E00051283,39.8,36.7,12.2,11.2
E00051291,23.4,32.5,27.9,16.2
E00051292,31.8,34.5,18.2,15.5
E00051293,24,17.1,19.4,39.5
E00051294,33.6,19.7,23,23.8
E00051296,43.1,25,17.2,14.7
E00051297,15.7,38.6,20.9,24.8
E00051298,26.9,38,17.6,17.6
E00051299,23,36.9,17.2,23
E00051300,29.4,28,22.4,20.3
E00051301,17.5,33.3,17.5,31.7
E00051302,21.1,32.5,22,24.4
E00051303,16,25.5,32.1,26.4
E00051304,23.5,27.5,23.5,25.5
E00051305,50.4,23.5,13,13
E00051306,20.7,21.6,26.1,31.5
E00051307,27.9,32.4,16.9,22.8
E00051308,30.4,21.7,20.9,27
E00051309,34.8,31,14.2,20
E00051310,25.9,24.1,20.7,29.3
E00051311,18.3,27,26.2,28.6
E00051312,24.8,29.5,19,26.7
E00051313,29.5,31.8,18.2,20.5
E00051314,28,42.4,11,18.6
E00051315,32.5,26.8,23.6,17.1
E00051316,14.3,27.8,34.9,23
E00051724,27.7,25.7,21.6,25
E00051725,26.3,29.8,30.7,13.2
E00051726,30.2,28.1,16.5,25.2
E00051727,21.6,31.8,19.6,27
E00051728,15.8,29.6,13.2,41.4
E00051729,18.6,22,26.3,33.1
E00051730,31,26.9,11.7,30.4
E00051731,50.9,18.9,19.8,10.4
E00051732,22.8,33.9,20.5,22.8
E00051733,27,35.8,20.8,16.4
E00051734,24.2,33.6,12.8,29.5
E00051735,22.7,26.9,26.1,24.4
E00051736,38.8,23,19.4,18.7
E00051737,35.6,30.3,15.9,18.2
E00051738,37,21.3,21.3,20.5
E00051739,33.6,38.5,17.2,10.7
E00051740,38.5,27.5,17.4,16.5
E00051741,41.4,27.8,15.8,15
E00051742,34.5,28.3,17.7,19.5
E00051743,25.2,33.9,13.9,27
E00051744,24,42.4,12,21.6
E00051745,28.9,35.9,10.2,25
E00051747,27.2,22.8,18.4,31.6
E00051749,21.9,31.6,21.1,25.4
E00051750,30.8,25.8,18.3,25
E00051751,25.7,28.6,25.7,20
E00051752,31.4,34.3,16.1,18.2
E00051753,28.4,32.8,20.9,17.9
E00051754,20.9,26.9,19.4,32.8
E00051755,55,15.6,14.7,14.7
E00051756,31.2,40,13.6,15.2
E00051757,47.8,23.9,13.8,14.5
E00051758,27.9,34.5,19.8,17.8
E00131002,26.8,41.2,13.1,19
E00131003,21.7,39.2,18.5,20.6
E00131004,24.3,45.6,12.5,17.6
E00131005,21.2,45.8,9.3,23.7
E00131007,27,46.8,12.1,14.2
E00131008,28.1,38.8,13.2,19.8
E00131009,27.6,37.4,15.4,19.5
E00131010,28.9,45.5,11.6,14
E00131104,15.4,53,12.8,18.8
E00131106,35,33.2,14.3,17.5
E00131108,25.2,52.9,11.8,10.1
E00131110,18.6,41.9,17.8,21.7
E00131112,25.2,31.3,19.7,23.8
E00131113,19.5,44,15.1,21.4
E00131114,31.4,39.2,10.8,18.6
E00131328,28.5,37.7,12.6,21.2
E00131329,22.6,37.7,19.8,19.8
E00131330,17.9,49.3,17.9,14.9
E00131331,16.4,39,21.5,23.1
E00131332,29.5,40.2,12.1,18.2
E00131333,20.6,50.6,14.4,14.4
E00131334,20.2,50,12.1,17.7
E00131335,24.5,50.9,12.3,12.3
E00131336,18.2,56.8,12.5,12.5
E00131337,35.6,38.5,6.7,19.3
E00131498,17.3,42,17.3,23.3
E00131499,34,31.3,17.4,17.4
E00131500,23.4,55.1,7.5,14
E00131501,28.1,40.6,17.7,13.5
E00131502,20.4,37,14.8,27.8
E00131504,25.5,44,17.7,12.8
E00131505,22.1,39,14,25
E00131506,15.1,42.1,18.3,24.6
E00131634,28.8,39.6,12.9,18.7
E00131635,28.1,38.5,16.3,17
E00131636,17.8,41.7,16.7,23.9
E00131648,25.5,33,17,24.5
E00150243,17.6,47.7,19,15.7
E00150244,13.1,40.5,26.1,20.3
E00150320,35.1,30.5,17.6,16.8
E00150321,23.1,43.4,22.4,11.2
E00150322,18.4,41.2,25.7,14.7
E00150323,21.8,32.4,17.1,28.8
E00150324,30.1,31,21.2,17.7
E00150325,26.2,33.8,18.5,21.5
E00150326,24.8,41.9,16.3,17.1
E00150327,26.9,37.3,14.2,21.6
E00150328,26.6,43,14.1,16.4
E00150329,40.2,35.7,14.6,9.5
E00150330,25.6,40.5,16.5,17.4
E00150331,11.8,48,22,18.1
E00150332,60.2,25.2,7.3,7.3
E00150333,33.3,36.1,13.9,16.7
E00150334,33.1,34.7,21.8,10.5
E00150335,36.6,33.3,13.8,16.3
E00150393,26.3,34.7,23.2,15.8
E00150394,21.5,44.8,14.7,19
E00150395,18.1,49.6,14.2,18.1
E00150398,16.3,48.1,14.8,20.7
E00150399,26.1,38.3,14.8,20.9
E00150400,24.3,42.3,18,15.3
E00150401,26.3,42.8,16.4,14.5
E00150402,23.4,40.6,15.6,20.3
E00150404,22.1,42,20.6,15.3
E00150468,16.4,47.9,20.5,15.1
E00150477,22.6,44.4,14.5,18.5
E00150478,29.4,37.8,14.3,18.5
E00151961,7.1,40.7,21.4,30.7
E00151962,23,25.2,21.6,30.2
E00151963,31.3,39.6,15.6,13.5
E00151964,29.1,20.6,20.6,29.8
E00151965,38.2,39.2,13.7,8.8
E00151967,20.5,39,20.5,20
E00151968,12,45,14,29
E00151971,11.5,45.2,18.3,25
E00151972,46.3,31.6,12.6,9.5
E00151973,9,32,20,39
E00151974,12.7,34.7,24.7,28
E00151975,24.8,40,17.1,18.1
E00151976,30.6,49,8.2,12.2
E00151977,35.6,28.7,13.9,21.8
E00151978,17.9,45.3,13.7,23.2
E00151979,12.5,23.2,28.6,35.7
E00151980,25,34.5,22.4,18.1
E00151981,31.6,46.2,15.4,6.8
E00151982,23.9,48.7,15.4,12
E00151983,25.4,48.2,14,12.3
E00151984,38.5,28.7,15.6,17.2
E00151985,40.7,23.5,16,19.8
E00151986,27.6,31,14.9,26.4
E00151987,25,31.3,23.2,20.5
E00151988,35.2,27.8,19.4,17.6
E00151989,25.8,45,10.8,18.3
E00151990,25,25.7,17.9,31.4
E00151991,23.5,38.6,22,15.9
E00151992,22.1,47.3,11.5,19.1
E00151993,34,28.3,17.9,19.8
E00151994,34,32.6,16.3,17
E00151995,32.2,23.1,22.3,22.3
E00151996,22.4,24.3,16.8,36.4
E00151997,16.8,24.1,24.8,34.3
E00151998,22.3,24.6,12.3,40.8
E00151999,22.8,38.6,24.4,14.2
E00152000,33.8,26.9,16.2,23.1
E00152001,21,34.3,26.6,18.2
E00152002,21.2,37.6,24.8,16.4
E00152003,24.6,47.5,17.2,10.7
E00152005,11.2,43,17.8,28
E00152006,19.6,37.4,20.6,22.4
E00152007,19.7,39.4,22.6,18.2
E00152008,26.6,29.7,16.4,27.3
E00152009,21.5,34.6,23.1,20.8
E00152010,17.7,39.5,19.4,23.4
E00152011,12.9,43.5,19.4,24.2
E00152012,28.7,44.2,17.1,10.1
E00152013,18.4,40.3,22.8,18.4
E00152014,25.2,35.9,17.5,21.4
E00152015,22.1,29.5,19.7,28.7
E00152016,43.9,37.7,10.5,7.9
E00152017,34.4,29.1,19.2,17.2
E00152018,22.7,36.1,21.8,19.3
E00152019,27.3,32.4,17.3,23
E00152020,31.7,33.8,17.3,17.3
E00152021,33.3,35.9,17.3,13.5
E00152022,30.3,35.9,19,14.8
E00152023,41.5,38.7,12.7,7
E00152024,16.9,49.2,17.7,16.2
E00152025,18.3,33,21.7,27
E00152026,25,37.1,19,19
E00152027,42.6,29.5,11.5,16.4
E00152028,30.5,32.2,17.8,19.5
E00152029,26,35.3,17.3,21.3
E00152030,44.2,26.7,9.2,20
E00152031,32.5,46,9.5,11.9
E00152032,29.6,30.4,22.4,17.6
E00152033,36.3,37,14.1,12.6
E00152034,23.8,39.1,19.9,17.2
E00152037,71.8,25.4,1.4,1.4
E00152038,61.1,26.7,9.9,2.3
E00152039,77.6,13.9,5.5,3
E00152040,30.8,34.1,17.6,17.6
E00152041,54.8,25.4,13.5,6.3
E00152042,17,43.3,19.3,20.5
E00152043,59.8,30.9,8.2,1
E00152044,47.5,31.7,9.9,10.9
E00152045,71.9,25.4,2.6,0
E00152046,78.1,20.3,0.8,0.8
E00152047,33.3,39.7,17.9,9
E00152048,29.4,35.8,16.5,18.3
E00152049,30.5,32.4,22.9,14.3
E00152050,25.9,37,25.9,11.1
E00152051,27.9,29.1,10.5,32.6
E00152052,54.6,21.8,8.4,15.1
E00152053,9.5,41.1,24.2,25.3
E00152054,43.5,29.6,12.2,14.8
E00152055,27.9,32.6,23.3,16.3
E00152056,12.9,50.6,17.6,18.8
E00152057,51.5,26.5,16.9,5.1
E00152058,34.4,28.6,21.2,15.9
E00152059,41.5,36.4,12.3,9.7
E00152060,20.7,24.3,18,36.9
E00152061,25.6,32.3,20.3,21.8
E00152062,28.8,35.6,17.1,18.5
E00152063,24.4,37,16.8,21.8
E00152064,28.2,40.3,16.1,15.3
E00152065,16.5,26.6,23.9,33
E00152066,25.2,26.1,18,30.6
E00152067,25.4,44,17.2,13.4
E00152068,16.1,32.3,17.7,33.9
E00152069,20.8,30.5,13,35.7
E00152070,22.2,34.8,23,20
E00152071,20.2,29.4,21.1,29.4
E00152072,18.2,29.1,19.6,33.1
E00152073,30.3,28.6,22.7,18.5
E00152074,25.6,37.2,19.4,17.8
E00152075,22.6,40.3,15.3,21.8
E00152076,18.2,34.5,20,27.3
E00152077,18.8,42.8,21.7,16.7
E00152078,19.3,47.1,21,12.6
E00152079,22.7,16.8,26.9,33.6
E00152080,29.8,36.5,18.3,15.4
E00152081,26,42.3,18.3,13.5
E00152082,47.3,29.5,9.8,13.4
E00152083,50.9,21.3,6.5,21.3
E00152084,37.4,21.5,18.7,22.4
E00152085,29,38.2,17.6,15.3
E00152086,31.7,38,17.6,12.7
E00152087,37.1,31.9,14.7,16.4
E00152088,52.8,22,10.2,15
E00152089,28.2,35.9,18.8,17.1
E00152090,29.5,31.3,22.3,17
E00152091,26,34.6,18.1,21.3
E00152093,20.8,40.8,16.7,21.7
E00152094,27.5,34.9,16.8,20.8
E00152095,22.3,37.7,15.4,24.6
E00152096,26.2,37.3,17.5,19
E00152097,30.3,46.2,10.9,12.6
E00152098,27.6,36.5,16,19.9
E00152099,33.3,31.3,25.2,10.2
E00152100,15.2,45.5,15.2,24.1
E00152101,16.8,36.6,18.3,28.2
E00152102,22.2,46.7,16.7,14.4
E00152103,21.1,39.8,17.2,21.9
E00152104,53.3,23.7,14.1,8.9
E00152105,23.7,50.4,13.3,12.6
E00152106,30.2,28.4,18.1,23.3
E00152107,32.8,36.1,18.5,12.6
E00152108,23.7,28.9,25.2,22.2
E00152109,24.6,33.3,23,19
E00152110,31.9,37.1,16.4,14.7
E00152111,26.7,25,28.3,20
E00152112,28.6,38.1,18.1,15.2
E00152113,19.7,37.9,14.4,28
E00152114,36.1,40.3,11.8,11.8
E00152115,45.1,28.6,14.3,12
E00152117,17.3,37,18.1,27.6
E00152118,21.8,49.6,14.3,14.3
E00152119,33.5,33.5,14.3,18.6
E00152120,17.5,47.6,16.1,18.9
E00152121,26.9,29.1,17.2,26.9
E00152122,32.1,36.8,13.7,17.4
E00152124,23.1,48.8,16.5,11.6
E00152125,28.8,37.9,15.2,18.2
E00152126,21.4,34.1,23,21.4
E00152127,35.5,41.3,13.2,9.9
E00152128,32,41.4,10.9,15.6
E00152129,27.2,41.9,15.4,15.4
E00152130,16,47.1,14.3,22.7
E00152131,15.4,46.2,16.2,22.2
E00152132,21.5,36.8,20.1,21.5
E00152133,31.5,32.3,16.9,19.2
E00152134,29.9,31.5,26,12.6
E00152135,31.2,39.2,13.6,16
E00152136,51.4,21.1,15.6,11.9
E00152137,22.1,43.4,13.3,21.2
E00152138,18.9,36.1,21.3,23.8
E00152139,21,34.5,27.7,16.8
E00152140,33,28.7,20,18.3
E00152141,19.8,36.9,18.9,24.3
E00152142,14.3,31.7,23,31
E00152143,25.6,40.2,12,22.2
E00152144,13.8,41.4,19.1,25.7
E00152145,23.4,44.9,15.9,15.9
E00152146,14.7,30.7,28.8,25.8
E00152147,14.7,43.4,21.3,20.6
E00152148,32.9,29.8,14.9,22.4
E00152149,33,35.7,18.1,13.2
E00152150,20.4,41.5,23.2,14.8
E00152151,28,29.5,24.2,18.2
E00152152,17.5,27.2,25.2,30.1
E00152153,22.2,33.3,24.1,20.4
E00152154,16.3,47.6,13.6,22.4
E00152155,19.4,40.6,17.1,22.9
E00152156,14.7,47.5,15.8,22
E00152157,19.7,39.4,19,21.8
E00152158,24,42.7,20,13.3
E00152159,13.9,41.6,21.2,23.4
E00152160,20.8,55.8,8.3,15
E00152162,21.8,44.4,19.4,14.5
E00152164,28,37.6,16,18.4
E00152165,18,42.7,17.3,22
E00152166,14.8,32.8,24,28.4
E00152167,17.2,36.9,16.6,29.3
E00152168,21.9,37.9,14.2,26
E00152169,23.8,46.4,21.4,8.3
E00152170,33.9,46.4,13.4,6.3
E00152171,25.5,42.7,11.8,20
E00152172,24.8,44.2,16.3,14.7
E00152173,33.3,35.4,12.1,19.2
E00152174,21.6,43.6,18.6,16.1
E00152175,10.6,45.7,22.9,20.7
E00152176,8.9,48.2,22.3,20.5
E00152177,21.8,31.3,22.9,24
E00152178,31.5,44.5,13.7,10.3
E00152179,23.9,31.2,20.2,24.8
E00152181,29.6,28.1,22.2,20
E00152182,25.2,40.8,14.6,19.4
E00152183,25.8,39.5,22.6,12.1
E00152184,15.2,40.8,21.6,22.4
E00152185,36.4,27.9,19.4,16.4
E00152186,9.4,38.8,20.1,31.7
E00152188,24.2,31.1,20.5,24.2
E00152189,31.3,33.2,17.1,18.5
E00152190,32.8,33.6,18.3,15.3
E00152191,31.6,40.4,8.8,19.3
E00152192,22.4,44.8,14.4,18.4
E00152193,15.7,38,23.1,23.1
E00152194,34,37,11,18
E00152195,18,41,14,27
E00152196,40.3,29.2,18.1,12.5
E00152197,17.8,29.9,29,23.4
E00152198,14.7,42.2,19.8,23.3
E00152199,28.2,40,16.4,15.5
E00158051,24.6,30,22.2,23.2
E00158052,24.2,46.9,11.7,17.2
E00158053,36.9,36.3,14,12.7
E00158054,22.2,36.7,20.3,20.9
E00158055,23.6,42,17.2,17.2
E00158056,28.7,34.6,19.1,17.6
E00158057,22.8,46.2,15.2,15.8
E00158058,19.5,30.5,25.6,24.4
E00158059,13.4,47.1,21.8,17.6
E00158060,27.7,46.4,12.5,13.4
E00158061,21.3,41.2,20.6,16.9
E00158062,41.2,24.7,18.6,15.5
E00158063,35.3,31.9,15.5,17.2
E00158064,37.2,31.4,15.7,15.7
E00158065,37.8,31.6,12.2,18.4
E00158066,26.7,45,13.7,14.5
E00158067,42.2,33.6,11.7,12.5
E00158068,25.5,32.7,25.5,16.4
E00158069,31.8,42.1,15.9,10.3
E00158070,20.5,44.4,17,18.1
E00158071,22.3,36.9,18.5,22.3
E00158072,46.1,26.9,16.6,10.4
E00158073,26,37.4,16.3,20.3
E00158074,33.1,29.4,16.2,21.3
E00158075,35.7,35.7,13.9,14.8
E00158076,26.7,34.2,20.8,18.3
E00158077,36.4,36.4,14,13.2
E00158078,31.9,43.8,14.6,9.7
E00158080,17.7,21.5,25.4,35.4
E00158081,51.8,23.7,15.8,8.8
E00158082,36.8,34.9,9.4,18.9
E00158083,58.3,30.7,7.8,3.1
E00158084,33.9,38,14,14
E00158085,12.9,45.5,15.9,25.8
E00158086,24.2,38.3,18.3,19.2
E00158087,31.4,38.8,12.4,17.4
E00158088,29.8,26.4,17.4,26.4
E00158089,35.7,27.1,17.8,19.4
E00158090,33.3,31.9,16.7,18.1
E00158091,31.1,37.8,16.8,14.3
E00158092,40.2,25.4,14.8,19.7
E00158093,43.9,36.6,9.8,9.8
E00158094,15.9,40.2,24.3,19.6
