geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00051173,14.2,18.8,58.5,8.5
E00051189,9,14.6,66.7,9.7
E00051220,8.7,18.4,66,6.8
E00051262,8.3,19.5,63.3,8.9
E00051263,2.3,18.2,75,4.5
E00051264,6.5,19.6,68.8,5.1
E00051278,6.5,29,60.1,4.3
E00051279,14.6,33.7,48.3,3.4
E00051280,6.3,23.6,62.2,7.9
E00051281,8.1,14.5,59.7,17.7
E00051282,10.9,19.7,65,4.4
E00051283,8.2,23.3,68.5,0
E00051291,7.5,19.2,64.4,8.9
E00051292,8.8,17.6,59.8,13.7
E00051293,4.5,18,68.4,9
E00051294,6.8,23.5,62.1,7.6
E00051296,12,17.1,67.5,3.4
E00051297,8.6,19.5,64.3,7.6
E00051298,10.2,15.3,68.4,6.1
E00051299,8.7,18.3,61.1,11.9
E00051300,6.8,21.8,68,3.4
E00051301,14.5,18.3,59.5,7.6
E00051302,15.5,18.3,57.7,8.5
E00051303,9.4,26.4,61.3,2.8
E00051304,8.7,20.7,66.7,4
E00051305,6.1,34.8,48.5,10.6
E00051306,10.4,20.9,57.4,11.3
E00051307,6.4,20.5,60.3,12.8
E00051308,12.6,16.5,66.9,3.9
E00051309,4,19.4,69.1,7.4
E00051310,4.4,14.9,67.5,13.2
E00051311,11.1,21.4,60.7,6.8
E00051312,6,16.4,68.1,9.5
E00051313,9,19.3,61.4,10.3
E00051314,6.8,16.2,66.7,10.3
E00051315,3.9,22.5,67.6,5.9
E00051316,25,26.1,47.8,1.1
E00051724,4.4,20.4,68.6,6.6
E00051725,5.9,20.6,67.6,5.9
E00051726,10.1,24.8,58.9,6.2
E00051727,7.7,20.2,63.1,8.9
E00051728,11.9,21.4,61,5.7
E00051729,11.4,27.2,54.4,7
E00051730,7.7,21.5,66.9,3.9
E00051731,9.8,32.8,50.8,6.6
E00051732,7.6,16.8,67.2,8.4
E00051733,8.9,15.8,67.1,8.2
E00051734,5.2,16.6,71,7.3
E00051735,9,12.2,76.3,2.6
E00051736,4.6,21.1,67,7.3
E00051737,15.1,21.7,59.4,3.8
E00051738,7.2,20,61.6,11.2
E00051739,10.4,13.9,63.5,12.2
E00051740,12.5,19.3,64.8,3.4
E00051741,7.6,21.8,61.3,9.2
