geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00051173,7.3,16.9,75.8
E00051189,6.1,24.4,69.5
E00051220,3.4,36.6,60
E00051262,6.6,16.8,76.6
E00051263,6.7,24,69.3
E00051264,3.1,40.3,56.6
E00051278,6.6,30.7,62.8
E00051279,2.1,33.6,64.4
E00051280,7,27.8,65.2
E00051281,0,83.2,16.8
E00051282,1.4,37,61.6
E00051283,2,38.2,59.8
E00051291,7.7,23.1,69.2
E00051292,4.5,31.3,64.3
E00051293,8.6,24.2,67.2
E00051294,11.4,33.3,55.3
E00051296,6.1,43,50.9
E00051297,4.7,16,79.3
E00051298,1.8,27,71.2
E00051299,3.3,23.3,73.3
E00051300,7.1,29.8,63.1
E00051301,6.2,17.7,76.2
E00051302,11,20.5,68.5
E00051303,1,15.2,83.8
E00051304,7.4,23.6,68.9
E00051305,3.5,50.9,45.6
E00051306,6.5,20.4,73.1
E00051307,4.4,28.5,67.2
E00051308,4.6,32.4,63
E00051309,9.8,34,56.2
E00051310,5.1,25.6,69.2
E00051311,6.3,18.3,75.4
E00051312,2.9,24.8,72.4
E00051313,7.5,30.8,61.7
E00051314,3.5,27.8,68.7
E00051315,5,33.3,61.7
E00051316,2.4,14.4,83.2
E00051724,11.6,26.5,61.9
E00051725,10.6,27.4,61.9
E00051726,8,30.4,61.6
E00051727,10.3,22.1,67.6
E00051728,9,16.1,74.8
E00051729,9.3,19.5,71.2
E00051730,3.5,30.6,65.9
E00051731,0,49.5,50.5
E00051732,7.1,22.8,70.1
E00051733,5.1,27.2,67.7
E00051734,4.6,23.8,71.5
E00051735,5.8,22.3,71.9
E00051736,4.3,38.8,56.8
E00051737,3,35.1,61.9
E00051738,3.1,37,59.8
E00051739,4.8,32.5,62.7
E00051740,6.3,39.3,54.5
E00051741,6.8,41.7,51.5
E00051742,6.4,35.5,58.2
E00051743,6.7,24.4,68.9
E00051744,8.9,24.2,66.9
E00051745,5.6,29.6,64.8
E00051747,6.3,27.7,66.1
E00051749,7.1,22.1,70.8
E00051750,7.4,30.6,62
E00051751,2.2,26.5,71.3
E00051752,6.6,31.6,61.8
E00051753,4.5,28.8,66.7
E00051754,6,20.9,73.1
E00051755,0,54.6,45.4
E00051756,5.6,31.5,62.9
E00051757,5.7,47.8,46.5
E00051758,8.2,28.1,63.8
E00131002,3.3,27.2,69.5
E00131003,6.4,21.9,71.7
E00131004,5.8,23.9,70.3
E00131005,6,20.7,73.3
E00131007,5.8,27.5,66.7
E00131008,4.2,28.6,67.2
E00131009,4.8,28.2,66.9
E00131010,5.7,27.9,66.4
E00131104,0.7,15.3,84
E00131106,2.7,34.8,62.5
E00131108,3.3,24.8,71.9
E00131110,3.8,18.3,77.9
E00131112,4.1,25.3,70.5
E00131113,5.1,19.7,75.2
E00131114,4.9,31.4,63.7
E00131328,3.9,28.9,67.1
E00131329,5,20.8,74.3
E00131330,6.6,17.5,75.9
E00131331,5.1,16.4,78.5
E00131332,3.8,29.5,66.7
E00131333,3.8,20.6,75.6
E00131334,5.6,19.4,75
E00131335,9.2,23.9,67
E00131336,4.7,17.4,77.9
E00131337,2.3,36.4,61.4
E00131498,4,16,80
E00131499,0,33.1,66.9
E00131500,0.9,22.9,76.1
E00131501,3.2,29.5,67.4
E00131502,10.3,19,70.7
E00131504,5,25.7,69.3
E00131505,3.7,22.1,74.3
E00131506,3.1,14.8,82
E00131634,3.7,29.4,66.9
E00131635,4.6,29.2,66.2
E00131636,2.8,18.8,78.5
E00131648,1,26,73.1
E00150243,5.2,17.6,77.1
E00150244,5.8,13,81.2
E00150320,6.1,34.8,59.1
E00150321,4.9,22.2,72.9
E00150322,5.3,17.3,77.4
E00150323,6.6,22.2,71.3
E00150324,2.7,30.4,67
E00150325,3.1,25.6,71.3
E00150326,0.8,24.4,74.8
E00150327,5.3,27.1,67.7
E00150328,8.5,26.4,65.1
E00150329,4.1,40.1,55.8
E00150330,1.7,25.8,72.5
E00150331,7.9,11.8,80.3
E00150332,2.4,60.2,37.4
E00150333,3.9,35,61.2
E00150334,2.4,33.1,64.5
E00150335,4,34.7,61.3
E00150393,7.7,27.5,64.8
E00150394,3.1,21.5,75.5
E00150395,3.1,17.7,79.2
E00150398,7.5,16.5,75.9
E00150399,2.6,25.6,71.8
E00150400,2.7,24.6,72.7
E00150401,1.3,26.5,72.2
E00150402,1.6,24.2,74.2
E00150404,3.1,22.1,74.8
E00150468,4.2,16.7,79.2
E00150477,5.6,22.4,72
E00150478,1.7,27.5,70.8
E00151961,2.2,7.2,90.6
E00151962,9.4,23.2,67.4
E00151963,3.1,30.2,66.7
E00151964,8.8,29.2,62
E00151965,4,37.6,58.4
E00151967,7.3,20.4,72.3
E00151968,5.1,10.2,84.7
E00151971,9.2,11.9,78.9
E00151972,2.1,45.8,52.1
E00151973,1,9.9,89.1
E00151974,3.4,12.8,83.8
E00151975,1.9,25.5,72.6
E00151976,4.2,29.2,66.7
E00151977,5.1,36.7,58.2
E00151978,7.1,17.3,75.5
E00151979,4.4,13.2,82.5
E00151980,3.4,25.6,70.9
E00151981,2.6,33.3,64.1
E00151982,5.1,23.9,70.9
E00151983,4.4,25.7,69.9
E00151984,5.6,37.1,57.3
E00151985,5,39.8,55.3
E00151986,11.6,27.9,60.5
E00151987,3.5,24.6,71.9
E00151988,6.6,35.8,57.5
E00151989,7.7,26.5,65.8
E00151990,10.8,26.6,62.6
E00151991,5.3,23.7,71
E00151992,3.1,22.1,74.8
E00151993,8.6,34.3,57.1
E00151994,6.5,33.3,60.1
E00151995,9,32,59
E00151996,5.7,22.6,71.7
E00151997,10.2,16.8,73
E00151998,8,23.2,68.8
E00151999,1.5,22.4,76
E00152000,4.5,32.8,62.7
E00152001,6.8,21.8,71.4
E00152002,3.6,21.6,74.9
E00152003,0.8,24.2,75
E00152005,3.8,11.3,84.9
E00152006,4.5,20,75.5
E00152007,6,18.8,75.2
E00152008,7.9,27,65.1
E00152009,5.3,21.2,73.5
E00152010,4.2,17.5,78.3
E00152011,3.3,12.2,84.6
E00152012,5.3,27.5,67.2
E00152013,7.2,18.4,74.4
E00152014,5.3,25.1,69.6
E00152015,9.7,23.4,66.9
E00152016,0.9,43.9,55.3
E00152017,3.3,34.7,62
E00152018,6.7,22.5,70.8
E00152019,4.3,27.3,68.3
E00152020,2.8,31.2,66
E00152021,5.8,33.5,60.6
E00152022,6.4,30.5,63.1
E00152023,4.9,41.5,53.5
E00152024,4.6,16.9,78.5
E00152025,10.6,18.6,70.8
E00152026,5.2,25,69.8
E00152027,1.6,43.4,54.9
E00152028,7,31.3,61.7
E00152029,4,25.8,70.2
E00152030,0,45.1,54.9
E00152031,4.7,31.5,63.8
E00152032,2.8,29.8,67.3
E00152033,5.2,36.3,58.5
E00152034,0,22.4,77.6
E00152037,0,71.8,28.2
E00152038,2.3,61.1,36.6
E00152039,5.5,77.6,17
E00152040,15.4,30.8,53.8
E00152041,6.8,54.5,38.6
E00152042,4.1,17.1,78.8
E00152043,3.1,60.4,36.5
E00152044,3.5,47.5,49
E00152045,0,73.2,26.8
E00152046,2.3,78.1,19.5
E00152047,6.3,32.9,60.8
E00152048,5.5,29.1,65.5
E00152049,6.7,30.5,62.9
E00152050,7.2,27.7,65.1
E00152051,10.3,28.7,60.9
E00152052,2.5,55,42.5
E00152053,1.1,10.5,88.4
E00152054,1.7,44.3,53.9
E00152055,4.7,27.9,67.4
E00152056,4.8,13.3,81.9
E00152057,2.9,51.8,45.3
E00152058,5.7,33.9,60.4
E00152059,5.6,42.6,51.8
E00152060,10.1,21.1,68.8
E00152061,2.3,25.8,72
E00152062,6.3,29.4,64.3
E00152063,5,24.4,70.6
E00152064,6.4,28,65.6
E00152065,5.7,17,77.4
E00152066,8.8,24.6,66.7
E00152067,8.8,24.8,66.4
E00152068,8.9,15.4,75.6
E00152069,9.7,22.1,68.2
