geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00051173,0.8,5.6,59.7,33.9
E00051189,3.2,8.1,81.5,7.3
E00051220,31.3,41,23.6,4.2
E00051262,0,0,90.5,9.5
E00051263,6.7,42.7,45.3,5.3
E00051264,19,6.3,70.3,4.4
E00051278,8,13.8,69.6,8.7
E00051279,29.9,67.3,0.7,2
E00051280,12.2,20.9,62.6,4.3
E00051281,34.6,65.4,0,0
E00051282,23.6,10.7,57.1,8.6
E00051283,20.2,12.1,61.6,6.1
E00051291,6.4,39.5,47.1,7
E00051292,1.8,8.2,80.9,9.1
E00051293,7.1,14.2,55.1,23.6
E00051294,18.9,4.9,68,8.2
E00051296,27.6,28.4,34.5,9.5
E00051297,0.7,3.9,73.9,21.6
E00051298,3.7,12.8,77.1,6.4
E00051299,0.8,25.2,65.9,8.1
E00051300,9.9,7.7,73.2,9.2
E00051301,1.6,6.2,84.5,7.8
E00051302,6.3,7.9,72.4,13.4
E00051303,3.7,14,79.4,2.8
E00051304,2,13.2,73.5,11.3
E00051305,21.9,41.2,31.6,5.3
E00051306,1.8,22,66.1,10.1
E00051307,1.5,0.7,93.4,4.4
E00051308,12.2,9.6,61.7,16.5
E00051309,10.3,12.8,53.2,23.7
E00051310,13.8,8.6,69.8,7.8
E00051311,8.7,15.9,67.5,7.9
E00051312,1,5.7,81.9,11.4
E00051313,9.9,3.8,77.1,9.2
E00051314,0.9,7.7,78.6,12.8
E00051315,12.9,12.9,67.7,6.5
E00051316,4.8,93.6,0.8,0.8
E00051724,4.1,11.7,71.7,12.4
E00051725,7.1,23,59.3,10.6
E00051726,18,24.5,43.2,14.4
E00051727,8.1,12.8,66.9,12.2
E00051728,1.3,3.2,76,19.5
E00051729,0,7.7,78.6,13.7
E00051730,7.6,18.6,69.2,4.7
E00051731,50.5,45.8,1.9,1.9
E00051732,10.9,32,50,7
E00051733,7.5,20,68.1,4.4
E00051734,0.7,12.2,75,12.2
E00051735,0,1.7,86.8,11.6
E00051736,29.5,24.5,43.9,2.2
E00051737,21.1,12.8,60.9,5.3
E00051738,32,22.7,42.2,3.1
E00051739,12.9,25.8,55.6,5.6
E00051740,22.9,33.9,36.7,6.4
E00051741,19.5,18.8,57.9,3.8
E00051742,15.3,11.7,64.9,8.1
E00051743,2.5,11.9,70.3,15.3
E00051744,0,2.4,86.6,11
E00051745,10.2,26.8,57.5,5.5
E00051747,23,14.2,57.5,5.3
E00051749,11.6,23.2,59.8,5.4
E00051750,14.2,16.7,62.5,6.7
E00051751,1.5,33.6,53.3,11.7
E00051752,12.4,22.6,58.4,6.6
E00051753,27.7,18.5,44.6,9.2
E00051754,8.8,16.2,55.9,19.1
E00051755,32.1,22,38.5,7.3
E00051756,14.4,33.6,42.4,9.6
E00051757,43,20.3,36.1,0.6
E00051758,4.1,26.4,58.4,11.2
E00131002,7.8,22.9,58.2,11.1
E00131003,3.2,15.3,42.3,39.2
E00131004,0.7,15.3,33.6,50.4
E00131005,5.9,8.5,35.6,50
E00131007,2.1,20.4,34.5,43
E00131008,1.7,10.8,57.5,30
E00131009,0.8,13.8,66.7,18.7
E00131010,8.3,32.2,35.5,24
E00131104,0,16,28.7,55.3
E00131106,8.4,35.1,31.1,25.3
E00131108,0,15,39.2,45.8
E00131110,0,19.1,42,38.9
E00131112,2,10.9,38.8,48.3
E00131113,1.3,19.4,27.5,51.9
E00131114,3.8,18.1,46.7,31.4
E00131328,2,26.3,45.4,26.3
E00131329,2,17.6,46.1,34.3
E00131330,0,16.4,40.3,43.3
E00131331,1.5,8.2,24,66.3
E00131332,3.1,27.7,40,29.2
E00131333,1.2,14,39.6,45.1
E00131334,2.4,16,32.8,48.8
E00131335,0,24.5,37.7,37.7
E00131336,2.2,21.3,40.4,36
E00131337,5.3,23.7,48.1,22.9
E00131498,1.3,12.8,23.5,62.4
E00131499,16,18.8,50.7,14.6
E00131500,0,26.9,33.3,39.8
E00131501,5.3,18.1,41.5,35.1
E00131502,3.7,7.4,31.5,57.4
E00131504,13.5,14.9,28.4,43.3
E00131505,5.9,7.4,39,47.8
E00131506,0.8,21.4,33.3,44.4
E00131634,2.1,17.9,57.1,22.9
E00131635,3.7,11.1,71.9,13.3
E00131636,0.6,18.6,41.2,39.5
E00131648,1.9,33.3,59,5.7
E00150243,4.5,11.7,24.7,59.1
E00150244,0.6,14.3,61,24
E00150320,6.7,39.6,18.7,35.1
E00150321,2.1,25.7,36.1,36.1
E00150322,0,17.6,60.3,22.1
E00150323,3,25.6,56.5,14.9
E00150324,3.4,50.9,39.7,6
E00150325,3.1,50,41.5,5.4
E00150326,2.3,14.7,73.6,9.3
E00150327,7.6,26,64.1,2.3
E00150328,0.8,24.2,57.8,17.2
E00150329,4.5,42.7,34.2,18.6
E00150330,2.5,13.9,64.8,18.9
E00150331,0,3.2,25,71.8
E00150332,34.7,54,6.5,4.8
E00150333,10.4,12.3,53.8,23.6
E00150334,4.9,43.1,48,4.1
E00150335,9.7,36.3,42.7,11.3
E00150393,0,18.8,42.7,38.5
E00150394,3.1,32.5,31.9,32.5
E00150395,4.7,11.8,43.3,40.2
E00150398,0,11.2,31.3,57.5
E00150399,3.5,25.2,27.8,43.5
E00150400,2.1,18.5,39.2,40.2
E00150401,2.6,23,48,26.3
E00150402,0,19,39.7,41.3
E00150404,4.7,16.3,34.9,44.2
E00150468,4.1,13.5,44.6,37.8
E00150477,0,19.4,67.7,12.9
E00150478,0,11.7,65,23.3
E00151961,0,0.7,19.1,80.1
E00151962,6.4,25,26.4,42.1
E00151963,2.1,20,70.5,7.4
E00151964,10.3,7.4,72.1,10.3
E00151965,1,34,52,13
E00151967,4.4,17.6,59,19
E00151968,2,2,7.1,88.8
E00151971,0,4.8,69.5,25.7
E00151972,13.7,62.1,17.9,6.3
E00151973,1,0,19.2,79.8
E00151974,2,15.3,15.3,67.3
E00151975,9.7,22.3,49.5,18.4
E00151976,1,24.5,53.1,21.4
E00151977,8.1,13.1,69.7,9.1
E00151978,0,9.5,65.3,25.3
E00151979,3.5,1.7,87,7.8
E00151980,5.2,1.7,87.9,5.2
E00151981,3.4,34.7,55.9,5.9
E00151982,3.4,22.9,50.8,22.9
E00151983,1.8,8.8,75.4,14
E00151984,26,8.9,56.9,8.1
E00151985,38.5,28,30.4,3.1
E00151986,17.1,3.7,67.1,12.2
E00151987,0.9,11.4,76.3,11.4
E00151988,22.7,0.9,72.7,3.6
E00151989,0.8,7.6,84.9,6.7
E00151990,5.8,3.6,87.1,3.6
E00151991,0.8,5.4,78.5,15.4
E00151992,0,10.7,82.4,6.9
E00151993,13.1,17.8,57,12.1
E00151994,18.4,18.4,53.9,9.2
E00151995,14,8.3,64.5,13.2
E00151996,10.3,5.6,65.4,18.7
E00151997,0.7,11.7,83.9,3.6
E00151998,8.7,1.6,74,15.7
