geography_code,in_full_time_education-001,in_full_time_education-002
E00051173,16.8,83.2
E00051189,15.2,84.8
E00051220,28.4,71.6
E00051262,12.5,87.5
E00051263,18.7,81.3
E00051264,23.4,76.6
E00051278,29.3,70.7
E00051279,32.4,67.6
E00051280,19.5,80.5
E00051281,3.4,96.6
E00051282,16.6,83.4
E00051283,21.5,78.5
E00051291,26.7,73.3
E00051292,12.8,87.2
E00051293,32.3,67.7
E00051294,29.2,70.8
E00051296,15.4,84.6
E00051297,16.9,83.1
E00051298,19,81
E00051299,23.3,76.7
E00051300,16.9,83.1
E00051301,30.1,69.9
E00051302,21.4,78.6
E00051303,36.6,63.4
E00051304,25.8,74.2
E00051305,24.9,75.1
E00051306,30.7,69.3
E00051307,16.5,83.5
E00051308,26.7,73.3
E00051309,12.3,87.7
E00051310,33.9,66.1
E00051311,31.5,68.5
E00051312,24.5,75.5
E00051313,24.1,75.9
E00051314,13.3,86.7
E00051315,24.9,75.1
E00051316,35.7,64.3
E00051724,26.9,73.1
E00051725,21.3,78.7
E00051726,26.5,73.5
E00051727,24.7,75.3
E00051728,35,65
E00051729,36.3,63.7
E00051730,27.3,72.8
E00051731,21,79
E00051732,24.1,75.9
E00051733,19.9,80.1
E00051734,14.5,85.5
E00051735,17.4,82.6
E00051736,24.3,75.7
E00051737,22.2,77.8
E00051738,22.1,77.9
E00051739,14.5,85.5
E00051740,20.7,79.3
E00051741,19.5,80.5
E00051742,21.4,78.6
E00051743,22.3,77.7
E00051744,13.1,86.9
E00051745,23.4,76.6
E00051747,30.7,69.3
E00051749,29.9,70.1
E00051750,24.3,75.7
E00051751,28.7,71.3
E00051752,16.9,83.1
E00051753,29,71
E00051754,30.1,69.9
E00051755,24.8,75.2
E00051756,19,81
E00051757,18,82
E00051758,18.3,81.7
E00131002,16.6,83.4
E00131003,20.7,79.3
E00131004,18.4,81.6
E00131005,16.7,83.3
E00131007,13,87
E00131008,11.6,88.4
E00131009,16.4,83.6
E00131010,13.2,86.8
E00131104,17.6,82.4
E00131106,18.9,81.1
E00131108,12,88
E00131110,21.7,78.3
E00131112,21.3,78.7
E00131113,15.8,84.2
E00131114,12.4,87.6
E00131328,15.5,84.5
E00131329,15.7,84.3
E00131330,12.4,87.6
E00131331,19.4,80.6
E00131332,16.7,83.3
E00131333,14.2,85.8
E00131334,13.4,86.6
E00131335,9.5,90.5
E00131336,14.9,85.1
E00131337,12.2,87.8
E00131498,20.1,79.9
E00131499,15.2,84.8
E00131500,13.9,86.1
E00131501,12.1,87.9
E00131502,20.8,79.2
E00131504,11.8,88.2
E00131505,21.2,78.8
E00131506,20.4,79.6
E00131634,13,87
E00131635,15.7,84.3
E00131636,18.7,81.3
E00131648,25.5,74.5
E00150243,15.5,84.5
E00150244,16.2,83.8
E00150320,19.1,80.9
E00150321,11.7,88.3
E00150322,12.5,87.5
E00150323,22.1,77.9
E00150324,18.5,81.5
E00150325,22.8,77.2
E00150326,16.4,83.6
E00150327,20.3,79.7
E00150328,15.5,84.5
E00150329,11.9,88.1
E00150330,20.1,79.9
E00150331,9.8,90.2
E00150332,11,89
E00150333,17.4,82.6
E00150334,16.1,83.9
E00150335,17.3,82.7
E00150393,10.9,89.1
E00150394,15.8,84.2
E00150395,18,82
E00150398,16.3,83.8
E00150399,20,80
E00150400,13.4,86.6
E00150401,14.3,85.7
E00150402,10.9,89.1
E00150404,13.8,86.2
E00150468,6.9,93.1
E00150477,13,87
E00150478,14.6,85.4
E00151961,20.5,79.5
E00151962,26,74
E00151963,13,87
E00151964,28.7,71.3
E00151965,7.9,92.1
E00151967,16.4,83.6
E00151968,17.9,82.1
E00151971,16.1,83.9
E00151972,12.1,87.9
E00151973,21.3,78.7
E00151974,21.3,78.7
E00151975,15.5,84.5
E00151976,6.6,93.4
E00151977,13.8,86.2
E00151978,15.5,84.5
E00151979,30.1,69.9
E00151980,20.5,79.5
E00151981,11.9,88.1
E00151982,12.1,87.9
E00151983,9,91
E00151984,18.1,81.9
E00151985,19.7,80.3
E00151986,19,81
E00151987,17.8,82.2
E00151988,20.4,79.6
E00151989,11.6,88.4
E00151990,27.3,72.7
E00151991,17.1,82.9
E00151992,16.3,83.7
E00151993,20.9,79.1
E00151994,21.9,78.1
E00151995,22.1,77.9
E00151996,27.7,72.3
E00151997,24.1,75.9
E00151998,29.9,70.1
E00151999,12.2,87.8
E00152000,14.9,85.1
E00152001,18,82
E00152002,14.7,85.3
E00152003,11.4,88.6
E00152005,15.7,84.3
E00152006,19.6,80.4
E00152007,16.3,83.7
E00152008,22.5,77.5
E00152009,17.7,82.3
E00152010,17.7,82.3
E00152011,18.7,81.3
E00152012,20.8,79.2
E00152013,19.1,80.9
E00152014,17.5,82.5
E00152015,26.1,73.9
E00152016,12.8,87.2
E00152017,18.2,81.8
E00152018,16.1,83.9
E00152019,27.3,72.7
E00152020,19.3,80.7
