areacd,disability_3a-001,disability_3a-002
E00089297,16.4,83.6
E00089298,13.1,86.9
E00089299,11.4,88.6
E00089300,11.4,88.6
E00089399,11.6,88.4
E00089408,13.7,86.3
E00089410,11.2,88.8
E00138679,16,84
E00138692,25.3,74.7
E00138696,16.9,83.1
E00138697,15.3,84.7
E00138698,8.4,91.6
E00138699,14.3,85.7
E00138700,11.1,88.9
E00138701,24.1,75.9
E00138702,11.5,88.5
E00138703,15.6,84.4
E00138704,18.6,81.4
E00138705,16.5,83.5
E00138706,14.8,85.2
E00138707,15.1,84.9
E00138708,18.1,81.9
E00138709,26,74
E00138710,10.8,89.2
E00138711,12.7,87.3
E00138712,16.1,83.9
E00138713,25.4,74.6
E00138714,12.9,87.1
E00138715,16.4,83.6
E00138716,23.6,76.4
E00138717,14.8,85.2
E00138718,17.2,82.8
E00138719,13,87
E00138720,16,84
E00138721,4.4,95.6
E00138722,23,77
E00138723,11.6,88.4
E00138724,11.1,88.9
E00138725,10.5,89.5
E00138726,10.6,89.4
E00138727,15,85
E00138728,6.6,93.4
E00138729,12.1,87.9
E00138730,10.9,89.1
E00138731,10.2,89.8
E00138732,9.4,90.6
E00138733,10.5,89.5
E00138819,13.8,86.2
E00138820,16,84
E00138821,19.5,80.5
E00138822,23.7,76.3
E00138823,20.7,79.3
E00138824,20.2,79.8
E00138825,15.7,84.3
E00138833,11.7,88.3
E00138834,15.1,84.9
E00138835,5.3,94.7
E00138836,15.5,84.5
E00138837,15.8,84.2
E00138838,14.4,85.6
E00138839,15.9,84.1
E00138869,12.1,87.9
E00138870,15.7,84.3
E00144833,12.6,87.4
E00144834,21.1,78.9
E00144835,13.1,86.9
E00144836,13.9,86.1
E00144837,21,79
E00144838,11.6,88.4
E00144839,18.9,81.1
E00144840,17.4,82.6
E00144841,15.1,84.9
E00144843,12,88
E00144844,9.2,90.8
E00144845,12.1,87.9
E00144848,13.2,86.8
E00144849,9.9,90.1
E00144850,11.7,88.3
E00144857,25.7,74.3
E00144858,13,87
E00144859,10.6,89.4
E00144860,16.7,83.3
E00144861,13.3,86.7
E00144863,14.2,85.8
E00144864,22,78
E00144865,15.1,84.9
E00144866,10.1,89.9
E00144867,16.9,83.1
E00144869,23.4,76.6
E00144870,15.9,84.1
E00144871,15.5,84.5
E00144872,24.7,75.3
E00144873,14.5,85.5
E00144874,20.2,79.8
E00144888,13.4,86.6
E00144889,30.6,69.4
E00144891,19.1,80.9
E00144892,14.7,85.3
E00144991,23.3,76.7
E00144992,15.2,84.8
E00144993,20.7,79.3
E00144994,14.8,85.2
E00144995,11.7,88.3
E00144996,14.6,85.4
E00144997,26.2,73.8
E00144998,15.5,84.5
E00144999,6,94
E00145000,13.3,86.7
E00145001,12,88
E00145002,14.7,85.3
E00145003,17.7,82.3
E00145004,25.2,74.8
E00145005,12.4,87.6
E00145006,14.2,85.8
E00145007,12.4,87.6
E00145008,14.7,85.3
E00145009,11.7,88.3
E00145010,9.7,90.3
E00145011,16.9,83.1
E00145012,16.5,83.5
E00145013,6.1,93.9
E00145014,10.3,89.7
E00145015,6.5,93.5
E00145016,9.9,90.1
E00145017,9.4,90.6
E00145018,7.9,92.1
E00145019,9.2,90.8
E00145021,7.4,92.6
E00145022,12.6,87.4
E00145023,13.7,86.3
E00145024,11.8,88.2
E00145025,13.4,86.6
E00145026,12.6,87.4
E00145027,10,90
E00145028,11.2,88.8
E00145029,10,90
E00145030,13.5,86.5
E00145031,10.6,89.4
E00145032,9,91
E00145033,8.7,91.3
E00145034,7.3,92.7
E00145035,10.7,89.3
E00145036,17.9,82.1
E00145037,11.5,88.5
E00145039,10.7,89.3
E00145040,10.7,89.3
E00145041,12,88
E00145042,19,81
E00145043,15.8,84.2
E00145044,9.4,90.6
E00145045,16.4,83.6
E00145046,16.7,83.3
E00145047,18.5,81.5
E00145048,16.4,83.6
E00145049,18.8,81.3
E00145050,14.7,85.3
E00145051,16.8,83.2
E00145052,23.3,76.7
E00145053,22.2,77.8
E00145054,16.6,83.4
E00145055,34.7,65.3
E00145056,17.4,82.6
E00145057,32.9,67.1
E00145058,17.9,82.1
E00145060,8.7,91.3
E00145061,18.5,81.5
E00145062,13.6,86.4
E00145063,19.1,80.9
E00145064,15.8,84.2
E00145065,21.6,78.4
E00145066,15.6,84.4
E00145067,13.9,86.1
E00145068,10.6,89.4
E00145069,15.6,84.4
E00145070,18.2,81.8
E00145071,10.7,89.3
E00145072,19.4,80.6
E00145073,13.3,86.7
E00145074,13.2,86.8
E00145075,9.6,90.4
E00145076,10.1,89.9
E00145077,15,85
E00145078,10.1,89.9
E00145079,30.5,69.5
E00145080,20.6,79.4
E00145081,14.6,85.4
E00145082,9.4,90.6
E00145083,16.9,83.1
E00145084,10.5,89.5
E00145085,12.9,87.1
E00145087,9.1,90.9
E00145088,16.7,83.3
E00145089,11.4,88.6
E00145090,15.3,84.7
E00145091,16.8,83.2
E00145092,12.8,87.2
E00145096,15.1,84.9
E00145097,17.8,82.2
E00145098,13.3,86.7
E00145099,16.9,83.1
E00145100,12,88
E00145101,18.5,81.5
E00145102,18.4,81.6
E00145103,13.6,86.4
E00145104,12.6,87.4
E00145105,11.1,88.9
E00145107,5.1,94.9
E00145108,9.8,90.2
E00145109,28.9,71.1
E00145110,8.4,91.6
E00145121,13.7,86.3
E00145122,16.1,83.9
E00145123,16.5,83.5
E00145124,16,84
E00145125,14.1,85.9
E00145126,18.2,81.8
E00145127,15.6,84.4
E00145128,10,90
E00145129,16.1,83.9
E00145130,12.6,87.4
E00145131,12.3,87.7
E00145132,12.2,87.8
E00145133,16.3,83.7
E00145134,17.3,82.7
E00145137,11.3,88.7
E00145191,22.9,77.1
E00145192,19.1,80.9
E00145193,11.7,88.3
E00145195,11.3,88.7
E00145196,12.7,87.3
E00145197,17.3,82.7
E00145198,16.4,83.6
E00145199,12.4,87.6
E00145200,17,83
E00145203,13.5,86.5
E00145204,14.6,85.4
E00145205,10.4,89.6
E00145206,13.6,86.4
E00145207,24.8,75.3
E00145208,11.2,88.8
E00145209,12.2,87.8
E00145210,12.4,87.6
E00145214,13.7,86.3
E00145217,15.2,84.8
E00145225,15.4,84.6
E00145226,13.1,86.9
E00145227,13.5,86.5
E00145228,17.8,82.2
E00145229,9.5,90.5
E00145230,16.8,83.2
E00145231,8.5,91.5
E00145232,10.5,89.5
E00145233,12.1,87.9
E00145234,14.1,85.9
E00145235,12.5,87.5
E00145236,15.2,84.8
E00145238,12.5,87.5
E00145240,17.7,82.3
E00146702,11.3,88.7
E00146703,15.1,84.9
E00146704,13.9,86.1
E00146710,9.6,90.4
E00146711,11.8,88.2
E00146712,11.1,88.9
E00146713,13.9,86.1
E00146714,15.2,84.8
E00146715,11.3,88.7
E00146716,13.3,86.7
E00146717,17.4,82.6
E00146718,17.2,82.8
E00146719,20.4,79.6
E00146720,11.6,88.4
E00146721,10,90
E00146722,11.1,88.9
E00146799,18.2,81.8
E00146800,15.1,84.9
E00146801,8.4,91.6
E00146802,15.6,84.4
E00146803,10.8,89.2
E00146805,10,90
E00146806,22.6,77.4
E00146807,14.7,85.3
E00146808,13.1,86.9
E00146809,9.6,90.4
E00169023,4.8,95.2
E00169025,6.1,93.9
E00169026,11.5,88.5
E00169027,9,91
E00169029,13.7,86.3
E00169030,13.8,86.2
E00169031,33.1,66.9
E00169032,16,84
E00169033,4.2,95.8
E00169034,26.2,73.8
E00169035,13,87
E00185854,8.2,91.8
E00185855,8.3,91.7
E00185856,8.6,91.4
E00185858,8.9,91.1
E00185872,13.1,86.9
E00185874,6.4,93.6
E00185879,11.2,88.8
E00185883,13.8,86.2
E00185885,6.3,93.7
E00185889,11.6,88.4
E00185890,9.8,90.2
E00185891,8.7,91.3
E00185895,8.5,91.5
E00185903,12.6,87.4
E00185909,10.6,89.4
E00185914,12.4,87.6
E00185918,3.7,96.3
E00185931,13.2,86.8
E00185945,7,93
E00185946,23.2,76.8
E00185960,11.2,88.8
E00185961,10.8,89.2
E00185969,10.3,89.7
E00185976,6,94
E00185977,9.9,90.1
E00185978,19.2,80.8
E00185979,17.7,82.3
E00185981,16.7,83.3
E00185999,13.6,86.4
E00186003,11,89
E00186004,11.3,88.7
E00186005,16.9,83.1
E00186010,11.8,88.2
E00186011,14.9,85.1
E00186012,12,88
E00186019,4.7,95.3
E00186020,7.4,92.6
E00186026,14.5,85.5
E00186031,12.7,87.3
E00186033,10.9,89.1
E00186038,14.6,85.4
E00186046,9.2,90.8
E00186048,11.2,88.8
E00186057,9.6,90.4
E00186061,11.3,88.7
E00186062,9.2,90.8
E00186063,6.6,93.4
E00186077,8.9,91.1
E00186079,17.9,82.1
E00186081,15.8,84.2
E00186082,13.8,86.2
E00188951,7.8,92.2
E00188961,20.8,79.2
E00188992,6.1,93.9
E00189035,11.5,88.5
E00189043,7.3,92.7
E00189060,6,94
E00189064,8.7,91.3
E00189066,8.7,91.3
E00189088,9.7,90.3
E00189114,16.2,83.8
E00189134,10.6,89.4
E00189153,5.5,94.5
E00189187,3.3,96.7
