areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00089297,78.3,3.6,18.1
E00089298,89.9,3.3,6.8
E00089299,88.4,3.5,8.1
E00089300,86.7,4.4,8.9
E00089399,86.6,3,10.4
E00089408,90.5,6,3.5
E00089410,88.1,3.1,8.7
E00138679,88,4.4,7.6
E00138692,77,1.7,21.3
E00138696,86.9,1.4,11.7
E00138697,76.9,3.6,19.4
E00138698,85.4,3.8,10.8
E00138699,84.1,6.4,9.6
E00138700,83.1,4.3,12.6
E00138701,82.9,5,12.1
E00138702,82.9,6.4,10.7
E00138703,82.3,5.9,11.8
E00138704,77.6,6.8,15.6
E00138705,76.1,13,10.9
E00138706,83.3,3.9,12.7
E00138707,79.7,9.3,10.9
E00138708,69.9,2.7,27.3
E00138709,68.1,11.1,20.8
E00138710,76.3,11.9,11.9
E00138711,76.3,8.6,15.1
E00138712,80.1,2.9,17
E00138713,76.5,4.9,18.5
E00138714,88.2,4.5,7.3
E00138715,83.2,3,13.8
E00138716,64.6,2.4,33
E00138717,79.3,8.1,12.6
E00138718,65.8,18.2,16
E00138719,85,2.8,12.1
E00138720,80.4,6.8,12.8
E00138721,91.5,1.9,6.7
E00138722,75.3,4,20.6
E00138723,81.3,4.3,14.4
E00138724,88.3,3.1,8.6
E00138725,84.1,7.6,8.3
E00138726,84.5,5.6,9.9
E00138727,85.2,3,11.7
E00138728,85,5.1,9.9
E00138729,89.4,3,7.6
E00138730,91.2,1.8,7
E00138731,86,4.1,9.8
E00138732,91.4,1.6,7
E00138733,83.3,3.5,13.2
E00138819,91.1,1.4,7.4
E00138820,84,4.2,11.8
E00138821,70.4,5.7,23.9
E00138822,69.3,2.3,28.4
E00138823,77.1,3.9,19
E00138824,82.1,3.5,14.4
E00138825,85.2,2.8,12
E00138833,86.5,3.2,10.3
E00138834,85.6,4.7,9.7
E00138835,16.1,57.1,26.8
E00138836,86.6,4.9,8.5
E00138837,87.7,2.9,9.4
E00138838,88.2,3.3,8.5
E00138839,87.3,7.3,5.4
E00138869,90,5,5
E00138870,80.1,2,17.8
E00144833,92.1,4,4
E00144834,86.9,4.6,8.5
E00144835,85.8,6.1,8.1
E00144836,87.5,2.3,10.2
E00144837,82.4,3.1,14.5
E00144838,84.1,4,11.9
E00144839,86.9,4.7,8.4
E00144840,82.6,5.3,12
E00144841,90.1,2.9,7
E00144843,80.9,7.3,11.8
E00144844,75,14.8,10.2
E00144845,77.3,10.9,11.8
E00144848,83.6,4,12.4
E00144849,86.6,7.9,5.6
E00144850,92.5,3.7,3.7
E00144857,69.2,21.1,9.8
E00144858,81.8,8.3,9.9
E00144859,82.3,7.5,10.2
E00144860,78.7,7,14.3
E00144861,81.3,9.5,9.2
E00144863,80.5,4.7,14.8
E00144864,80.3,6.8,12.8
E00144865,77.5,9.6,12.9
E00144866,85.4,4.3,10.3
E00144867,85,7.1,8
E00144869,80.5,6.4,13.1
E00144870,82.2,5.7,12.1
E00144871,75.5,1.7,22.8
E00144872,80.8,4.3,14.9
E00144873,79.5,4.3,16.2
E00144874,74.8,5.9,19.3
E00144888,79.8,9.2,11.1
E00144889,69.3,6.4,24.3
E00144891,71.3,5.9,22.8
E00144892,84.7,8.6,6.6
E00144991,68.9,12.3,18.9
E00144992,64.8,16.5,18.7
E00144993,72.8,15,12.2
E00144994,76.5,11.6,11.9
E00144995,82,7.9,10.1
E00144996,70.8,10.5,18.7
E00144997,64.5,13.5,22
E00144998,63.4,16,20.6
E00144999,77.8,13.8,8.4
E00145000,65.8,17.2,17
E00145001,76.2,10.7,13.2
E00145002,67.5,18.3,14.2
E00145003,82.7,8.1,9.2
E00145004,70.6,8.7,20.6
E00145005,82.6,8,9.4
E00145006,78.2,7.6,14.2
E00145007,69.2,21.1,9.7
E00145008,81.4,7,11.6
E00145009,75.2,17.3,7.6
E00145010,76.1,12.8,11.1
E00145011,70.6,14.8,14.6
E00145012,63.3,14.8,21.9
E00145013,77.9,17.5,4.5
E00145014,72.3,17.7,9.9
E00145015,78.9,14.6,6.5
E00145016,73.7,18.3,8
E00145017,63.2,29.8,7
E00145018,69.3,19.6,11.1
E00145019,91.9,3.9,4.2
E00145021,78.7,11.6,9.6
E00145022,72.6,13.8,13.6
E00145023,84.1,9.9,6
E00145024,87,7.2,5.8
E00145025,86.4,7.2,6.4
E00145026,70.5,17.2,12.3
E00145027,73.3,15,11.7
E00145028,84.6,6.7,8.7
E00145029,85.7,8.5,5.8
E00145030,86.9,4.5,8.6
E00145031,75.4,15.3,9.3
E00145032,72.3,20.7,7
E00145033,80.5,11.7,7.8
E00145034,90.1,8.3,1.6
E00145035,80.1,11.6,8.3
E00145036,79,9.9,11.1
E00145037,69.6,20.2,10.2
E00145039,69.2,18.2,12.6
E00145040,82.3,9.6,8.1
E00145041,71.4,21.8,6.7
E00145042,67.4,11.9,20.6
E00145043,66.3,15.5,18.2
E00145044,65.6,24.7,9.7
E00145045,59.5,13.9,26.6
E00145046,80.1,5.8,14.1
E00145047,63.9,13.3,22.8
E00145048,59.9,29.6,10.4
E00145049,77,14.3,8.6
E00145050,78.4,11.1,10.5
E00145051,58.9,20.5,20.5
E00145052,71.3,8,20.8
E00145053,65.3,16.6,18.1
E00145054,71.3,18.4,10.3
E00145055,69.7,9.7,20.6
E00145056,71.8,19.1,9.1
E00145057,67.1,14.2,18.7
E00145058,59,31.2,9.9
E00145060,60.6,27.1,12.2
E00145061,78.1,9.1,12.8
E00145062,78.3,10.8,10.8
E00145063,81.3,5.5,13.2
E00145064,72,11.9,16.1
E00145065,66.9,8.6,24.5
E00145066,59.7,7.9,32.3
E00145067,87.1,7.7,5.2
E00145068,78.1,13.2,8.7
E00145069,80.1,8.6,11.3
E00145070,72.5,13,14.4
E00145071,73.5,14.6,12
E00145072,65.5,13.9,20.6
E00145073,67.1,18.7,14.2
E00145074,85.8,6.6,7.7
E00145075,68.8,16.5,14.7
E00145076,86.8,6.4,6.8
E00145077,71.8,16.6,11.6
E00145078,79.4,8.4,12.2
E00145079,86,5.4,8.7
E00145080,82.1,4,13.9
E00145081,79.2,4.9,15.9
E00145082,88.9,5.7,5.4
E00145083,77.7,10.4,11.9
E00145084,88.6,3.2,8.2
E00145085,83.5,4.9,11.6
E00145087,90.7,1.9,7.4
E00145088,87.9,1,11.2
E00145089,93.8,0.3,5.9
E00145090,90.4,5.4,4.3
E00145091,78.4,2.7,18.9
E00145092,83.2,3.4,13.4
E00145096,87,4.2,8.8
E00145097,80.1,3.3,16.6
E00145098,83.7,2.6,13.7
E00145099,82.7,4.6,12.7
E00145100,82.4,4.2,13.4
E00145101,69.8,4.9,25.2
E00145102,86.5,7.8,5.7
E00145103,86.4,3.5,10.1
E00145104,83.2,4.9,11.9
E00145105,85.7,8.4,5.9
E00145107,23.7,64.9,11.3
E00145108,79.3,7,13.7
E00145109,72.1,7.9,20.1
E00145110,87.9,4.6,7.5
E00145121,90.2,3.1,6.7
E00145122,87,6,7
E00145123,68.9,2.3,28.8
E00145124,87.5,6.8,5.7
E00145125,83.7,4.8,11.4
E00145126,81.4,6.5,12.1
E00145127,92.8,3.1,4.1
E00145128,87.6,4.9,7.5
E00145129,82.3,2.9,14.8
E00145130,76.9,5.7,17.5
E00145131,88.3,6.1,5.5
E00145132,95.7,2.5,1.8
E00145133,81.4,3.8,14.7
E00145134,82.7,5.1,12.3
E00145137,88.4,3.9,7.6
E00145191,79.6,3.2,17.2
E00145192,79.9,8.6,11.5
E00145193,80.2,3.6,16.2
E00145195,86,3.4,10.6
E00145196,88.5,3.1,8.4
E00145197,81.4,5.4,13.2
E00145198,78.8,7.3,13.9
E00145199,84.1,6.2,9.7
E00145200,86.6,4.5,8.9
E00145203,85.1,3.5,11.4
E00145204,82.5,5.2,12.3
E00145205,84.3,6.7,9
E00145206,85.2,3.7,11.1
E00145207,70.8,5.3,24
E00145208,83.6,5,11.4
E00145209,83.7,2.3,14
E00145210,91.6,2,6.4
E00145214,84.1,4.1,11.9
E00145217,86.3,1.8,12
E00145225,86.9,2.7,10.4
E00145226,88.3,2.8,8.9
E00145227,87,3.5,9.5
E00145228,78.4,3.8,17.8
E00145229,88.8,4.7,6.5
E00145230,87.3,4.1,8.6
E00145231,81.4,8.2,10.4
E00145232,85.1,3.9,11
E00145233,88.3,3.7,8
E00145234,72.1,8,19.9
E00145235,85,6.3,8.8
E00145236,86,3.5,10.5
E00145238,84.6,4,11.3
E00145240,70.8,12.5,16.7
E00146702,92.2,2.6,5.2
E00146703,83.2,3.7,13.1
E00146704,88,2.2,9.8
E00146710,86.8,5.9,7.4
E00146711,84,2,14
E00146712,88.1,4.3,7.6
E00146713,81,5.6,13.3
E00146714,81.4,3.2,15.4
E00146715,88.9,5,6.1
E00146716,90.2,3.7,6.1
E00146717,77.3,5.8,16.8
E00146718,75.5,4.6,19.9
E00146719,75.1,0.7,24.2
E00146720,89.7,0.9,9.4
E00146721,84.3,6.9,8.8
E00146722,83.3,5.6,11.1
E00146799,74,14.3,11.7
E00146800,84.1,7.4,8.5
E00146801,88.4,6.6,5
E00146802,78.3,7.4,14.3
E00146803,69,19.2,11.8
E00146805,84.5,11.6,3.9
E00146806,79.4,11.5,9.1
E00146807,85.8,7.7,6.5
E00146808,85.9,7.6,6.4
E00146809,85.6,7.9,6.6
E00169023,87.1,8.5,4.4
E00169025,86.3,9.1,4.6
E00169026,75.1,18.2,6.7
E00169027,89.6,5.8,4.7
E00169029,85.5,5.1,9.4
E00169030,80.7,3.6,15.6
E00169031,61.3,10,28.7
E00169032,70.2,15.4,14.5
E00169033,79.8,16,4.1
E00169034,59.3,20.9,19.8
E00169035,87.3,4.2,8.5
E00185854,72.1,16.3,11.6
E00185855,77.6,13.7,8.7
E00185856,83,8.7,8.3
E00185858,69.6,19.3,11.1
E00185872,81.4,5.1,13.5
E00185874,74.8,11.7,13.5
E00185879,80.1,8.6,11.2
E00185883,58,23.5,18.5
E00185885,74.6,19.1,6.4
E00185889,77.6,10.8,11.5
E00185890,73,12.4,14.6
E00185891,78.6,13.4,8
E00185895,71.5,16.6,11.9
E00185903,75,10.6,14.4
E00185909,77.3,15.1,7.6
E00185914,76.7,10.8,12.4
E00185918,75.2,12.8,12
E00185931,76,5.9,18
E00185945,77.2,15.8,6.9
E00185946,82.4,4.9,12.7
E00185960,74.4,13.5,12.1
E00185961,88.1,6.3,5.6
E00185969,83.9,7.3,8.8
E00185976,75.8,13.4,10.8
