areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00089297,13,37.4,33.6,16
E00089298,4.4,25.5,46,24.1
E00089299,2.7,29.5,43.2,24.7
E00089300,5.8,26.9,48.1,19.2
E00089399,1.5,29.9,35.8,32.8
E00089408,8.9,25.3,36.7,29.1
E00089410,4.6,30.1,44.9,20.4
E00138679,4.8,24,42.3,28.8
E00138692,12.6,46.9,30.1,10.5
E00138696,7.6,35.3,34.5,22.7
E00138697,12.4,37.9,36.7,13
E00138698,10.7,36.9,41,11.5
E00138699,7.6,32.1,43.5,16.8
E00138700,11.4,28.8,44.7,15.2
E00138701,23.6,41.9,23.6,10.8
E00138702,6.4,38.4,48,7.2
E00138703,9.1,47.3,30,13.6
E00138704,23.3,45.7,16.4,14.7
E00138705,16.7,50.6,25.9,6.8
E00138706,5.3,39.4,40.2,15.2
E00138707,15.9,50.3,23.4,10.3
E00138708,19.1,36.6,29.8,14.5
E00138709,42.9,41.4,14.3,1.4
E00138710,13.4,43,32.9,10.7
E00138711,8.8,37.6,38.4,15.2
E00138712,19.3,33.6,31.1,16
E00138713,29.5,54.1,13,3.4
E00138714,2.6,39.7,40.5,17.2
E00138715,8.9,39.8,39,12.2
E00138716,30.6,35.5,25,8.9
E00138717,7.5,45.6,33.1,13.8
E00138718,22.6,50.7,20.4,6.3
E00138719,7.3,39.4,34.9,18.3
E00138720,5.1,41.7,37.8,15.4
E00138721,0,16.9,59.6,23.6
E00138722,18.6,24.3,35,22.1
E00138723,2.5,33.1,42.1,22.3
E00138724,4,28.6,48.4,19
E00138725,4.7,38,45,12.4
E00138726,3.5,26.5,38.9,31
E00138727,1.7,52.9,31.1,14.3
E00138728,5,39.2,37.5,18.3
E00138729,4.9,21,49,25.2
E00138730,1.6,25.2,43.3,29.9
E00138731,1.5,32.8,49.6,16
E00138732,8.2,28.9,44.3,18.6
E00138733,5.1,31.6,46.9,16.3
E00138819,7.1,36.2,42.5,14.2
E00138820,3.6,41.4,45,9.9
E00138821,18.9,50.9,19.5,10.7
E00138822,18.5,40.3,33.1,8.1
E00138823,14.4,41.6,31.2,12.8
E00138824,8.5,41.8,34,15.6
E00138825,7.6,39.5,37.6,15.2
E00138833,7.8,39.7,39,13.5
E00138834,4.5,31,43.9,20.6
E00138835,11.1,38.9,42.2,7.8
E00138836,2.1,32.2,41.1,24.7
E00138837,6.7,22.2,54.8,16.3
E00138838,7.4,30.6,38.8,23.1
E00138839,3.6,32.1,42.3,21.9
E00138869,4.8,24.1,44.6,26.5
E00138870,7,32.2,41.4,19.4
E00144833,12.4,33.3,41.1,13.2
E00144834,8.3,39.8,37.6,14.3
E00144835,4.1,34.7,45.5,15.8
E00144836,3.5,28.9,40.1,27.5
E00144837,12,35.9,31.1,21.1
E00144838,9.2,28,45,17.9
E00144839,5.8,41.3,36.2,16.7
E00144840,9.6,43.2,34.2,13
E00144841,4.1,39.2,29.7,27
E00144843,5.7,40.5,46.2,7.6
E00144844,4.6,57.8,31.2,6.4
E00144845,2.6,41.9,46.2,9.4
E00144848,11.9,28.6,48.6,10.8
E00144849,7.9,35.3,37.4,19.4
E00144850,3,28.7,39.6,28.7
E00144857,37.1,43,13.2,6.6
E00144858,12.2,53.9,24.3,9.6
E00144859,6.2,39.8,37.2,16.8
E00144860,9.6,43.9,36,10.5
E00144861,8.5,46.2,39.3,6
E00144863,11.7,38.3,35.9,14.1
E00144864,25.4,38.6,29.8,6.1
E00144865,9.3,45.7,35.7,9.3
E00144866,5.6,26.4,44.8,23.2
E00144867,11.9,30.6,37.3,20.1
E00144869,19.5,44.5,21.9,14.1
E00144870,12.8,32,37.6,17.6
E00144871,12,38.4,42.4,7.2
E00144872,21.6,43.2,21.6,13.6
E00144873,16.9,39.5,37.9,5.6
E00144874,13.8,48.8,30.9,6.5
E00144888,8.9,48.2,29.5,13.4
E00144889,37.6,34.7,22.3,5.4
E00144891,19.3,39.3,31.1,10.4
E00144892,6.3,41.2,37.8,14.7
E00144991,17.5,53.3,20.4,8.8
E00144992,17.5,54.2,23.3,5
E00144993,11.1,46.2,34.2,8.5
E00144994,10.4,38.4,36,15.2
E00144995,5.4,31.5,43.1,20
E00144996,6,49.3,31.3,13.4
E00144997,26.2,46.7,20.6,6.5
E00144998,12.9,46.2,29.5,11.4
E00144999,6.8,45.8,38.1,9.3
E00145000,19.7,43.8,32.8,3.6
E00145001,9.4,38.8,36,15.8
E00145002,11,47.5,33.1,8.5
E00145003,8.9,30.4,38.4,22.3
E00145004,35.8,37.6,22.9,3.7
E00145005,7.7,28.1,50,14.3
E00145006,8.2,38.5,36.9,16.4
E00145007,4.1,41.5,39,15.4
E00145008,11,43.2,31.4,14.4
E00145009,8,45.5,35,11.5
E00145010,8.8,43.4,35.8,11.9
E00145011,17.6,44.4,25.4,12.7
E00145012,21.5,46.8,22.2,9.5
E00145013,6.5,47.8,34.8,10.9
E00145014,11.1,47.6,33.3,7.9
E00145015,8,36.3,34.5,21.2
E00145016,4.8,49.2,34.7,11.3
E00145017,9.9,49.6,33.1,7.4
E00145018,12.4,50.4,30.7,6.6
E00145019,0,30.8,50,19.2
E00145021,7.7,45.2,38.5,8.7
E00145022,9.6,39.9,38,12.5
E00145023,10.2,29.6,43.9,16.3
E00145024,5,46.5,34.7,13.9
E00145025,4.9,35.9,43,16.2
E00145026,11.4,38.1,37.6,12.9
E00145027,7.7,54.2,32.1,6
E00145028,8.6,28.5,45,17.9
E00145029,2.4,34.1,48.8,14.6
E00145030,5.7,35,39.8,19.5
E00145031,15.2,45.6,30.8,8.4
E00145032,17,51,24,8
E00145033,7.3,40.7,40.7,11.4
E00145034,3.8,33.6,49.6,13
E00145035,8,42.4,37.6,12
E00145036,15.5,34,38.8,11.7
E00145037,15.4,47.5,28.4,8.6
E00145039,9.9,46.5,33.7,9.9
E00145040,6,48.7,36.8,8.5
E00145041,18.3,42.6,30.4,8.7
E00145042,17.4,54.8,14.8,13
E00145043,30.9,44.7,19.5,4.9
E00145044,23.3,50.3,24.9,1.6
E00145045,27.1,34.7,27.1,11
E00145046,12.8,46.4,24.8,16
E00145047,34,37.2,25.5,3.2
E00145048,40.4,41.1,15.6,2.8
E00145049,28.7,41.8,20.5,9
E00145050,20.8,44.6,27.7,6.9
E00145051,20.8,43.2,23.2,12.8
E00145052,21.1,38.6,30.7,9.6
E00145053,38.7,35.1,18.9,7.2
E00145054,20.4,44.9,26.5,8.2
E00145055,55.8,34.1,7,3.1
E00145056,30.1,45.5,17.9,6.4
E00145057,53.4,36.1,9.6,0.9
E00145058,46,44.1,8.4,1.5
E00145060,25.3,44.2,15.8,14.7
E00145061,9.2,45,31.3,14.5
E00145062,9.1,45.5,31.4,14
E00145063,17.3,47.2,32.3,3.1
E00145064,15.9,39.1,31.2,13.8
E00145065,20.1,39.6,30.5,9.7
E00145066,29.3,44.7,20.3,5.7
E00145067,18.4,37.6,30.4,13.6
E00145068,0.8,40.2,40.9,18.1
E00145069,5.2,44,31,19.8
E00145070,6.4,50.9,31.8,10.9
E00145071,7.8,38,38.8,15.5
E00145072,25,44.2,23.3,7.5
E00145073,18,37.8,33.3,10.8
E00145074,0,35.3,47.4,17.2
E00145075,8.7,42.1,38.9,10.3
E00145076,5.9,33.6,45.4,15.1
E00145077,12.6,40.3,37,10.1
E00145078,15.7,34.6,37.8,11.8
E00145079,9.3,51.7,26.3,12.7
E00145080,14.4,40.4,27.9,17.3
E00145081,15.2,37.7,31.9,15.2
E00145082,5.2,33.6,33.6,27.6
E00145083,14,30.2,45.7,10.1
E00145084,8.7,33.1,48,10.2
E00145085,5.9,39.5,40.5,14.1
E00145087,2.8,25.9,53.8,17.5
E00145088,7.6,35.6,34.8,22
E00145089,6.5,35.5,36.8,21.3
E00145090,6.5,45.2,31.5,16.9
E00145091,9.8,47.1,35.3,7.8
E00145092,4.9,42.4,40.3,12.5
E00145096,7.3,30.9,39.8,22
E00145097,10.8,39.2,33.8,16.2
E00145098,10,43.8,35.4,10.8
E00145099,19.5,39.1,28.6,12.8
E00145100,7.1,35.7,36.3,20.8
E00145101,11.4,35.6,34.1,18.9
E00145102,3.5,19.9,42.6,34
E00145103,6.1,34.4,38.2,21.4
E00145104,3.6,33.6,42.7,20
E00145105,3.7,22.2,45.9,28.1
E00145107,5.5,22,63.7,8.8
E00145108,5.1,28.2,43.6,23.1
E00145109,10.9,28.6,46.2,14.3
E00145110,6.4,19.1,50,24.5
E00145121,0,28.4,43.1,28.4
E00145122,4.8,36.8,35.2,23.2
E00145123,19.8,33.3,26.2,20.6
E00145124,11,50.7,29.5,8.9
E00145125,8.2,30.3,40.2,21.3
E00145126,6.5,36.7,41.7,15.1
E00145127,13.6,39.3,30.7,16.4
E00145128,4.9,36.4,44.4,14.2
E00145129,1.1,30.4,39.1,29.3
