geography_code,in_full_time_education-001,in_full_time_education-002
E00027923,22.3,77.7
E00028304,16.1,83.9
E00028305,11.8,88.2
E00028321,15.7,84.3
E00028322,17.7,82.3
E00028323,18.9,81.1
E00028324,22.6,77.4
E00028325,10,90
E00028327,21.8,78.2
E00055355,19.1,80.9
E00055362,15.5,84.5
E00055373,16.3,83.7
E00055375,18.1,81.9
E00055376,19.1,80.9
E00055377,21.4,78.6
E00055378,21.3,78.7
E00055379,29.1,70.9
E00055380,17.2,82.8
E00055381,17.8,82.2
E00055382,21.6,78.4
E00128685,23.7,76.3
E00128686,18.1,81.9
E00128705,14.1,85.9
E00128706,12.7,87.3
E00128707,22.3,77.7
E00128708,15.4,84.6
E00128709,16.9,83.1
E00128710,13.6,86.4
E00128711,18,82
E00128712,10.7,89.3
E00128713,15,85
E00128714,20,80
E00128715,20.1,79.9
E00128716,13.3,86.7
E00128717,21.1,78.9
E00128720,15.6,84.4
E00128723,15.9,84.1
E00128724,23.9,76.1
E00128726,21.5,78.5
E00128730,18.3,81.7
E00128748,15.9,84.1
E00128749,18.4,81.6
E00128750,28,72
E00128751,16.8,83.2
E00128752,21.2,78.8
E00128753,21.3,78.7
E00128754,19.7,80.3
E00128755,20.1,79.9
E00128756,15.4,84.6
E00128757,22.7,77.3
E00128758,28.7,71.3
E00128759,17.6,82.4
E00128760,25.6,74.4
E00128761,12.5,87.5
E00128762,15.8,84.2
E00128763,12.7,87.3
E00128764,23.3,76.7
E00128765,14.5,85.5
E00128766,15.6,84.4
E00128767,16,84
E00128768,17.2,82.8
E00128769,17.9,82.1
E00128770,17.6,82.4
E00128771,20.1,79.9
E00128772,8.9,91.1
E00128773,20.9,79.1
E00128774,20.1,79.9
E00128775,11.1,88.9
E00128776,17.7,82.3
E00128777,12.9,87.1
E00128778,13.1,86.9
E00128779,23.5,76.5
E00128780,18,82
E00128781,18.8,81.2
E00128782,11.9,88.1
E00128783,26.1,73.9
E00128784,13.4,86.6
E00128786,22.5,77.5
E00128787,14.4,85.6
E00128788,18.3,81.7
E00128790,4.5,95.5
E00128791,27.4,72.6
E00128792,16.3,83.7
E00128793,23.7,76.3
E00128794,20.4,79.6
E00128795,14.6,85.4
E00128815,19.9,80.1
E00128816,15.3,84.7
E00128817,31.7,68.3
E00128818,19.6,80.4
E00128819,19.3,80.7
E00128820,21.4,78.6
E00128821,33.2,66.8
E00128822,30.4,69.6
E00128823,17.3,82.7
E00128824,28,72
E00128826,14.2,85.8
E00128827,13.2,86.8
E00128829,20.6,79.4
E00128830,16.1,83.9
E00128842,17,83
E00128849,13,87
E00128850,25.4,74.6
E00128851,16.9,83.1
E00128852,28.4,71.6
E00128853,13.6,86.4
E00128854,14.3,85.7
E00128855,19.6,80.4
E00128856,14.2,85.8
E00128857,20.5,79.5
E00128858,12,88
E00128859,22,78
E00128860,23.8,76.2
E00128861,14.2,85.8
E00128862,18.5,81.5
E00128863,14.9,85.1
E00128864,21.1,78.9
E00128865,21.4,78.6
E00128866,17.3,82.7
E00128867,16.7,83.3
E00128868,9.7,90.3
E00128869,19.2,80.8
E00128870,9.4,90.6
E00128871,15.8,84.2
E00128872,11.2,88.8
E00128873,22.2,77.8
E00128874,29,71
E00128875,29.5,70.5
E00128876,16.8,83.2
E00128877,19.5,80.5
E00128878,19.4,80.6
E00128879,15.3,84.7
E00128880,17.4,82.6
E00172554,15.8,84.2
E00172555,30.7,69.3
E00181509,14.3,85.7
E00181525,9.9,90.1
E00181554,26.5,73.5
E00181561,21.9,78.1
E00181745,19.9,80.1
