geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00027923,71.6,2,26.4
E00028304,40.6,0.8,58.6
E00028305,37.1,0.4,62.5
E00028321,55,5.6,39.4
E00028322,50.6,0,49.4
E00028323,67.2,3.7,29.2
E00028324,69.1,2.5,28.4
E00028325,56.4,2.3,41.3
E00028327,61.1,4.4,34.5
E00055355,61.9,3.3,34.8
E00055362,64.6,1.8,33.6
E00055373,68,2.3,29.7
E00055375,55,3.2,41.8
E00055376,56.8,3.2,39.9
E00055377,63.2,4.2,32.6
E00055378,59.4,4.5,36.1
E00055379,60.7,1.8,37.4
E00055380,62.2,3.6,34.2
E00055381,53.4,1.1,45.5
E00055382,44.4,5.1,50.5
E00128685,63.4,0,36.6
E00128686,54.6,2.6,42.8
E00128705,59.9,2.2,37.9
E00128706,54.3,1,44.7
E00128707,55.1,2.3,42.6
E00128708,54.7,2.2,43.1
E00128709,49.1,2.9,48
E00128710,56.6,3.6,39.8
E00128711,58,2.7,39.3
E00128712,55.6,0.8,43.7
E00128713,54.4,2.1,43.4
E00128714,59.6,1.4,38.9
E00128715,66,2.9,31.1
E00128716,50.2,3.5,46.3
E00128717,57.7,0,42.3
E00128720,71.1,3,26
E00128723,64.8,2.3,33
E00128724,74.8,1.4,23.7
E00128726,53.2,2.4,44.4
E00128730,65.7,0,34.3
E00128748,60.7,4.1,35.2
E00128749,70.3,2.3,27.4
E00128750,55.6,3.7,40.7
E00128751,58.8,3.8,37.3
E00128752,70.1,1.9,28
E00128753,61.7,2.2,36.1
E00128754,68.3,0,31.7
E00128755,56.4,8.4,35.2
E00128756,65.3,3.5,31.3
E00128757,53.5,2.7,43.9
E00128758,45.2,4.6,50.3
E00128759,51.7,2.2,46.1
E00128760,49.8,3.5,46.7
E00128761,52.3,3.8,43.8
E00128762,57.5,5.1,37.5
E00128763,57.8,1,41.1
E00128764,51.4,3.4,45.2
E00128765,53.1,2.3,44.5
E00128766,48.2,3.1,48.7
E00128767,52.4,2.6,44.9
E00128768,48.5,2,49.5
E00128769,48.6,2.4,49
E00128770,58.4,0,41.6
E00128771,63.5,3.7,32.8
E00128772,44.5,4.4,51.1
E00128773,61.1,4.2,34.7
E00128774,62.5,4,33.6
E00128775,57.5,3,39.5
E00128776,57.6,0.4,42
E00128777,49.8,1.5,48.6
E00128778,66.2,2.4,31.4
E00128779,54.2,3.4,42.4
E00128780,58.3,1.7,40
E00128781,57.1,3.8,39.1
E00128782,60.5,2.7,36.8
E00128783,64,4.1,32
E00128784,62.5,2.7,34.9
E00128786,60.9,3.7,35.4
E00128787,59.2,5,35.9
E00128788,67.4,1,31.6
E00128790,30.8,2.3,66.9
E00128791,50.8,2.4,46.8
E00128792,62.6,2.4,35
E00128793,49.3,6.4,44.3
E00128794,53.9,3.5,42.6
E00128795,50,1.4,48.6
E00128815,59.8,1.9,38.3
E00128816,54.2,1.8,43.9
E00128817,45,5.3,49.8
E00128818,52.7,3.3,43.9
E00128819,51.7,2,46.3
E00128820,48.3,5.8,45.9
E00128821,43.7,5.7,50.6
E00128822,50.7,1.4,48
E00128823,53.9,3,43.2
E00128824,51.6,3.5,45
E00128826,30.3,3.8,65.9
E00128827,53.4,0.8,45.8
E00128829,66,1,33
E00128830,65,1.6,33.3
E00128842,58.2,2,39.8
E00128849,51.6,0.9,47.5
E00128850,51.2,5.5,43.3
E00128851,52.6,4.1,43.3
E00128852,57.8,5.6,36.6
E00128853,47,5.4,47.5
E00128854,39.3,3.1,57.7
E00128855,62.9,3.7,33.5
E00128856,46.1,2.2,51.7
E00128857,50.2,2.7,47
E00128858,56,3.1,40.9
E00128859,61.8,1.3,36.9
E00128860,59.7,4.1,36.2
E00128861,47.7,4.6,47.7
E00128862,65.8,2.2,32
E00128863,61,1.5,37.5
E00128864,67.5,2,30.5
E00128865,66.2,2.2,31.6
E00128866,54.7,2.5,42.8
E00128867,68.1,2,29.9
E00128868,54.1,2.9,43.1
E00128869,62.5,2.6,34.9
E00128870,64.4,2.9,32.7
E00128871,59.1,2.3,38.6
E00128872,45.8,3.5,50.7
E00128873,52.1,7.2,40.7
E00128874,58.1,3.8,38.1
E00128875,54.8,8.8,36.4
E00128876,65.4,0.9,33.8
E00128877,52.4,2.8,44.8
E00128878,59.9,3.8,36.3
E00128879,44.6,1.8,53.6
E00128880,57.6,2,40.4
E00172554,70.1,0.3,29.6
E00172555,74.7,2.6,22.8
E00181509,46.3,0,53.7
E00181525,53.9,4.9,41.3
E00181554,83,2,15
E00181561,75.3,1.4,23.3
E00181745,60.1,1.3,38.6
