geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00027923,16.5,36.5,24.3,22.6
E00028304,21.3,51.2,11,16.5
E00028305,24.8,51.2,13.2,10.7
E00028321,42.1,33.6,11.4,12.9
E00028322,19.8,44,20.7,15.5
E00028323,35.5,30.9,14.5,19.1
E00028324,23.8,34.4,20.5,21.2
E00028325,22.8,48.8,17.1,11.4
E00028327,20.7,39.7,14.7,25
E00055355,37.9,30,17.1,15
E00055362,25.9,41.7,12.9,19.4
E00055373,27.3,41.7,16.5,14.4
E00055375,13.5,48.1,18.3,20.2
E00055376,38.2,32.7,11.5,17.6
E00055377,43.8,27.5,13.7,15
E00055378,35.6,28.1,17.8,18.5
E00055379,34.2,29.9,14.1,21.7
E00055380,36.4,33.6,16.4,13.6
E00055381,22.6,44.5,20.4,12.4
E00055382,43.9,30.1,9.8,16.3
E00128685,15.8,40.8,19.2,24.2
E00128686,35.9,28.9,15.5,19.7
E00128705,35.5,34.9,15.8,13.8
E00128706,37.9,39.1,10.1,13
E00128707,24.2,40.4,15.5,19.9
E00128708,28.3,40,19.2,12.5
E00128709,28.8,37.2,17.8,16.2
E00128710,48.5,35.4,12.3,3.8
E00128711,40.6,28.9,10.9,19.5
E00128712,26,42,19.1,13
E00128713,31.9,38.3,17.7,12.1
E00128714,41.7,28.3,14.2,15.7
E00128715,42.1,24.6,17.5,15.9
E00128716,19.4,45.2,19.4,16.1
E00128717,21.8,40.6,16.5,21.1
E00128720,41.4,27.9,17.1,13.6
E00128723,30.1,38.2,15.4,16.2
E00128724,16.9,38.5,20,24.6
E00128726,47.2,21.1,9.8,22
E00128730,23.7,37.7,24.6,14
E00128748,45.9,29.6,13.3,11.1
E00128749,29.7,32.9,16.8,20.6
E00128750,30.4,26,18.8,24.9
E00128751,28.1,31.3,16.4,24.2
E00128752,11.1,41.1,18.4,29.5
E00128753,15.5,39.9,18.2,26.4
E00128754,33.3,37.8,16.2,12.6
E00128755,35.6,30.1,17.1,17.1
E00128756,32.1,36.5,14.6,16.8
E00128757,21.5,40,19,19.5
E00128758,43.6,24.1,12.8,19.5
E00128759,35.5,37.2,14.9,12.4
E00128760,42.8,30.3,12.5,14.5
E00128761,39.7,42.1,7.9,10.3
E00128762,44.8,29.4,10.4,15.3
E00128763,13,52.2,14.5,20.3
E00128764,32.2,34.3,15.4,18.2
E00128765,25,43,20.3,11.7
E00128766,52.8,27.5,14.1,5.6
E00128767,41.3,29.4,13.3,16.1
E00128768,42.5,30.8,15,11.7
E00128769,45.9,23,10.7,20.5
E00128770,30.5,36.9,12.1,20.6
E00128771,35.4,29.8,16.1,18.6
E00128772,50,32.5,9.2,8.3
E00128773,26.7,35.6,15.8,21.9
E00128774,31,32.4,23.2,13.4
E00128775,41,32.8,17.2,9
E00128776,22.1,39.3,17.1,21.4
E00128777,31.5,32.9,19.2,16.4
E00128778,51.9,29,8.4,10.7
E00128779,22.9,25.7,16.4,35
E00128780,26.3,37.5,15.1,21.1
E00128781,34.2,32.9,16.4,16.4
E00128782,41.5,31.1,18.9,8.5
E00128783,23.4,25.2,24.3,27.1
E00128784,21.5,45.4,16.9,16.2
E00128786,36.1,32.9,16.8,14.2
E00128787,47.7,24.2,14.8,13.4
E00128788,18.9,38.5,17.5,25.2
E00128790,58.5,32.5,8.1,0.8
E00128791,19.5,32.9,15.4,32.2
E00128792,26.7,42.7,16,14.5
E00128793,33.1,33.9,16.1,16.9
E00128794,35.9,27.5,23.7,13
E00128795,23.7,44.4,17.8,14.1
E00128815,31,37.4,14.6,17
E00128816,28.4,42.6,11.3,17.7
E00128817,27.7,23.2,18.8,30.4
E00128818,29.2,27.5,18.3,25
E00128819,41.7,32.6,12.1,13.6
E00128820,36,26,18,20
E00128821,18.5,32.3,21.8,27.4
E00128822,29.6,31.9,19.3,19.3
E00128823,31.8,37.7,17.5,13
E00128824,36.3,26.2,15.5,22
E00128826,56.3,27.8,5.6,10.3
E00128827,22.3,46,18.7,12.9
E00128829,32.5,32.5,17.9,17.1
E00128830,24.4,40.2,16.3,19.1
E00128842,39.9,39.9,11,9.2
E00128849,51.1,27.1,7.5,14.3
E00128850,22.3,32.2,25.7,19.8
E00128851,31.4,32.7,17.6,18.3
E00128852,28.7,23.8,18,29.5
E00128853,45.9,33.6,11.5,9
E00128854,46.8,37.3,8.7,7.1
E00128855,35.6,24.8,21.5,18.1
E00128856,44.9,33.6,7.5,14
E00128857,52.2,21.7,18.1,8
E00128858,31.1,34.8,23,11.1
E00128859,42.1,32.3,13.3,12.3
E00128860,32.1,28.4,22.4,17.2
E00128861,35.1,36.9,15.3,12.6
E00128862,34.9,24,19.4,21.7
E00128863,16.9,50,16.1,16.9
E00128864,29.1,29.1,16.6,25.1
E00128865,19.8,36,20.7,23.4
E00128866,40.9,30.4,15.5,13.3
E00128867,22,42.7,18,17.3
E00128868,32.8,50,8.2,9
E00128869,27.5,32.4,20.4,19.7
E00128870,36.8,41.9,12,9.4
E00128871,33,36.5,17.4,13
E00128872,51.6,29.5,9.5,9.5
E00128873,37.9,31,16.4,14.7
E00128874,38.1,21.4,13.5,27
