geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00027923,35.8,27.4,24.6,12.3
E00028304,30.9,23.7,36.1,9.3
E00028305,28.9,21.1,31.1,18.9
E00028321,43.3,23.6,21.3,11.8
E00028322,36.2,25,27.6,11.2
E00028323,37.2,22.2,28.9,11.7
E00028324,42.9,24.5,15.8,16.8
E00028325,33.1,21.4,24.8,20.7
E00028327,36.7,16.5,31.7,15.1
E00055355,25.2,33.1,25.8,15.9
E00055362,16.9,33.7,37.6,11.8
E00055373,26.5,27.6,30.9,14.9
E00055375,9.2,23.5,55.5,11.8
E00055376,23.7,30.8,22.4,23.1
E00055377,29.4,26.1,26.1,18.3
E00055378,27.8,33.5,18.4,20.3
E00055379,24,26,21.9,28.1
E00055380,23,33.1,30.9,12.9
E00055381,33.8,19,33.8,13.4
E00055382,34.1,31.8,19.3,14.8
E00128685,23.4,32.5,31.2,13
E00128686,33.1,25.9,22.9,18.1
E00128705,36,27.3,16.8,19.9
E00128706,37.4,25.2,20.2,17.2
E00128707,33.7,29,26,11.2
E00128708,34.1,26,14.6,25.2
E00128709,29.4,29.4,23.5,17.6
E00128710,30.2,31.9,14.7,23.3
E00128711,28.1,25,23.4,23.4
E00128712,37.2,22.6,21.9,18.2
E00128713,30.1,32,17.6,20.3
E00128714,37.3,31,16.7,15.1
E00128715,34.6,24.1,20.3,21.1
E00128716,33.1,23.8,23.8,19.2
E00128717,35.3,19,27.5,18.3
E00128720,35.5,27.2,27.2,10.1
E00128723,32.5,30.2,23.1,14.2
E00128724,27,34,30,9
E00128726,37.3,24.5,25.5,12.7
E00128730,35.2,26.1,21.1,17.6
E00128748,40.9,23.5,10.6,25
E00128749,24.9,28.2,29.6,17.4
E00128750,41,23.5,14.8,20.8
E00128751,26.3,24.3,30.9,18.4
E00128752,26.4,30.5,28.5,14.6
E00128753,29.9,29.4,28.4,12.4
E00128754,33.8,26.1,21.1,19
E00128755,42.1,20,23.6,14.3
E00128756,27.6,29.4,19.6,23.3
E00128757,30.8,24.7,26.3,18.2
E00128758,36.7,28.9,13.3,21.1
E00128759,34.7,33.1,15.3,16.9
E00128760,41.2,26.3,14.9,17.5
E00128761,30.6,38.8,18.2,12.4
E00128762,32.1,32.1,17.3,18.6
E00128763,31.1,25.6,25.6,17.7
E00128764,27.7,29.7,25.7,16.9
E00128765,36.2,31.2,17.7,14.9
E00128766,30,22.7,21.8,25.5
E00128767,25.7,28.6,17.9,27.9
E00128768,35,24,23,18
E00128769,35.2,29.5,7.6,27.6
E00128770,28.2,25.6,37.2,9
E00128771,30.2,29.6,25.9,14.3
E00128772,34.6,34.6,19.8,11.1
E00128773,40.3,28.3,17.6,13.8
E00128774,35.8,28.3,15.1,20.8
E00128775,38.2,26.7,21.4,13.7
E00128776,26.5,33.5,31.6,8.4
E00128777,25,30.5,29.3,15.2
E00128778,20.3,40.6,29.7,9.4
E00128779,29.8,35.4,20.8,14
E00128780,28.6,22.9,36,12.6
E00128781,35.1,28,23.8,13.1
E00128782,37.2,30.1,19.5,13.3
E00128783,41.8,27,19.1,12.1
E00128784,32.9,24.2,25.5,17.4
E00128786,40.2,27.4,17.7,14.6
E00128787,38.1,25.2,20.6,16.1
E00128788,32.7,23.4,30.2,13.7
E00128790,42.6,24.1,22.2,11.1
E00128791,45,28.9,8.7,17.4
E00128792,37.3,25.3,17.3,20
E00128793,45.1,20.6,13.7,20.6
E00128794,37.7,22.1,21.3,18.9
E00128795,32.9,26.4,24.3,16.4
E00128815,36,29.1,19,15.9
E00128816,26.5,26.5,24.5,22.4
E00128817,35.1,31.9,12.8,20.2
E00128818,32.5,30.2,18.3,19
E00128819,40,32.4,9.5,18.1
E00128820,44.6,27.7,14.5,13.3
E00128821,45.4,21.3,13,20.4
E00128822,41.7,25.2,14.8,18.3
E00128823,41.7,29.2,16.7,12.5
E00128824,42,30.7,14.7,12.7
E00128826,37.5,32.1,16.1,14.3
E00128827,37.5,29.9,17.4,15.3
E00128829,32.8,24.8,16.1,26.3
E00128830,35.3,28.1,23.4,13.1
E00128842,31.9,33.3,23.7,11.1
E00128849,43.4,22.1,16.8,17.7
E00128850,33.3,33.3,13.8,19.5
E00128851,27.2,27.2,25.2,20.5
E00128852,34.3,27.6,20.9,17.2
E00128853,46.9,22.9,12.5,17.7
E00128854,44.2,22.1,13,20.8
E00128855,44.8,26.7,16.9,11.6
E00128856,36.4,27.3,17,19.3
E00128857,41.7,25.9,21.3,11.1
E00128858,38.8,21.8,26.5,12.9
E00128859,36.4,24.6,17.9,21
E00128860,37.3,31,12,19.7
E00128861,37,26.1,21.7,15.2
E00128862,34.7,21.3,22.7,21.3
E00128863,24,26.9,34.1,15
E00128864,34.3,28.4,22,15.3
E00128865,45.6,17.4,14.8,22.1
E00128866,27.7,30.1,34.1,8.1
E00128867,26.7,29.7,32.2,11.4
E00128868,26.3,26.3,25.4,21.9
E00128869,29.5,23.5,26.5,20.5
E00128870,27.3,28.8,25.8,18.2
E00128871,22.2,30.2,30.2,17.5
E00128872,45.3,23.4,17.2,14.1
E00128873,36.6,24.8,19.8,18.8
E00128874,40,29.6,15.2,15.2
E00128875,43.8,27.3,13.2,15.7
E00128876,37.3,34,16.7,12
E00128877,28.5,28.5,29.1,13.9
E00128878,33.8,34.5,13.4,18.3
E00128879,34.3,19.2,34.3,12.1
E00128880,34.1,25,19.3,21.6
E00172554,30.4,28.2,22.9,18.5
E00172555,24.4,37.8,27.2,10.6
E00181509,30.8,28.2,25.6,15.4
E00181525,33.6,39.1,10.9,16.4
E00181554,20.2,37.7,27.9,14.2
E00181561,36.5,25.1,24.8,13.6
E00181745,31.3,24.6,23.9,20.1
