geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00027923,98.4,1.6
E00028304,96.5,3.5
E00028305,95,5
E00028321,98.2,1.8
E00028322,98.9,1.1
E00028323,96.4,3.6
E00028324,98.6,1.4
E00028325,98.6,1.4
E00028327,98.2,1.8
E00055355,98,2
E00055362,94.7,5.3
E00055373,96.9,3.1
E00055375,97,3
E00055376,97.1,2.9
E00055377,95.6,4.4
E00055378,95.9,4.1
E00055379,96.9,3.1
E00055380,93.6,6.4
E00055381,96.8,3.2
E00055382,96.9,3.1
E00128685,94.2,5.8
E00128686,88.7,11.3
E00128705,96.9,3.1
E00128706,96,4
E00128707,95.9,4.1
E00128708,97.4,2.6
E00128709,98,2
E00128710,98.3,1.7
E00128711,96,4
E00128712,97.6,2.4
E00128713,99.1,0.9
E00128714,98.9,1.1
E00128715,95.8,4.2
E00128716,99,1
E00128717,97.3,2.7
E00128720,94.1,5.9
E00128723,98.7,1.3
E00128724,97.1,2.9
E00128726,95.1,4.9
E00128730,97.8,2.2
E00128748,96.2,3.8
E00128749,95.9,4.1
E00128750,94.6,5.4
E00128751,98.4,1.6
E00128752,96.9,3.1
E00128753,98,2
E00128754,96.8,3.2
E00128755,95.8,4.2
E00128756,98.7,1.3
E00128757,96.5,3.5
E00128758,95.4,4.6
E00128759,98.9,1.1
E00128760,95.8,4.2
E00128761,94.1,5.9
E00128762,92.9,7.1
E00128763,98.2,1.8
E00128764,96.4,3.6
E00128765,98.3,1.7
E00128766,94.1,5.9
E00128767,96,4
E00128768,98.7,1.3
E00128769,96.1,3.9
E00128770,93.6,6.4
E00128771,93.7,6.3
E00128772,92.6,7.4
E00128773,96.9,3.1
E00128774,96.3,3.7
E00128775,95.5,4.5
E00128776,96.1,3.9
E00128777,97.9,2.1
E00128778,87.4,12.6
E00128779,80.6,19.4
E00128780,95.8,4.2
E00128781,94.6,5.4
E00128782,94.7,5.3
E00128783,99,1
E00128784,93.7,6.3
E00128786,95.3,4.7
E00128787,97,3
E00128788,97,3
E00128790,96.8,3.2
E00128791,96.4,3.6
E00128792,97.6,2.4
E00128793,96.2,3.8
E00128794,95.1,4.9
E00128795,97.5,2.5
E00128815,98,2
E00128816,95,5
E00128817,96,4
E00128818,95.2,4.8
E00128819,96.9,3.1
E00128820,95.6,4.4
E00128821,93.1,6.9
E00128822,94.2,5.8
E00128823,96.4,3.6
E00128824,95.2,4.8
E00128826,95.4,4.6
E00128827,94.8,5.2
E00128829,98.9,1.1
E00128830,98.3,1.7
E00128842,87.7,12.3
E00128849,98.4,1.6
E00128850,94.1,5.9
E00128851,96.8,3.2
E00128852,95.6,4.4
E00128853,96.2,3.8
E00128854,97.8,2.2
E00128855,98.5,1.5
E00128856,96.4,3.6
E00128857,97.7,2.3
E00128858,96.7,3.3
E00128859,96.7,3.3
E00128860,98.1,1.9
E00128861,98.3,1.7
E00128862,97.7,2.3
E00128863,99,1
E00128864,95.2,4.8
E00128865,96.4,3.6
E00128866,95.5,4.5
E00128867,98.1,1.9
E00128868,98.3,1.7
E00128869,97.3,2.7
E00128870,95.2,4.8
E00128871,96,4
E00128872,98.2,1.8
E00128873,97.2,2.8
E00128874,98.4,1.6
E00128875,98,2
E00128876,97.5,2.5
E00128877,95.7,4.3
E00128878,98.1,1.9
E00128879,94.5,5.5
E00128880,95.6,4.4
E00172554,96.6,3.4
E00172555,95,5
E00181509,93,7
E00181525,96.6,3.4
E00181554,97,3
E00181561,97.7,2.3
E00181745,99.3,0.7
