geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00027923,0.9,6.9,65.5,26.7
E00028304,1.6,21.4,38.1,38.9
E00028305,3.3,26.2,32.8,37.7
E00028321,22.3,33.1,40.3,4.3
E00028322,0.8,9.3,60.2,29.7
E00028323,7.2,28.9,36.2,27.6
E00028324,0.7,10.1,77,12.2
E00028325,0.8,27.8,43.7,27.8
E00028327,1.8,10.5,80.7,7
E00055355,7.7,26.8,41.5,23.9
E00055362,5.8,20.1,41,33.1
E00055373,5,24.3,52.9,17.9
E00055375,3.9,12.6,35.9,47.6
E00055376,14.3,38.5,29.8,17.4
E00055377,7.8,38.6,39.9,13.7
E00055378,12.4,29,46.9,11.7
E00055379,1.6,26.6,59.2,12.5
E00055380,6.6,33.6,39.4,20.4
E00055381,2.9,15.1,66.9,15.1
E00055382,19.5,38.2,37.4,4.9
E00128685,0.8,15.3,19.5,64.4
E00128686,11.8,32.6,41.7,13.9
E00128705,13.1,43.1,32.7,11.1
E00128706,9.4,40.9,37.4,12.3
E00128707,3.7,31.1,35.4,29.8
E00128708,0,33.6,60.5,5.9
E00128709,11.9,30.1,38.9,19.2
E00128710,17.6,48.9,23.7,9.9
E00128711,17.2,32.8,36.7,13.3
E00128712,3.9,34.1,52.7,9.3
E00128713,3.5,35.7,42,18.9
E00128714,22.1,27,42.6,8.2
E00128715,8.8,44.8,38.4,8
E00128716,0.8,4,66.4,28.8
E00128717,0,20.3,42.1,37.6
E00128720,9.4,53.6,28.3,8.7
E00128723,3.7,55.9,28.7,11.8
E00128724,3,12.1,24.2,60.6
E00128726,46.8,14.5,25,13.7
E00128730,0.9,28.1,46.5,24.6
E00128748,9.8,49.6,35.3,5.3
E00128749,5.3,30,30.7,34
E00128750,8.4,39.7,46.9,5
E00128751,1.6,32.6,41.1,24.8
E00128752,0.5,19.1,32.4,47.9
E00128753,0,19.9,43.2,37
E00128754,3.6,34.8,43.8,17.9
E00128755,7.4,41.9,37.8,12.8
E00128756,2.2,32.1,34.3,31.4
E00128757,4.1,19.8,55.3,20.8
E00128758,25.8,30.3,37.1,6.8
E00128759,5.7,24.6,63.9,5.7
E00128760,10.7,52,29.3,8
E00128761,8.7,43.7,32.5,15.1
E00128762,27.3,28,23.6,21.1
E00128763,0,12.3,49.3,38.4
E00128764,0,25.9,53.7,20.4
E00128765,5.5,25.8,50,18.8
E00128766,32.4,29,22.8,15.9
E00128767,25.5,25.5,29,20
E00128768,19.3,29.4,37.8,13.4
E00128769,27,33.6,34.4,4.9
E00128770,0.7,18,58.3,23
E00128771,13.6,14.8,43.8,27.8
E00128772,37.5,26.7,29.2,6.7
E00128773,5.5,52.7,33.6,8.2
E00128774,1.4,56.7,39,2.8
E00128775,10.9,48.9,28.5,11.7
E00128776,6.6,4.4,54,35
E00128777,11,28.1,34.2,26.7
E00128778,18.9,49.2,19.7,12.1
E00128779,2.1,24.1,48.2,25.5
E00128780,8.6,11.8,44.1,35.5
E00128781,5.9,40.1,32.9,21.1
E00128782,24.8,37.1,31.4,6.7
E00128783,10.9,33.6,50,5.5
E00128784,2.3,8.3,62.1,27.3
E00128786,9.7,52.3,33.5,4.5
E00128787,15.6,48.3,19.7,16.3
E00128788,0,1.4,52.1,46.5
E00128790,31.7,56.1,11.4,0.8
E00128791,2.7,19.7,65.3,12.2
E00128792,2.3,40.9,52.3,4.5
E00128793,2.6,65.2,20.9,11.3
E00128794,17.6,45.8,30.5,6.1
E00128795,2.2,22.4,51.5,23.9
E00128815,4,42.2,41,12.7
E00128816,2.2,25.2,37.4,35.3
E00128817,0.9,48.2,43.8,7.1
E00128818,0,27.7,57.1,15.1
E00128819,16.9,56.9,22.3,3.8
E00128820,25.7,42.6,27.7,4
E00128821,1.6,44.8,45.6,8
E00128822,14.3,23.3,57.9,4.5
E00128823,2.6,60.4,33.1,3.9
E00128824,19.2,42.5,26.9,11.4
E00128826,41.7,39.4,15.7,3.1
E00128827,2.9,20.4,56.9,19.7
E00128829,0.9,47,40.2,12
E00128830,0.8,16.5,53.2,29.4
E00128842,10.9,68.2,13.6,7.3
E00128849,31.6,33.1,21.1,14.3
E00128850,2,46.8,44.3,7
E00128851,11.1,17,42.5,29.4
E00128852,5.8,6.6,79.3,8.3
E00128853,21.6,43.2,29.6,5.6
E00128854,36.2,37,19.7,7.1
E00128855,5.4,42.6,43.9,8.1
E00128856,24.5,26.4,28.2,20.9
E00128857,17.4,44.9,31.2,6.5
E00128858,4.5,38.1,52.2,5.2
E00128859,10.7,51,30.1,8.2
E00128860,5.2,24.6,59,11.2
E00128861,5.4,45,33.3,16.2
E00128862,8.6,28.9,34.4,28.1
E00128863,2.5,24,32.2,41.3
E00128864,0.6,32.4,47.7,19.3
E00128865,0.9,26.6,62.4,10.1
E00128866,25.8,20.9,28.6,24.7
E00128867,3.3,25.5,36.6,34.6
E00128868,0,39.3,39.3,21.3
E00128869,16.4,27.9,28.6,27.1
E00128870,16.8,42.9,23.5,16.8
E00128871,8,39.8,38.9,13.3
E00128872,43,32.3,17.2,7.5
E00128873,6.9,46.6,36.2,10.3
E00128874,21.1,19.5,48.8,10.6
E00128875,28.6,25.4,42.1,4
E00128876,10.6,52.3,24.2,12.9
E00128877,2.1,25,52.8,20.1
E00128878,2.2,57.8,39.3,0.7
E00128879,48,28,14.7,9.3
E00128880,14.4,43.1,26.5,16
E00172554,0,11.2,56.6,32.2
E00172555,0,1.5,29.4,69
E00181509,47.5,30.5,16.9,5.1
E00181525,12.7,41.5,35.6,10.2
E00181554,1.4,6.9,20.1,71.5
E00181561,1.3,13.8,52.9,32
E00181745,1.7,6.8,78.8,12.7
