geography_code,sex-001,sex-002
E00027923,48.9,51.1
E00028304,54.5,45.5
E00028305,51.7,48.3
E00028321,52,48
E00028322,50.9,49.1
E00028323,52.1,47.9
E00028324,51.2,48.8
E00028325,48.6,51.4
E00028327,50.9,49.1
E00055355,52,48
E00055362,48.3,51.7
E00055373,48.5,51.5
E00055375,51.9,48.1
E00055376,49.9,50.1
E00055377,51.6,48.4
E00055378,50.4,49.6
E00055379,51.5,48.5
E00055380,50.2,49.8
E00055381,49.5,50.5
E00055382,52.7,47.3
E00128685,50.6,49.4
E00128686,51.1,48.9
E00128705,50.5,49.5
E00128706,51.3,48.7
E00128707,54.1,45.9
E00128708,52.4,47.6
E00128709,53.9,46.1
E00128710,45.7,54.3
E00128711,47.3,52.7
E00128712,50.5,49.5
E00128713,48.5,51.5
E00128714,51.5,48.5
E00128715,53.6,46.4
E00128716,50.7,49.3
E00128717,52,48
E00128720,52.9,47.1
E00128723,50,50
E00128724,49.1,50.9
E00128726,51.1,48.9
E00128730,51.9,48.1
E00128748,45.6,54.4
E00128749,49.3,50.7
E00128750,48.7,51.3
E00128751,54,46
E00128752,50.8,49.2
E00128753,49.2,50.8
E00128754,50.2,49.8
E00128755,50.2,49.8
E00128756,49.2,50.8
E00128757,51.3,48.7
E00128758,57,43
E00128759,52,48
E00128760,48.9,51.1
E00128761,49.3,50.7
E00128762,47.2,52.8
E00128763,52.2,47.8
E00128764,51.4,48.6
E00128765,50.9,49.1
E00128766,49.6,50.4
E00128767,50.9,49.1
E00128768,51.7,48.3
E00128769,51.8,48.2
E00128770,51.5,48.5
E00128771,52.6,47.4
E00128772,49.1,50.9
E00128773,47.4,52.6
E00128774,51.1,48.9
E00128775,50,50
E00128776,51.9,48.1
E00128777,51.4,48.6
E00128778,51.4,48.6
E00128779,50.6,49.4
E00128780,51.2,48.8
E00128781,51.7,48.3
E00128782,55.1,44.9
E00128783,52,48
E00128784,52,48
E00128786,49.4,50.6
E00128787,49.7,50.3
E00128788,50.4,49.6
E00128790,52.2,47.8
E00128791,47.6,52.4
E00128792,48.6,51.4
E00128793,50.6,49.4
E00128794,51.4,48.6
E00128795,49.1,50.9
E00128815,50,50
E00128816,50.5,49.5
E00128817,53.5,46.5
E00128818,51.2,48.8
E00128819,48.9,51.1
E00128820,48.9,51.1
E00128821,53.7,46.3
E00128822,48.9,51.1
E00128823,54.6,45.4
E00128824,52.5,47.5
E00128826,53.4,46.6
E00128827,50.2,49.8
E00128829,51.1,48.9
E00128830,52.7,47.3
E00128842,48.1,51.9
E00128849,46,54
E00128850,49.8,50.2
E00128851,51.6,48.4
E00128852,55.7,44.3
E00128853,45.3,54.7
E00128854,53.9,46.1
E00128855,48.1,51.9
E00128856,53.4,46.6
E00128857,51.3,48.7
E00128858,53,47
E00128859,53.3,46.7
E00128860,49.4,50.6
E00128861,50,50
E00128862,49.8,50.2
E00128863,49.8,50.2
E00128864,48.6,51.4
E00128865,51.8,48.2
E00128866,52.4,47.6
E00128867,49.6,50.4
E00128868,54.6,45.4
E00128869,50,50
E00128870,53.7,46.3
E00128871,50.2,49.8
E00128872,42.6,57.4
E00128873,50.2,49.8
E00128874,50.3,49.7
E00128875,52,48
E00128876,51.6,48.4
E00128877,52.3,47.7
E00128878,50.5,49.5
E00128879,48.2,51.8
E00128880,51,49
E00172554,50.4,49.6
E00172555,49.7,50.3
E00181509,65.3,34.7
E00181525,44.6,55.4
E00181554,49.3,50.7
E00181561,50.4,49.6
E00181745,50.5,49.5
