areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00089048,91.8,7.5,0.7
E00089054,86.4,11.1,2.5
E00089055,88.4,8.3,3.4
E00089056,84.3,11.7,4
E00089244,90.2,7.8,2
E00089245,84.4,12.8,2.8
E00089256,86.9,10.4,2.7
E00089257,85,11.7,3.2
E00145147,89.3,8.3,2.4
E00145148,83.1,14.5,2.4
E00145149,68.5,22.7,8.8
E00145150,89.4,7.2,3.4
E00145151,79.2,14.8,6.1
E00145152,80.3,15,4.7
E00145153,85.8,11.1,3
E00145154,84.5,13.9,1.6
E00145155,85.4,11,3.7
E00145156,88.2,10.4,1.4
E00145157,87.8,9,3.2
E00145158,89,7.6,3.4
E00145159,78.1,16.5,5.4
E00145160,79.9,15.2,5
E00145161,78.7,15,6.4
E00145162,86.4,9.9,3.7
E00145163,83.9,11.9,4.2
E00145164,82.2,13,4.8
E00145165,88.3,10.1,1.5
E00145166,82.8,12.6,4.6
E00145167,88.9,9.6,1.5
E00145168,81.4,13.6,5
E00145169,87.5,10.7,1.8
E00145170,87.3,9.4,3.3
E00145171,75.2,16.1,8.7
E00145172,84.9,10.7,4.4
E00145173,78.9,15.2,5.9
E00145174,85.1,10.8,4.1
E00145175,81.5,14.9,3.6
E00145176,84.5,12,3.5
E00145177,67.3,20.8,11.9
E00145178,81.6,14.2,4.2
E00145179,89.1,8.6,2.4
E00145180,85.5,10.6,3.9
E00145181,80.5,14.3,5.1
E00145182,81.4,14.1,4.6
E00145183,84.1,12.9,3
E00145184,80.7,15.2,4.2
E00145185,85.8,10.5,3.7
E00145186,75.8,15.5,8.7
E00145187,86.9,10.8,2.3
E00145188,88.3,10.1,1.7
E00145189,87.7,11.2,1
E00145190,79.6,15.4,5
E00145194,90.4,6,3.6
E00145211,86.2,11.4,2.4
E00145212,88.2,9.8,2
E00145213,85.2,11.8,3
E00145215,82,16.5,1.5
E00145216,89.5,9.7,0.8
E00145249,88.2,11.8,0
E00145250,83.9,13.3,2.8
