areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00089048,63.6,30.9,5.5,0,0
E00089054,63.2,28.5,7.6,0.7,0
E00089055,58.2,31.6,9.6,0.6,0
E00089056,53.5,36.1,10.4,0,0
E00089244,65.7,31.4,2.2,0.7,0
E00089245,55.2,32.1,11.9,0.7,0
E00089256,63.2,24.3,11,1.5,0
E00089257,55.4,27.7,16.8,0,0
E00145147,57.3,34.8,7.9,0,0
E00145148,61.5,32.8,5.7,0,0
E00145149,46.5,36.3,14,3.2,0
E00145150,59.8,34.1,6.1,0,0
E00145151,41.9,32.9,21,3.6,0.6
E00145152,54.1,34.1,8.1,3.7,0
E00145153,57.8,36.7,4.7,0.8,0
E00145154,53.1,32.9,11.9,2.1,0
E00145155,53.4,34.7,9.3,1.7,0.8
E00145156,63.9,28.6,7.6,0,0
E00145157,63.1,27.7,7.1,2.1,0
E00145158,60.3,29.8,8.3,1.7,0
E00145159,73.1,22.1,4.8,0,0
E00145160,41.9,41.2,14.7,2.2,0
E00145161,46,32.7,18.6,2.7,0
E00145162,54.9,36.3,8,0.9,0
E00145163,51,42,7,0,0
E00145164,59.5,32.8,6.1,1.5,0
E00145165,54.3,36.2,7.8,1.7,0
E00145166,48.9,41,9.4,0.7,0
E00145167,61.1,33.6,5.3,0,0
E00145168,39.7,29.8,21.5,9.1,0
E00145169,52.8,39.4,7.1,0.8,0
E00145170,52.1,34.7,11.8,1.4,0
E00145171,41.8,37.3,14.9,6,0
E00145172,60.3,31.4,7.7,0.5,0
E00145173,50.7,33.1,11,5.1,0
E00145174,57.2,34.2,8.6,0,0
E00145175,44.8,41.4,13.8,0,0
E00145176,49.6,38.9,10.7,0.8,0
E00145177,23,45.1,21.2,9.7,0.9
E00145178,42.1,33.8,22.1,2.1,0
E00145179,58,29.8,11.5,0.8,0
E00145180,50.7,40,8.6,0,0.7
E00145181,53,32.6,11.4,2.3,0.8
E00145182,37.3,45.8,14.4,2.5,0
E00145183,47.9,34.5,14.8,2.8,0
E00145184,47.2,43.2,8.8,0.8,0
E00145185,52.9,33.1,13.2,0.7,0
E00145186,33.3,34.2,21.4,9.4,1.7
E00145187,61.3,26.1,10.9,1.7,0
E00145188,58.9,33.9,6.5,0.8,0
E00145189,55.3,34.8,9.2,0.7,0
E00145190,50.4,38.8,9.1,1.7,0
E00145194,59.4,31.3,7.8,1.6,0
E00145211,62,31.8,4.7,1.6,0
E00145212,70,29.2,0.8,0,0
E00145213,58.6,31.7,8.3,1.4,0
E00145215,53.7,37,7.4,1.9,0
E00145216,64.6,29.2,4.2,2.1,0
E00145249,59.8,33.1,7.1,0,0
E00145250,56.3,31.1,9.7,2.9,0
E00145251,58,34.8,5.4,1.8,0
E00145252,53.9,31.7,11.7,2.8,0
E00145253,48.6,39.3,12.1,0,0
E00145254,51,38.3,9.4,1.3,0
E00145255,47.9,33.1,15.5,3.5,0
E00145256,50.7,30.2,15.8,3.3,0
E00145257,63.4,31.4,4.6,0.5,0
E00145258,54.8,35.5,9.7,0,0
E00145259,54.7,35.2,8.6,1.6,0
E00145260,56.5,32,10,1.5,0
E00145261,52.1,33.9,11.6,2.5,0
E00145262,51.3,35,11.1,2.6,0
E00145263,52,32.7,13.3,2,0
E00145264,51.8,36.7,10.1,1.4,0
E00145265,48.2,33.1,15.8,2.9,0
E00145266,45,37.7,13.6,3.7,0
E00145267,59.6,25.3,9.6,5.5,0
E00145268,41.8,35.6,15.3,6.8,0.6
E00145269,25.5,44.4,21.6,7.8,0.7
E00145270,43.1,32.6,16,7.6,0.7
E00145271,30.8,40.4,19.2,7.7,1.9
E00145272,39.4,36.3,18.8,5.6,0
E00145273,47,37.6,13.7,1.7,0
E00145274,33.3,41.3,20.3,5.1,0
E00145275,57.9,34.3,5.7,2.1,0
E00145278,71.2,20.5,5.5,2.7,0
E00145279,33.6,40.1,21.2,5.1,0
E00145280,61.3,29.9,7.3,1.5,0
E00145281,63.4,26.2,8.4,1.6,0.5
E00145282,59,35.9,3.8,0,1.3
E00145283,17.5,49.2,23.8,9.5,0
E00145284,41.9,33.9,19.4,4.8,0
E00145285,30.6,32.3,25,12.1,0
E00145286,33.3,40.3,20.8,4.9,0.7
E00145287,32.2,32.2,28,7.7,0
E00145288,30.5,36.2,23.4,9.9,0
E00145289,25,41.3,26.1,6.5,1.1
E00145290,44.8,37.3,15.7,2.2,0
E00145291,24.3,36.5,25.2,12.2,1.7
E00145292,36.5,33,23.5,7,0
E00145293,31.3,34.4,27.3,7,0
E00145294,41.9,29.8,21,5.6,1.6
E00145295,31.5,39.2,20.8,8.5,0
E00145296,41.2,36.8,14.7,7.4,0
E00145297,37.8,37,19.3,5.9,0
E00145298,40,39.4,15.2,5.5,0
E00145299,33.1,39.7,19.1,5.1,2.9
E00145300,30.9,39.7,16.9,11.8,0.7
E00145302,39.7,41.4,12.1,6.9,0
E00145303,55,36.7,7.5,0.8,0
E00145308,22.9,51.9,19.1,6.1,0
E00145309,46.2,29.1,17.1,7.7,0
E00145310,41.3,33.9,20.2,4.6,0
E00145311,57.3,33.3,8.5,0.9,0
E00145312,37.5,39.7,19.1,3.7,0
E00145313,69,26.7,4.3,0,0
E00145314,44.5,33.6,17.3,4.5,0
E00145315,71.7,23.9,4.3,0,0
E00145316,70.6,25.9,2.4,1.2,0
E00145317,47.8,29.9,13.4,8.2,0.7
E00145318,31.4,51.5,15.7,1.5,0
E00145319,32.8,38.2,23.7,5.3,0
E00145321,44.4,39.5,12.9,3.2,0
E00145322,34.5,30.9,25.9,8.6,0
E00145323,43.5,34.4,17.6,4.6,0
E00145324,42.6,34.1,15.9,6.3,1.1
