areacd,in_full_time_education-001,in_full_time_education-002
E00089048,15.5,84.5
E00089054,18.1,81.9
E00089055,19.7,80.3
E00089056,12.6,87.4
E00089244,16.8,83.2
E00089245,15,85
E00089256,17.8,82.2
E00089257,18.5,81.5
E00145147,9.1,90.9
E00145148,10.8,89.2
E00145149,11.4,88.6
E00145150,14.7,85.3
E00145151,15.5,84.5
E00145152,11.9,88.1
E00145153,14,86
E00145154,12.4,87.6
E00145155,13,87
E00145156,18.8,81.3
E00145157,14,86
E00145158,12.4,87.6
E00145159,15.6,84.4
E00145160,13,87
E00145161,18.6,81.4
E00145162,17,83
E00145163,19.8,80.2
E00145164,9.9,90.1
E00145165,20.1,79.9
E00145166,15.1,84.9
E00145167,17.2,82.8
E00145168,20.3,79.7
E00145169,23.4,76.6
E00145170,16.7,83.3
E00145171,9.5,90.5
E00145172,12.9,87.1
E00145173,13.8,86.2
E00145174,15.4,84.6
E00145175,11.3,88.8
E00145176,20.6,79.4
E00145177,17.1,82.9
E00145178,22.1,77.9
E00145179,18.7,81.3
E00145180,20.2,79.8
E00145181,15.4,84.6
E00145182,20.5,79.5
E00145183,16.8,83.2
E00145184,8.7,91.3
E00145185,16.7,83.3
E00145186,18.8,81.2
E00145187,11.9,88.1
E00145188,15.7,84.3
E00145189,20.8,79.2
E00145190,14.6,85.4
E00145194,18.2,81.8
E00145211,19.7,80.3
E00145212,15.6,84.4
E00145213,21.1,78.9
E00145215,16.2,83.8
E00145216,19.5,80.5
E00145249,14.4,85.6
E00145250,14.7,85.3
E00145251,12,88
E00145252,19,81
E00145253,14.2,85.8
E00145254,15.5,84.5
E00145255,9.7,90.3
E00145256,14.2,85.8
E00145257,21.5,78.5
E00145258,10.2,89.8
E00145259,11.9,88.1
E00145260,24.3,75.7
E00145261,15.6,84.4
E00145262,22.9,77.1
E00145263,24.5,75.5
E00145264,23.8,76.2
E00145265,23.5,76.5
E00145266,13.7,86.3
E00145267,18.2,81.8
E00145268,25.8,74.2
E00145269,18.6,81.4
E00145270,21.2,78.8
E00145271,18.4,81.6
E00145272,26.3,73.7
E00145273,26.4,73.6
E00145274,27,73
E00145275,14.9,85.1
E00145278,24.3,75.7
E00145279,30,70
E00145280,17.5,82.5
E00145281,21.8,78.2
E00145282,13.3,86.7
E00145283,21.1,78.9
E00145284,19.7,80.3
E00145285,24.7,75.3
E00145286,23.8,76.3
E00145287,23.5,76.5
E00145288,24.1,75.9
E00145289,29.5,70.5
E00145290,23,77
E00145291,19.1,80.9
E00145292,26.4,73.6
E00145293,31.6,68.4
E00145294,27.9,72.1
E00145295,28.4,71.6
E00145296,26.5,73.5
E00145297,24.9,75.1
E00145298,21.2,78.8
E00145299,19.7,80.3
E00145300,21.3,78.7
E00145302,78.6,21.4
E00145303,94.5,5.5
E00145308,52.5,47.5
E00145309,24.7,75.3
E00145310,24.1,75.9
E00145311,44.1,55.9
E00145312,54.6,45.4
E00145313,66.9,33.1
E00145314,39.3,60.7
E00145315,91.4,8.6
E00145316,24.2,75.8
E00145317,22.2,77.8
E00145318,22.6,77.4
E00145319,22.2,77.8
E00145321,26.9,73.1
E00145322,18.8,81.2
E00145323,28.7,71.3
E00145324,24.2,75.8
E00145325,54.4,45.6
E00145326,29.7,70.3
E00145327,29.7,70.3
E00145328,21.6,78.4
E00145329,22.4,77.6
E00145330,19,81
E00145331,12.3,87.7
E00145332,21.4,78.6
E00145333,9.8,90.2
E00145334,23.6,76.4
E00145335,35.8,64.2
E00145336,22,78
E00145338,24.9,75.1
E00145339,26.7,73.3
E00145340,22.7,77.3
E00145341,19.7,80.3
E00145342,27.9,72.1
E00145343,16.7,83.3
E00145344,21.2,78.8
E00145345,21,79
E00145346,15,85
E00145349,15.1,84.9
E00145350,28.2,71.8
E00145351,32.5,67.5
E00145352,34.5,65.5
E00145356,17.7,82.3
E00145357,14.3,85.7
E00145359,31.2,68.8
E00145360,21.9,78.1
E00145361,32.2,67.8
E00145362,14.6,85.4
E00145363,20.6,79.4
E00145364,17.1,82.9
E00145365,29,71
E00145366,31.7,68.3
E00145367,32.6,67.4
E00145368,26.7,73.3
E00145369,24,76
E00145370,24.3,75.7
E00145371,9.7,90.3
E00145372,24.9,75.1
E00145373,10.6,89.4
E00145374,21.6,78.4
E00145375,9.7,90.3
E00145377,36.6,63.4
E00145378,20.1,79.9
E00145379,21,79
E00145381,16.5,83.5
E00145382,19.5,80.5
E00145383,24.3,75.7
E00145384,47.1,52.9
E00145385,24.8,75.2
E00145386,22,78
E00145387,24.6,75.4
E00145388,26.5,73.5
E00145389,29.7,70.3
E00145390,28.3,71.7
E00145391,18.4,81.6
E00145392,26,74
E00145393,22.6,77.4
E00145395,29.9,70.1
E00145396,24.5,75.5
E00145397,29.2,70.8
E00145398,31,69
E00145399,21.5,78.5
E00145400,22.1,77.9
E00145401,21.4,78.6
E00145402,23,77
E00145403,28.4,71.6
E00145404,26.2,73.8
E00145405,21.6,78.4
E00145406,9.7,90.3
E00145407,17.9,82.1
E00145408,24.4,75.6
E00145409,27.2,72.8
E00145410,31.8,68.2
E00145411,31.1,68.9
E00145412,31.8,68.2
E00145413,19.7,80.3
E00145414,28.7,71.3
E00145415,25.9,74.1
E00145416,24.4,75.6
E00145417,92,8
E00145420,19.8,80.2
E00145421,24,76
E00145422,19.1,80.9
E00145423,17.4,82.6
E00145424,22.8,77.2
E00145425,25.4,74.6
E00145426,32.1,67.9
E00145427,37.9,62.1
E00145428,44.1,55.9
E00145429,30.8,69.2
E00145430,31.2,68.8
E00145431,31,69
E00145432,30.3,69.7
E00145433,32.8,67.2
E00145434,35.8,64.2
E00145435,23.6,76.4
E00145436,24.7,75.3
E00145437,25.2,74.8
E00145438,39.4,60.6
E00145439,32.4,67.6
E00145440,23.2,76.8
E00145441,29.9,70.1
E00145442,25,75
E00145443,13.5,86.5
E00145444,28.7,71.3
E00145446,20.3,79.7
E00145447,32.5,67.5
E00145448,42.2,57.8
E00145449,34.1,65.9
E00145450,22.5,77.5
E00145451,27.9,72.1
E00145452,19,81
E00145454,31.7,68.3
E00145455,28.6,71.4
E00145456,32.5,67.5
E00145457,20,80
E00145458,26.6,73.4
E00145459,17.8,82.2
E00145460,10.5,89.5
E00145461,28,72
E00145462,9.8,90.2
E00145463,18.7,81.3
E00145464,23.3,76.7
E00145465,38.9,61.1
