areacd,disability_3a-001,disability_3a-002
E00089048,8.8,91.2
E00089054,13.3,86.7
E00089055,14.6,85.4
E00089056,15.3,84.7
E00089244,11.2,88.8
E00089245,12.5,87.5
E00089256,12.2,87.8
E00089257,13,87
E00145147,12.7,87.3
E00145148,13.8,86.2
E00145149,26.9,73.1
E00145150,12.7,87.3
E00145151,19.9,80.1
E00145152,17.6,82.4
E00145153,14.8,85.2
E00145154,15,85
E00145155,12.7,87.3
E00145156,10.5,89.5
E00145157,12.1,87.9
E00145158,11,89
E00145159,19.1,80.9
E00145160,17.5,82.5
E00145161,23.7,76.3
E00145162,11.6,88.4
E00145163,16.9,83.1
E00145164,17.4,82.6
E00145165,9.9,90.1
E00145166,15.1,84.9
E00145167,10.8,89.2
E00145168,24.3,75.7
E00145169,14.2,85.8
E00145170,12.9,87.1
E00145171,23.9,76.1
E00145172,13.4,86.6
E00145173,19.8,80.2
E00145174,14.1,85.9
E00145175,20.5,79.5
E00145176,15.3,84.7
E00145177,24.8,75.2
E00145178,15.2,84.8
E00145179,11.4,88.6
E00145180,11.2,88.8
E00145181,15.9,84.1
E00145182,18.7,81.3
E00145183,17.6,82.4
E00145184,16.6,83.4
E00145185,15.6,84.4
E00145186,22.7,77.3
E00145187,11.2,88.8
E00145188,11.1,88.9
E00145189,10.5,89.5
E00145190,18.1,81.9
E00145194,9.2,90.8
E00145211,14.6,85.4
E00145212,8.7,91.3
E00145213,13.6,86.4
E00145215,17.2,82.8
E00145216,10.4,89.6
E00145249,12.3,87.7
E00145250,14.6,85.4
E00145251,12.3,87.7
E00145252,15.5,84.5
E00145253,12.8,87.2
E00145254,17.6,82.4
E00145255,21.5,78.5
E00145256,23.7,76.3
E00145257,11.7,88.3
E00145258,14.9,85.1
E00145259,13.1,86.9
E00145260,14.8,85.2
E00145261,14.3,85.7
E00145262,12.5,87.5
E00145263,17.1,82.9
E00145264,19.9,80.1
E00145265,19.5,80.5
E00145266,12.1,87.9
E00145267,12.5,87.5
E00145268,14.8,85.2
E00145269,19.1,80.9
E00145270,12,88
E00145271,20.2,79.8
E00145272,20.9,79.1
E00145273,13.9,86.1
E00145274,19.8,80.2
E00145275,12.3,87.7
E00145278,11.8,88.2
E00145279,15.3,84.7
E00145280,10,90
E00145281,14.2,85.8
E00145282,13.2,86.8
E00145283,27.1,72.9
E00145284,15.4,84.6
E00145285,21.5,78.5
E00145286,16.5,83.5
E00145287,12.7,87.3
E00145288,18.4,81.6
E00145289,18.8,81.2
E00145290,15.6,84.4
E00145291,26.9,73.1
E00145292,22.9,77.1
E00145293,19.4,80.6
E00145294,17.6,82.4
E00145295,13.9,86.1
E00145296,15.8,84.2
E00145297,18.2,81.8
E00145298,16.2,83.8
E00145299,16.9,83.1
E00145300,18.6,81.4
E00145302,12.6,87.4
E00145303,14.5,85.5
E00145308,16.4,83.6
E00145309,15.1,84.9
E00145310,16.2,83.8
E00145311,11.7,88.3
E00145312,15.6,84.4
E00145313,12.6,87.4
E00145314,14.8,85.2
E00145315,9.8,90.2
E00145316,21.6,78.4
E00145317,15.3,84.7
E00145318,14.5,85.5
E00145319,16.1,83.9
E00145321,14.2,85.8
E00145322,21.4,78.6
E00145323,17.5,82.5
E00145324,19,81
E00145325,24.4,75.6
E00145326,15.1,84.9
E00145327,13.1,86.9
E00145328,11.9,88.1
E00145329,12.9,87.1
E00145330,7.1,92.9
E00145331,30.4,69.6
E00145332,11,89
E00145333,18.5,81.5
E00145334,17.7,82.3
E00145335,6.9,93.1
E00145336,14.3,85.8
E00145338,13.2,86.8
E00145339,16.6,83.4
E00145340,12.6,87.4
E00145341,10.7,89.3
E00145342,12.9,87.1
E00145343,12,88
E00145344,11.7,88.3
E00145345,11.6,88.4
E00145346,29.7,70.3
E00145349,9.8,90.2
E00145350,17.9,82.1
E00145351,15.5,84.5
E00145352,16.1,83.9
E00145356,11,89
E00145357,12.9,87.1
E00145359,11.3,88.7
E00145360,13.9,86.1
E00145361,11,89
E00145362,23.6,76.4
E00145363,4.3,95.7
E00145364,28.2,71.8
E00145365,12.2,87.8
E00145366,10.5,89.5
E00145367,15.4,84.6
E00145368,13.6,86.4
E00145369,15.5,84.5
E00145370,15.4,84.6
E00145371,18.7,81.3
E00145372,9,91
E00145373,4.6,95.4
E00145374,15.5,84.5
E00145375,24.9,75.1
E00145377,10.9,89.1
E00145378,7.6,92.4
E00145379,15.3,84.7
E00145381,26,74
E00145382,13.1,86.9
E00145383,13.6,86.4
E00145384,6.3,93.7
E00145385,15.2,84.8
E00145386,15.7,84.3
E00145387,20.4,79.6
E00145388,15.9,84.1
E00145389,12.8,87.2
E00145390,14.2,85.8
E00145391,22.5,77.5
E00145392,7.3,92.7
E00145393,14.6,85.4
E00145395,12.8,87.2
E00145396,18.3,81.7
E00145397,16.6,83.4
E00145398,14.7,85.3
E00145399,13,87
E00145400,14,86
E00145401,15.6,84.4
E00145402,15.9,84.1
E00145403,23,77
E00145404,17.2,82.8
E00145405,19.5,80.5
E00145406,41.2,58.8
E00145407,29,71
E00145408,11.4,88.6
E00145409,8.5,91.5
E00145410,15.2,84.8
E00145411,15.6,84.4
E00145412,11.6,88.4
E00145413,17.2,82.8
E00145414,11.4,88.6
E00145415,15.8,84.2
E00145416,10.8,89.2
E00145417,13.8,86.2
E00145420,22,78
E00145421,14.1,85.9
E00145422,23.7,76.3
E00145423,19.3,80.7
E00145424,9.7,90.3
E00145425,14,86
E00145426,15.1,84.9
E00145427,9.9,90.1
E00145428,11.5,88.5
E00145429,10.9,89.1
E00145430,12.2,87.8
E00145431,13.3,86.7
E00145432,14.9,85.1
E00145433,13.5,86.5
E00145434,12.4,87.6
E00145435,19.3,80.7
E00145436,9.9,90.1
E00145437,16.5,83.5
E00145438,15.1,84.9
E00145439,16.7,83.3
E00145440,16.2,83.8
E00145441,16,84
E00145442,15.1,84.9
E00145443,14.3,85.7
E00145444,10.7,89.3
E00145446,11.2,88.8
E00145447,14.2,85.8
E00145448,12.7,87.3
E00145449,11.3,88.7
E00145450,22.9,77.1
E00145451,14.2,85.8
E00145452,12.6,87.4
E00145454,17.2,82.8
E00145455,9,91
E00145456,15.7,84.3
E00145457,22.8,77.2
E00145458,9,91
E00145459,11.6,88.4
E00145460,8.3,91.7
E00145461,17.1,82.9
E00145462,19.4,80.6
E00145463,13.4,86.6
E00145464,18.4,81.6
E00145465,25.4,74.6
E00145466,13.1,86.9
E00145467,11.3,88.7
E00145468,16.9,83.1
E00145469,21.1,78.9
E00145470,13.3,86.7
E00145471,16.2,83.8
E00145472,12.1,87.9
E00145473,20.1,79.9
E00145474,17.4,82.6
E00145475,18.7,81.3
E00145476,11.6,88.4
E00145477,18.4,81.6
E00145478,12.2,87.8
E00145479,11.6,88.4
E00145481,10.5,89.5
E00145482,16.4,83.6
E00145483,17.1,82.9
E00145484,12.4,87.6
E00145485,22.2,77.8
E00145486,9.9,90.1
E00145487,14.4,85.6
E00145488,12.3,87.7
E00145489,20.2,79.8
E00145490,16.3,83.7
E00145491,13,87
E00145492,10.9,89.1
E00145493,21.4,78.6
E00145494,4.5,95.5
E00145495,11.5,88.5
E00145497,13,87
E00145498,13.6,86.4
E00145499,12,88
E00145500,8.5,91.5
E00145501,11.9,88.1
E00145502,18.6,81.4
E00145503,25.9,74.1
E00145504,8.5,91.5
E00145506,17.5,82.5
E00145507,11.1,88.9
E00145508,16.8,83.2
E00145509,7.1,92.9
E00145510,20.5,79.5
E00145511,12.1,87.9
E00145512,11.9,88.1
E00145514,16.9,83.1
E00145515,10.7,89.3
E00145516,10.9,89.1
E00145518,10.6,89.4
E00145522,13.8,86.2
E00145523,9.3,90.7
E00145524,9.1,90.9
E00145525,19.2,80.8
E00145526,11.2,88.8
E00145527,15.2,84.8
E00145528,10.6,89.4
E00145529,6.6,93.4
E00145530,8.1,91.9
E00145531,13,87
E00145532,23.4,76.6
E00145533,33.7,66.3
E00145534,17.8,82.2
E00145535,25.5,74.5
E00145536,5,95
E00145537,8.4,91.6
E00145538,7.8,92.2
E00145539,10.2,89.8
E00145540,14,86
E00145541,15.2,84.8
E00145542,15,85
E00145543,17.2,82.8
E00145544,24.3,75.7
E00145545,20.2,79.8
E00145546,15.9,84.1
E00145547,29.3,70.7
E00145548,16.8,83.2
E00145549,25.1,74.9
E00145550,22.3,77.7
E00145551,21.9,78.1
E00145552,14.1,85.9
E00145553,10.1,89.9
E00145554,9.9,90.1
E00145555,13.5,86.5
E00145556,14.4,85.6
E00145557,15,85
E00145558,9.2,90.8
E00145559,14.9,85.1
E00145560,12.7,87.3
E00145561,22.4,77.6
E00145562,19.5,80.5
E00145563,8.7,91.3
E00145564,18.2,81.8
E00145565,21.4,78.6
E00145566,6.4,93.6
E00145567,13,87
E00145568,10.9,89.1
E00145569,16.1,83.9
E00145570,15.8,84.2
E00145571,15.7,84.3
E00145572,13.5,86.5
E00145573,22.5,77.5
E00145574,15.6,84.4
E00145575,13.8,86.2
E00145576,16.8,83.2
E00145577,15.6,84.4
E00145578,35,65
E00145579,11.1,88.9
E00145580,19.2,80.8
E00145581,13.6,86.4
E00145582,17.8,82.2
E00145583,12.5,87.5
E00145584,19.4,80.6
E00145585,22.3,77.7
E00145586,14.5,85.5
E00145587,15.9,84.1
E00145588,14,86
E00145590,17.9,82.1
E00145591,14,86
E00145592,16.6,83.4
E00145593,16.7,83.3
E00145594,15.4,84.6
E00145595,12.5,87.5
E00145596,11.9,88.1
E00145597,9.6,90.4
E00145598,14.6,85.4
E00145599,12.8,87.2
E00145600,19.6,80.4
E00145601,15.1,84.9
E00145602,9.4,90.6
E00145603,24.7,75.3
E00145604,19.2,80.8
E00145605,15,85
E00145606,11.5,88.5
E00145607,14.8,85.2
E00145608,11.5,88.5
E00145609,16.7,83.3
E00145610,9.4,90.6
E00145612,12.6,87.4
E00145615,17.1,82.9
E00145617,14,86
E00145618,15,85
E00145619,27.2,72.8
E00145621,12.9,87.1
E00145622,14.2,85.8
E00145623,13,87
E00145624,16.6,83.4
E00145625,19.2,80.8
E00145626,11.3,88.7
E00145627,9.8,90.2
E00145628,13.3,86.7
E00145629,11.1,88.9
E00145630,15.2,84.8
E00145631,19.2,80.8
E00145632,14.9,85.1
E00145633,14.4,85.6
E00145634,16.8,83.2
E00145635,15.1,84.9
E00145637,14.5,85.5
E00145638,14,86
E00145639,13.1,86.9
E00145640,8.4,91.6
E00145641,15.9,84.1
E00145642,17.5,82.5
E00145643,16.1,83.9
E00145644,11.5,88.5
E00145645,12,88
E00145646,10.9,89.1
E00145647,13.4,86.6
E00145648,12.2,87.8
E00145649,14.6,85.4
E00145650,8.7,91.3
E00145652,13.4,86.6
E00145654,14.9,85.1
E00145655,17,83
E00145656,18.6,81.4
E00145657,12.5,87.5
E00145658,13.9,86.1
E00145659,13.5,86.5
E00145660,23.8,76.2
E00145661,12.5,87.5
E00145662,8.6,91.4
E00145663,16.9,83.1
E00145664,13.3,86.7
E00145665,18.3,81.7
E00145666,12.1,87.9
E00145667,26.9,73.1
E00145668,13.9,86.1
E00145669,13,87
E00145670,9.4,90.6
E00145671,12.8,87.2
E00145672,13.3,86.7
E00145673,18,82
E00145674,12.4,87.6
E00145675,23.8,76.2
E00145676,14.5,85.5
E00145677,19.4,80.6
E00145685,16.2,83.8
E00145687,11.9,88.1
E00145688,18.3,81.7
E00145689,17.5,82.5
E00145691,13.9,86.1
E00145694,13.8,86.2
