areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00089048,10.5,21.1,68.4
E00089054,2.1,17.5,80.4
E00089055,5.1,22,72.9
E00089056,4.2,28.2,67.6
E00089244,3.7,11.8,84.6
E00089245,5.3,23.5,71.2
E00089256,3,14.4,82.6
E00089257,5,23.8,71.3
E00145147,7.2,36.7,56
E00145148,4.1,29.5,66.4
E00145149,0.6,56.1,43.2
E00145150,6.8,30.3,62.9
E00145151,7.3,35.8,57
E00145152,3.7,47.4,48.9
E00145153,5.4,26.2,68.5
E00145154,4.9,31.5,63.6
E00145155,5.9,41.5,52.5
E00145156,4.2,20.8,75
E00145157,10.1,22.3,67.6
E00145158,2.5,35.8,61.7
E00145159,5.8,17.3,76.9
E00145160,5.8,29,65.2
E00145161,9.4,30.8,59.8
E00145162,6.1,33,60.9
E00145163,10.9,21.7,67.4
E00145164,3.9,25.6,70.5
E00145165,8.5,21.4,70.1
E00145166,13.6,32.1,54.3
E00145167,10.8,24.6,64.6
E00145168,14.2,15,70.8
E00145169,11.8,20.5,67.7
E00145170,14.5,25.5,60
E00145171,2.1,46.4,51.4
E00145172,7.6,34.5,57.9
E00145173,8.1,28.7,63.2
E00145174,6.7,28.7,64.7
E00145175,4.3,35.3,60.3
E00145176,5.5,22.8,71.7
E00145177,4.4,47.4,48.2
E00145178,9.5,20.3,70.3
E00145179,9.1,15.9,75
E00145180,12.3,26.8,60.9
E00145181,9.6,35.3,55.1
E00145182,10.3,22.2,67.5
E00145183,14,25.9,60.1
E00145184,5.7,34.4,59.8
E00145185,12.5,20.6,66.9
E00145186,13.8,17.2,69
E00145187,5.8,30,64.2
E00145188,4,21.8,74.2
E00145189,9.3,21.4,69.3
E00145190,10.7,33.1,56.2
E00145194,6.3,18.8,75
E00145211,5.3,17.5,77.2
E00145212,3.1,26.7,70.2
E00145213,6.9,19.3,73.8
E00145215,9.1,21.8,69.1
E00145216,10,22,68
E00145249,10.7,28.2,61.1
E00145250,5.1,26.3,68.7
E00145251,2.6,28.7,68.7
E00145252,11.6,29.3,59.1
E00145253,8,28.5,63.5
E00145254,4,32.7,63.3
E00145255,6.6,28.5,65
E00145256,4.2,40.2,55.6
E00145257,8.2,16.8,75
E00145258,5.5,27.6,66.9
E00145259,7.1,29.9,63
E00145260,7.1,17.8,75.1
E00145261,4.1,26.4,69.4
E00145262,4.4,15.8,79.8
E00145263,6.2,28.9,64.9
E00145264,9.2,32.4,58.5
E00145265,15.8,21.6,62.6
E00145266,27.4,30.5,42.1
E00145267,16.3,31.3,52.4
E00145268,13.6,19.8,66.7
E00145269,7.2,43.1,49.7
E00145270,20.8,17.4,61.8
E00145271,14.1,37.8,48.1
E00145272,9.4,18.2,72.3
E00145273,15.1,17.6,67.2
E00145274,18.2,16.1,65.7
E00145275,9.9,34.5,55.6
E00145278,8.9,25.3,65.8
E00145279,20,15,65
E00145280,6.7,22.2,71.1
E00145281,13.7,16.8,69.5
E00145282,18.4,18.4,63.2
E00145283,7.6,40.5,51.9
E00145284,17.1,18.7,64.2
E00145285,15.2,31.2,53.6
E00145286,16.6,19.3,64.1
E00145287,20.1,13.9,66
E00145288,7,29.4,63.6
E00145289,6.6,41.8,51.6
E00145290,12.3,18.1,69.6
E00145291,4.3,51.7,44
E00145292,8.6,26.7,64.7
E00145293,12.6,25.2,62.2
E00145294,11.3,29.8,58.9
E00145295,11.3,22.6,66.2
E00145296,16.4,17.2,66.4
E00145297,15.6,13.1,71.3
E00145298,13.7,19.9,66.5
E00145299,10,34.3,55.7
E00145300,7.4,23.7,68.9
E00145302,26.3,36.8,36.8
E00145303,10.9,59.7,29.4
E00145308,6,56.4,37.6
E00145309,19.7,25.6,54.7
E00145310,12.8,24.8,62.4
E00145311,25.9,20.5,53.6
E00145312,46.7,16.3,37
E00145313,33.3,26,40.7
E00145314,38,19.4,42.6
E00145315,14.9,42.6,42.6
E00145316,17.6,24.7,57.6
E00145317,21.2,18.9,59.8
E00145318,15.8,43.3,40.9
E00145319,11.7,39.8,48.4
E00145321,26.8,17.1,56.1
E00145322,7.4,45.2,47.4
E00145323,10.7,22.9,66.4
E00145324,14.2,22.7,63.1
E00145325,11.1,33.3,55.6
E00145326,6.3,18.1,75.7
E00145327,13.3,30,56.7
E00145328,16.4,22.4,61.2
E00145329,19.5,34.6,45.9
E00145330,24.6,19.4,56
E00145331,9.2,63.3,27.6
E00145332,23.4,24.2,52.4
E00145333,11.3,36.3,52.4
E00145334,13.9,40.3,45.8
E00145335,14.3,13,72.7
E00145336,27.1,24.8,48.1
E00145338,23.4,20.2,56.5
E00145339,9.7,24.8,65.5
E00145340,13.7,26.7,59.5
E00145341,26.4,18.6,55
E00145342,21.7,20.3,58
E00145343,17.6,27.9,54.4
E00145344,8.1,26.8,65
E00145345,18.4,29.1,52.5
E00145346,12.5,19.5,68
E00145349,27,27,45.9
E00145350,8.9,47.3,43.8
E00145351,26,39.7,34.4
E00145352,31.6,19.3,49.1
E00145356,9.2,27.7,63.1
E00145357,11,42,47
E00145359,35.5,18.5,46
E00145360,17.7,34,48.3
E00145361,11.7,28.6,59.7
E00145362,17.2,32.8,50
E00145363,14.7,37.3,48
E00145364,6.8,50.4,42.7
E00145365,12.6,16.8,70.6
E00145366,18.6,25,56.4
E00145367,22.4,29.3,48.3
E00145368,15.8,28.3,55.8
E00145369,11.1,33.3,55.6
E00145370,8.8,29.9,61.3
E00145371,8.9,18.9,72.2
E00145372,14.5,17.7,67.7
E00145373,35.2,34.4,30.4
E00145374,12.5,40,47.5
E00145375,7.1,52.5,40.4
E00145377,21.9,17.1,61
E00145378,11.7,24.8,63.4
E00145379,11.5,19.5,69
E00145381,8.9,50,41.1
E00145382,13.4,43.3,43.3
E00145383,16.8,22.9,60.3
E00145384,28.8,18.8,52.5
E00145385,14.1,19.3,66.7
E00145386,10.9,23.3,65.9
E00145387,4.6,37.6,57.7
E00145388,12.7,22.9,64.4
E00145389,17.3,18,64.7
E00145390,14.3,18.8,66.9
E00145391,5.6,67.3,27.1
E00145392,14.9,21.4,63.6
E00145393,11.3,20.6,68.1
E00145395,14.8,24.6,60.7
E00145396,9.4,35,55.6
E00145397,16.2,29.1,54.7
E00145398,14.9,34,51.1
E00145399,17.6,24.8,57.6
E00145400,10,30.8,59.2
E00145401,13.8,19.2,66.9
E00145402,14.4,31.4,54.2
E00145403,8.9,26.8,64.3
E00145404,14.3,43.8,42
E00145405,14,36.4,49.5
E00145406,0,81.5,18.5
E00145407,8.7,67.8,23.5
E00145408,15.9,31.9,52.2
E00145409,15.9,33.3,50.7
E00145410,10.8,47.3,41.9
E00145411,20.4,29,50.5
E00145412,20.6,23.4,56.1
E00145413,12.3,36.8,50.9
E00145414,19.7,22.5,57.7
E00145415,12.8,34.4,52.8
E00145416,15.1,29.4,55.5
E00145417,13,35.2,51.9
E00145420,20.4,46.6,33
E00145421,15.6,23,61.5
E00145422,15,39.4,45.7
E00145423,14.5,21,64.5
E00145424,11.5,29.2,59.3
E00145425,22,26.3,51.7
E00145426,33.7,38,28.3
E00145427,33,22.5,44.5
E00145428,23.5,17.3,59.3
E00145429,21.3,26,52.8
E00145430,21.3,26,52.8
E00145431,18.9,32,49.2
E00145432,21.3,24.4,54.3
E00145433,31.9,21,47.1
E00145434,20.3,37.8,41.9
E00145435,15.2,26.4,58.4
E00145436,14.3,20.2,65.5
E00145437,12.7,38.9,48.4
E00145438,13.7,45.3,41
E00145439,19.7,28.8,51.5
E00145440,17,42,41.1
E00145441,18.5,21.8,59.7
E00145442,9.7,36.6,53.7
E00145443,2.5,63.3,34.2
E00145444,7.9,27.1,65
E00145446,8.3,30.6,61.2
E00145447,20.3,49.7,30.1
E00145448,20.4,39.8,39.8
E00145449,33,27.5,39.4
E00145450,10.9,44.5,44.5
E00145451,12.9,36.4,50.8
E00145452,23.9,27.2,48.9
E00145454,20.3,42.2,37.5
E00145455,21.9,24.7,53.4
E00145456,25.2,36.4,38.3
E00145457,3.1,62.5,34.4
E00145458,13.8,25,61.2
