areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00089048,1.8,30.9,36.4,30.9
E00089054,4.1,25.5,49.7,20.7
E00089055,2.2,29.1,46.4,22.3
E00089056,2.1,34.7,48.6,14.6
E00089244,2.2,16.1,48.9,32.8
E00089245,5.2,32.1,35.8,26.9
E00089256,5.1,23.5,48.5,22.8
E00089257,3,30.7,48.5,17.8
E00145147,16.4,53.3,18.2,12.1
E00145148,14.8,52.5,24.6,8.2
E00145149,36.5,41.7,14.7,7.1
E00145150,19.7,42.4,28.8,9.1
E00145151,31.7,40.7,16.8,10.8
E00145152,32.6,50.4,14.1,3
E00145153,13.7,35.9,38.2,12.2
E00145154,12.5,58.3,20.8,8.3
E00145155,37.5,43.3,17.5,1.7
E00145156,11.1,47,35,6.8
E00145157,12.1,53.2,26.2,8.5
E00145158,19,52.9,19.8,8.3
E00145159,9.5,26.7,41,22.9
E00145160,17.8,46.7,25.9,9.6
E00145161,17.7,46,21.2,15
E00145162,11.6,50,27.7,10.7
E00145163,12.6,44.1,28.7,14.7
E00145164,12.3,43.8,33.1,10.8
E00145165,10.4,34.8,39.1,15.7
E00145166,21.4,45.7,25.7,7.1
E00145167,9.1,40.2,33.3,17.4
E00145168,18.9,36.1,29.5,15.6
E00145169,14.2,44.9,29.1,11.8
E00145170,9.8,53.1,25.9,11.2
E00145171,28.8,49.2,19.7,2.3
E00145172,21,50.3,21.5,7.2
E00145173,12.5,48.5,25.7,13.2
E00145174,19,41.2,31.4,8.5
E00145175,23.3,39.7,26.7,10.3
E00145176,12.5,43,27.3,17.2
E00145177,40.7,37.2,17.7,4.4
E00145178,26.2,39.3,24.8,9.7
E00145179,13.7,45.8,32.1,8.4
E00145180,21,44.9,30.4,3.6
E00145181,16.2,43.4,29.4,11
E00145182,15.4,56.9,17.1,10.6
E00145183,19.9,39.7,29.1,11.3
E00145184,16.7,44.4,27,11.9
E00145185,15.3,42.3,32.1,10.2
E00145186,16.4,43.1,31,9.5
E00145187,15.3,58.5,17.8,8.5
E00145188,15.3,42.7,31.5,10.5
E00145189,11.3,44.4,34.5,9.9
E00145190,23.6,43.1,22.8,10.6
E00145194,9.7,27.4,40.3,22.6
E00145211,4.2,25.9,48.1,21.7
E00145212,4.6,46.9,36.2,12.3
E00145213,6.2,33.8,43.4,16.6
E00145215,1.9,31.5,35.2,31.5
E00145216,2,30.6,46.9,20.4
E00145249,7.9,33.9,38.6,19.7
E00145250,9.8,32.4,36.3,21.6
E00145251,7.8,40,40.9,11.3
E00145252,19,44.7,24.6,11.7
E00145253,21,49.3,17.4,12.3
E00145254,14.9,48,26.4,10.8
E00145255,12.8,43.3,28.4,15.6
E00145256,21.3,39.8,28.4,10.4
E00145257,6.2,33.3,39,21.5
E00145258,8.1,47.6,35.5,8.9
E00145259,6.3,48.4,25.8,19.5
E00145260,6,49.2,31.7,13.1
E00145261,14.5,44.4,30.8,10.3
E00145262,8.9,39.3,38.4,13.4
E00145263,16.8,40.8,33.7,8.7
E00145264,15.7,62.1,18.6,3.6
E00145265,22.3,47.5,23,7.2
E00145266,31.9,55,11.5,1.6
E00145267,29.5,45.9,19.2,5.5
E00145268,26.6,48,19.8,5.6
E00145269,50.3,35.3,12.4,2
E00145270,40.8,33.3,19.7,6.1
E00145271,38.1,45.8,12.3,3.9
E00145272,25.3,44.4,25.3,4.9
E00145273,22.2,47.9,24.8,5.1
E00145274,27,42.6,24.1,6.4
E00145275,27.9,54.3,15,2.9
E00145278,27.8,50,18.1,4.2
E00145279,28.3,41.3,21,9.4
E00145280,7.4,52.9,30.1,9.6
E00145281,10.5,45.8,34.7,8.9
E00145282,12.8,50,29.5,7.7
E00145283,51.2,35.2,8,5.6
E00145284,27.6,43.3,22,7.1
E00145285,42.4,35.2,16.8,5.6
E00145286,27.6,42.8,25.5,4.1
E00145287,28.7,42.7,24.5,4.2
E00145288,42.9,37.9,14.3,5
E00145289,64.4,28.9,3.3,3.3
E00145290,18.1,51.4,23.2,7.2
E00145291,50.9,32.8,14.7,1.7
E00145292,22.6,51.3,19.1,7
E00145293,47.3,34.1,14.7,3.9
E00145294,34.1,48.8,10.6,6.5
E00145295,42.2,39.8,13.3,4.7
E00145296,27.7,44.5,21.2,6.6
E00145297,26.1,46.2,21,6.7
E00145298,30.3,39.4,21.2,9.1
E00145299,35.7,44.1,16.1,4.2
E00145300,44.9,36.8,13.2,5.1
E00145302,63.8,20.7,12.1,3.4
E00145303,82.8,15.6,1.6,0
E00145308,82.6,15.9,1.5,0
E00145309,37,39.5,14.3,9.2
E00145310,41.3,45.9,11,1.8
E00145311,19.1,51.3,19.1,10.4
E00145312,37.8,29.6,12.6,20
E00145313,35.3,42.9,16,5.9
E00145314,35.2,32.4,14.8,17.6
E00145315,42.2,48.9,6.7,2.2
E00145316,18.8,57.6,18.8,4.7
E00145317,31.9,43.7,19.3,5.2
E00145318,47.5,34.3,12.7,5.4
E00145319,44.6,42.3,7.7,5.4
E00145321,29.8,46.8,17.7,5.6
E00145322,45.9,40,12.6,1.5
E00145323,31.3,40.5,21.4,6.9
E00145324,27.1,48.6,17.5,6.8
E00145325,41.9,38.2,16.2,3.7
E00145326,44.5,38.7,14.6,2.2
E00145327,35.3,38.7,20.2,5.9
E00145328,19.3,53.3,24.7,2.7
E00145329,31.6,47.1,17.6,3.7
E00145330,24.6,43.8,23.8,7.7
E00145331,76.5,22.4,1,0
E00145332,22.6,46.8,18.5,12.1
E00145333,39.5,46.8,11.3,2.4
E00145334,50.3,37.2,9,3.4
E00145335,16.1,51,23.9,9
E00145336,27,42.9,22.2,7.9
E00145338,25,44.4,23.4,7.3
E00145339,43.5,40.9,13.9,1.7
E00145340,27.5,51.1,15.3,6.1
E00145341,26.8,45.1,22.5,5.6
E00145342,24.6,45.7,26.8,2.9
E00145343,19.6,57.2,15.2,8
E00145344,21.3,61.5,14.8,2.5
E00145345,34.3,44.4,15.2,6.2
E00145346,12.7,65.9,14.3,7.1
E00145349,29.1,51.8,16.4,2.7
E00145350,58,36.6,5.4,0
E00145351,45.9,36.8,12,5.3
E00145352,24.6,43,23.7,8.8
E00145356,29.6,50.7,16.2,3.5
E00145357,35.2,45.7,12.4,6.7
E00145359,29,38.7,24.2,8.1
E00145360,32.2,54.1,11,2.7
E00145361,24.7,50,19.5,5.8
E00145362,35.9,43.8,15.6,4.7
E00145363,52,42.2,2.9,2.9
E00145364,43.5,44.3,11.3,0.9
E00145365,22.7,44.7,29.1,3.5
E00145366,26.3,50.6,17.3,5.8
E00145367,33.6,50.4,9.2,6.7
E00145368,30,52.5,15,2.5
E00145369,27.8,48.4,13.5,10.3
E00145370,19.3,60.7,17,3
E00145371,25.3,50,18.8,5.9
E00145372,9.5,44.4,38.9,7.1
E00145373,66.7,33.3,0,0
E00145374,40.6,45,9.4,5
E00145375,46.5,42.3,9.2,2.1
E00145377,9.1,39.1,34.5,17.3
E00145378,34.7,44.4,18.1,2.8
E00145379,16.4,45.7,28.4,9.5
E00145381,38.9,49.6,10.6,0.9
E00145382,39.4,45.7,14.2,0.8
E00145383,30.4,48.9,13.3,7.4
E00145384,35.8,42.8,16.4,5
E00145385,23.9,50.7,16.7,8.7
E00145386,24.4,41.7,24.4,9.4
E00145387,42.5,48.2,7.8,1.6
E00145388,24.8,56.4,12.8,6
E00145389,20,46.7,23,10.4
E00145390,18.8,50,23.4,7.8
E00145391,55.6,38,5.6,0.9
E00145392,26,50.6,17.5,5.8
E00145393,17.4,47.9,25,9.7
E00145395,31.7,44.7,18.7,4.9
E00145396,31.1,49.6,14.3,5
E00145397,31.4,51.2,15.7,1.7
E00145398,37.1,48.5,11.3,3.1
E00145399,27.2,46.4,24,2.4
E00145400,37.7,43.4,13.9,4.9
E00145401,33.1,43.1,17.7,6.2
E00145402,29.8,51.9,14,4.3
E00145403,46.7,38.3,12.1,2.8
E00145404,38.1,53.4,7.6,0.8
E00145405,40.7,50.9,7.4,0.9
E00145406,63.4,33,3.6,0
E00145407,59.5,35.1,3.6,1.8
E00145408,38.1,47.8,13.3,0.9
E00145409,39.4,48.9,10.9,0.7
E00145410,40.2,47.4,10.3,2.1
E00145411,44.4,42.2,10,3.3
E00145412,24.5,57.5,17,0.9
E00145413,39.4,49.5,8.3,2.8
E00145414,28.7,53.1,15.4,2.8
E00145415,32,48.8,15.2,4
E00145416,28.9,57,10.7,3.3
E00145417,68.6,25.5,5.9,0
E00145420,46.2,36.5,10.6,6.7
E00145421,30.6,38.7,24.2,6.5
E00145422,46.5,32.3,15,6.3
E00145423,23.6,50.4,18.7,7.3
E00145424,25.7,55.8,17.7,0.9
E00145425,21.4,55.6,20.5,2.6
E00145426,51.8,20.8,7.1,20.2
E00145427,39.9,35,16.4,8.7
E00145428,38.3,46.3,11.1,4.3
E00145429,23.6,51.2,24.4,0.8
E00145430,30.2,52.7,14.7,2.3
E00145431,38.9,50.8,9.5,0.8
E00145432,30,58.5,11.5,0
E00145433,23.4,55.5,18.2,2.9
E00145434,35.4,41.5,18.4,4.8
E00145435,35,43.1,18.7,3.3
E00145436,24.4,49.6,19.5,6.5
E00145437,39.5,46.8,8.1,5.6
E00145438,55.6,35,8.5,0.9
E00145439,40.3,46.5,11.6,1.6
E00145440,44.1,42.3,8.1,5.4
E00145441,29.7,52.5,16.1,1.7
E00145442,40,45.2,13.3,1.5
E00145443,53.2,43,1.3,2.5
E00145444,34.5,50.7,14.1,0.7
E00145446,30.8,55,10.8,3.3
E00145447,67.4,29,3.6,0
E00145448,67.3,27.6,3.1,2
E00145449,41.8,40.9,14.5,2.7
E00145450,49.5,40.4,10.1,0
E00145451,55,32.6,10.9,1.6
E00145452,36.6,47.3,14.5,1.6
E00145454,49.2,44.4,3.2,3.2
E00145455,26.4,57.4,12.8,3.4
E00145456,53.3,40.2,4.7,1.9
E00145457,57.6,33.3,5.1,4
E00145458,37.9,55.2,6.9,0
E00145459,23.5,47.5,24,4.9
E00145460,19.3,56,17.5,7.2
E00145461,19.2,41.5,30,9.2
E00145462,17.1,55.1,22.9,4.9
E00145463,26.5,47.7,20.6,5.2
E00145464,21.2,45.2,30.8,2.9
E00145465,31.5,50,16.7,1.9
E00145466,17.6,45,27.5,9.9
E00145467,22.8,40.4,25.7,11
E00145468,28.8,46.6,19.5,5.1
E00145469,39.4,42.3,12.7,5.6
E00145470,18.3,51.6,21.4,8.7
E00145471,21.8,53.2,15.3,9.7
E00145472,19,57.6,17.7,5.7
E00145473,32.2,42,21.7,4.2
E00145474,31.7,46.8,12.9,8.6
E00145475,36.1,41.2,19.3,3.4
E00145476,16.3,53.9,27,2.8
E00145477,23.3,49.4,22.4,4.9
E00145478,17.9,52.8,18.7,10.6
E00145479,18.5,40.7,29.6,11.1
E00145481,22.8,37.4,26.8,13
E00145482,14.7,47.1,32.4,5.9
E00145483,25.8,39.4,24.2,10.6
E00145484,22.5,41.5,30.3,5.6
E00145485,48.3,33.5,12.5,5.7
E00145486,21.9,47.9,22.6,7.5
E00145487,22.1,47.7,19.5,10.7
E00145488,17.4,45.3,25.5,11.8
E00145489,41.4,40.6,14.1,3.9
E00145490,24.2,39.2,28.8,7.8
E00145491,24.1,45.4,26.4,4
E00145492,20,43.7,26.7,9.6
E00145493,33.6,48.3,16.8,1.3
E00145494,11.5,37.5,36.5,14.4
E00145495,25.4,53.6,15.2,5.8
E00145497,25.2,51.3,19.3,4.2
E00145498,25.6,51.9,14.7,7.8
E00145499,21,42.7,26.6,9.7
E00145500,17.4,57,21.5,4.1
E00145501,23.1,56.5,15.7,4.6
E00145502,16.8,63.4,15.3,4.6
E00145503,26.7,53.3,18.3,1.7
E00145504,29.7,51.4,15.3,3.6
E00145506,32.4,48.6,12.2,6.8
E00145507,26.7,44.4,19.3,9.6
E00145508,16.7,50.8,23.3,9.2
E00145509,38.9,42.5,15.6,3
E00145510,24.6,49.2,20.3,5.9
E00145511,17.6,53.4,22.1,6.9
E00145512,10.5,49.7,32.7,7.2
E00145514,13.8,57.8,25,3.4
E00145515,23.1,47,23.9,6
E00145516,21.5,48.9,25.9,3.7
E00145518,32.9,57.2,9.9,0
E00145522,30.2,49.2,15.9,4.8
E00145523,25.8,50.5,15.5,8.2
E00145524,22.1,60.7,16.4,0.8
E00145525,62.1,19.7,10.6,7.6
E00145526,16.2,64.1,17.9,1.7
E00145527,38.1,45.7,14.3,1.9
E00145528,20.8,53.1,20,6.2
E00145529,42.9,43.6,12.9,0.6
E00145530,27.2,54.4,15.4,2.9
E00145531,26.5,44.2,26.5,2.7
E00145532,33.1,37.1,22.6,7.3
E00145533,33.6,49.2,13.9,3.3
E00145534,22.8,49.6,21.1,6.5
E00145535,29.7,41.5,23.7,5.1
E00145536,11,42.1,23.8,23.2
E00145537,15.6,56.6,21.3,6.6
E00145538,12.6,59.1,22.8,5.5
E00145539,10.2,60.5,27.2,2
E00145540,26.2,47.6,19.8,6.3
E00145541,27.6,38.6,28.3,5.5
