geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00002291,37.7,38.9,15,8.4
W00002292,25.3,39,18.2,17.5
W00002293,45.1,38.1,7.1,9.7
W00002303,27.7,40.9,16.1,15.3
W00002305,28,44.6,12.7,14.6
W00002344,33.8,40,13.1,13.1
W00002345,18.9,49.7,14,17.5
W00002346,18.5,45.7,12.1,23.7
W00002347,35.6,35.6,15.4,13.5
W00002361,36.1,43.2,6.6,14.2
W00002363,31.2,42.8,12.3,13.8
W00002373,29.2,43.8,14.6,12.5
W00002374,28.8,36.5,15.4,19.2
W00002375,31.8,31,16.3,20.9
W00002468,30.1,36,15.4,18.4
W00002469,20.4,43.2,17.3,19.1
W00002470,31.5,32.7,13.7,22
W00002475,22.8,48.7,9.5,19
W00002476,25.8,45.9,11.9,16.4
W00002477,30.6,42.5,10.4,16.4
W00002610,42.8,34.5,11,11.7
W00002611,40.7,33.9,11,14.4
W00002612,31,30.3,20.7,17.9
W00002613,46.1,38.3,7.8,7.8
W00002614,45.1,28.4,13.7,12.7
W00002615,39,29.9,15.3,15.8
W00002616,42.9,32.9,14.3,10
W00002619,27.8,40.6,10.5,21.1
W00002620,32.7,30.9,15.5,20.9
W00002621,47.3,41.1,6.3,5.4
W00002622,44.4,42.1,7.9,5.6
W00002623,26.5,30.8,21.4,21.4
W00002624,27.2,27.2,24.3,21.3
W00002625,29,25.8,22.6,22.6
W00002627,26.5,40.5,15.3,17.7
W00002628,58.2,30.9,7.7,3.1
W00002629,37.6,35,15.4,12
W00002630,30,45,13.6,11.4
W00002631,51.7,32.5,7.5,8.3
W00002632,39.8,35,11.4,13.8
W00002633,23.6,38.2,19.1,19.1
W00002634,53.8,30,10,6.2
W00002636,58.8,24.4,8.8,8.1
W00002637,39.1,38.4,9.4,13
W00002638,26,36.4,14.9,22.7
W00002641,19.3,42,14.4,24.3
W00002642,26.2,43,14,16.8
W00002643,26.7,40.7,14,18.7
W00002644,35.2,46.9,12.5,5.5
W00002645,28.6,38.6,15,17.9
W00002646,27.4,42.5,11.3,18.9
W00002648,27.8,47.4,7.2,17.5
W00002692,27.1,36.4,16.8,19.6
W00002693,23.7,46.2,14.7,15.4
W00002694,22.1,40,21.6,16.3
W00009770,26.7,45.5,13.9,13.9
W00009774,42.4,26,18.1,13.6
W00009775,46.4,29.1,10.9,13.6
W00009776,26.1,25.5,26.6,21.8
W00009777,32.7,30.2,18.9,18.2
W00009778,38.9,42.1,9.5,9.5
W00009791,25.2,40.3,14.5,20.1
W00010339,39.1,38.2,10.9,11.8
W00010342,2.2,26.1,26.1,45.7
