geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00002291,89.2,7.2,3.6
W00002292,93.6,6.4,0
W00002293,95.7,3.5,0.9
W00002303,96.3,3,0.7
W00002305,97.5,2.5,0
W00002344,99.3,0.7,0
W00002345,97.2,2.8,0
W00002346,98.8,1.2,0
W00002347,90.2,9.8,0
W00002361,96.2,3.3,0.5
W00002363,98.5,1.5,0
W00002373,97.2,2.8,0
W00002374,99.4,0.6,0
W00002375,88.5,11.5,0
W00002468,97.8,0.7,1.5
W00002469,95.7,4.3,0
W00002470,95.2,3,1.8
W00002475,99.4,0.6,0
W00002476,96.8,2.5,0.6
W00002477,99.3,0.7,0
W00002610,72.3,25.7,2
W00002611,83.8,16.2,0
W00002612,99.3,0.7,0
W00002613,95.6,4.4,0
W00002614,86.5,13.5,0
W00002615,85.9,14.1,0
W00002616,100,0,0
W00002619,100,0,0
W00002620,83.6,16.4,0
W00002621,100,0,0
W00002622,99.2,0.8,0
W00002623,99.1,0.9,0
W00002624,85.8,14.2,0
W00002625,96.1,3.9,0
W00002627,92.9,7.1,0
W00002628,16.5,83.5,0
W00002629,90.6,9.4,0
W00002630,97.1,1.4,1.4
W00002631,76.7,23.3,0
W00002632,92.7,6.5,0.8
W00002633,99.1,0.9,0
W00002634,44.6,55.4,0
W00002636,67.1,32.3,0.6
W00002637,95.7,3.6,0.7
W00002638,100,0,0
W00002641,95.5,3.9,0.6
W00002642,99.1,0.9,0
W00002643,98.6,0.7,0.7
W00002644,96.9,2.3,0.8
W00002645,96.4,3.6,0
W00002646,97.2,2.8,0
W00002648,97.9,1,1
W00002692,99,1,0
W00002693,98,2,0
W00002694,96.3,3.7,0
W00009770,97,2,1
W00009774,84.2,15.8,0
W00009775,79.6,19.4,0.9
W00009776,98.9,0.5,0.5
W00009777,92.9,7.1,0
W00009778,89.5,10.5,0
W00009791,98.1,1.9,0
W00010339,73.6,26.4,0
W00010342,93.5,6.5,0
