geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00002291,57.5,19.8,3.6,19.2
W00002292,39.9,22.2,3.9,34
W00002293,36.2,22.4,19,22.4
W00002303,52.6,18,1.5,27.8
W00002305,51.3,32.9,3.8,12
W00002344,56.6,18.6,2.1,22.8
W00002345,60.3,21.2,3.4,15.1
W00002346,56.6,24.3,2.9,16.2
W00002347,61.5,24,0,14.4
W00002361,51.9,19.5,7.6,21.1
W00002363,53.3,30.7,2.9,13.1
W00002373,66.2,20,0.7,13.1
W00002374,55.5,28.4,4.5,11.6
W00002375,37.4,15.3,37.4,9.9
W00002468,53,26.1,11.2,9.7
W00002469,52.8,20.9,0,26.4
W00002470,48.5,25.7,6.4,19.3
W00002475,56.3,31,4.4,8.2
W00002476,58,25.5,2.5,14
W00002477,39.4,27.3,20.5,12.9
W00002610,30.8,16.4,24,28.8
W00002611,44.1,22.9,29.7,3.4
W00002612,30.8,27.4,11.6,30.1
W00002613,36.5,23.5,5.2,34.8
W00002614,24.5,12.7,52,10.8
W00002615,17.3,24.6,26.3,31.8
W00002616,70.5,15.1,3.6,10.8
W00002619,62.9,21.2,0,15.9
W00002620,16.4,7.3,73.6,2.7
W00002621,78.4,10.8,1.8,9
W00002622,64.3,15.9,5.6,14.3
W00002623,26.5,11.1,48.7,13.7
W00002624,14,9.6,72.1,4.4
W00002625,12.7,15.1,66.7,5.6
W00002627,44.9,24.8,15,15.4
W00002628,11.2,5.1,17.9,65.8
W00002629,47.1,26.9,7.6,18.5
W00002630,60,23.6,2.9,13.6
W00002631,42.1,21.5,20.7,15.7
W00002632,47.2,26.8,3.3,22.8
W00002633,44.5,21.8,14.5,19.1
W00002634,23.1,16.2,24.6,36.2
W00002636,49.1,16.1,14.9,19.9
W00002637,57.9,20,4.3,17.9
W00002638,53.9,26.6,8.4,11
W00002641,54.7,25.7,5,14.5
W00002642,50,23.6,15.5,10.9
W00002643,45.6,34,7.5,12.9
W00002644,61.7,17.2,7.8,13.3
W00002645,56.4,25,4.3,14.3
W00002646,59.4,28.3,1.9,10.4
W00002648,35.7,32.7,20.4,11.2
W00002692,57.1,18.1,0,24.8
W00002693,53.8,14.1,1.3,30.8
W00002694,61.5,21.4,0,17.2
W00009770,59.2,18.4,2.9,19.4
W00009774,14.7,13,65,7.3
W00009775,49.5,20.6,0.9,29
W00009776,25.9,24.9,40.2,9
W00009777,33.1,28,5.7,33.1
W00009778,41.1,20,23.2,15.8
W00009791,56,22,10.1,11.9
W00010339,45.5,17.3,13.6,23.6
W00010342,15.2,15.2,19.6,50
