geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00002291,56.1,1.6,42.3
W00002292,60.5,0.7,38.9
W00002293,55.7,1.1,43.2
W00002303,57,1.1,41.9
W00002305,57.7,2,40.4
W00002344,67.6,0,32.4
W00002345,57.5,1.7,40.8
W00002346,58.8,3,38.3
W00002347,52.8,2.6,44.6
W00002361,55.2,1.5,43.3
W00002363,59.6,1.2,39.2
W00002373,51.6,1.1,47.3
W00002374,58.9,1.3,39.8
W00002375,54.1,1.2,44.6
W00002468,58.7,1.9,39.4
W00002469,57.1,1.7,41.3
W00002470,54.7,1.6,43.8
W00002475,53.3,1.3,45.4
W00002476,48.3,0.6,51.1
W00002477,44.6,1.7,53.7
W00002610,58.7,4.7,36.6
W00002611,48.5,1,50.5
W00002612,63.1,0.3,36.5
W00002613,63.1,0.6,36.4
W00002614,42.1,3.7,54.3
W00002615,52.9,1.7,45.4
W00002616,41.7,1.2,57.1
W00002619,44.2,2.7,53.1
W00002620,42.6,4.4,53
W00002621,33.1,2.3,64.6
W00002622,43,0,57
W00002623,57.8,2.4,39.8
W00002624,57.2,4.7,38.1
W00002625,60.6,3,36.4
W00002627,52.4,1.5,46.2
W00002628,65.2,3.9,30.9
W00002629,57.1,3.3,39.5
W00002630,44.2,0.4,55.4
W00002631,49.7,2.6,47.6
W00002632,57.5,3.8,38.7
W00002633,62,1.7,36.2
W00002634,48.8,3.4,47.8
W00002636,39.8,0,60.2
W00002637,56.8,1.3,41.9
W00002638,60,1.3,38.7
W00002641,66,0,34
W00002642,48.8,1.5,49.8
W00002643,56.4,1.8,41.7
W00002644,53.5,1.9,44.7
W00002645,62.4,1.8,35.8
W00002646,57.8,1.9,40.3
W00002648,56,0,44
W00002692,64.6,0.5,34.9
W00002693,61.9,1.3,36.8
W00002694,50.4,1.8,47.8
W00009770,62.4,0,37.6
W00009774,51.2,2.4,46.4
W00009775,47,1.4,51.6
W00009776,63.6,2.5,34
W00009777,66.3,1.7,32
W00009778,45.6,0,54.4
W00009791,58.7,1.9,39.4
W00010339,73,1.8,25.2
W00010342,66.7,5.1,28.3
