geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00002291,11.7,41.7,6.8,38.1,1.6
W00002292,15.7,44.4,5.5,32.8,1.7
W00002293,20,42.2,9.2,23.8,4.9
W00002303,10.8,33.5,4.5,49.1,2.2
W00002305,12.1,31,7.5,49.3,0
W00002344,13.5,38.5,8.5,37.3,2.3
W00002345,15.9,33.9,5.1,43.1,2
W00002346,12.1,41.7,5.1,38.2,3
W00002347,11.3,37.1,6.7,44.8,0
W00002361,12.5,35.2,8,42.5,1.8
W00002363,17.1,39.2,3.7,38,2
W00002373,15.9,40.3,5.3,37.1,1.4
W00002374,17.7,38.6,5.1,37,1.6
W00002375,16.9,50.6,6.6,22.2,3.7
W00002468,14.4,33.7,4.2,43.9,3.8
W00002469,14.2,34.8,6.7,44.3,0
W00002470,14.9,34.8,9.6,40.1,0.6
W00002475,8.6,31.6,3.3,53.9,2.6
W00002476,9.4,29.8,4.6,52,4.3
W00002477,21.9,35.5,3.7,36.4,2.5
W00002610,14.5,45.5,9.4,29.4,1.3
W00002611,26.1,35.7,5.8,28,4.3
W00002612,26.5,36.8,4.3,29.5,3
W00002613,17.9,46.9,6.7,27.9,0.6
W00002614,34.9,39.8,5.4,16.3,3.6
W00002615,24.7,34.9,4.1,32.7,3.6
W00002616,14.2,36.2,8.1,39,2.4
W00002619,8.5,42.2,3.5,42.2,3.5
W00002620,26.6,44,6,20.7,2.7
W00002621,19.9,30.1,8,38.1,4
W00002622,20.3,32.2,5.4,38.6,3.5
W00002623,23.6,49.1,6.1,18.4,2.8
W00002624,23.3,48.4,5.4,19,3.9
W00002625,28.1,47.7,4.7,17.4,2.1
W00002627,14.2,36.2,5,41.9,2.7
W00002628,20.6,45.1,5.9,25.2,3.1
W00002629,8.3,30.9,5.9,54.9,0
W00002630,14.6,34.3,3.1,44.5,3.5
W00002631,15.2,41.4,8.9,34,0.5
W00002632,14.3,37.6,2.4,43.8,1.9
W00002633,13,50,7,27,3
W00002634,20,38.6,7.6,29.5,4.3
W00002636,25.9,30.5,4.5,33.3,5.8
W00002637,13.4,35.9,4.8,44.6,1.3
W00002638,16.7,44.7,8,27.7,3
W00002641,15.7,31.7,5.2,45.3,2.1
W00002642,19.2,38.9,5.4,35,1.5
W00002643,16.6,36.5,4.9,35.3,6.7
W00002644,17.8,33.8,6.4,37.4,4.6
W00002645,12.3,34.7,2.2,49.6,1.1
W00002646,9.8,38,5.4,42.9,3.9
W00002648,18.7,29.7,7.1,42.3,2.2
W00002692,12.8,36,6.2,43.6,1.4
W00002693,11.7,35.5,3.3,48.5,1
W00002694,12.8,38.7,3.8,43.1,1.5
W00009770,14.2,38.7,4.4,42.2,0.5
W00009774,24.1,48,3.4,22.8,1.7
W00009775,20.5,37.4,7.3,32,2.7
W00009776,19.9,47.7,8.2,21.8,2.5
W00009777,11.1,38.9,2.4,45.8,1.7
W00009778,15.1,31.4,4.7,45.9,2.9
W00009791,18.2,27.6,5.3,46.7,2.2
W00010339,8.1,38.4,11.3,40.8,1.4
W00010342,12.7,44.1,9.8,26.5,6.9
