geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00002291,6.7,43.6,33.9,15.8
W00002292,5.2,41.8,33.3,19.6
W00002293,10.4,51.3,30.4,7.8
W00002303,3.7,34.8,34.8,26.7
W00002305,5,33.1,39.4,22.5
W00002344,4.1,37.2,40,18.6
W00002345,3.5,29.2,44.4,22.9
W00002346,4.6,26,40.5,28.9
W00002347,0.9,44.9,30.8,23.4
W00002361,5.5,41.2,34.6,18.7
W00002363,7.4,34.6,44.9,13.2
W00002373,4.9,39.2,38.5,17.5
W00002374,5.2,25.3,40.3,29.2
W00002375,9.5,47.6,27,15.9
W00002468,7.5,34.3,33.6,24.6
W00002469,3.7,28.2,41.7,26.4
W00002470,7.2,38.3,38.9,15.6
W00002475,3.2,29.5,48.1,19.2
W00002476,5.7,38.2,35,21
W00002477,9.7,41,31.3,17.9
W00002610,26.2,38.6,22.1,13.1
W00002611,19.3,50.4,24.4,5.9
W00002612,11,47.3,32.2,9.6
W00002613,19.1,58.3,18.3,4.3
W00002614,29.8,54.8,10.6,4.8
W00002615,21.3,43.8,28.7,6.2
W00002616,13.7,53.2,23.7,9.4
W00002619,5.3,48.9,36.1,9.8
W00002620,28.4,48.6,20.2,2.8
W00002621,14.3,58,25.9,1.8
W00002622,9.4,63.3,20.3,7
W00002623,20.5,58.1,16.2,5.1
W00002624,30.9,45.6,19.9,3.7
W00002625,23.6,49.6,22.8,3.9
W00002627,12.6,42.3,37.2,7.9
W00002628,45.1,45.6,6.7,2.6
W00002629,16.2,50.4,28.2,5.1
W00002630,11.6,48.6,29.7,10.1
W00002631,24.4,48.7,21,5.9
W00002632,17.1,51.2,24.4,7.3
W00002633,5.5,49.5,35.8,9.2
W00002634,31.5,46.9,15.4,6.2
W00002636,32.7,48.4,13.8,5
W00002637,15.3,42.3,32.8,9.5
W00002638,11.6,36.1,34.2,18.1
W00002641,5,27.2,44.4,23.3
W00002642,7.5,47.7,31.8,13.1
W00002643,5.4,34,46.3,14.3
W00002644,6.3,46.1,37.5,10.2
W00002645,2.9,33.6,41.4,22.1
W00002646,0,37.7,42.5,19.8
W00002648,12.4,42.3,36.1,9.3
W00002692,2.9,30.8,44.2,22.1
W00002693,5.8,32.7,39.1,22.4
W00002694,6.3,32.6,38.4,22.6
W00009770,0,43.4,36.4,20.2
W00009774,25.4,45.8,19.2,9.6
W00009775,12.1,45.8,30.8,11.2
W00009776,27.4,39.2,25.3,8.1
W00009777,10.7,52.2,26.4,10.7
W00009778,14.7,52.6,24.2,8.4
W00009791,5,29.6,37.1,28.3
W00010339,16.4,40.9,30.9,11.8
W00010342,10.9,63,19.6,6.5
