geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00002291,3,24.6,49.1,23.4
W00002292,3.9,23.4,42.9,29.9
W00002293,3.4,36.2,49.1,11.2
W00002303,4.4,26.7,25.9,43
W00002305,1.9,16.6,39.5,42
W00002344,0,15.2,46.9,37.9
W00002345,2.8,15.4,35,46.9
W00002346,2.3,12.7,39.3,45.7
W00002347,7.5,16,29.2,47.2
W00002361,6,25.8,37.4,30.8
W00002363,0,14.6,56.9,28.5
W00002373,0.7,7.7,52.8,38.7
W00002374,3.2,9,47.1,40.6
W00002375,9.2,11.5,56.9,22.3
W00002468,4.4,18.5,43,34.1
W00002469,1.2,17.2,33.7,47.9
W00002470,2.4,16.1,40.5,41.1
W00002475,0.6,10.8,35,53.5
W00002476,3.2,8.9,48.4,39.5
W00002477,3.8,19.5,52.6,24.1
W00002610,10.6,45.1,31,13.4
W00002611,11.9,16.9,64.4,6.8
W00002612,6.1,25.9,53.1,15
W00002613,7,49.6,36.5,7
W00002614,16.7,26.5,46.1,10.8
W00002615,12.4,36.5,38.2,12.9
W00002616,0.7,27.1,50,22.1
W00002619,0,16.5,35.3,48.1
W00002620,11,25.7,56,7.3
W00002621,0,41.1,48.2,10.7
W00002622,0.8,38.1,53.2,7.9
W00002623,0.9,4.3,92.3,2.6
W00002624,10.4,8.9,78.5,2.2
W00002625,4.7,7.1,82.7,5.5
W00002627,7.5,17.3,46.3,29
W00002628,41,39.5,13.3,6.2
W00002629,6.8,23.9,31.6,37.6
W00002630,1.4,9.4,47.1,42
W00002631,14.9,38.8,24,22.3
W00002632,10.6,26,31.7,31.7
W00002633,0.9,13.6,70.9,14.5
W00002634,26.9,34.6,24.6,13.8
W00002636,29.2,34.8,19.3,16.8
W00002637,3.6,23.2,55.8,17.4
W00002638,1.3,9.7,59.4,29.7
W00002641,3.9,12.3,44.1,39.7
W00002642,0,22.2,52.8,25
W00002643,2.7,12.1,47.7,37.6
W00002644,0.8,26,42.5,30.7
W00002645,2.9,12.9,41.7,42.4
W00002646,1,10.5,41,47.6
W00002648,0,32.3,40.6,27.1
W00002692,1,13.3,33.3,52.4
W00002693,2.6,15.4,40.4,41.7
W00002694,0.5,14.2,37.9,47.4
W00009770,5,22.8,35.6,36.6
W00009774,20.9,28.8,45.2,5.1
W00009775,11.2,27.1,39.3,22.4
W00009776,0,3.2,89.4,7.4
W00009777,5.1,23.4,52.5,19
W00009778,15.8,16.8,41.1,26.3
W00009791,5,17,44.7,33.3
W00010339,10.9,12.7,40.9,35.5
W00010342,4.3,23.9,60.9,10.9
