areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00041562,98.4,1.6,0
E00042615,100,0,0
E00042619,97.5,1.8,0.7
E00042622,98.6,1.4,0
E00042624,99.7,0,0.3
E00042630,96.2,2.6,1.2
E00042631,89.5,6.2,4.3
E00042635,99,1,0
E00139689,99.2,0.8,0
E00139690,98.7,1.3,0
E00139691,99.5,0.5,0
E00139692,100,0,0
E00139694,100,0,0
E00139701,99.6,0.4,0
E00139702,100,0,0
E00139703,98.7,1,0.3
E00139704,99.1,0.4,0.4
E00139705,99.4,0,0.6
E00139789,98.3,1.7,0
E00139796,98.7,0.6,0.6
E00139797,95.2,2.9,1.9
E00139800,97.5,2.5,0
E00139801,98.4,1.3,0.3
E00139802,99,0.7,0.3
E00139803,96.2,2.9,1
E00139804,96,3.7,0.3
E00139806,96.8,2.9,0.3
E00139808,95.6,4.4,0
E00139811,95.5,4.5,0
E00139812,98.2,1.8,0
E00139813,99.1,0.9,0
E00139814,98.6,1.4,0
E00139815,98.5,0.9,0.6
E00139816,99.1,0.9,0
E00139817,100,0,0
E00139818,97.8,2.2,0
E00139823,98.7,1.3,0
E00139836,97.8,0,2.2
E00139838,99.6,0.4,0
E00139856,99.6,0.4,0
E00139858,99.1,0.9,0
E00139862,100,0,0
E00139863,99.7,0.3,0
E00139864,98.9,0.7,0.4
E00139865,99.5,0.5,0
E00139867,99.7,0.3,0
E00139870,98.7,1.3,0
E00139871,100,0,0
E00139984,99.7,0.3,0
E00139985,100,0,0
E00140013,99.2,0.8,0
E00140014,99.5,0.5,0
E00140031,100,0,0
E00140032,99.3,0.7,0
E00140033,98.3,1.7,0
E00140034,99.3,0.4,0.4
E00176361,95.1,4,0.9
E00190017,99.2,0.8,0
E00190091,98.9,1.1,0
E00190117,98.4,1.6,0
