areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00041562,97.2,2.8,0
E00042615,91.3,8.7,0
E00042619,76.2,23.8,0
E00042622,98.8,1.2,0
E00042624,99.3,0.7,0
E00042630,43.3,56.7,0
E00042631,13.3,86.7,0
E00042635,90.9,9.1,0
E00139689,95.5,3.6,0.9
E00139690,97.2,2.8,0
E00139691,97.9,2.1,0
E00139692,98.3,1.7,0
E00139694,98.1,1.9,0
E00139701,90.9,9.1,0
E00139702,100,0,0
E00139703,98.2,1.8,0
E00139704,98.9,1.1,0
E00139705,100,0,0
E00139789,100,0,0
E00139796,100,0,0
E00139797,99.2,0.8,0
E00139800,100,0,0
E00139801,100,0,0
E00139802,100,0,0
E00139803,100,0,0
E00139804,100,0,0
E00139806,99.1,0.9,0
E00139808,99.2,0.8,0
E00139811,100,0,0
E00139812,100,0,0
E00139813,100,0,0
E00139814,100,0,0
E00139815,99.3,0.7,0
E00139816,78.7,21.3,0
E00139817,99,1,0
E00139818,100,0,0
E00139823,97,2.5,0.5
E00139836,98.4,1.6,0
E00139838,94.9,5.1,0
E00139856,95.6,3.5,0.9
E00139858,100,0,0
E00139862,99.3,0.7,0
E00139863,100,0,0
E00139864,96.2,3.8,0
E00139865,87,12,1
E00139867,93.6,6.4,0
E00139870,95.6,4.4,0
E00139871,93.6,6.4,0
E00139984,99,1,0
E00139985,90,10,0
E00140013,97.3,2.7,0
E00140014,100,0,0
E00140031,100,0,0
E00140032,99.2,0,0.8
E00140033,98.7,1.3,0
E00140034,100,0,0
E00176361,87.7,12.3,0
E00190017,100,0,0
E00190091,96.6,3.4,0
E00190117,100,0,0
