areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00041562,1.4,32.2,66.4
E00042615,3.1,33.9,63
E00042619,3.9,34.1,62
E00042622,2.4,23.2,74.4
E00042624,0.7,21.2,78.1
E00042630,2.8,51.1,46.1
E00042631,2.5,52.1,45.4
E00042635,3,29.9,67
E00139689,2.7,22.4,74.9
E00139690,5.7,31.4,62.9
E00139691,1.1,32.6,66.3
E00139692,4.3,16.4,79.3
E00139694,0.6,36.2,63.2
E00139701,4.4,39.3,56.3
E00139702,0,27.7,72.3
E00139703,3.5,25.3,71.2
E00139704,4.7,16.3,79.1
E00139705,2,26.8,71.2
E00139789,3.7,18.7,77.6
E00139796,5.9,23.5,70.6
E00139797,7.4,14.9,77.7
E00139800,4.4,16.7,78.9
E00139801,1.4,20,78.6
E00139802,3.9,17.3,78.7
E00139803,0.7,20.6,78.7
E00139804,1.6,20.8,77.6
E00139806,9.5,14.7,75.9
E00139808,2.5,22.1,75.4
E00139811,4.7,15.5,79.8
E00139812,5.5,22,72.5
E00139813,6.4,23.4,70.2
E00139814,1,27.2,71.8
E00139815,0.7,19.6,79.7
E00139816,4.7,30.7,64.7
E00139817,2.1,28.4,69.5
E00139818,0,10.4,89.6
E00139823,2,23.3,74.8
E00139836,1.6,19.7,78.7
E00139838,1.7,28.1,70.2
E00139856,2.7,29.5,67.9
E00139858,4.8,21.7,73.5
E00139862,3.5,26.1,70.4
E00139863,3.6,16.5,79.9
E00139864,1.5,26.5,72
E00139865,1,36.1,62.9
E00139867,1.8,26.3,71.9
E00139870,1.2,31.1,67.7
E00139871,2.2,31.2,66.7
E00139984,2,22.8,75.2
E00139985,1.3,32.1,66.7
E00140013,3.4,29.3,67.2
E00140014,4.3,26.9,68.8
E00140031,3.2,21,75.8
E00140032,1.6,29,69.4
E00140033,1.3,26.9,71.8
E00140034,1.7,25.6,72.7
E00176361,6.1,26.4,67.6
E00190017,6.6,11.5,82
E00190091,2,17.6,80.4
E00190117,6.3,10.3,83.3
