areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00041562,96.6,3.4
E00042615,98.2,1.8
E00042619,95.8,4.2
E00042622,91.3,8.7
E00042624,98.7,1.3
E00042630,93.2,6.8
E00042631,88.6,11.4
E00042635,95.7,4.3
E00139689,96.1,3.9
E00139690,91.9,8.1
E00139691,93.3,6.7
E00139692,95,5
E00139694,98.2,1.8
E00139701,97.7,2.3
E00139702,97.2,2.8
E00139703,98.2,1.8
E00139704,95.7,4.3
E00139705,98.4,1.6
E00139789,91.6,8.4
E00139796,94.4,5.6
E00139797,84.8,15.2
E00139800,93.8,6.2
E00139801,91.3,8.7
E00139802,96.5,3.5
E00139803,94,6
E00139804,88.5,11.5
E00139806,86.6,13.4
E00139808,93.2,6.8
E00139811,90.9,9.1
E00139812,93.7,6.3
E00139813,95.5,4.5
E00139814,94.5,5.5
E00139815,95.7,4.3
E00139816,98.3,1.7
E00139817,96.6,3.4
E00139818,83,17
E00139823,96.5,3.5
E00139836,92.3,7.7
E00139838,96.6,3.4
E00139856,96.3,3.7
E00139858,95.9,4.1
E00139862,97.9,2.1
E00139863,96.6,3.4
E00139864,98.3,1.7
E00139865,95.6,4.4
E00139867,98.5,1.5
E00139870,92.1,7.9
E00139871,96.5,3.5
E00139984,92.8,7.2
E00139985,95.1,4.9
E00140013,95.7,4.3
E00140014,95,5
E00140031,93.9,6.1
E00140032,94.3,5.7
E00140033,92.9,7.1
E00140034,94.5,5.5
E00176361,87.8,12.2
E00190017,95.4,4.6
E00190091,97.1,2.9
E00190117,89.6,10.4
