areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00041562,14.1,63.6,22.2
E00042615,11.9,75.2,12.9
E00042619,9.9,68.5,21.6
E00042622,6.4,73.6,20
E00042624,8.5,74.6,16.9
E00042630,6.2,55.2,38.6
E00042631,12.3,52.1,35.6
E00042635,19,60,21
E00139689,13.7,68.5,17.9
E00139690,21.1,57.9,21.1
E00139691,8.4,78.3,13.3
E00139692,12.1,77.8,10.1
E00139694,13.8,68.1,18.1
E00139701,6.9,71.5,21.5
E00139702,5.9,80.4,13.7
E00139703,5.3,78.9,15.8
E00139704,15.7,70,14.3
E00139705,11.4,75,13.6
E00139789,9.3,76.4,14.3
E00139796,4.8,79.5,15.8
E00139797,7.5,67.2,25.4
E00139800,10.1,78.2,11.8
E00139801,7.1,73.6,19.3
E00139802,7,84.6,8.4
E00139803,5.2,83.1,11.7
E00139804,5,81.6,13.5
E00139806,13.2,67.6,19.1
E00139808,8.2,78.9,12.9
E00139811,6.5,77.4,16.1
E00139812,4.3,77.4,18.3
E00139813,12.9,77.4,9.7
E00139814,18.1,57.8,24.1
E00139815,25,64.4,10.6
E00139816,9.8,66.4,23.8
E00139817,9.2,77.3,13.5
E00139818,75.3,8.2,16.4
E00139823,7.4,72.5,20.1
E00139836,5.5,69.1,25.5
E00139838,6.4,78.9,14.7
E00139856,23,54.1,23
E00139858,12.9,72.9,14.2
E00139862,8.9,73.3,17.8
E00139863,8.9,79.5,11.6
E00139864,7.3,69.4,23.4
E00139865,14.1,67.4,18.5
E00139867,10.1,75.5,14.4
E00139870,18.5,67.7,13.7
E00139871,10.7,77.2,12.1
E00139984,9,74.3,16.7
E00139985,13.4,67.2,19.4
E00140013,18.8,73.4,7.8
E00140014,8.3,69,22.6
E00140031,0,82.3,17.7
E00140032,11.2,75,13.8
E00140033,16.4,56.7,26.9
E00140034,6.3,81.7,11.9
E00176361,7.9,77,15.1
E00190017,13.9,62,24.1
E00190091,13.9,56.6,29.5
E00190117,8.8,78.1,13.2
