areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00041562,34.7,65.3
E00042615,24.4,75.6
E00042619,28.6,71.4
E00042622,22.4,77.6
E00042624,28.9,71.1
E00042630,29.5,70.5
E00042631,42.2,57.8
E00042635,26.4,73.6
E00139689,34.1,65.9
E00139690,31.3,68.7
E00139691,39,61
E00139692,30.1,69.9
E00139694,35.9,64.1
E00139701,41.3,58.7
E00139702,27.1,72.9
E00139703,33.3,66.7
E00139704,30,70
E00139705,28.4,71.6
E00139789,35.3,64.7
E00139796,32.1,67.9
E00139797,37,63
E00139800,32.3,67.7
E00139801,32.5,67.5
E00139802,34.4,65.6
E00139803,29.7,70.3
E00139804,30.4,69.6
E00139806,37.7,62.3
E00139808,27.7,72.3
E00139811,34.2,65.8
E00139812,33.3,66.7
E00139813,33.9,66.1
E00139814,33.7,66.3
E00139815,31.7,68.3
E00139816,41.4,58.6
E00139817,23.9,76.1
E00139818,13.2,86.8
E00139823,31.4,68.6
E00139836,45.3,54.7
E00139838,34.6,65.4
E00139856,33.3,66.7
E00139858,29.6,70.4
E00139862,33.3,66.7
E00139863,36.3,63.7
E00139864,36.1,63.9
E00139865,31.4,68.6
E00139867,34.8,65.2
E00139870,22.5,77.5
E00139871,33.3,66.7
E00139984,32,68
E00139985,37.5,62.5
E00140013,23.6,76.4
E00140014,29.3,70.7
E00140031,34.4,65.6
E00140032,33.6,66.4
E00140033,40.5,59.5
E00140034,26.7,73.3
E00176361,32.3,67.7
E00190017,27.6,72.4
E00190091,26.8,73.2
E00190117,33.3,66.7
